sensor_id,q_definition,MAE_R,RMSE_R,Spearman,time_error_FS_crossing,winner
Piezo.4,q_from_dpdt,1.0657153276294549,1.1090190997265703,-0.5453055302717889,,False
Piezo.4,q_from_smoothed_dpdt,1.0304000334788497,1.0687059943613713,-0.3937759228474754,,False
Piezo.4,q_from_displacement_velocity,0.9999259307226287,1.0583091307966335,-0.35550581521428926,,True
Piezo.6,q_from_dpdt,1.256976888276129,1.5002947306773962,-0.45221366944031277,,False
Piezo.6,q_from_smoothed_dpdt,1.1800743170164414,1.3927175758146615,-0.17527818803043832,,False
Piezo.6,q_from_displacement_velocity,1.1756616029936622,1.4473701056843462,-0.5036809478979464,,True
Piezo.7,q_from_dpdt,0.8559203523686569,1.0889184618454293,-0.2952801912723166,,False
Piezo.7,q_from_smoothed_dpdt,0.8676977928875377,1.0892665331308988,-0.19409352984916706,,False
Piezo.7,q_from_displacement_velocity,0.8470905385018795,1.0624955552475028,-0.18926329961571928,,True
