dataset_id,source_file,sensor_id,model,h_m,p_start_kpa,p_residual_kpa,Pu_kpa,cv_fit_m2_s,n_train,n_heldout,rmse_heldout,mae_heldout,bias_heldout,r2_heldout,interpretation
mount_kabasan_2003,Japan_exp_failure_period_data.csv,Piezo.4,double,0.5,2.29,-1.61,3.9000000000000004,1.1220184543019653e-07,800,1201,0.8591724570547414,0.7404659934988139,0.660629877123964,-1.4416464137686713,field-scale pore-pressure dissipation consistency; no slope FS calibration
mount_kabasan_2003,Japan_exp_failure_period_data.csv,Piezo.4,single,0.5,2.29,-1.61,3.9000000000000004,4.466835921509635e-07,800,1201,0.8591834388573784,0.7404737458239168,0.6606430281957967,-1.4417088316224302,field-scale pore-pressure dissipation consistency; no slope FS calibration
mount_kabasan_2003,Japan_exp_failure_period_data.csv,Piezo.6,double,0.5,0.38,-3.54,3.92,0.001,800,1201,0.6035313850859625,0.5741976324860395,0.3208007930417988,-0.20199021871493783,field-scale pore-pressure dissipation consistency; no slope FS calibration
mount_kabasan_2003,Japan_exp_failure_period_data.csv,Piezo.6,single,0.5,0.38,-3.54,3.92,0.001,800,1201,0.7884945768992949,0.7377786014404077,0.5839055376788325,-1.0516280880589308,field-scale pore-pressure dissipation consistency; no slope FS calibration
mount_kabasan_2003,Japan_exp_failure_period_data.csv,Piezo.7,double,0.5,3.77,1.79,1.98,0.0005623413251903491,800,1201,0.4906726795000862,0.4377812499103781,0.11443586520463495,0.05430175684114835,field-scale pore-pressure dissipation consistency; no slope FS calibration
mount_kabasan_2003,Japan_exp_failure_period_data.csv,Piezo.7,single,0.5,3.77,1.79,1.98,0.001,800,1201,0.5449271132208852,0.4835472663067523,0.24677767439716883,-0.1663950336515625,field-scale pore-pressure dissipation consistency; no slope FS calibration
