t_s,pore_pressure_kpa,dataset_id,sensor_id,p0_kpa,Pu_train_kpa,h_m,cv_train_m2s,R_obs
24635.87,-1.67,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.01538461538461534
24635.88,-1.67,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.01538461538461534
24635.89,-1.66,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.012820512820512773
24635.9,-1.67,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.01538461538461534
24635.91,-1.67,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.01538461538461534
24635.92,-1.69,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02051282051282047
24635.93,-1.66,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.012820512820512773
24635.94,-1.66,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.012820512820512773
24635.95,-1.67,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.01538461538461534
24635.96,-1.64,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.0076923076923076416
24635.97,-1.67,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.01538461538461534
24635.98,-1.64,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.0076923076923076416
24635.99,-1.67,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.01538461538461534
24636.0,-1.66,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.012820512820512773
24636.01,-1.67,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.01538461538461534
24636.02,-1.64,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.0076923076923076416
24636.03,-1.69,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02051282051282047
24636.04,-1.66,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.012820512820512773
24636.05,-1.66,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.012820512820512773
24636.06,-1.64,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.0076923076923076416
24636.07,-1.66,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.012820512820512773
24636.08,-1.63,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.005128205128205075
24636.09,-1.64,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.0076923076923076416
24636.1,-1.61,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,0.0
24636.11,-1.63,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.005128205128205075
24636.12,-1.61,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,0.0
24636.13,-1.63,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.005128205128205075
24636.14,-1.6,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,0.0025641025641025663
24636.15,-1.64,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.0076923076923076416
24636.16,-1.63,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.005128205128205075
24636.17,-1.63,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.005128205128205075
24636.18,-1.64,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.0076923076923076416
24636.19,-1.64,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.0076923076923076416
24636.2,-1.64,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.0076923076923076416
24636.21,-1.66,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.012820512820512773
24636.22,-1.63,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.005128205128205075
24636.23,-1.64,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.0076923076923076416
24636.24,-1.64,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.0076923076923076416
24636.25,-1.66,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.012820512820512773
24636.26,-1.64,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.0076923076923076416
24636.27,-1.67,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.01538461538461534
24636.28,-1.64,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.0076923076923076416
24636.29,-1.67,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.01538461538461534
24636.3,-1.67,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.01538461538461534
24636.31,-1.66,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.012820512820512773
24636.32,-1.67,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.01538461538461534
24636.33,-1.69,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02051282051282047
24636.34,-1.7,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02307692307692304
24636.35,-1.69,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02051282051282047
24636.36,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24636.37,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24636.38,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24636.39,-1.67,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.01538461538461534
24636.4,-1.7,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02307692307692304
24636.41,-1.7,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02307692307692304
24636.42,-1.7,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02307692307692304
24636.43,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24636.44,-1.7,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02307692307692304
24636.45,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24636.46,-1.69,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02051282051282047
24636.47,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24636.48,-1.69,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02051282051282047
24636.49,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24636.5,-1.76,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.038461538461538436
24636.51,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24636.52,-1.76,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.038461538461538436
24636.53,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24636.54,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24636.55,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24636.56,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24636.57,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24636.58,-1.76,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.038461538461538436
24636.59,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24636.6,-1.76,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.038461538461538436
24636.61,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24636.62,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24636.63,-1.76,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.038461538461538436
24636.64,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24636.65,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24636.66,-1.76,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.038461538461538436
24636.67,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24636.68,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24636.69,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24636.7,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24636.71,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24636.72,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24636.73,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24636.74,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24636.75,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24636.76,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24636.77,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24636.78,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24636.79,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24636.8,-1.78,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.04358974358974357
24636.81,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24636.82,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24636.83,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24636.84,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24636.85,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24636.86,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24636.87,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24636.88,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24636.89,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24636.9,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24636.91,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24636.92,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24636.93,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24636.94,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24636.95,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24636.96,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24636.97,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24636.98,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24636.99,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24637.0,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24637.01,-1.7,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02307692307692304
24637.02,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24637.03,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24637.04,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24637.05,-1.7,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02307692307692304
24637.06,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24637.07,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24637.08,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24637.09,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24637.1,-1.76,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.038461538461538436
24637.11,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24637.12,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24637.13,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24637.14,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24637.15,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24637.16,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24637.17,-1.78,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.04358974358974357
24637.18,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24637.19,-1.78,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.04358974358974357
24637.2,-1.76,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.038461538461538436
24637.21,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24637.22,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24637.23,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24637.24,-1.76,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.038461538461538436
24637.25,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24637.26,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24637.27,-1.76,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.038461538461538436
24637.28,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24637.29,-1.78,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.04358974358974357
24637.3,-1.76,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.038461538461538436
24637.31,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24637.32,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24637.33,-1.78,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.04358974358974357
24637.34,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24637.35,-1.78,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.04358974358974357
24637.36,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24637.37,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24637.38,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24637.39,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24637.4,-1.79,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.046153846153846136
24637.41,-1.76,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.038461538461538436
24637.42,-1.76,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.038461538461538436
24637.43,-1.76,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.038461538461538436
24637.44,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24637.45,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24637.46,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24637.47,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24637.48,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24637.49,-1.76,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.038461538461538436
24637.5,-1.76,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.038461538461538436
24637.51,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24637.52,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24637.53,-1.76,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.038461538461538436
24637.54,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24637.55,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24637.56,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24637.57,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24637.58,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24637.59,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24637.6,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24637.61,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24637.62,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24637.63,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24637.64,-1.7,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02307692307692304
24637.65,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24637.66,-1.75,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.03589743589743587
24637.67,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24637.68,-1.7,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02307692307692304
24637.69,-1.69,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02051282051282047
24637.7,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24637.71,-1.7,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02307692307692304
24637.72,-1.7,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02307692307692304
24637.73,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24637.74,-1.69,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02051282051282047
24637.75,-1.7,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02307692307692304
24637.76,-1.7,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02307692307692304
24637.77,-1.7,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02307692307692304
24637.78,-1.7,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02307692307692304
24637.79,-1.69,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02051282051282047
24637.8,-1.69,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02051282051282047
24637.81,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24637.82,-1.7,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02307692307692304
24637.83,-1.7,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02307692307692304
24637.84,-1.7,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02307692307692304
24637.85,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24637.86,-1.69,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02051282051282047
24637.87,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24637.88,-1.7,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02307692307692304
24637.89,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24637.9,-1.7,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02307692307692304
24637.91,-1.7,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02307692307692304
24637.92,-1.7,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02307692307692304
24637.93,-1.67,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.01538461538461534
24637.94,-1.7,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02307692307692304
24637.95,-1.69,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02051282051282047
24637.96,-1.67,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.01538461538461534
24637.97,-1.73,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.030769230769230736
24637.98,-1.69,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02051282051282047
24637.99,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24638.0,-1.7,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02307692307692304
24638.01,-1.69,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02051282051282047
24638.02,-1.69,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02051282051282047
24638.03,-1.7,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02307692307692304
24638.04,-1.69,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02051282051282047
24638.05,-1.67,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.01538461538461534
24638.06,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24638.07,-1.67,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.01538461538461534
24638.08,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24638.09,-1.69,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02051282051282047
24638.1,-1.72,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02820512820512817
24638.11,-1.7,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02307692307692304
24638.12,-1.7,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02307692307692304
24638.13,-1.69,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02051282051282047
24638.14,-1.69,mount_kabasan_2003,Piezo.4,2.28,3.9000000000000004,0.5,from_training_window,-0.02051282051282047
