time (s)	cumulative shear displacment (cm)	total normal stress (kPa)	shear stress (kPa)	pore-water pressure (kPa)	specimen thickness (mm)
237	1261.18	100.17	3.03	20.47	66.34
238	1261.18	100.37	2.60	20.67	66.33
239	1261.18	100.57	2.57	20.60	66.34
240	1261.18	100.23	2.77	20.53	66.34
241	1261.18	100.13	3.17	20.37	66.36
242	1261.18	99.47	2.53	20.40	66.35
243	1261.18	100.83	2.70	20.43	66.33
244	1261.18	100.23	3.03	20.37	66.33
245	1261.18	100.07	3.80	20.37	66.33
246	1261.18	99.00	3.87	20.37	66.33
247	1261.18	99.67	3.60	20.40	66.33
248	1261.18	99.57	3.80	20.30	66.33
249	1261.18	99.80	3.53	20.20	66.35
250	1261.18	100.17	3.37	20.13	66.35
251	1261.18	100.87	3.17	20.13	66.36
252	1261.18	101.13	3.53	20.27	66.35
253	1261.18	100.37	3.60	20.33	66.35
254	1261.18	100.27	3.77	20.43	66.34
255	1261.18	99.80	3.93	20.27	66.34
256	1261.18	99.33	3.87	20.30	66.33
257	1261.18	99.23	3.50	20.27	66.34
258	1261.18	99.37	2.93	20.40	66.33
259	1261.18	99.77	2.53	20.27	66.35
260	1261.18	99.63	3.00	20.23	66.35
261	1261.18	99.50	3.43	20.33	66.34
262	1261.18	100.27	4.50	20.63	66.33
263	1261.18	100.53	4.83	20.60	66.32
264	1261.18	100.70	4.60	20.50	66.33
265	1261.18	100.10	3.73	20.20	66.34
266	1261.18	99.93	3.13	20.17	66.34
267	1261.18	99.73	3.27	20.13	66.34
268	1261.18	99.90	3.63	20.17	66.34
269	1261.18	99.43	4.03	20.20	66.34
270	1261.18	99.60	4.13	20.20	66.35
271	1261.18	100.57	4.03	20.17	66.34
272	1261.18	100.90	2.77	20.13	66.35
273	1261.18	100.93	2.73	20.10	66.35
274	1261.18	100.07	2.93	20.43	66.34
275	1261.18	99.83	4.10	20.47	66.31
276	1261.18	99.57	4.03	20.43	66.31
277	1261.18	99.57	3.37	20.03	66.31
278	1261.18	99.80	3.00	19.90	66.35
279	1261.18	99.70	3.23	19.87	66.35
280	1261.18	99.97	3.60	20.00	66.34
281	1261.18	100.00	3.77	20.17	66.29
282	1261.18	100.50	3.50	20.23	66.29
283	1261.18	100.33	3.40	20.10	66.30
284	1261.18	100.43	3.27	19.93	66.34
285	1261.18	100.53	3.23	19.90	66.36
286	1261.18	100.27	3.03	19.73	66.36
287	1261.18	100.47	3.43	19.73	66.35
288	1261.18	100.40	2.30	19.77	66.32
289	1261.18	100.40	2.77	19.90	66.31
290	1261.18	100.30	2.33	19.87	66.32
291	1261.18	100.13	3.33	19.80	66.33
292	1261.18	99.80	3.17	19.83	66.34
293	1261.18	99.87	3.37	19.90	66.33
294	1261.18	99.80	3.63	19.93	66.31
295	1261.18	99.53	3.80	19.80	66.29
296	1261.18	99.10	3.67	19.70	66.30
297	1261.18	99.50	3.47	19.57	66.32
298	1261.18	99.60	3.30	19.60	66.34
299	1261.18	99.77	3.57	19.70	66.34
300	1261.18	99.20	4.23	19.90	66.33
301	1261.18	100.40	4.33	19.93	66.32
302	1261.18	100.70	5.03	19.83	66.32
303	1261.18	100.00	4.10	19.60	66.33
304	1261.18	99.87	3.90	19.70	66.33
305	1261.18	99.90	3.00	19.63	66.32
306	1261.18	100.67	3.30	19.73	66.31
307	1261.18	100.60	4.33	19.63	66.31
308	1261.18	99.77	4.40	19.67	66.31
309	1261.18	99.43	4.13	19.60	66.32
310	1261.18	99.50	3.40	19.47	66.33
311	1261.18	100.77	3.57	19.43	66.34
312	1261.18	101.10	4.00	19.47	66.33
313	1261.18	100.23	4.13	19.47	66.32
314	1261.18	99.57	4.27	19.57	66.31
315	1261.18	99.13	4.63	19.40	66.31
316	1261.18	98.97	4.60	19.40	66.32
317	1261.18	99.23	5.37	19.27	66.33
318	1261.18	99.70	4.70	19.33	66.34
319	1261.18	99.87	4.73	19.30	66.34
320	1261.18	99.63	3.80	19.33	66.31
321	1261.18	99.93	6.43	19.37	66.30
322	1261.18	100.97	6.40	19.50	66.29
323	1261.18	101.00	5.93	19.53	66.31
324	1261.18	101.27	3.77	19.50	66.33
325	1261.18	100.83	4.30	19.40	66.34
326	1261.18	101.33	4.70	19.23	66.35
327	1261.18	101.00	3.73	19.13	66.33
328	1261.18	100.63	2.90	19.10	66.33
329	1261.18	100.87	3.23	19.10	66.33
330	1261.18	100.40	3.67	19.17	66.32
331	1261.18	100.87	3.97	19.17	66.31
332	1261.18	100.57	2.80	19.27	66.30
333	1261.18	100.93	2.53	19.27	66.31
334	1261.18	101.23	2.47	19.13	66.32
335	1261.18	100.67	3.07	19.07	66.33
336	1261.18	100.67	3.70	19.00	66.32
337	1261.18	100.13	3.60	19.23	66.32
338	1261.18	100.30	4.17	19.23	66.31
339	1261.18	100.00	4.77	19.17	66.31
340	1261.18	99.33	4.77	19.07	66.30
341	1261.18	99.73	4.23	19.00	66.31
342	1261.18	99.63	3.77	19.00	66.31
343	1261.18	99.73	3.80	19.00	66.33
344	1261.18	99.50	4.63	18.97	66.33
345	1261.18	100.13	4.17	18.97	66.33
346	1261.18	100.20	4.17	18.93	66.32
347	1261.18	100.10	3.63	18.83	66.31
348	1261.18	99.87	4.07	18.90	66.31
349	1261.18	99.63	4.23	18.87	66.29
350	1261.18	100.10	4.00	19.07	66.28
351	1261.18	99.80	3.60	18.97	66.29
352	1261.18	99.60	3.33	18.90	66.31
353	1261.18	99.40	3.17	18.80	66.33
354	1261.18	99.53	3.20	18.83	66.32
355	1261.18	100.77	3.53	18.87	66.31
356	1261.18	100.53	3.83	18.93	66.30
357	1261.18	99.73	4.13	18.90	66.29
358	1261.18	98.90	3.63	18.87	66.30
359	1261.18	99.07	3.67	18.70	66.31
360	1261.18	100.10	3.43	18.60	66.33
361	1261.18	100.73	3.03	18.57	66.33
362	1261.18	100.43	2.67	18.70	66.33
363	1261.18	100.23	2.93	18.83	66.31
364	1261.18	100.03	3.87	18.87	66.30
365	1261.18	100.00	3.50	18.77	66.30
366	1261.18	100.47	3.57	18.63	66.30
367	1261.18	100.43	3.17	18.67	66.32
368	1261.18	100.67	4.03	18.60	66.32
369	1261.18	99.70	4.30	18.67	66.32
370	1261.18	99.70	4.47	18.63	66.30
371	1261.18	98.63	4.67	18.70	66.30
372	1261.18	99.10	5.63	18.67	66.29
373	1261.18	99.27	5.50	18.57	66.29
374	1261.18	100.10	4.63	18.53	66.30
375	1261.18	100.53	3.27	18.40	66.31
376	1261.18	100.57	4.37	18.43	66.31
377	1261.18	100.67	4.53	18.43	66.31
378	1261.18	101.80	4.67	18.60	66.30
379	1261.18	101.73	3.80	18.57	66.29
380	1261.18	102.07	4.53	18.53	66.29
381	1261.18	101.33	4.57	18.37	66.29
382	1261.18	101.17	4.17	18.30	66.29
383	1261.18	101.23	3.63	18.33	66.29
384	1261.18	100.20	3.57	18.33	66.27
385	1261.18	100.77	3.60	18.33	66.28
386	1261.18	100.40	3.73	18.30	66.24
387	1261.18	100.60	5.00	18.33	66.25
388	1261.18	99.97	5.47	18.37	66.27
389	1261.18	100.27	5.33	18.33	66.31
390	1261.18	100.27	3.90	18.33	66.32
391	1261.18	100.63	3.93	18.23	66.30
392	1261.18	100.50	4.10	18.07	66.31
393	1261.18	100.53	4.83	18.00	66.31
394	1261.18	100.80	4.70	18.03	66.32
395	1261.18	100.43	4.87	18.07	66.30
396	1261.18	100.77	4.77	18.07	66.29
397	1261.18	100.73	3.40	18.03	66.28
398	1261.18	100.90	3.20	17.97	66.28
399	1261.18	101.00	2.73	17.93	66.26
400	1261.18	100.63	4.13	17.87	66.27
401	1261.18	100.93	3.67	17.90	66.28
402	1261.18	100.97	1.90	17.87	66.31
403	1261.18	101.10	1.77	17.93	66.30
404	1261.18	100.67	2.43	18.17	66.28
405	1261.18	100.37	4.43	18.20	66.28
406	1261.18	100.60	4.33	18.10	66.27
407	1261.18	100.47	4.23	17.87	66.29
408	1261.18	100.00	5.10	17.77	66.30
409	1261.18	100.03	5.03	17.73	66.31
410	1261.18	99.17	5.90	17.70	66.31
411	1261.18	99.37	4.97	17.60	66.31
412	1261.18	98.57	5.33	17.70	66.30
413	1261.18	99.40	4.63	17.77	66.28
414	1261.18	98.97	4.43	17.90	66.28
415	1261.18	99.20	5.53	17.83	66.29
416	1261.18	99.50	5.23	17.70	66.31
417	1261.18	99.93	5.97	17.73	66.32
418	1261.18	99.53	4.63	17.73	66.32
419	1261.18	99.90	3.33	17.83	66.31
420	1261.18	101.00	3.07	17.80	66.30
421	1261.18	101.50	3.33	17.87	66.28
422	1261.18	100.43	5.77	17.83	66.28
423	1261.18	99.37	5.53	17.60	66.29
424	1261.18	99.40	5.17	17.53	66.30
425	1261.18	100.03	3.80	17.50	66.30
426	1261.18	100.27	3.57	17.63	66.30
427	1261.18	100.87	3.70	17.53	66.30
428	1261.18	100.87	3.73	17.57	66.30
429	1261.18	101.70	4.00	17.60	66.29
430	1261.18	101.47	4.47	17.63	66.28
431	1261.18	101.50	5.03	17.57	66.29
432	1261.18	100.70	4.80	17.30	66.27
433	1261.18	100.50	3.37	17.30	66.28
434	1261.18	100.10	3.57	17.33	66.27
435	1261.18	99.93	3.83	17.53	66.29
436	1261.18	100.20	4.43	17.43	66.29
437	1261.18	100.63	2.97	17.33	66.29
438	1261.18	100.33	2.60	17.30	66.29
439	1261.18	99.63	3.17	17.30	66.30
440	1261.18	98.63	4.60	17.27	66.30
441	1261.18	98.13	4.67	17.30	66.28
442	1261.18	98.63	5.80	17.40	66.27
443	1261.18	99.47	5.73	17.47	66.27
444	1261.18	100.47	5.10	17.43	66.27
445	1261.18	100.03	3.73	17.33	66.28
446	1261.18	99.87	3.33	17.30	66.29
447	1261.18	99.80	3.80	17.33	66.30
448	1261.18	100.07	3.73	17.33	66.29
449	1261.18	100.10	4.03	17.27	66.29
450	1261.18	100.00	4.43	17.23	66.28
451	1261.18	99.70	4.87	17.20	66.29
452	1261.18	99.97	4.77	17.23	66.28
453	1261.18	99.90	5.37	17.20	66.28
454	1261.18	100.00	5.37	17.43	66.28
455	1261.18	99.20	5.10	17.70	66.28
456	1261.18	99.40	3.93	17.67	66.28
457	1261.18	99.30	2.53	17.40	66.29
458	1261.18	100.20	2.57	16.93	66.29
459	1261.18	100.20	2.70	16.83	66.29
460	1261.18	100.97	3.97	16.87	66.28
461	1261.18	101.07	3.97	16.97	66.28
462	1261.18	100.83	4.50	17.13	66.27
463	1261.18	99.73	4.43	17.20	66.27
464	1261.18	99.07	5.13	17.10	66.26
465	1261.18	99.13	5.27	17.10	66.27
466	1261.18	100.13	5.40	16.97	66.26
467	1261.18	100.30	4.50	17.10	66.27
468	1261.18	100.93	4.03	16.97	66.27
469	1261.18	100.40	3.90	16.90	66.29
470	1261.18	101.70	4.23	16.87	66.29
471	1261.18	100.73	4.23	16.87	66.29
472	1261.18	100.67	4.47	16.97	66.28
473	1261.18	99.57	4.57	17.00	66.27
474	1261.18	99.50	5.00	17.03	66.27
475	1261.18	99.47	4.93	17.03	66.27
476	1261.18	99.37	4.63	17.03	66.27
477	1261.18	99.40	4.20	16.93	66.28
478	1261.18	99.83	3.90	16.77	66.29
479	1261.18	100.43	4.10	16.70	66.30
480	1261.18	101.00	4.23	16.67	66.29
481	1261.18	99.77	4.43	16.73	66.29
482	1261.18	99.57	4.57	16.70	66.27
483	1261.18	99.73	5.57	16.83	66.26
484	1261.18	100.43	5.87	16.87	66.27
485	1261.18	99.70	5.60	16.83	66.27
486	1261.18	99.57	4.37	16.63	66.29
487	1261.18	100.03	3.83	16.63	66.30
488	1261.18	100.47	3.90	16.63	66.30
489	1261.18	100.37	4.10	16.73	66.28
490	1261.18	99.67	2.83	16.70	66.27
491	1261.18	99.37	3.17	17.00	66.27
492	1261.18	97.83	3.10	16.83	66.27
493	1261.18	97.73	4.70	16.70	66.28
494	1261.18	98.47	3.97	16.30	66.28
495	1261.18	100.90	3.83	16.33	66.29
496	1261.18	101.90	4.90	16.40	66.29
497	1261.18	101.90	4.37	16.47	66.29
498	1261.18	101.33	4.80	16.57	66.29
499	1261.18	101.37	4.00	16.67	66.27
500	1261.18	101.83	4.97	16.70	66.27
501	1261.18	101.53	4.87	16.67	66.26
502	1261.18	101.27	3.80	16.40	66.28
503	1261.18	100.50	4.03	16.23	66.28
504	1261.18	100.77	3.83	16.10	66.28
505	1261.18	100.73	4.43	16.13	66.27
506	1261.18	100.10	4.33	16.20	66.27
507	1261.18	99.33	5.30	16.23	66.27
508	1261.18	98.93	5.80	16.23	66.30
509	1261.18	100.10	5.97	16.27	66.29
510	1261.18	100.63	6.03	16.30	66.31
511	1261.18	100.93	5.53	16.33	66.28
512	1261.18	99.53	4.87	16.27	66.29
513	1261.18	99.80	3.60	16.23	66.29
514	1261.18	99.83	3.57	16.20	66.28
515	1261.18	100.60	4.50	16.23	66.27
516	1261.18	99.37	5.07	16.27	66.26
517	1261.18	99.83	5.37	16.27	66.26
518	1261.18	100.23	4.93	16.03	66.27
519	1261.18	100.47	4.63	16.03	66.28
520	1261.18	100.07	4.43	15.97	66.28
521	1261.18	99.80	4.20	16.33	66.30
522	1261.18	100.47	4.13	16.27	66.30
523	1261.18	100.23	4.53	16.37	66.29
524	1261.18	101.33	5.17	16.23	66.27
525	1261.18	101.83	5.57	16.23	66.26
526	1261.18	101.47	5.03	16.20	66.26
527	1261.18	100.07	4.73	16.17	66.27
528	1261.18	99.40	4.53	16.13	66.28
529	1261.18	100.57	4.23	16.07	66.29
530	1261.18	101.57	3.80	16.00	66.29
531	1261.18	101.10	3.43	16.03	66.27
532	1261.18	99.77	4.33	16.13	66.27
533	1261.18	99.40	2.97	16.13	66.26
534	1261.18	99.87	3.37	16.17	66.26
535	1261.18	100.37	3.00	16.13	66.26
536	1261.18	99.23	4.50	16.10	66.27
537	1261.18	100.33	4.07	16.03	66.28
538	1261.18	100.33	3.97	15.90	66.28
539	1261.18	100.83	4.33	15.93	66.28
540	1261.18	99.07	4.83	15.90	66.27
541	1261.18	98.40	4.87	15.90	66.26
542	1261.18	98.97	4.73	15.83	66.26
543	1261.18	99.83	4.47	15.83	66.27
544	1261.18	100.37	4.03	15.90	66.27
545	1261.18	99.97	3.77	15.90	66.28
546	1261.18	100.30	3.67	15.90	66.27
547	1261.18	100.63	4.27	16.07	66.26
548	1261.18	100.03	4.63	16.20	66.27
549	1261.18	99.40	4.93	16.17	66.28
550	1261.18	99.30	4.80	15.97	66.28
551	1261.18	100.50	4.53	15.77	66.27
552	1261.18	100.40	5.03	15.73	66.28
553	1261.18	100.17	5.03	15.73	66.28
554	1261.18	98.90	5.30	15.80	66.28
555	1261.18	100.17	4.77	15.77	66.26
556	1261.18	101.07	4.90	15.50	66.25
557	1261.18	101.87	5.00	15.50	66.24
558	1261.18	100.47	4.67	15.43	66.25
559	1261.18	100.23	3.90	15.57	66.27
560	1261.18	100.37	3.53	15.53	66.28
561	1261.18	101.10	4.07	15.80	66.26
562	1261.18	101.10	4.93	15.60	66.25
563	1261.18	100.87	5.37	15.57	66.23
564	1261.18	100.40	3.93	15.40	66.24
565	1261.18	100.33	3.53	15.60	66.25
566	1261.18	99.83	3.00	15.53	66.27
567	1261.18	99.40	3.93	15.47	66.28
568	1261.18	98.97	4.03	15.57	66.28
569	1261.18	99.73	4.33	15.87	66.27
570	1261.18	101.00	4.63	15.90	66.27
571	1261.18	100.87	4.63	15.83	66.25
572	1261.18	100.87	4.63	15.77	66.25
573	1261.18	100.13	4.70	15.87	66.24
574	1261.18	99.67	3.53	15.83	66.26
575	1261.18	99.97	1.80	15.57	66.26
576	1261.18	100.43	1.97	15.33	66.27
577	1261.18	100.90	3.17	15.30	66.26
578	1261.18	100.37	5.03	15.43	66.25
579	1261.18	99.07	4.63	15.53	66.25
580	1261.18	99.13	4.03	15.60	66.25
581	1261.18	99.47	3.67	15.50	66.26
582	1261.18	99.73	3.60	15.43	66.27
583	1261.18	99.03	4.07	15.40	66.27
584	1261.18	99.17	4.37	15.47	66.27
585	1261.18	99.73	4.57	15.50	66.26
586	1261.18	101.00	5.13	15.43	66.25
587	1261.18	99.93	5.30	15.37	66.25
588	1261.18	100.03	5.43	15.30	66.24
589	1261.18	99.47	5.27	15.20	66.25
590	1261.18	99.93	7.03	15.07	66.27
591	1261.18	100.40	6.63	15.00	66.28
592	1261.18	101.43	6.40	15.13	66.30
593	1261.18	101.30	4.30	15.13	66.29
594	1261.18	100.93	4.33	15.23	66.28
595	1261.18	99.70	4.60	15.17	66.26
596	1261.18	100.20	6.17	15.23	66.25
597	1261.18	99.57	6.53	15.23	66.25
598	1261.18	100.17	6.40	15.17	66.26
599	1261.18	100.30	5.07	14.77	66.27
600	1261.18	100.30	4.50	14.67	66.27
601	1261.18	100.27	3.37	14.70	66.27
