time (s)	cumulative shear displacment (cm)	total normal stress (kPa)	shear stress (kPa)	pore-water pressure (kPa)	specimen thickness (mm)
72	1257.01	399.03	17.93	40.30	60.57
73	1257.01	399.13	19.37	39.93	60.60
74	1257.01	399.03	19.23	39.77	60.62
75	1257.01	399.57	19.00	39.77	60.65
76	1257.01	398.50	17.27	39.70	60.65
77	1257.01	398.83	16.80	39.70	60.66
78	1257.01	399.70	16.50	39.60	60.66
79	1257.01	399.33	16.60	39.50	60.66
80	1257.01	398.60	16.97	39.43	60.63
81	1257.01	397.10	17.23	39.47	60.61
82	1257.01	398.37	17.50	39.43	60.62
83	1257.01	398.60	17.90	39.40	60.61
84	1257.01	398.57	18.30	39.23	60.61
85	1257.01	398.63	19.63	39.13	60.62
86	1257.01	399.03	19.17	39.07	60.63
87	1257.01	399.30	19.27	38.90	60.64
88	1257.01	400.00	17.83	38.73	60.64
89	1257.01	400.27	17.80	38.63	60.64
90	1257.01	399.17	17.23	38.67	60.63
91	1257.01	398.33	17.77	38.67	60.62
92	1257.01	398.07	18.40	38.43	60.58
93	1257.01	399.30	19.10	38.33	60.57
94	1257.01	399.03	18.60	38.23	60.58
95	1257.01	397.83	18.40	38.27	60.61
96	1257.01	397.93	17.97	38.13	60.63
97	1257.01	397.37	18.37	38.03	60.63
98	1257.01	398.63	18.17	37.97	60.63
99	1257.01	398.27	18.00	37.87	60.62
100	1257.01	399.33	17.90	37.47	60.62
101	1257.01	398.43	18.27	37.37	60.62
102	1257.01	399.20	18.93	37.33	60.62
103	1257.01	399.00	18.73	37.57	60.64
104	1257.01	400.10	18.47	37.40	60.64
105	1257.01	398.80	17.83	37.40	60.63
106	1257.01	398.33	17.87	37.23	60.62
107	1257.01	398.17	18.10	37.13	60.62
108	1257.01	399.40	18.93	36.87	60.63
109	1257.01	399.50	19.33	36.87	60.60
110	1257.01	399.40	19.90	36.80	60.60
111	1257.01	398.73	19.43	36.70	60.60
112	1257.01	398.50	18.63	36.60	60.63
113	1257.01	398.27	17.93	36.43	60.63
114	1257.01	398.27	17.87	36.33	60.64
115	1257.01	398.67	18.20	36.27	60.63
116	1257.01	398.37	19.67	36.20	60.63
117	1257.01	398.73	20.00	36.13	60.63
118	1257.01	398.87	20.47	36.07	60.63
119	1257.01	399.70	19.57	36.03	60.62
120	1257.01	399.40	19.63	35.87	60.63
121	1257.01	399.50	18.67	35.70	60.63
122	1257.01	398.90	18.40	35.60	60.63
123	1257.01	398.50	18.20	35.57	60.63
124	1257.01	398.40	18.87	35.47	60.64
125	1257.01	398.40	18.73	35.43	60.64
126	1257.01	399.33	19.33	35.33	60.63
127	1257.01	399.67	19.73	35.30	60.63
128	1257.01	399.53	20.37	35.20	60.62
129	1257.01	399.53	20.10	35.23	60.61
130	1257.01	398.97	20.23	35.20	60.61
131	1257.01	399.10	19.87	35.00	60.60
132	1257.01	398.23	20.03	34.90	60.61
133	1257.01	398.23	19.80	34.70	60.62
134	1257.01	397.97	20.40	34.70	60.63
135	1257.01	397.93	20.10	34.57	60.64
136	1257.01	398.33	19.47	34.57	60.63
137	1257.01	398.43	18.80	34.60	60.63
138	1257.01	399.03	19.23	34.60	60.61
139	1257.01	398.17	19.97	34.43	60.61
140	1257.01	398.40	20.23	34.23	60.62
141	1257.01	398.30	20.03	34.10	60.64
142	1257.01	398.67	20.90	34.03	60.65
143	1257.01	399.00	20.80	33.93	60.64
144	1257.01	398.20	20.50	33.50	60.64
145	1257.01	398.10	19.20	33.47	60.63
146	1257.01	396.97	19.67	33.43	60.62
147	1257.01	398.13	20.07	33.73	60.61
148	1257.01	398.77	20.77	33.63	60.61
149	1257.01	399.93	20.03	33.53	60.62
150	1257.01	399.50	19.63	33.23	60.62
151	1257.01	399.53	20.70	33.17	60.62
152	1257.01	399.33	21.03	33.10	60.61
153	1257.01	398.70	21.37	33.43	60.62
154	1257.01	398.53	20.37	33.37	60.62
155	1257.01	398.30	20.47	33.33	60.62
156	1257.01	398.70	20.37	33.00	60.61
157	1257.01	398.63	20.17	32.87	60.62
158	1257.01	399.50	20.07	32.57	60.62
159	1257.01	400.20	20.00	32.47	60.63
160	1257.01	400.70	19.57	32.47	60.63
161	1257.01	400.50	19.83	32.60	60.61
162	1257.01	400.27	20.37	32.57	60.61
163	1257.01	399.77	19.77	32.47	60.60
164	1257.01	399.20	19.60	32.33	60.61
165	1257.01	399.57	19.07	32.20	60.61
166	1257.01	400.23	20.13	32.10	60.61
167	1257.01	400.43	19.90	31.97	60.61
168	1257.01	399.30	19.87	32.23	60.61
169	1257.01	399.03	20.07	32.10	60.61
170	1257.01	398.73	20.60	32.10	60.63
171	1257.01	399.10	20.00	31.70	60.62
172	1257.01	399.60	19.80	31.27	60.66
173	1257.01	400.00	19.13	31.13	60.66
174	1257.01	400.60	20.00	31.47	60.68
175	1257.01	399.67	21.33	31.77	60.65
176	1257.01	399.53	21.83	31.70	60.63
177	1257.01	398.53	21.70	31.23	60.63
178	1257.01	398.33	20.83	31.13	60.62
179	1257.01	399.03	20.77	31.03	60.61
180	1257.01	398.87	19.00	30.83	60.60
181	1257.01	398.97	18.70	30.67	60.61
182	1257.01	398.20	18.80	30.57	60.62
183	1257.01	399.77	21.07	30.67	60.61
184	1257.01	400.00	21.33	30.73	60.60
185	1257.01	400.00	20.93	30.73	60.60
186	1257.01	399.20	21.07	30.63	60.60
187	1257.01	399.77	20.67	30.67	60.61
188	1257.01	399.70	20.57	30.53	60.61
189	1257.01	400.37	19.90	30.37	60.62
190	1257.01	400.17	20.17	30.20	60.62
191	1257.01	400.10	22.20	30.20	60.62
192	1257.01	399.60	22.73	30.17	60.61
193	1257.01	399.03	22.60	30.10	60.61
194	1257.01	398.90	20.97	30.00	60.61
195	1257.01	398.30	19.80	29.90	60.62
196	1257.01	399.57	19.93	29.77	60.63
197	1257.01	399.10	20.23	29.53	60.62
198	1257.01	399.33	21.07	29.50	60.61
199	1257.01	397.87	21.47	29.43	60.60
200	1257.01	398.37	21.03	29.53	60.60
201	1257.01	397.77	21.53	29.43	60.61
202	1257.01	398.20	20.87	29.27	60.63
203	1257.01	398.73	21.93	29.13	60.64
204	1257.01	400.33	21.43	29.13	60.63
205	1257.01	399.57	22.13	29.33	60.61
206	1257.01	398.93	21.67	29.40	60.60
207	1257.01	398.40	22.23	29.37	60.60
208	1257.01	399.13	21.60	29.10	60.61
209	1257.01	399.27	21.47	28.87	60.60
210	1257.01	398.57	21.13	28.70	60.61
211	1257.01	398.00	21.60	28.90	60.61
212	1257.01	398.20	22.37	28.97	60.63
213	1257.01	398.10	22.47	28.93	60.62
214	1257.01	398.80	22.47	28.60	60.61
215	1257.01	399.07	22.27	28.47	60.62
216	1257.01	400.30	22.17	28.30	60.63
217	1257.01	400.37	22.37	28.23	60.63
218	1257.01	400.17	21.83	28.20	60.63
219	1257.01	399.57	21.17	28.23	60.61
220	1257.01	399.10	20.97	27.93	60.57
221	1257.01	398.67	21.50	27.87	60.57
222	1257.01	398.70	22.23	27.80	60.57
223	1257.01	399.97	22.13	28.00	60.62
224	1257.01	400.57	21.37	27.83	60.62
225	1257.01	400.57	21.43	27.73	60.62
226	1257.01	399.80	21.53	27.63	60.60
227	1257.01	397.67	21.87	27.67	60.59
228	1257.01	397.97	22.07	27.63	60.59
229	1257.01	397.37	22.30	27.60	60.59
230	1257.01	398.63	22.33	27.53	60.59
231	1257.01	398.03	22.17	27.30	60.59
232	1257.01	399.10	22.93	27.30	60.60
233	1257.01	399.30	22.17	27.23	60.61
234	1257.01	400.00	22.23	27.30	60.62
235	1257.01	399.47	21.27	27.13	60.63
236	1257.01	399.70	21.97	27.07	60.63
237	1257.01	399.50	21.57	27.07	60.63
238	1257.01	398.37	21.53	27.10	60.62
239	1257.01	398.73	21.17	27.17	60.61
240	1257.01	398.33	21.30	27.27	60.60
241	1257.01	398.70	21.27	27.27	60.59
242	1257.01	398.53	22.10	27.13	60.60
243	1257.01	398.33	22.63	26.60	60.61
244	1257.01	398.67	22.77	26.43	60.61
245	1257.01	398.37	22.30	26.00	60.61
246	1257.01	399.63	23.57	26.33	60.61
247	1257.01	399.37	23.60	26.27	60.61
248	1257.01	399.60	24.40	26.60	60.62
249	1257.01	399.20	22.93	26.53	60.61
250	1257.01	400.17	23.23	26.53	60.61
251	1257.01	399.70	21.87	26.50	60.60
252	1257.01	400.50	21.93	26.43	60.61
253	1257.01	399.83	21.67	26.43	60.60
254	1257.01	399.70	22.53	26.30	60.61
255	1257.01	398.37	22.47	26.17	60.61
256	1257.01	398.27	22.53	26.03	60.62
257	1257.01	399.33	22.60	26.00	60.62
258	1257.01	398.03	22.87	25.83	60.57
259	1257.01	397.83	23.00	25.67	60.58
260	1257.01	397.30	22.30	25.67	60.57
261	1257.01	398.37	21.27	25.73	60.62
262	1257.01	398.17	21.23	25.73	60.61
263	1257.01	397.73	21.47	25.57	60.61
264	1257.01	398.50	22.00	25.57	60.62
265	1257.01	399.23	21.83	25.60	60.62
266	1257.01	399.20	22.30	25.67	60.61
267	1257.01	397.90	22.80	25.57	60.60
268	1257.01	397.77	22.63	25.50	60.60
269	1257.01	397.87	22.67	25.23	60.62
270	1257.01	398.47	22.27	25.10	60.63
271	1257.01	398.73	22.40	25.00	60.62
272	1257.01	399.83	21.77	25.17	60.61
273	1257.01	400.00	22.63	25.23	60.60
274	1257.01	399.67	22.63	25.10	60.59
275	1257.01	399.17	23.13	24.90	60.61
276	1257.01	398.80	22.23	24.67	60.62
277	1257.01	398.90	21.77	24.67	60.63
278	1257.01	398.87	21.77	24.73	60.61
279	1257.01	398.70	21.77	24.83	60.60
280	1257.01	398.60	21.83	24.87	60.59
281	1257.01	398.20	21.87	24.67	60.59
282	1257.01	399.00	21.70	24.47	60.60
283	1257.01	399.30	20.73	24.27	60.62
284	1257.01	400.17	19.43	24.30	60.62
285	1257.01	399.67	19.83	24.40	60.61
286	1257.01	399.03	21.47	24.33	60.57
287	1257.01	398.07	22.47	24.23	60.57
288	1257.01	397.43	23.53	24.10	60.58
289	1257.01	397.37	23.43	24.13	60.62
290	1257.01	398.43	23.73	24.13	60.63
291	1257.01	398.47	23.83	24.23	60.62
292	1257.01	398.60	24.10	24.23	60.61
293	1257.01	397.67	24.33	24.17	60.60
294	1257.01	399.00	23.10	23.90	60.61
295	1257.01	399.70	22.83	23.87	60.62
296	1257.01	400.17	22.60	23.87	60.62
297	1257.01	398.97	22.83	24.03	60.60
298	1257.01	398.90	22.63	24.00	60.59
299	1257.01	398.63	22.73	23.90	60.60
300	1257.01	399.27	22.27	23.70	60.62
301	1257.01	399.30	22.40	23.63	60.62
302	1257.01	399.53	22.07	23.60	60.62
303	1257.01	399.57	22.57	23.67	60.60
304	1257.01	398.67	22.87	23.63	60.59
305	1257.01	399.37	23.13	23.60	60.55
306	1257.01	398.77	22.77	23.47	60.57
307	1257.01	399.70	20.13	23.40	60.57
308	1257.01	399.23	20.07	23.30	60.62
309	1257.01	399.37	20.37	23.00	60.64
310	1257.01	398.90	22.73	22.90	60.66
311	1257.01	398.37	22.73	22.97	60.64
312	1257.01	398.17	22.87	23.43	60.60
313	1257.01	398.17	22.80	23.33	60.59
314	1257.01	398.43	21.40	23.17	60.61
315	1257.01	398.80	21.33	22.70	60.62
316	1257.01	398.77	21.53	22.77	60.63
317	1257.01	398.47	23.00	22.80	60.62
318	1257.01	397.93	23.40	22.90	60.62
319	1257.01	397.87	22.23	22.87	60.60
320	1257.01	398.40	22.17	22.73	60.61
321	1257.01	398.87	21.53	22.67	60.62
322	1257.01	399.77	22.90	22.50	60.62
323	1257.01	399.90	23.50	22.47	60.61
324	1257.01	399.30	23.77	22.50	60.60
325	1257.01	398.60	23.33	22.57	60.57
326	1257.01	397.80	22.93	22.50	60.58
327	1257.01	398.50	22.63	22.30	60.59
328	1257.01	398.50	22.90	22.03	60.62
329	1257.01	398.20	22.97	21.93	60.62
330	1257.01	398.20	23.67	21.93	60.61
331	1257.01	398.00	23.87	21.73	60.60
332	1257.01	398.20	23.73	21.73	60.58
333	1257.01	398.37	23.23	21.60	60.59
334	1257.01	398.50	22.87	21.73	60.60
335	1257.01	398.67	22.73	21.53	60.63
336	1257.01	398.80	22.60	21.50	60.63
337	1257.01	398.87	22.47	21.47	60.62
338	1257.01	398.80	23.90	21.50	60.59
339	1257.01	398.17	23.77	21.53	60.58
340	1257.01	398.87	23.93	21.53	60.59
341	1257.01	398.40	22.83	21.43	60.60
342	1257.01	398.97	23.23	21.30	60.61
343	1257.01	398.83	22.87	21.27	60.62
344	1257.01	399.80	22.63	21.43	60.60
345	1257.01	399.23	22.43	21.50	60.59
346	1257.01	398.77	23.07	21.47	60.58
347	1257.01	398.57	23.33	21.30	60.59
348	1257.01	399.37	23.53	21.27	60.60
349	1257.01	399.50	23.37	21.20	60.61
350	1257.01	399.93	22.73	21.23	60.62
351	1257.01	399.77	22.80	21.17	60.61
352	1257.01	399.13	24.13	21.20	60.60
353	1257.01	397.97	24.60	21.13	60.58
354	1257.01	398.37	24.40	21.10	60.58
355	1257.01	398.77	23.07	21.00	60.59
356	1257.01	399.20	22.97	20.87	60.60
357	1257.01	398.40	22.83	20.97	60.58
358	1257.01	398.57	22.90	21.00	60.59
359	1257.01	399.17	23.37	21.27	60.57
360	1257.01	400.00	23.50	21.13	60.58
361	1257.01	399.63	23.30	20.93	60.57
362	1257.01	399.53	22.80	20.60	60.60
363	1257.01	399.50	22.87	20.53	60.60
364	1257.01	399.47	22.57	20.60	60.61
365	1257.01	397.93	23.17	20.67	60.60
366	1257.01	397.73	23.60	20.60	60.59
367	1257.01	397.80	23.93	20.90	60.57
368	1257.01	398.90	23.30	20.63	60.57
369	1257.01	398.83	23.50	20.57	60.57
370	1257.01	398.03	23.70	20.20	60.59
371	1257.01	398.13	24.27	20.40	60.59
372	1257.01	398.13	22.67	20.50	60.58
373	1257.01	399.73	22.83	20.33	60.61
374	1257.01	399.97	22.40	20.23	60.63
375	1257.01	399.87	23.37	20.07	60.64
376	1257.01	400.30	23.30	20.10	60.62
377	1257.01	400.33	23.37	20.10	60.61
378	1257.01	398.47	23.63	20.17	60.60
379	1257.01	397.20	23.43	20.13	60.59
380	1257.01	396.67	24.60	20.07	60.60
381	1257.01	397.83	24.30	20.10	60.59
382	1257.01	398.03	24.30	20.07	60.58
383	1257.01	398.10	23.43	20.00	60.57
384	1257.01	399.07	22.80	19.80	60.58
385	1257.01	399.43	22.67	19.67	60.59
386	1257.01	399.90	22.17	19.57	60.59
387	1257.01	400.03	20.60	19.53	60.59
388	1257.01	399.43	21.10	19.73	60.59
389	1257.01	400.00	21.87	19.77	60.58
390	1257.01	399.27	24.13	19.67	60.58
391	1257.01	399.03	23.53	19.47	60.59
392	1257.01	397.67	22.67	19.43	60.61
393	1257.01	397.77	22.97	19.63	60.61
394	1257.01	398.27	23.20	19.63	60.61
395	1257.01	398.93	22.53	19.67	60.61
396	1257.01	399.30	22.30	19.50	60.60
397	1257.01	399.30	22.47	19.47	60.59
398	1257.01	399.03	23.23	19.37	60.60
399	1257.01	398.67	23.30	19.30	60.61
400	1257.01	398.50	23.20	19.37	60.61
401	1257.01	398.60	23.90	19.40	60.60
402	1257.01	398.90	24.03	19.27	60.60
403	1257.01	399.73	23.97	19.13	60.59
404	1257.01	399.70	23.10	19.03	60.60
405	1257.01	399.73	23.13	19.07	60.61
406	1257.01	399.30	23.10	19.10	60.60
407	1257.01	399.40	24.37	19.07	60.60
408	1257.01	399.13	24.17	19.07	60.59
409	1257.01	399.13	24.07	18.90	60.59
410	1257.01	399.63	22.83	18.87	60.60
411	1257.01	400.03	22.37	18.73	60.60
412	1257.01	399.97	22.70	18.73	60.60
413	1257.01	398.73	23.13	18.67	60.58
414	1257.01	397.33	23.67	18.70	60.58
415	1257.01	397.37	23.33	18.60	60.59
416	1257.01	398.47	23.00	18.47	60.59
417	1257.01	399.83	22.97	18.30	60.60
418	1257.01	399.77	23.53	18.23	60.60
419	1257.01	399.33	24.00	18.23	60.60
420	1257.01	399.03	24.23	18.30	60.59
421	1257.01	398.73	23.93	18.30	60.58
422	1257.01	398.23	23.67	18.17	60.59
423	1257.01	398.30	23.20	18.03	60.60
424	1257.01	397.97	23.00	18.17	60.58
425	1257.01	398.97	23.57	18.27	60.58
426	1257.01	398.83	24.03	18.27	60.56
427	1257.01	398.53	24.40	18.07	60.58
428	1257.01	398.33	24.63	17.97	60.58
429	1257.01	398.90	24.40	17.93	60.59
430	1257.01	399.33	23.27	17.90	60.61
431	1257.01	399.33	22.63	17.90	60.61
432	1257.01	399.07	22.23	17.93	60.60
433	1257.01	400.20	23.50	17.93	60.58
434	1257.01	400.10	23.23	17.93	60.58
435	1257.01	399.60	23.40	17.57	60.57
436	1257.01	398.70	22.83	17.47	60.58
437	1257.01	398.13	23.23	17.33	60.57
438	1257.01	398.97	23.73	17.63	60.58
439	1257.01	398.03	24.60	17.70	60.57
440	1257.01	398.37	24.53	17.73	60.59
441	1257.01	398.07	24.10	17.63	60.59
442	1257.01	399.23	23.23	17.50	60.60
443	1257.01	399.33	22.93	17.40	60.60
444	1257.01	399.33	23.67	17.33	60.60
445	1257.01	399.13	24.30	17.30	60.59
446	1257.01	398.97	24.77	17.40	60.58
447	1257.01	398.33	24.63	17.43	60.59
448	1257.01	398.53	24.43	17.40	60.59
449	1257.01	399.60	24.20	17.27	60.56
450	1257.01	399.53	23.77	17.20	60.57
451	1257.01	398.90	24.23	17.30	60.57
452	1257.01	397.80	24.50	17.37	60.59
453	1257.01	397.83	24.20	17.37	60.58
454	1257.01	398.00	23.00	17.23	60.58
455	1257.01	399.07	22.60	17.07	60.59
456	1257.01	398.77	22.87	16.87	60.59
457	1257.01	398.73	23.50	16.83	60.60
458	1257.01	397.97	24.20	16.87	60.59
459	1257.01	398.27	24.50	17.00	60.58
460	1257.01	398.10	24.43	16.97	60.58
461	1257.01	398.13	24.23	16.93	60.60
462	1257.01	398.13	23.97	16.83	60.61
463	1257.01	398.90	23.97	16.80	60.61
464	1257.01	398.97	23.70	16.77	60.60
465	1257.01	399.43	23.70	16.90	60.59
466	1257.01	399.17	24.13	16.90	60.58
467	1257.01	399.37	24.50	16.90	60.58
468	1257.01	398.83	25.53	16.80	60.58
469	1257.01	398.87	25.00	16.73	60.61
470	1257.01	398.60	24.67	16.63	60.63
471	1257.01	399.50	23.77	16.57	60.63
472	1257.01	400.57	23.90	16.53	60.62
473	1257.01	400.53	24.93	16.63	60.59
474	1257.01	400.30	24.97	16.53	60.57
475	1257.01	399.23	25.30	16.53	60.57
476	1257.01	399.67	24.37	16.40	60.55
477	1257.01	400.07	24.70	16.43	60.56
478	1257.01	400.73	25.13	16.27	60.58
479	1257.01	400.47	24.80	16.17	60.61
480	1257.01	400.60	24.53	16.13	60.61
481	1257.01	399.97	24.07	16.20	60.60
482	1257.01	400.07	24.57	16.23	60.58
483	1257.01	398.47	22.47	16.20	60.57
484	1257.01	398.43	22.53	16.23	60.56
485	1257.01	398.13	22.33	16.20	60.58
486	1257.01	399.57	24.27	16.13	60.59
487	1257.01	400.37	24.00	16.10	60.58
488	1257.01	400.30	23.50	15.70	60.59
489	1257.01	399.80	23.40	15.70	60.59
490	1257.01	399.10	23.30	15.60	60.60
491	1257.01	398.57	23.93	15.90	60.58
492	1257.01	397.37	24.27	15.93	60.57
493	1257.01	397.43	24.40	15.93	60.57
494	1257.01	398.23	24.23	15.97	60.59
495	1257.01	399.10	23.97	15.87	60.60
496	1257.01	399.27	23.87	15.83	60.61
497	1257.01	400.03	23.73	15.70	60.60
498	1257.01	400.43	23.77	15.63	60.59
499	1257.01	400.00	23.80	15.57	60.58
500	1257.01	399.43	24.60	15.60	60.58
501	1257.01	400.23	25.10	15.63	60.57
502	1257.01	399.67	25.33	15.60	60.58
503	1257.01	399.47	26.43	15.67	60.57
504	1257.01	398.53	25.93	15.63	60.59
505	1257.01	399.27	25.67	15.60	60.59
506	1257.01	398.83	23.33	15.47	60.60
507	1257.01	397.93	23.10	15.43	60.61
508	1257.01	397.23	23.20	15.43	60.60
509	1257.01	397.43	23.57	15.47	60.60
510	1257.01	398.30	24.37	15.43	60.60
511	1257.01	399.77	24.93	15.40	60.60
512	1257.01	398.90	25.17	15.43	60.60
513	1257.01	400.77	25.10	15.40	60.59
514	1257.01	400.20	24.43	15.37	60.59
515	1257.01	400.40	24.47	15.20	60.59
516	1257.01	399.30	24.17	15.10	60.60
517	1257.01	399.73	24.47	15.03	60.60
518	1257.01	400.20	24.53	15.03	60.60
519	1257.01	399.47	24.63	15.30	60.59
520	1257.01	399.73	24.77	15.37	60.58
521	1257.01	399.73	24.63	15.40	60.57
522	1257.01	399.30	24.40	15.10	60.59
523	1257.01	398.87	24.90	15.03	60.58
524	1257.01	399.77	24.97	14.97	60.59
525	1257.01	400.10	25.40	15.07	60.57
526	1257.01	399.00	24.83	15.17	60.58
527	1257.01	398.13	25.30	15.27	60.57
528	1257.01	398.20	25.07	15.23	60.58
529	1257.01	398.57	24.70	15.27	60.60
530	1257.01	397.67	24.07	15.17	60.61
531	1257.01	397.83	23.93	15.17	60.61
532	1257.01	398.07	24.33	15.07	60.58
533	1257.01	397.83	24.63	15.10	60.58
534	1257.01	398.63	24.80	15.10	60.58
535	1257.01	399.07	24.73	14.90	60.57
536	1257.01	400.97	24.57	14.77	60.59
537	1257.01	400.00	24.47	14.67	60.59
538	1257.01	399.93	24.47	14.80	60.59
539	1257.01	399.20	23.70	14.90	60.58
540	1257.01	398.87	23.90	15.17	60.54
541	1257.01	399.70	24.97	15.13	60.55
542	1257.01	399.83	25.63	14.97	60.55
543	1257.01	398.97	25.20	14.60	60.59
544	1257.01	398.23	24.27	14.47	60.60
545	1257.01	398.17	24.27	14.80	60.60
546	1257.01	399.60	25.10	14.87	60.60
547	1257.01	398.70	25.30	14.57	60.58
548	1257.01	398.73	25.77	14.27	60.58
549	1257.01	398.63	25.40	14.03	60.57
550	1257.01	399.20	24.53	14.33	60.60
551	1257.01	400.33	24.07	14.20	60.61
552	1257.01	400.47	23.37	14.37	60.61
553	1257.01	400.13	23.73	14.40	60.59
554	1257.01	399.10	23.93	14.50	60.58
555	1257.01	399.57	25.37	14.40	60.57
556	1257.01	399.63	25.53	14.30	60.58
557	1257.01	399.00	25.33	14.13	60.59
558	1257.01	396.90	24.27	14.10	60.60
559	1257.01	397.07	25.17	14.03	60.61
560	1257.01	397.80	24.30	14.03	60.60
561	1257.01	398.67	24.53	14.03	60.60
562	1257.01	397.77	23.23	14.07	60.59
563	1257.01	398.70	24.83	14.17	60.58
564	1257.01	399.97	25.00	14.10	60.58
565	1257.01	401.67	25.43	14.03	60.60
566	1257.01	401.03	24.70	13.90	60.61
567	1257.01	400.67	24.40	13.83	60.62
568	1257.01	399.13	23.70	13.50	60.59
569	1257.01	398.53	23.47	13.50	60.59
570	1257.01	398.53	23.57	13.30	60.58
571	1257.01	399.53	23.90	13.63	60.57
572	1257.01	400.77	24.57	13.57	60.57
573	1257.01	400.67	24.63	13.77	60.56
574	1257.01	400.17	24.50	13.63	60.57
575	1257.01	398.73	24.10	13.50	60.58
576	1257.01	399.30	24.03	13.50	60.57
577	1257.01	400.23	24.37	13.43	60.58
578	1257.01	401.50	24.40	13.47	60.58
579	1257.01	400.93	24.67	13.37	60.58
580	1257.01	400.57	24.53	13.47	60.57
581	1257.01	399.40	25.00	13.47	60.57
582	1257.01	399.77	24.93	13.50	60.56
583	1257.01	398.50	24.70	13.50	60.57
584	1257.01	399.60	24.77	13.47	60.57
585	1257.01	398.50	24.57	13.30	60.60
586	1257.01	399.70	25.60	13.20	60.60
587	1257.01	398.07	25.13	13.37	60.62
588	1257.01	398.80	25.30	13.50	60.60
589	1257.01	399.63	24.00	13.53	60.61
590	1257.01	400.83	24.27	13.37	60.60
591	1257.01	400.33	24.37	13.33	60.60
592	1257.01	399.43	24.90	13.37	60.59
593	1257.01	399.40	25.20	13.37	60.58
594	1257.01	399.53	25.40	13.30	60.57
595	1257.01	399.50	25.77	13.17	60.57
596	1257.01	398.50	25.50	13.13	60.56
597	1257.01	398.90	25.30	13.07	60.57
598	1257.01	398.87	25.20	12.90	60.58
599	1257.01	399.40	24.73	12.73	60.60
600	1257.01	399.03	24.07	12.80	60.60
601	1257.01	397.77	22.93	12.90	60.60
602	1257.01	397.27	23.17	12.93	60.60
