time (s)	cumulative shear displacment (cm)	total normal stress (kPa)	shear stress (kPa)	pore-water pressure (kPa)	specimen thickness (mm)
139	531.37	100.43	1.67	42.03	67.93
140	531.37	101.33	1.60	42.20	67.92
141	531.37	101.40	2.13	42.13	67.91
142	531.37	101.87	1.80	42.10	67.91
143	531.37	101.27	2.43	42.03	67.92
144	531.37	100.80	3.40	42.00	67.92
145	531.37	99.83	3.10	41.97	67.93
146	531.37	99.43	1.73	41.97	67.93
147	531.37	99.33	0.60	42.00	67.93
148	531.37	99.77	1.23	41.87	67.92
149	531.37	100.13	2.70	41.80	67.91
150	531.37	100.50	2.30	41.73	67.91
151	531.37	100.13	1.93	41.73	67.91
152	531.37	100.23	1.50	41.70	67.92
153	531.37	100.27	1.53	41.63	67.91
154	531.37	100.00	1.80	41.43	67.91
155	531.37	100.23	0.93	41.50	67.89
156	531.37	100.20	1.37	41.57	67.90
157	531.37	99.97	1.10	41.83	67.89
158	531.37	98.80	2.37	41.73	67.90
159	531.37	99.07	0.40	41.57	67.91
160	531.37	99.37	0.30	41.67	67.92
161	531.37	99.87	0.07	41.67	67.93
162	531.37	100.00	2.00	41.63	67.92
163	531.37	100.33	1.83	41.37	67.91
164	531.37	100.60	2.10	41.23	67.89
165	531.37	100.03	1.83	41.20	67.91
166	531.37	99.77	2.00	41.00	67.94
167	531.37	99.60	1.87	40.93	67.94
168	531.37	99.37	2.07	40.97	67.93
169	531.37	99.30	2.37	41.17	67.90
170	531.37	99.67	2.33	41.20	67.89
171	531.37	100.67	2.00	41.07	67.90
172	531.37	100.87	2.30	40.83	67.90
173	531.37	100.67	2.23	40.80	67.91
174	531.37	99.57	2.60	40.93	67.89
175	531.37	99.73	2.57	41.07	67.88
176	531.37	97.57	2.70	41.03	67.87
177	531.37	98.57	2.47	40.87	67.88
178	531.37	99.40	1.97	40.77	67.89
179	531.37	101.73	1.57	40.67	67.91
180	531.37	101.43	1.97	40.80	67.90
181	531.37	101.17	2.17	40.80	67.90
182	531.37	101.37	2.90	40.83	67.88
183	531.37	101.50	2.93	40.77	67.88
184	531.37	100.80	4.13	40.83	67.88
185	531.37	101.53	3.73	40.77	67.89
186	531.37	101.03	3.47	40.60	67.90
187	531.37	100.87	1.90	40.40	67.89
188	531.37	99.80	1.90	40.40	67.89
189	531.37	100.47	1.87	40.50	67.87
190	531.37	101.03	2.20	40.53	67.88
191	531.37	100.93	2.50	40.53	67.87
192	531.37	100.23	2.60	40.47	67.89
193	531.37	99.97	2.57	40.37	67.89
194	531.37	100.23	2.20	40.30	67.91
195	531.37	101.27	1.97	40.13	67.90
196	531.37	101.70	2.07	40.23	67.91
197	531.37	101.67	2.03	40.07	67.90
198	531.37	101.03	2.53	40.10	67.89
199	531.37	100.50	2.40	40.30	67.86
200	531.37	100.20	2.57	40.40	67.85
201	531.37	100.50	2.43	40.33	67.85
202	531.37	101.13	2.57	40.07	67.87
203	531.37	101.33	3.67	39.93	67.88
204	531.37	100.93	3.37	39.93	67.89
205	531.37	100.47	3.33	39.77	67.89
206	531.37	100.80	1.97	39.73	67.89
207	531.37	100.80	1.93	39.63	67.88
208	531.37	101.43	1.80	39.83	67.91
209	531.37	100.93	2.03	39.90	67.90
210	531.37	101.30	2.50	40.03	67.90
211	531.37	99.93	2.70	39.83	67.86
212	531.37	100.33	2.67	39.80	67.85
213	531.37	100.13	2.20	39.67	67.84
214	531.37	100.33	1.97	39.57	67.85
215	531.37	100.10	1.97	39.40	67.86
216	531.37	100.83	2.03	39.23	67.88
217	531.37	101.53	2.37	39.17	67.88
218	531.37	101.57	2.37	39.53	67.87
219	531.37	101.20	2.30	39.67	67.87
220	531.37	100.93	3.67	39.73	67.85
221	531.37	101.03	4.00	39.40	67.86
222	531.37	99.93	4.33	39.33	67.86
223	531.37	99.43	2.83	39.23	67.86
224	531.37	99.17	2.37	39.17	67.86
225	531.37	100.63	1.87	39.10	67.87
226	531.37	100.77	1.83	39.07	67.87
227	531.37	101.27	2.03	39.47	67.86
228	531.37	100.50	2.83	39.50	67.85
229	531.37	100.47	3.07	39.73	67.84
230	531.37	99.93	2.83	39.27	67.84
231	531.37	99.73	2.60	39.17	67.85
232	531.37	100.33	2.37	38.90	67.86
233	531.37	101.27	2.63	38.93	67.87
234	531.37	101.77	2.17	38.90	67.88
235	531.37	101.93	1.97	38.97	67.87
236	531.37	100.57	2.20	38.87	67.86
237	531.37	100.33	2.93	38.80	67.85
238	531.37	99.87	4.70	38.67	67.85
239	531.37	99.87	3.77	38.50	67.86
240	531.37	99.57	3.50	38.40	67.86
241	531.37	99.77	1.67	38.30	67.86
242	531.37	100.13	2.47	38.27	67.86
243	531.37	100.23	2.57	38.30	67.85
244	531.37	100.13	3.30	38.27	67.85
245	531.37	101.37	3.47	38.47	67.84
246	531.37	100.70	3.33	38.50	67.84
247	531.37	101.10	2.90	38.47	67.83
248	531.37	100.70	2.67	38.30	67.85
249	531.37	101.13	2.27	38.30	67.86
250	531.37	101.43	2.20	38.33	67.86
251	531.37	100.73	2.33	38.27	67.85
252	531.37	100.70	2.63	38.23	67.84
253	531.37	99.57	3.00	38.20	67.83
254	531.37	99.40	3.07	38.23	67.83
255	531.37	99.70	2.73	38.17	67.83
256	531.37	100.33	4.47	38.10	67.84
257	531.37	100.23	2.90	38.00	67.85
258	531.37	100.43	2.47	37.87	67.86
259	531.37	101.17	0.40	37.87	67.82
260	531.37	101.87	1.90	37.83	67.82
261	531.37	101.60	2.83	37.87	67.81
262	531.37	100.47	3.13	37.80	67.84
263	531.37	99.90	3.07	37.80	67.84
264	531.37	100.63	2.73	37.80	67.83
265	531.37	101.07	2.27	37.77	67.84
266	531.37	101.40	2.10	37.77	67.85
267	531.37	100.60	2.03	37.67	67.88
268	531.37	100.43	2.20	37.60	67.88
269	531.37	100.17	2.60	37.53	67.87
270	531.37	100.90	2.83	37.60	67.83
271	531.37	100.33	3.17	37.47	67.80
272	531.37	100.43	3.37	37.50	67.80
273	531.37	100.57	3.77	37.33	67.81
274	531.37	101.30	3.43	37.40	67.84
275	531.37	101.50	2.93	37.30	67.85
276	531.37	101.03	2.47	37.30	67.85
277	531.37	101.07	3.07	37.33	67.85
278	531.37	101.07	3.07	37.37	67.85
279	531.37	100.47	3.23	37.30	67.84
280	531.37	100.60	2.93	37.37	67.83
281	531.37	100.73	3.13	37.40	67.81
282	531.37	100.87	3.27	37.40	67.81
283	531.37	100.97	3.30	37.30	67.81
284	531.37	100.97	4.40	37.17	67.81
285	531.37	101.00	4.10	37.30	67.81
286	531.37	100.57	3.90	37.13	67.83
287	531.37	100.73	2.50	37.17	67.84
288	531.37	100.73	2.43	36.97	67.86
289	531.37	100.37	2.23	36.93	67.85
290	531.37	100.40	2.27	36.93	67.84
291	531.37	100.43	2.63	36.97	67.81
292	531.37	100.20	3.03	37.10	67.81
293	531.37	99.87	3.77	37.07	67.81
294	531.37	100.13	3.70	37.07	67.78
295	531.37	100.80	3.50	37.00	67.79
296	531.37	100.57	2.97	36.87	67.80
297	531.37	100.20	2.77	36.83	67.84
298	531.37	100.03	1.87	36.77	67.84
299	531.37	99.67	2.00	36.73	67.85
300	531.37	101.03	2.10	36.93	67.83
301	531.37	101.03	2.20	37.03	67.83
302	531.37	101.63	2.27	37.07	67.81
303	531.37	100.90	2.57	36.80	67.80
304	531.37	100.93	3.37	36.67	67.81
305	531.37	100.00	2.97	36.57	67.81
306	531.37	99.47	2.77	36.40	67.82
307	531.37	99.57	2.73	36.03	67.82
308	531.37	100.33	2.87	36.00	67.83
309	531.37	100.97	2.60	36.17	67.81
310	531.37	100.50	2.50	36.43	67.81
311	531.37	100.40	2.73	36.40	67.80
312	531.37	100.00	3.10	36.27	67.79
313	531.37	100.37	3.30	36.27	67.79
314	531.37	100.03	3.40	36.17	67.79
315	531.37	99.97	3.23	36.23	67.80
316	531.37	99.63	4.03	36.13	67.80
317	531.37	100.70	3.63	36.33	67.80
318	531.37	100.43	3.57	36.10	67.80
319	531.37	100.70	2.47	36.13	67.79
320	531.37	100.47	2.50	36.00	67.80
321	531.37	100.80	2.87	36.10	67.80
322	531.37	100.63	3.10	36.13	67.82
323	531.37	100.10	3.33	36.23	67.81
324	531.37	100.00	4.13	36.27	67.80
325	531.37	100.13	4.00	36.17	67.79
326	531.37	99.93	4.17	36.00	67.79
327	531.37	100.27	3.27	35.93	67.79
328	531.37	101.00	3.13	35.97	67.80
329	531.37	101.30	2.63	35.97	67.81
330	531.37	101.10	2.23	35.87	67.82
331	531.37	100.50	2.30	35.80	67.81
332	531.37	100.20	2.40	35.70	67.79
333	531.37	100.10	2.47	35.60	67.77
334	531.37	99.53	3.17	35.63	67.78
335	531.37	99.40	3.47	35.60	67.79
336	531.37	99.13	3.50	35.83	67.79
337	531.37	100.33	3.10	35.87	67.79
338	531.37	101.43	2.17	35.97	67.79
339	531.37	101.83	2.23	35.77	67.80
340	531.37	101.53	1.70	35.60	67.80
341	531.37	100.87	2.37	35.57	67.82
342	531.37	100.40	2.40	35.63	67.80
343	531.37	100.03	2.77	35.70	67.80
344	531.37	100.47	2.13	35.60	67.78
345	531.37	100.23	3.67	35.53	67.78
346	531.37	100.33	4.00	35.50	67.77
347	531.37	99.80	4.80	35.50	67.78
348	531.37	100.17	3.53	35.43	67.79
349	531.37	100.57	3.20	35.33	67.80
350	531.37	100.63	2.90	35.27	67.81
351	531.37	100.33	2.53	35.30	67.80
352	531.37	99.73	2.57	35.20	67.79
353	531.37	99.77	3.37	35.10	67.77
354	531.37	99.93	3.73	35.03	67.77
355	531.37	99.70	4.10	35.20	67.78
356	531.37	99.73	3.73	35.40	67.77
357	531.37	100.03	5.03	35.37	67.77
358	531.37	100.27	5.07	35.17	67.77
359	531.37	101.30	4.57	35.07	67.79
360	531.37	101.87	0.93	35.03	67.80
361	531.37	102.20	0.23	35.07	67.80
362	531.37	101.37	0.40	35.07	67.80
363	531.37	101.00	2.77	34.97	67.78
364	531.37	100.40	3.40	34.93	67.77
365	531.37	99.93	3.83	34.80	67.76
366	531.37	99.57	3.90	34.97	67.77
367	531.37	99.97	2.80	35.00	67.77
368	531.37	99.67	2.80	34.97	67.78
369	531.37	99.80	2.43	34.90	67.78
370	531.37	99.83	3.23	34.83	67.80
371	531.37	100.43	2.93	34.87	67.80
372	531.37	100.43	3.07	35.07	67.81
373	531.37	99.97	3.47	35.03	67.79
374	531.37	99.77	4.20	35.07	67.78
375	531.37	99.23	4.03	34.70	67.77
376	531.37	99.87	3.77	34.73	67.76
377	531.37	99.43	3.20	34.57	67.76
378	531.37	99.83	3.07	34.53	67.78
379	531.37	99.37	2.83	34.37	67.78
380	531.37	99.73	2.23	34.40	67.78
381	531.37	100.03	2.77	34.47	67.78
382	531.37	100.90	3.87	34.57	67.77
383	531.37	101.27	4.30	34.60	67.75
384	531.37	101.67	4.03	34.53	67.74
385	531.37	100.80	3.03	34.50	67.74
386	531.37	100.60	3.13	34.57	67.77
387	531.37	100.73	3.20	34.50	67.78
388	531.37	100.77	4.40	34.43	67.79
389	531.37	100.60	4.40	34.27	67.78
390	531.37	99.83	4.27	34.33	67.77
391	531.37	100.10	3.27	34.30	67.77
392	531.37	99.63	2.23	34.30	67.76
393	531.37	99.57	2.03	34.33	67.75
394	531.37	99.60	2.03	34.30	67.75
395	531.37	100.70	2.83	34.23	67.75
396	531.37	101.13	2.77	34.27	67.77
397	531.37	100.80	1.47	34.23	67.77
398	531.37	101.03	1.70	34.23	67.77
399	531.37	100.10	1.90	34.07	67.77
400	531.37	100.20	2.33	34.10	67.76
401	531.37	99.63	2.50	34.17	67.75
402	531.37	100.53	2.83	34.20	67.75
403	531.37	100.67	3.67	34.17	67.74
404	531.37	100.97	3.03	34.03	67.75
405	531.37	100.73	2.93	33.80	67.76
406	531.37	100.50	2.00	33.73	67.77
407	531.37	99.67	2.47	33.70	67.76
408	531.37	99.30	2.50	33.83	67.74
409	531.37	99.60	2.37	33.87	67.74
410	531.37	100.20	2.13	33.87	67.78
411	531.37	100.57	3.97	33.83	67.79
412	531.37	100.97	5.07	33.73	67.78
413	531.37	100.97	5.90	33.77	67.75
414	531.37	100.43	4.43	33.70	67.74
415	531.37	99.73	4.37	33.97	67.76
416	531.37	99.83	5.37	33.83	67.77
417	531.37	100.23	6.17	33.87	67.77
418	531.37	101.47	6.10	33.80	67.76
419	531.37	100.80	4.63	33.80	67.75
420	531.37	101.07	3.53	33.80	67.74
421	531.37	100.00	3.60	33.57	67.74
422	531.37	100.90	3.10	33.53	67.75
423	531.37	100.57	2.77	33.90	67.76
424	531.37	100.80	3.30	33.90	67.76
425	531.37	100.10	3.00	33.90	67.74
426	531.37	100.33	3.27	33.50	67.74
427	531.37	99.93	2.60	33.40	67.74
428	531.37	100.47	2.97	33.37	67.76
429	531.37	101.03	3.03	33.33	67.76
430	531.37	101.00	3.10	33.43	67.73
431	531.37	100.63	2.50	33.53	67.71
432	531.37	99.37	2.37	33.47	67.72
433	531.37	99.67	2.63	33.33	67.75
434	531.37	99.67	3.43	33.30	67.76
435	531.37	100.40	3.37	33.37	67.76
436	531.37	100.53	3.20	33.47	67.75
437	531.37	101.07	3.13	33.40	67.74
438	531.37	100.97	2.97	33.20	67.75
439	531.37	101.67	2.87	33.17	67.76
440	531.37	101.10	3.23	33.20	67.76
441	531.37	100.97	4.40	33.30	67.75
442	531.37	100.23	4.63	33.37	67.73
443	531.37	100.20	2.67	33.23	67.74
444	531.37	100.10	1.50	33.17	67.74
445	531.37	99.13	1.47	32.90	67.76
446	531.37	99.00	3.37	32.90	67.76
447	531.37	99.43	3.80	32.83	67.77
448	531.37	99.87	3.50	32.87	67.76
449	531.37	100.10	3.43	32.83	67.74
450	531.37	99.80	2.83	32.87	67.74
451	531.37	99.77	3.03	32.83	67.74
452	531.37	99.70	3.27	32.87	67.73
453	531.37	99.97	3.97	32.87	67.73
454	531.37	100.63	3.97	32.93	67.73
455	531.37	100.93	3.73	32.83	67.74
456	531.37	100.63	2.83	32.83	67.74
457	531.37	100.50	2.97	32.83	67.74
458	531.37	100.23	3.17	32.83	67.73
459	531.37	99.60	5.27	32.73	67.72
460	531.37	99.20	5.03	32.53	67.73
461	531.37	99.80	6.37	32.53	67.74
462	531.37	101.17	4.80	32.53	67.75
463	531.37	100.50	5.20	32.60	67.74
464	531.37	99.20	3.97	32.60	67.73
465	531.37	98.63	4.13	32.40	67.72
466	531.37	99.33	3.70	32.37	67.73
467	531.37	100.37	3.00	32.27	67.73
468	531.37	100.37	2.77	32.47	67.73
469	531.37	101.10	3.13	32.53	67.72
470	531.37	101.57	3.50	32.80	67.72
471	531.37	101.23	1.07	32.67	67.73
472	531.37	101.00	0.67	32.57	67.74
473	531.37	100.00	0.67	32.20	67.74
474	531.37	100.70	3.40	32.23	67.74
475	531.37	100.83	3.70	32.33	67.73
476	531.37	101.10	3.77	32.33	67.72
477	531.37	100.97	3.77	32.30	67.72
478	531.37	100.77	3.60	32.20	67.73
479	531.37	100.97	3.40	32.03	67.76
480	531.37	100.80	3.37	32.13	67.76
481	531.37	100.47	1.67	32.13	67.76
482	531.37	100.40	1.83	32.40	67.73
483	531.37	100.83	1.83	32.30	67.74
484	531.37	101.03	3.57	32.27	67.74
485	531.37	100.87	3.57	32.20	67.74
486	531.37	100.47	3.33	32.27	67.73
487	531.37	100.67	3.47	32.17	67.72
488	531.37	100.93	3.30	32.07	67.71
489	531.37	101.13	3.43	32.00	67.72
490	531.37	100.37	3.47	31.80	67.74
491	531.37	100.10	3.80	31.77	67.74
492	531.37	99.90	3.70	31.77	67.73
493	531.37	100.17	3.50	31.93	67.71
494	531.37	100.23	3.30	31.90	67.71
495	531.37	100.00	1.93	31.83	67.73
496	531.37	100.23	2.33	31.83	67.74
497	531.37	100.13	2.50	31.93	67.72
498	531.37	100.03	4.57	31.97	67.71
499	531.37	101.17	4.37	31.83	67.71
500	531.37	100.53	4.33	31.67	67.72
501	531.37	100.33	3.83	31.43	67.72
502	531.37	99.37	3.90	31.53	67.72
503	531.37	99.97	3.87	31.67	67.71
504	531.37	100.27	3.53	31.67	67.71
505	531.37	100.33	3.33	31.63	67.72
506	531.37	100.63	3.33	31.60	67.71
507	531.37	100.13	3.80	31.70	67.71
508	531.37	99.67	3.80	32.07	67.69
509	531.37	99.23	3.43	32.07	67.70
510	531.37	99.60	3.60	32.07	67.71
511	531.37	99.57	3.80	31.67	67.72
512	531.37	99.73	5.93	31.63	67.71
513	531.37	100.00	5.40	31.37	67.72
514	531.37	100.37	5.17	31.37	67.73
515	531.37	100.63	3.30	31.47	67.73
516	531.37	101.20	3.57	31.73	67.71
517	531.37	101.27	3.83	31.63	67.71
518	531.37	101.00	3.83	31.37	67.72
519	531.37	100.47	3.97	31.43	67.72
520	531.37	99.87	4.20	31.53	67.70
521	531.37	100.23	6.87	31.63	67.70
522	531.37	100.47	6.37	31.70	67.73
523	531.37	100.90	5.83	31.63	67.74
524	531.37	100.40	3.30	31.67	67.74
525	531.37	100.20	3.23	31.43	67.70
526	531.37	100.23	3.20	31.37	67.70
527	531.37	100.10	3.17	31.23	67.71
528	531.37	100.17	3.70	31.17	67.71
529	531.37	100.43	3.90	31.27	67.70
530	531.37	100.90	3.77	31.20	67.71
531	531.37	101.00	3.60	31.17	67.71
532	531.37	100.70	2.40	31.17	67.71
533	531.37	100.43	2.83	31.20	67.69
534	531.37	100.90	2.87	31.17	67.69
535	531.37	100.97	4.03	31.03	67.70
536	531.37	100.87	3.73	31.37	67.70
537	531.37	99.67	3.80	31.40	67.70
538	531.37	99.77	3.87	31.37	67.70
539	531.37	100.57	3.93	30.97	67.71
540	531.37	101.57	2.60	30.97	67.70
541	531.37	101.33	2.87	31.10	67.69
542	531.37	100.77	1.50	31.07	67.69
543	531.37	100.67	2.43	30.97	67.70
544	531.37	100.97	2.30	30.80	67.71
545	531.37	100.93	1.83	30.83	67.70
546	531.37	100.60	2.23	30.90	67.69
547	531.37	100.47	1.90	30.50	67.70
548	531.37	100.43	3.40	30.50	67.71
549	531.37	99.80	0.23	30.47	67.70
550	531.37	99.70	0.47	30.87	67.70
551	531.37	99.43	0.60	30.80	67.70
552	531.37	100.03	4.50	30.63	67.71
553	531.37	99.90	4.40	30.37	67.66
554	531.37	100.37	4.67	30.47	67.65
555	531.37	100.40	3.50	30.47	67.66
556	531.37	100.37	4.30	30.63	67.69
557	531.37	100.77	4.50	30.57	67.69
558	531.37	100.97	5.23	30.73	67.68
559	531.37	101.23	4.43	30.73	67.69
560	531.37	99.70	4.07	30.50	67.69
561	531.37	99.30	3.90	30.40	67.69
562	531.37	99.37	4.03	30.63	67.67
563	531.37	100.80	4.77	30.73	67.67
564	531.37	100.77	4.33	30.70	67.67
565	531.37	101.30	4.00	30.47	67.69
566	531.37	100.90	3.43	30.60	67.68
567	531.37	100.97	4.50	30.67	67.68
568	531.37	100.93	4.70	30.60	67.69
569	531.37	101.37	1.23	30.40	67.70
570	531.37	101.40	0.37	30.33	67.68
571	531.37	100.30	0.63	30.40	67.67
572	531.37	99.70	4.17	30.50	67.67
573	531.37	99.37	3.77	30.33	67.72
574	531.37	99.77	3.53	30.23	67.73
575	531.37	99.87	3.67	30.27	67.72
576	531.37	100.07	5.20	30.43	67.67
577	531.37	99.90	5.43	30.50	67.68
578	531.37	100.53	4.63	30.63	67.67
579	531.37	101.90	3.53	30.50	67.71
580	531.37	102.20	3.03	30.60	67.71
581	531.37	101.10	3.70	30.43	67.71
582	531.37	100.67	3.90	30.50	67.68
583	531.37	100.63	2.83	30.30	67.68
584	531.37	101.23	2.07	30.23	67.69
585	531.37	100.47	1.87	30.20	67.70
586	531.37	100.57	3.20	30.40	67.69
587	531.37	100.60	3.93	30.33	67.68
588	531.37	100.67	2.97	30.47	67.68
589	531.37	101.13	2.90	30.20	67.68
590	531.37	101.60	2.50	30.13	67.69
591	531.37	102.27	3.13	30.03	67.69
592	531.37	101.77	3.20	30.00	67.69
593	531.37	101.03	3.70	30.03	67.69
594	531.37	100.70	3.93	29.97	67.68
595	531.37	99.83	3.97	29.97	67.68
596	531.37	100.23	3.63	29.97	67.68
597	531.37	99.27	3.67	29.87	67.68
598	531.37	100.07	3.33	29.87	67.68
599	531.37	100.20	3.53	29.80	67.67
600	531.37	100.60	3.73	29.93	67.66
601	531.37	101.03	4.47	30.10	67.66
602	531.37	101.13	4.27	30.17	67.67
603	531.37	101.30	4.10	30.00	67.67
604	531.37	100.57	3.33	29.67	67.69
605	531.37	100.37	3.10	29.70	67.69
606	531.37	100.13	3.07	29.63	67.69
607	531.37	100.30	4.53	29.77	67.68
608	531.37	99.90	5.20	29.70	67.67
609	531.37	99.90	5.50	29.87	67.68
610	531.37	99.87	4.67	29.93	67.68
611	531.37	100.07	4.57	29.77	67.68
612	531.37	100.47	4.00	29.63	67.68
613	531.37	100.83	3.77	29.43	67.70
614	531.37	100.30	3.53	29.53	67.69
615	531.37	100.37	4.00	29.57	67.69
616	531.37	99.67	3.93	29.70	67.66
617	531.37	100.20	4.13	29.43	67.65
618	531.37	100.00	4.27	29.13	67.67
619	531.37	100.70	3.93	29.10	67.70
620	531.37	100.47	2.53	29.20	67.72
621	531.37	101.43	2.30	29.47	67.71
622	531.37	100.50	2.87	29.37	67.68
623	531.37	100.57	3.77	29.47	67.66
624	531.37	99.77	4.00	29.40	67.65
625	531.37	100.77	4.00	29.57	67.66
626	531.37	100.80	6.50	29.53	67.67
627	531.37	100.43	6.03	29.47	67.67
628	531.37	100.07	5.77	29.23	67.68
