time (s)	cumulative shear displacment (cm)	total normal stress (kPa)	shear stress (kPa)	pore-water pressure (kPa)	specimen thickness (mm)
323	3332.48	198.77	-4.27	11.60	62.67
324	3332.48	198.87	-4.03	11.60	62.66
325	3332.48	199.33	-3.90	11.77	62.66
326	3332.48	198.80	-3.63	11.53	62.63
327	3332.48	198.20	-4.57	11.60	62.62
328	3332.48	198.10	-4.70	11.57	62.63
329	3332.48	198.90	-4.90	11.83	62.65
330	3332.48	198.57	-3.97	11.73	62.65
331	3332.48	199.07	-3.93	11.47	62.62
332	3332.48	198.67	-5.80	11.37	62.63
333	3332.48	199.47	-5.77	11.30	62.63
334	3332.48	199.50	-6.00	11.40	62.67
335	3332.48	199.80	-5.17	11.40	62.67
336	3332.48	199.63	-5.10	11.40	62.66
337	3332.48	199.53	-4.87	11.47	62.66
338	3332.48	199.70	-3.60	11.50	62.65
339	3332.48	199.63	-3.20	11.53	62.65
340	3332.48	199.13	-3.20	11.47	62.64
341	3332.48	199.23	-3.37	11.47	62.63
342	3332.48	198.23	-4.03	11.30	62.65
343	3332.48	199.33	-4.97	11.33	62.66
344	3332.48	198.90	-5.27	11.27	62.68
345	3332.48	199.57	-5.13	11.30	62.67
346	3332.48	199.07	-4.00	11.17	62.68
347	3332.48	199.73	-4.17	11.23	62.66
348	3332.48	200.97	-4.10	11.20	62.66
349	3332.48	200.70	-3.80	11.17	62.66
350	3332.48	200.23	-3.53	10.97	62.66
351	3332.48	198.67	-3.33	11.23	62.65
352	3332.48	198.90	-2.10	11.33	62.64
353	3332.48	198.10	-1.77	11.43	62.64
354	3332.48	198.63	-1.33	11.23	62.64
355	3332.48	198.67	-2.77	11.17	62.62
356	3332.48	199.80	-2.40	11.10	62.62
357	3332.48	199.63	-2.97	11.10	62.61
358	3332.48	199.03	-3.33	11.10	62.63
359	3332.48	198.87	-3.73	11.07	62.64
360	3332.48	198.90	-3.87	11.13	62.65
361	3332.48	199.73	-4.80	11.07	62.66
362	3332.48	200.00	-5.20	11.03	62.66
363	3332.48	200.37	-5.10	11.03	62.65
364	3332.48	199.70	-4.67	10.93	62.65
365	3332.48	198.43	-4.37	10.87	62.66
366	3332.48	198.30	-4.33	10.67	62.68
367	3332.48	198.73	-4.03	10.73	62.67
368	3332.48	199.20	-4.13	10.77	62.66
369	3332.48	199.27	-3.87	10.83	62.65
370	3332.48	198.70	-3.33	11.00	62.65
371	3332.48	198.87	-2.63	11.10	62.64
372	3332.48	197.83	-2.87	11.07	62.64
373	3332.48	198.50	-3.53	11.03	62.64
374	3332.48	198.50	-4.27	10.93	62.65
375	3332.48	199.73	-5.73	10.83	62.66
376	3332.48	199.67	-5.70	10.63	62.67
377	3332.48	199.93	-5.70	10.83	62.64
378	3332.48	199.03	-3.30	10.87	62.65
379	3332.48	198.77	-3.10	10.60	62.65
380	3332.48	198.90	-2.70	10.37	62.66
381	3332.48	199.47	-3.87	10.43	62.65
382	3332.48	200.40	-3.43	10.80	62.63
383	3332.48	199.00	-3.83	10.73	62.64
384	3332.48	199.00	-1.97	10.63	62.65
385	3332.48	196.93	-2.13	10.40	62.67
386	3332.48	198.03	-2.27	10.43	62.66
387	3332.48	197.43	-4.23	10.27	62.66
388	3332.48	198.40	-4.47	10.33	62.66
389	3332.48	198.53	-3.97	10.27	62.66
390	3332.48	198.53	-3.67	10.77	62.65
391	3332.48	197.43	-3.50	10.50	62.64
392	3332.48	197.07	-3.67	10.53	62.63
393	3332.48	197.83	-3.53	10.17	62.63
394	3332.48	198.93	-3.30	10.40	62.63
395	3332.48	198.63	-3.57	10.40	62.63
396	3332.48	198.83	-3.70	10.27	62.64
397	3332.48	198.90	-3.97	10.20	62.65
398	3332.48	200.00	-4.57	10.17	62.66
399	3332.48	199.27	-4.43	10.17	62.66
400	3332.48	199.43	-4.33	10.27	62.66
401	3332.48	199.03	-3.37	10.20	62.65
402	3332.48	199.57	-3.27	10.23	62.65
403	3332.48	199.50	-2.87	10.20	62.64
404	3332.48	199.37	-3.10	10.23	62.64
405	3332.48	199.30	-3.50	10.20	62.64
406	3332.48	199.43	-4.07	10.17	62.64
407	3332.48	201.07	-4.10	10.10	62.65
408	3332.48	200.77	-3.87	10.10	62.65
409	3332.48	200.50	-3.40	10.13	62.64
410	3332.48	199.57	-3.27	10.23	62.64
411	3332.48	199.67	-3.00	10.27	62.63
412	3332.48	199.67	-3.33	10.20	62.63
413	3332.48	199.07	-3.40	10.23	62.61
414	3332.48	199.07	-3.47	9.97	62.62
415	3332.48	199.57	-3.80	9.87	62.62
416	3332.48	199.37	-4.03	9.70	62.64
417	3332.48	199.97	-4.17	9.83	62.64
418	3332.48	199.73	-3.97	9.93	62.65
419	3332.48	200.07	-4.97	10.03	62.64
420	3332.48	200.00	-4.83	10.07	62.64
421	3332.48	200.23	-4.40	10.03	62.65
422	3332.48	200.50	-3.40	10.17	62.68
423	3332.48	199.77	-5.53	10.17	62.69
424	3332.48	199.33	-5.63	10.13	62.70
425	3332.48	199.13	-5.40	10.27	62.66
426	3332.48	199.50	-3.57	10.27	62.65
427	3332.48	199.50	-4.13	10.33	62.64
428	3332.48	199.23	-3.77	10.03	62.62
429	3332.48	199.10	-3.33	10.00	62.62
430	3332.48	199.17	-2.97	10.03	62.63
431	3332.48	200.03	-3.43	9.93	62.65
432	3332.48	200.37	-3.67	9.90	62.64
433	3332.48	199.93	-3.40	9.80	62.64
434	3332.48	199.07	-2.17	9.87	62.65
435	3332.48	199.20	-1.80	9.93	62.65
436	3332.48	199.50	-2.10	10.10	62.66
437	3332.48	199.33	-3.10	10.07	62.66
438	3332.48	199.33	-3.83	10.03	62.64
439	3332.48	199.33	-3.27	9.73	62.63
440	3332.48	199.27	-3.23	9.70	62.63
441	3332.48	198.30	-2.60	10.03	62.63
442	3332.48	198.53	-2.63	10.17	62.61
443	3332.48	198.93	-2.37	10.13	62.62
444	3332.48	200.00	-2.77	9.80	62.65
445	3332.48	199.57	-3.33	9.73	62.66
446	3332.48	199.63	-4.80	9.77	62.67
447	3332.48	198.77	-4.00	9.73	62.66
448	3332.48	199.43	-3.60	9.80	62.65
449	3332.48	199.10	-2.40	9.80	62.63
450	3332.48	199.67	-3.30	9.97	62.63
451	3332.48	199.07	-3.50	9.87	62.64
452	3332.48	199.50	-4.00	9.80	62.65
453	3332.48	198.97	-3.87	9.60	62.65
454	3332.48	198.90	-3.57	9.63	62.64
455	3332.48	198.77	-3.07	9.57	62.64
456	3332.48	199.73	-3.17	9.57	62.64
457	3332.48	200.60	-3.40	9.47	62.65
458	3332.48	200.07	-1.90	9.50	62.65
459	3332.48	199.23	-1.47	9.50	62.65
460	3332.48	198.93	-0.77	9.53	62.64
461	3332.48	199.73	-1.67	9.47	62.65
462	3332.48	199.97	-1.43	9.40	62.65
463	3332.48	200.63	-1.83	9.33	62.65
464	3332.48	200.53	-2.37	9.37	62.64
465	3332.48	201.30	-2.90	9.33	62.64
466	3332.48	200.57	-3.27	9.27	62.65
467	3332.48	199.90	-3.30	9.23	62.65
468	3332.48	199.03	-3.13	9.10	62.65
469	3332.48	198.97	-3.37	9.20	62.62
470	3332.48	199.43	-3.33	9.07	62.61
471	3332.48	199.67	-3.37	9.07	62.62
472	3332.48	199.47	-3.03	9.03	62.64
473	3332.48	198.87	-2.93	9.10	62.65
474	3332.48	198.83	-3.10	9.03	62.65
475	3332.48	198.97	-2.97	8.83	62.65
476	3332.48	199.53	-2.83	8.80	62.66
477	3332.48	199.10	-3.13	8.90	62.64
478	3332.48	199.47	-2.57	9.03	62.64
479	3332.48	199.27	-3.33	8.97	62.65
480	3332.48	199.33	-2.77	8.93	62.65
481	3332.48	199.07	-3.10	9.03	62.65
482	3332.48	199.30	-2.40	9.13	62.64
483	3332.48	200.07	-1.70	9.07	62.64
484	3332.48	199.93	-2.03	9.00	62.64
485	3332.48	199.47	-2.30	8.97	62.65
486	3332.48	199.73	-3.03	9.20	62.64
487	3332.48	199.50	-2.77	9.10	62.63
488	3332.48	200.13	-2.43	9.07	62.63
489	3332.48	199.43	-3.37	8.83	62.64
490	3332.48	200.17	-2.07	8.80	62.65
491	3332.48	200.23	-2.17	8.87	62.65
492	3332.48	199.40	-1.07	9.00	62.64
493	3332.48	199.20	-1.40	9.00	62.64
494	3332.48	199.07	-1.67	8.93	62.66
495	3332.48	201.03	-1.97	8.83	62.66
496	3332.48	201.07	-3.37	8.87	62.66
497	3332.48	201.07	-2.93	8.90	62.63
498	3332.48	199.63	-2.97	8.93	62.63
499	3332.48	199.57	-2.53	8.87	62.64
500	3332.48	199.23	-3.03	8.77	62.64
501	3332.48	199.57	-2.80	8.77	62.64
502	3332.48	198.90	-2.90	8.87	62.62
503	3332.48	199.33	-3.63	8.93	62.62
504	3332.48	199.73	-3.83	8.90	62.62
505	3332.48	200.97	-4.00	8.93	62.64
506	3332.48	200.30	-3.33	8.80	62.64
507	3332.48	199.87	-1.30	8.73	62.66
508	3332.48	199.10	-1.03	8.77	62.66
509	3332.48	199.43	-0.43	8.83	62.65
510	3332.48	199.67	-1.93	9.00	62.62
511	3332.48	199.60	-1.93	8.80	62.62
512	3332.48	200.13	-2.40	8.93	62.62
513	3332.48	200.10	-3.13	8.77	62.65
514	3332.48	199.80	-3.60	8.87	62.63
515	3332.48	199.13	-3.07	8.70	62.63
516	3332.48	199.07	-3.47	8.77	62.63
517	3332.48	198.83	-3.20	8.70	62.64
518	3332.48	198.83	-3.47	8.77	62.64
519	3332.48	198.27	-2.80	8.63	62.67
520	3332.48	199.30	-3.03	8.63	62.69
521	3332.48	199.43	-3.10	8.50	62.69
522	3332.48	199.83	-3.10	8.53	62.66
523	3332.48	199.43	-2.47	8.53	62.64
524	3332.48	198.63	-2.43	8.60	62.63
525	3332.48	198.83	0.17	8.57	62.63
526	3332.48	198.43	-0.40	8.20	62.66
527	3332.48	198.07	-1.13	8.17	62.67
528	3332.48	198.70	-2.07	8.20	62.66
529	3332.48	199.27	-1.83	8.50	62.64
530	3332.48	200.40	-0.73	8.53	62.62
531	3332.48	199.97	-1.90	8.50	62.62
532	3332.48	199.93	-2.13	8.43	62.63
533	3332.48	200.03	-2.60	8.07	62.65
534	3332.48	198.40	-3.07	8.07	62.66
535	3332.48	198.30	-2.90	8.17	62.66
536	3332.48	198.03	-1.60	8.53	62.64
537	3332.48	199.00	-1.40	8.60	62.66
538	3332.48	199.03	-1.23	8.47	62.67
539	3332.48	199.53	-3.43	8.37	62.67
540	3332.48	199.67	-3.83	8.27	62.66
541	3332.48	199.10	-3.87	8.33	62.66
542	3332.48	198.63	-2.60	8.30	62.65
543	3332.48	198.83	-2.13	8.43	62.63
544	3332.48	199.17	-1.80	8.40	62.63
545	3332.48	199.47	-2.33	8.40	62.63
546	3332.48	199.33	-2.87	8.23	62.65
547	3332.48	198.67	-2.10	8.23	62.65
548	3332.48	198.23	-1.67	8.27	62.65
549	3332.48	198.47	-1.00	8.30	62.64
550	3332.48	199.30	-2.30	8.30	62.64
551	3332.48	199.67	-2.83	8.23	62.64
552	3332.48	200.17	-2.37	8.20	62.65
553	3332.48	199.70	-2.23	8.07	62.66
554	3332.48	199.63	-1.80	8.10	62.65
555	3332.48	198.60	-2.37	8.07	62.62
556	3332.48	198.93	-2.57	8.13	62.61
557	3332.48	199.10	-3.63	8.10	62.62
558	3332.48	199.33	-4.13	8.00	62.66
559	3332.48	199.60	-3.97	7.80	62.68
560	3332.48	199.60	-2.87	7.63	62.69
561	3332.48	198.67	-2.33	7.73	62.66
562	3332.48	198.80	-2.17	7.93	62.64
563	3332.48	198.73	-2.60	7.97	62.63
564	3332.48	199.80	-2.80	7.83	62.64
565	3332.48	199.83	-3.00	7.77	62.65
566	3332.48	199.53	-2.80	7.90	62.64
567	3332.48	199.87	-2.83	8.00	62.64
568	3332.48	199.63	-3.07	8.10	62.63
569	3332.48	199.13	-3.10	7.97	62.64
570	3332.48	199.10	-3.17	7.87	62.65
571	3332.48	198.63	-3.43	7.80	62.66
572	3332.48	199.77	-3.13	7.90	62.66
573	3332.48	199.10	-3.57	8.03	62.64
574	3332.48	199.27	-2.93	8.00	62.63
575	3332.48	198.73	-2.97	7.87	62.64
576	3332.48	198.80	-2.83	7.77	62.65
577	3332.48	199.17	-3.13	7.73	62.65
