time (s)	cumulative shear displacment (cm)	total normal stress (kPa)	shear stress (kPa)	pore-water pressure (kPa)	specimen thickness (mm)
314	1093.18	399.27	7.20	49.50	61.42
315	1093.18	398.57	6.60	49.40	61.42
316	1093.18	398.37	7.00	49.23	61.43
317	1093.18	399.07	6.57	49.17	61.44
318	1093.18	400.20	6.63	49.13	61.44
319	1093.18	400.30	7.27	49.03	61.45
320	1093.18	398.73	9.80	48.97	61.43
321	1093.18	398.40	10.43	48.67	61.45
322	1093.18	397.73	10.10	48.47	61.45
323	1093.18	399.13	7.40	48.37	61.46
324	1093.18	399.53	7.20	48.47	61.44
325	1093.18	399.97	7.43	48.80	61.48
326	1093.18	399.97	7.57	48.73	61.46
327	1093.18	399.67	7.90	48.60	61.47
328	1093.18	399.97	7.37	48.03	61.42
329	1093.18	399.90	6.93	47.93	61.44
330	1093.18	400.17	6.80	47.93	61.42
331	1093.18	400.17	7.23	48.13	61.43
332	1093.18	399.27	8.10	47.97	61.42
333	1093.18	399.07	7.53	47.77	61.43
334	1093.18	399.30	6.57	47.50	61.42
335	1093.18	401.03	6.17	47.40	61.43
336	1093.18	400.90	7.00	47.40	61.43
337	1093.18	400.03	7.60	47.40	61.42
338	1093.18	399.03	7.63	47.40	61.39
339	1093.18	399.03	6.10	47.23	61.39
340	1093.18	399.40	6.17	47.07	61.41
341	1093.18	400.30	6.50	46.90	61.44
342	1093.18	400.40	7.23	46.77	61.43
343	1093.18	399.90	7.13	46.63	61.41
344	1093.18	399.53	6.57	46.50	61.42
345	1093.18	398.63	6.93	46.60	61.46
346	1093.18	399.33	7.30	46.53	61.45
347	1093.18	399.03	7.83	46.43	61.45
348	1093.18	399.27	8.00	46.10	61.42
349	1093.18	399.20	7.80	45.90	61.43
350	1093.18	398.53	7.63	45.83	61.46
351	1093.18	399.27	7.70	45.83	61.45
352	1093.18	398.80	8.40	45.77	61.45
353	1093.18	399.37	8.30	45.60	61.43
354	1093.18	399.70	8.47	45.57	61.45
355	1093.18	400.80	7.97	45.53	61.43
356	1093.18	400.00	8.03	45.47	61.42
357	1093.18	399.50	7.50	45.23	61.41
358	1093.18	398.07	7.07	45.03	61.43
359	1093.18	397.67	7.07	44.93	61.43
360	1093.18	398.03	7.67	45.07	61.43
361	1093.18	398.33	8.07	44.93	61.42
362	1093.18	398.97	7.73	44.77	61.42
363	1093.18	398.77	7.33	44.37	61.43
364	1093.18	399.10	7.00	44.40	61.43
365	1093.18	399.47	10.60	44.37	61.42
366	1093.18	399.23	10.60	44.33	61.41
367	1093.18	399.53	10.70	44.13	61.41
368	1093.18	399.80	7.50	44.07	61.41
369	1093.18	399.70	7.97	44.00	61.41
370	1093.18	399.07	8.30	43.97	61.43
371	1093.18	398.60	8.00	43.80	61.43
372	1093.18	398.97	6.60	43.63	61.43
373	1093.18	399.87	6.60	43.60	61.41
374	1093.18	400.60	6.93	43.60	61.41
375	1093.18	400.83	7.83	43.53	61.41
376	1093.18	399.47	7.77	43.67	61.42
377	1093.18	398.17	7.60	43.53	61.42
378	1093.18	397.57	7.90	43.53	61.41
379	1093.18	398.10	7.50	43.13	61.41
380	1093.18	398.83	7.27	43.00	61.42
381	1093.18	399.73	7.37	42.87	61.42
382	1093.18	399.60	7.80	42.87	61.42
383	1093.18	399.67	7.73	42.80	61.42
384	1093.18	399.30	7.40	42.63	61.43
385	1093.18	399.37	6.33	42.53	61.43
386	1093.18	399.57	6.77	42.50	61.42
387	1093.18	399.37	5.63	42.50	61.41
388	1093.18	399.33	6.23	42.40	61.41
389	1093.18	398.77	6.17	42.33	61.42
390	1093.18	398.63	7.63	42.37	61.42
391	1093.18	398.57	8.00	42.37	61.41
392	1093.18	400.07	8.00	42.27	61.37
393	1093.18	401.20	8.37	42.07	61.38
394	1093.18	400.57	8.57	41.97	61.39
395	1093.18	398.73	8.57	42.07	61.42
396	1093.18	397.17	7.97	42.07	61.41
397	1093.18	398.33	7.53	41.97	61.41
398	1093.18	399.77	7.60	41.73	61.43
399	1093.18	400.07	7.63	41.73	61.42
400	1093.18	400.20	4.50	41.73	61.41
401	1093.18	399.27	4.30	41.67	61.41
402	1093.18	399.70	4.30	41.50	61.41
403	1093.18	399.53	7.83	41.40	61.42
404	1093.18	399.37	8.20	41.43	61.41
405	1093.18	399.30	8.37	41.40	61.40
406	1093.18	399.90	8.23	41.30	61.41
407	1093.18	400.40	7.97	41.17	61.41
408	1093.18	400.17	8.10	41.00	61.41
409	1093.18	398.83	8.07	41.33	61.45
410	1093.18	398.70	7.53	41.20	61.46
411	1093.18	398.17	7.43	41.20	61.47
412	1093.18	399.10	7.50	40.80	61.42
413	1093.18	398.63	8.10	40.83	61.41
414	1093.18	399.50	7.90	40.80	61.40
415	1093.18	399.93	7.57	40.67	61.40
416	1093.18	400.33	7.63	40.60	61.40
417	1093.18	400.07	8.07	40.57	61.39
418	1093.18	399.23	8.13	40.53	61.40
419	1093.18	398.97	8.07	40.47	61.41
420	1093.18	399.10	7.33	40.40	61.41
421	1093.18	399.67	7.53	40.63	61.39
422	1093.18	400.37	8.33	40.60	61.38
423	1093.18	399.57	8.37	40.60	61.41
424	1093.18	399.90	8.33	40.20	61.43
425	1093.18	399.23	7.27	40.07	61.45
426	1093.18	399.43	9.27	39.87	61.42
427	1093.18	399.60	9.37	39.87	61.42
428	1093.18	400.10	9.80	39.77	61.43
429	1093.18	400.13	9.07	39.73	61.43
430	1093.18	398.30	8.80	39.60	61.44
431	1093.18	398.50	8.63	39.57	61.42
432	1093.18	398.80	7.37	39.53	61.41
433	1093.18	400.17	6.87	39.53	61.40
434	1093.18	399.47	6.67	39.43	61.40
435	1093.18	399.17	6.83	39.20	61.39
436	1093.18	398.63	7.27	39.07	61.40
437	1093.18	399.83	7.60	39.00	61.39
438	1093.18	400.70	8.17	39.03	61.40
439	1093.18	400.70	8.53	39.00	61.38
440	1093.18	399.10	6.63	38.90	61.40
441	1093.18	398.57	6.10	38.67	61.42
442	1093.18	399.43	6.00	38.53	61.43
443	1093.18	399.87	7.80	38.43	61.42
444	1093.18	399.20	8.10	38.40	61.40
445	1093.18	398.07	8.30	38.33	61.40
446	1093.18	398.53	8.27	38.23	61.41
447	1093.18	398.60	8.07	38.20	61.41
448	1093.18	398.97	8.07	38.13	61.41
449	1093.18	398.83	9.13	38.13	61.40
450	1093.18	399.57	9.23	38.17	61.40
451	1093.18	399.40	8.87	38.10	61.40
452	1093.18	399.13	8.10	38.00	61.41
453	1093.18	398.80	8.20	37.83	61.42
454	1093.18	399.20	8.43	38.00	61.41
455	1093.18	398.67	7.47	38.00	61.40
456	1093.18	397.87	7.17	37.83	61.39
457	1093.18	397.20	7.10	37.43	61.40
458	1093.18	397.53	7.53	37.20	61.41
459	1093.18	400.07	7.83	37.17	61.42
460	1093.18	400.50	7.93	37.10	61.39
461	1093.18	400.33	9.33	37.20	61.38
462	1093.18	398.27	9.53	36.97	61.36
463	1093.18	398.00	9.37	36.80	61.39
464	1093.18	398.23	7.97	36.60	61.39
465	1093.18	398.37	7.53	36.57	61.41
466	1093.18	398.43	7.97	36.63	61.41
467	1093.18	398.10	8.17	36.60	61.37
468	1093.18	398.87	8.17	36.70	61.36
469	1093.18	399.63	7.87	36.63	61.37
470	1093.18	400.63	7.80	36.53	61.40
471	1093.18	399.90	7.77	36.43	61.41
472	1093.18	399.10	7.90	36.40	61.41
473	1093.18	398.37	6.77	36.43	61.40
474	1093.18	398.80	7.03	36.57	61.40
475	1093.18	399.27	5.90	36.47	61.40
476	1093.18	399.97	6.93	36.33	61.41
477	1093.18	399.93	6.50	35.97	61.40
478	1093.18	399.93	7.43	35.90	61.41
479	1093.18	400.00	7.67	35.90	61.43
480	1093.18	399.63	8.13	36.00	61.42
481	1093.18	399.13	8.40	35.97	61.42
482	1093.18	398.77	8.77	35.77	61.40
483	1093.18	398.67	8.63	35.80	61.39
484	1093.18	399.07	8.43	35.63	61.40
485	1093.18	398.83	8.13	35.57	61.40
486	1093.18	399.60	8.07	35.33	61.42
487	1093.18	399.63	8.43	35.33	61.41
488	1093.18	400.10	8.80	35.47	61.39
489	1093.18	399.43	8.87	35.40	61.38
490	1093.18	398.73	8.77	35.23	61.38
491	1093.18	397.83	8.20	34.97	61.40
492	1093.18	398.03	8.10	34.80	61.41
493	1093.18	397.50	7.83	34.83	61.41
494	1093.18	399.10	8.00	34.80	61.40
495	1093.18	397.57	8.33	34.90	61.41
496	1093.18	399.27	8.63	34.83	61.41
497	1093.18	398.03	8.73	34.73	61.41
498	1093.18	399.63	8.70	34.60	61.39
499	1093.18	398.90	8.07	34.47	61.40
500	1093.18	398.63	7.73	34.40	61.40
501	1093.18	398.87	7.37	34.43	61.40
502	1093.18	399.47	6.73	34.37	61.40
503	1093.18	400.83	6.90	34.57	61.39
504	1093.18	400.77	6.77	34.47	61.39
505	1093.18	401.30	7.63	34.47	61.39
506	1093.18	400.43	7.43	34.13	61.40
507	1093.18	400.60	7.63	34.00	61.41
508	1093.18	399.43	7.60	33.90	61.41
509	1093.18	400.27	7.93	33.87	61.40
510	1093.18	399.77	9.13	33.80	61.38
511	1093.18	400.27	9.20	33.73	61.38
512	1093.18	399.83	9.13	33.60	61.41
513	1093.18	400.63	8.07	33.47	61.42
514	1093.18	400.33	7.93	33.30	61.43
515	1093.18	399.87	8.30	33.23	61.42
516	1093.18	399.73	8.23	33.07	61.40
517	1093.18	400.17	8.77	33.10	61.39
518	1093.18	400.17	8.50	33.10	61.37
519	1093.18	399.77	8.50	33.13	61.38
520	1093.18	398.87	8.20	33.03	61.36
521	1093.18	398.20	8.73	32.90	61.37
522	1093.18	398.20	8.67	32.83	61.38
523	1093.18	397.90	8.43	32.77	61.41
524	1093.18	398.93	8.03	32.83	61.40
525	1093.18	398.60	6.50	32.90	61.39
526	1093.18	399.37	6.30	32.93	61.38
527	1093.18	399.00	6.53	32.83	61.37
528	1093.18	398.97	9.27	32.73	61.38
529	1093.18	399.20	10.23	32.57	61.40
530	1093.18	399.53	9.83	32.33	61.40
531	1093.18	399.97	8.70	32.27	61.41
532	1093.18	399.53	8.47	32.30	61.39
533	1093.18	399.27	8.50	32.47	61.39
534	1093.18	400.13	8.50	32.60	61.36
535	1093.18	400.53	8.57	32.57	61.35
536	1093.18	399.80	8.77	32.50	61.35
537	1093.18	398.63	9.13	32.27	61.38
538	1093.18	398.80	8.70	32.17	61.39
539	1093.18	399.57	8.57	32.03	61.40
540	1093.18	399.90	8.00	31.73	61.41
541	1093.18	399.57	7.83	31.67	61.42
542	1093.18	399.37	7.93	31.70	61.41
543	1093.18	399.87	8.23	32.00	61.40
544	1093.18	399.70	8.90	32.00	61.38
545	1093.18	398.50	9.17	31.93	61.38
546	1093.18	398.40	9.40	31.83	61.37
547	1093.18	398.37	9.47	31.70	61.37
548	1093.18	399.53	9.33	31.57	61.40
549	1093.18	399.47	9.00	31.43	61.42
550	1093.18	399.13	8.13	31.33	61.43
551	1093.18	399.40	7.73	31.27	61.42
552	1093.18	398.73	8.00	31.10	61.44
553	1093.18	399.30	8.27	31.10	61.43
554	1093.18	399.23	8.80	31.03	61.42
555	1093.18	399.90	8.57	31.20	61.39
556	1093.18	399.53	10.77	31.27	61.38
557	1093.18	399.63	10.70	31.37	61.38
558	1093.18	399.73	10.93	31.30	61.38
559	1093.18	399.80	9.30	31.17	61.38
560	1093.18	400.47	9.63	30.93	61.38
561	1093.18	399.70	8.33	30.67	61.39
562	1093.18	400.27	7.77	30.47	61.40
563	1093.18	400.50	7.03	30.40	61.41
564	1093.18	400.53	6.37	30.37	61.40
565	1093.18	399.80	6.53	30.37	61.40
566	1093.18	399.57	6.63	30.43	61.39
567	1093.18	399.83	8.53	30.50	61.38
568	1093.18	399.23	10.23	30.53	61.37
569	1093.18	398.23	10.67	30.53	61.38
570	1093.18	397.63	11.63	30.53	61.38
571	1093.18	398.43	10.37	30.50	61.38
572	1093.18	398.23	10.33	30.33	61.38
573	1093.18	399.43	8.80	30.23	61.39
574	1093.18	399.17	8.27	30.00	61.39
575	1093.18	398.97	7.60	29.90	61.40
576	1093.18	398.83	7.67	29.80	61.40
577	1093.18	399.17	7.77	29.83	61.40
578	1093.18	399.93	7.93	29.80	61.39
579	1093.18	399.03	8.67	29.73	61.39
580	1093.18	399.13	9.07	29.70	61.39
581	1093.18	398.97	9.13	29.70	61.38
582	1093.18	398.97	8.83	29.70	61.38
583	1093.18	399.13	8.57	29.70	61.38
584	1093.18	398.47	9.10	29.60	61.39
585	1093.18	399.80	9.23	29.33	61.39
586	1093.18	399.33	8.67	29.23	61.39
587	1093.18	400.10	9.57	29.20	61.40
588	1093.18	398.47	8.90	29.37	61.40
589	1093.18	398.53	9.40	29.33	61.40
590	1093.18	398.30	8.13	29.33	61.39
591	1093.18	398.77	8.60	29.33	61.39
592	1093.18	397.93	8.67	29.07	61.38
593	1093.18	397.73	8.27	29.03	61.37
594	1093.18	397.83	8.40	28.90	61.38
595	1093.18	398.77	7.57	29.07	61.38
596	1093.18	399.13	7.87	29.13	61.37
597	1093.18	399.73	7.87	29.07	61.37
598	1093.18	400.17	8.53	29.20	61.40
599	1093.18	400.53	8.37	29.00	61.38
600	1093.18	400.40	7.83	28.93	61.38
601	1093.18	400.20	8.03	28.67	61.35
602	1093.18	399.20	8.03	28.63	61.39
