time (s)	cumulative shear displacment (cm)	total normal stress (kPa)	shear stress (kPa)	pore-water pressure (kPa)	specimen thickness (mm)
2281	1127.56	398.27	12.77	2.33	61.08
2282	1127.56	399.37	12.47	2.27	61.08
2283	1127.56	399.90	10.70	2.23	61.08
2284	1127.56	399.90	9.33	2.23	61.09
2285	1127.56	398.77	9.80	2.27	61.08
2286	1127.56	398.10	9.83	2.37	61.07
2287	1127.56	396.97	11.33	2.27	61.07
2288	1127.56	397.13	10.93	2.23	61.08
2289	1127.56	396.57	10.53	1.93	61.09
2290	1127.56	398.90	10.30	1.87	61.09
2291	1127.56	399.70	10.50	1.90	61.09
2292	1127.56	400.30	10.90	2.13	61.09
2293	1127.56	400.13	11.30	2.23	61.08
2294	1127.56	399.87	11.47	2.20	61.07
2295	1127.56	400.27	11.37	2.17	61.08
2296	1127.56	400.30	10.90	2.07	61.09
2297	1127.56	400.43	10.73	2.07	61.09
2298	1127.56	400.27	10.63	2.03	61.09
2299	1127.56	398.57	10.47	2.10	61.08
2300	1127.56	398.00	10.80	2.13	61.07
2301	1127.56	397.57	10.93	2.10	61.07
2302	1127.56	398.83	11.13	1.90	61.08
2303	1127.56	399.60	10.63	1.77	61.09
2304	1127.56	400.17	10.30	1.73	61.09
2305	1127.56	399.43	10.67	1.93	61.09
2306	1127.56	398.77	11.10	2.07	61.08
2307	1127.56	398.93	11.97	2.13	61.08
2308	1127.56	399.03	12.10	2.07	61.08
2309	1127.56	399.80	11.37	2.07	61.08
2310	1127.56	398.90	9.07	2.07	61.09
2311	1127.56	398.93	8.77	2.13	61.09
2312	1127.56	398.33	9.33	2.17	61.08
2313	1127.56	399.13	10.97	2.33	61.09
2314	1127.56	399.57	10.83	2.30	61.09
2315	1127.56	399.67	10.47	2.50	61.12
2316	1127.56	399.50	10.30	2.40	61.11
2317	1127.56	399.13	10.37	2.70	61.08
2318	1127.56	399.03	10.77	2.53	61.05
2319	1127.56	398.53	11.07	2.57	61.05
2320	1127.56	398.63	10.83	2.23	61.08
2321	1127.56	398.80	10.50	2.10	61.08
2322	1127.56	398.57	10.27	2.07	61.09
2323	1127.56	399.00	10.83	2.33	61.06
2324	1127.56	399.27	11.33	2.33	61.06
2325	1127.56	400.10	10.10	2.37	61.05
2326	1127.56	399.40	9.97	2.03	61.08
2327	1127.56	399.40	9.67	2.03	61.09
2328	1127.56	399.50	11.03	1.97	61.09
2329	1127.56	400.17	10.90	2.13	61.08
2330	1127.56	399.60	11.10	2.20	61.07
2331	1127.56	399.53	11.23	2.20	61.07
2332	1127.56	399.30	11.33	2.07	61.08
2333	1127.56	400.50	11.00	1.97	61.08
2334	1127.56	399.90	11.13	1.90	61.09
2335	1127.56	399.13	11.10	1.87	61.09
2336	1127.56	398.30	12.03	1.97	61.08
2337	1127.56	398.67	11.70	2.07	61.07
2338	1127.56	399.43	13.93	2.20	61.07
2339	1127.56	399.37	12.97	2.17	61.10
2340	1127.56	398.83	12.90	2.17	61.11
2341	1127.56	398.50	10.47	2.13	61.12
2342	1127.56	398.80	10.30	2.17	61.09
2343	1127.56	399.50	10.70	2.17	61.08
2344	1127.56	399.77	11.17	1.97	61.06
2345	1127.56	399.23	11.37	1.90	61.06
2346	1127.56	399.10	10.57	1.87	61.07
2347	1127.56	399.17	9.33	2.03	61.08
2348	1127.56	399.53	9.47	2.43	61.10
2349	1127.56	399.57	10.10	2.17	61.10
2350	1127.56	399.00	11.27	2.23	61.09
2351	1127.56	398.73	11.27	1.93	61.07
2352	1127.56	398.43	10.97	2.23	61.06
2353	1127.56	399.10	10.40	2.17	61.08
2354	1127.56	399.23	10.13	2.03	61.09
2355	1127.56	400.17	8.10	2.00	61.09
2356	1127.56	400.07	8.20	2.00	61.09
2357	1127.56	399.67	8.63	2.03	61.06
2358	1127.56	398.83	10.90	2.07	61.05
2359	1127.56	398.63	11.10	2.13	61.05
2360	1127.56	399.07	11.17	2.13	61.07
2361	1127.56	399.67	11.30	2.03	61.08
2362	1127.56	399.20	11.63	1.97	61.09
2363	1127.56	399.03	11.67	1.93	61.09
2364	1127.56	398.83	11.13	2.03	61.09
2365	1127.56	399.17	10.90	2.10	61.08
2366	1127.56	399.10	11.97	2.20	61.07
2367	1127.56	398.90	12.63	2.23	61.06
2368	1127.56	398.50	12.60	2.23	61.07
2369	1127.56	399.10	11.27	2.17	61.07
2370	1127.56	399.87	10.63	2.43	61.08
2371	1127.56	400.60	10.40	2.37	61.09
2372	1127.56	400.13	10.27	2.37	61.09
2373	1127.56	399.90	10.37	2.07	61.09
2374	1127.56	399.90	10.53	2.13	61.08
2375	1127.56	399.53	11.00	2.17	61.07
2376	1127.56	398.13	11.37	2.03	61.06
2377	1127.56	398.03	11.37	2.07	61.06
2378	1127.56	399.27	10.60	2.30	61.07
2379	1127.56	400.07	10.30	2.37	61.09
2380	1127.56	400.10	10.13	2.27	61.07
2381	1127.56	399.37	10.33	2.03	61.07
2382	1127.56	399.97	10.37	2.13	61.06
2383	1127.56	399.00	9.83	2.27	61.08
2384	1127.56	399.23	10.40	2.37	61.07
2385	1127.56	399.13	10.27	2.43	61.07
2386	1127.56	399.47	11.20	2.23	61.06
2387	1127.56	399.13	10.73	2.40	61.06
2388	1127.56	398.90	11.23	2.30	61.07
2389	1127.56	399.33	10.53	2.47	61.09
2390	1127.56	399.03	9.47	2.23	61.09
2391	1127.56	398.67	8.07	2.27	61.09
2392	1127.56	398.77	8.93	2.23	61.09
2393	1127.56	399.37	9.13	2.33	61.08
2394	1127.56	398.57	10.43	2.23	61.08
2395	1127.56	398.73	10.17	2.30	61.07
2396	1127.56	398.20	11.10	2.20	61.07
2397	1127.56	399.40	12.40	2.30	61.07
2398	1127.56	398.80	12.40	2.20	61.11
2399	1127.56	399.20	12.47	2.03	61.11
2400	1127.56	400.40	10.83	1.93	61.11
2401	1127.56	400.67	10.40	1.80	61.07
2402	1127.56	401.20	10.63	1.97	61.08
2403	1127.56	399.63	11.20	2.07	61.08
2404	1127.56	400.17	11.63	2.27	61.08
2405	1127.56	399.80	11.40	2.23	61.08
2406	1127.56	399.37	11.00	2.17	61.08
2407	1127.56	398.27	11.50	2.13	61.09
2408	1127.56	398.43	11.23	2.13	61.08
2409	1127.56	399.50	11.00	2.13	61.09
2410	1127.56	400.33	10.20	2.07	61.11
2411	1127.56	399.90	10.73	2.03	61.11
2412	1127.56	399.37	10.93	1.87	61.09
2413	1127.56	398.27	11.20	1.93	61.07
2414	1127.56	398.00	9.87	2.00	61.07
2415	1127.56	397.87	9.93	2.13	61.06
2416	1127.56	398.13	10.03	2.07	61.07
2417	1127.56	399.00	11.03	2.00	61.07
2418	1127.56	399.20	10.07	1.93	61.09
2419	1127.56	399.97	9.53	1.90	61.09
2420	1127.56	398.73	9.47	1.83	61.10
2421	1127.56	399.27	10.40	1.93	61.09
2422	1127.56	399.00	10.67	1.97	61.07
2423	1127.56	399.80	11.10	2.07	61.06
2424	1127.56	399.23	11.53	2.23	61.06
2425	1127.56	399.20	11.33	2.37	61.07
2426	1127.56	398.77	11.47	2.37	61.08
2427	1127.56	398.67	11.30	2.20	61.08
2428	1127.56	398.97	11.77	2.07	61.08
2429	1127.56	399.27	10.80	2.00	61.07
2430	1127.56	399.67	10.13	2.00	61.08
2431	1127.56	399.70	9.87	1.97	61.08
2432	1127.56	400.23	9.63	1.93	61.09
2433	1127.56	400.20	9.93	1.83	61.09
2434	1127.56	400.53	9.90	1.80	61.11
2435	1127.56	399.37	10.33	1.93	61.11
2436	1127.56	399.17	10.20	2.07	61.11
2437	1127.56	399.00	8.40	2.20	61.09
2438	1127.56	399.07	8.87	2.20	61.08
2439	1127.56	399.20	9.10	2.23	61.08
2440	1127.56	398.77	11.17	2.30	61.07
2441	1127.56	399.10	11.07	2.37	61.07
2442	1127.56	398.73	11.30	2.37	61.04
2443	1127.56	398.20	11.40	2.37	61.04
2444	1127.56	398.13	13.60	2.33	61.04
2445	1127.56	397.70	13.47	2.33	61.04
2446	1127.56	398.57	13.07	2.00	61.06
2447	1127.56	398.90	10.80	1.97	61.07
2448	1127.56	399.30	11.07	1.93	61.10
2449	1127.56	399.43	10.97	2.17	61.09
2450	1127.56	399.90	11.07	2.17	61.09
2451	1127.56	400.43	10.53	2.13	61.09
2452	1127.56	400.77	10.30	2.10	61.09
2453	1127.56	400.23	10.03	2.07	61.09
2454	1127.56	400.93	10.10	2.07	61.09
2455	1127.56	400.23	10.30	2.13	61.09
2456	1127.56	400.10	10.27	2.27	61.09
2457	1127.56	399.73	8.83	2.33	61.09
2458	1127.56	399.90	9.37	2.30	61.08
2459	1127.56	399.63	9.70	2.23	61.08
2460	1127.56	399.13	11.50	2.23	61.07
2461	1127.56	398.83	11.40	2.30	61.07
2462	1127.56	399.20	11.50	2.30	61.08
2463	1127.56	398.33	11.67	2.27	61.08
2464	1127.56	398.50	14.43	2.27	61.08
2465	1127.56	398.63	14.27	2.23	61.06
2466	1127.56	400.13	14.30	2.27	61.06
2467	1127.56	399.87	11.40	2.27	61.05
2468	1127.56	399.80	11.70	2.50	61.06
2469	1127.56	399.23	11.07	2.70	61.06
2470	1127.56	398.50	11.07	2.67	61.07
2471	1127.56	398.43	10.63	2.47	61.07
2472	1127.56	398.30	10.73	2.23	61.08
2473	1127.56	399.90	10.80	2.17	61.09
2474	1127.56	400.23	10.53	2.13	61.09
2475	1127.56	400.80	10.43	2.10	61.09
2476	1127.56	399.93	12.70	2.13	61.09
2477	1127.56	399.33	13.27	2.10	61.12
2478	1127.56	398.40	13.47	2.13	61.12
2479	1127.56	397.97	10.83	2.13	61.12
2480	1127.56	397.80	10.90	2.13	61.08
2481	1127.56	398.57	10.73	2.13	61.08
2482	1127.56	399.47	9.80	2.17	61.07
2483	1127.56	400.37	11.00	2.23	61.07
2484	1127.56	399.70	11.37	2.23	61.07
2485	1127.56	399.17	13.93	2.23	61.06
2486	1127.56	398.83	15.23	2.20	61.06
2487	1127.56	398.73	15.13	2.20	61.06
2488	1127.56	398.80	11.37	2.33	61.06
2489	1127.56	398.40	8.77	2.27	61.06
2490	1127.56	398.63	8.57	2.23	61.06
2491	1127.56	398.90	11.07	2.03	61.08
2492	1127.56	399.43	10.83	2.03	61.08
2493	1127.56	398.80	10.77	2.10	61.10
2494	1127.56	398.87	10.57	2.07	61.09
2495	1127.56	399.17	10.60	1.90	61.10
2496	1127.56	399.80	10.73	1.80	61.10
2497	1127.56	399.70	10.77	1.87	61.08
2498	1127.56	399.43	11.00	2.23	61.08
2499	1127.56	400.00	10.90	2.30	61.07
2500	1127.56	399.60	9.67	2.23	61.08
2501	1127.56	398.80	9.57	2.00	61.07
2502	1127.56	398.43	8.00	2.07	61.07
2503	1127.56	399.07	9.40	2.00	61.06
2504	1127.56	399.90	9.33	1.93	61.07
2505	1127.56	400.07	10.73	1.70	61.09
2506	1127.56	399.63	10.17	1.73	61.11
2507	1127.56	398.83	10.10	1.80	61.06
2508	1127.56	398.50	10.47	1.83	61.04
2509	1127.56	397.83	10.70	1.87	61.03
2510	1127.56	398.03	11.00	1.90	61.07
2511	1127.56	397.30	11.20	1.90	61.07
2512	1127.56	397.70	11.47	1.87	61.07
2513	1127.56	398.17	10.90	1.77	61.07
2514	1127.56	398.50	10.50	1.67	61.12
2515	1127.56	399.17	10.23	1.57	61.12
2516	1127.56	399.07	10.47	1.57	61.12
2517	1127.56	399.70	10.00	1.63	61.08
2518	1127.56	400.00	11.00	1.77	61.07
2519	1127.56	400.47	11.40	1.50	61.06
2520	1127.56	400.03	13.00	1.40	61.06
2521	1127.56	399.40	10.60	1.27	61.08
2522	1127.56	398.73	9.93	1.67	61.10
2523	1127.56	399.03	8.87	1.83	61.09
2524	1127.56	399.17	10.33	1.87	61.09
2525	1127.56	398.87	10.73	1.77	61.07
2526	1127.56	398.57	11.13	1.77	61.07
2527	1127.56	398.43	11.70	1.87	61.07
2528	1127.56	399.27	11.80	1.87	61.06
2529	1127.56	399.03	11.97	1.80	61.07
2530	1127.56	399.63	11.60	1.67	61.08
2531	1127.56	399.57	11.50	1.63	61.09
2532	1127.56	399.70	10.70	1.67	61.09
2533	1127.56	399.60	10.57	1.80	61.07
2534	1127.56	399.53	10.80	2.07	61.06
2535	1127.56	399.83	11.50	2.13	61.06
2536	1127.56	399.67	11.37	2.23	61.06
2537	1127.56	398.90	11.17	1.97	61.07
2538	1127.56	398.53	10.37	1.90	61.08
2539	1127.56	398.40	10.50	1.63	61.09
2540	1127.56	398.40	10.10	1.73	61.09
2541	1127.56	398.83	10.77	1.80	61.08
2542	1127.56	399.13	11.00	2.10	61.07
2543	1127.56	399.63	11.60	2.13	61.06
2544	1127.56	399.80	11.07	2.20	61.07
2545	1127.56	399.60	10.53	2.10	61.08
2546	1127.56	399.57	10.27	2.03	61.09
2547	1127.56	399.60	10.43	2.17	61.09
2548	1127.56	399.23	10.97	2.27	61.08
2549	1127.56	398.97	11.10	2.37	61.07
2550	1127.56	399.13	11.10	2.20	61.07
2551	1127.56	399.23	10.97	2.00	61.08
2552	1127.56	399.27	10.53	1.93	61.09
2553	1127.56	399.20	10.70	1.73	61.09
2554	1127.56	399.53	10.17	1.83	61.08
2555	1127.56	399.67	10.63	1.80	61.05
2556	1127.56	398.90	10.67	1.97	61.04
2557	1127.56	398.03	11.33	1.90	61.05
2558	1127.56	397.60	9.57	1.83	61.08
2559	1127.56	397.97	9.53	1.77	61.10
2560	1127.56	398.80	9.50	1.77	61.10
2561	1127.56	399.17	11.47	1.80	61.09
2562	1127.56	398.97	11.47	2.23	61.08
2563	1127.56	398.30	11.47	2.27	61.07
2564	1127.56	398.30	10.80	2.27	61.08
2565	1127.56	398.67	8.83	1.77	61.09
2566	1127.56	399.33	8.90	1.83	61.08
2567	1127.56	400.10	9.07	1.77	61.08
2568	1127.56	400.10	11.30	1.90	61.07
2569	1127.56	399.97	11.80	1.80	61.07
2570	1127.56	399.73	11.03	1.90	61.07
2571	1127.56	399.83	10.67	1.77	61.08
2572	1127.56	399.30	9.90	1.73	61.09
2573	1127.56	399.70	10.90	1.73	61.09
2574	1127.56	399.70	11.20	1.80	61.09
2575	1127.56	400.77	11.53	1.87	61.08
2576	1127.56	400.07	11.33	1.93	61.07
2577	1127.56	399.50	11.00	1.97	61.06
2578	1127.56	399.17	10.70	1.93	61.07
2579	1127.56	398.93	11.37	1.87	61.08
2580	1127.56	399.67	11.43	2.07	61.09
2581	1127.56	399.20	11.60	2.23	61.09
2582	1127.56	399.30	11.03	2.40	61.08
2583	1127.56	399.23	11.43	2.33	61.07
2584	1127.56	399.30	11.13	2.30	61.07
2585	1127.56	399.20	10.93	2.20	61.08
2586	1127.56	398.83	10.40	1.93	61.09
2587	1127.56	398.47	10.60	1.97	61.09
2588	1127.56	398.57	11.00	2.03	61.07
2589	1127.56	398.93	11.30	2.20	61.06
2590	1127.56	399.23	11.30	2.27	61.06
2591	1127.56	399.40	10.67	2.13	61.08
2592	1127.56	399.67	10.17	2.13	61.09
2593	1127.56	400.27	9.97	2.00	61.08
2594	1127.56	400.37	10.57	2.13	61.07
2595	1127.56	399.60	11.13	2.03	61.07
2596	1127.56	399.23	11.07	2.00	61.08
2597	1127.56	398.60	10.83	1.80	61.09
2598	1127.56	398.47	10.63	1.83	61.09
2599	1127.56	398.10	10.97	1.93	61.09
2600	1127.56	398.40	11.33	1.90	61.08
2601	1127.56	398.80	11.30	1.90	61.08
2602	1127.56	399.33	11.13	1.50	61.09
2603	1127.56	399.60	10.67	1.50	61.10
2604	1127.56	399.43	11.00	1.53	61.10
2605	1127.56	399.80	11.63	1.73	61.08
2606	1127.56	400.00	11.77	1.40	61.07
2607	1127.56	399.87	11.40	1.30	61.07
2608	1127.56	399.43	10.97	1.23	61.08
2609	1127.56	399.70	10.93	1.53	61.09
2610	1127.56	400.23	10.57	1.63	61.08
2611	1127.56	400.70	10.47	1.73	61.07
2612	1127.56	400.77	10.53	1.77	61.05
2613	1127.56	400.43	10.70	1.90	61.07
2614	1127.56	399.30	10.67	1.83	61.07
2615	1127.56	398.73	10.93	1.93	61.07
2616	1127.56	398.37	11.30	1.53	61.07
2617	1127.56	399.53	11.37	1.57	61.07
2618	1127.56	399.23	11.03	1.50	61.09
2619	1127.56	399.73	10.67	1.70	61.09
2620	1127.56	399.50	10.70	1.73	61.08
2621	1127.56	399.40	11.03	1.77	61.08
2622	1127.56	399.57	11.47	1.80	61.07
2623	1127.56	399.63	11.53	1.77	61.09
2624	1127.56	399.63	11.43	1.73	61.09
2625	1127.56	399.97	11.23	1.80	61.07
2626	1127.56	399.47	11.13	1.90	61.05
2627	1127.56	399.27	11.07	1.93	61.03
2628	1127.56	398.10	10.33	1.80	61.06
2629	1127.56	398.13	10.00	1.40	61.06
2630	1127.56	398.13	10.53	1.37	61.07
2631	1127.56	398.97	11.60	1.50	61.06
2632	1127.56	399.23	11.97	1.87	61.07
2633	1127.56	400.27	11.27	1.87	61.06
2634	1127.56	400.13	11.03	1.73	61.07
2635	1127.56	399.80	11.33	1.87	61.06
2636	1127.56	399.00	11.60	1.97	61.07
2637	1127.56	399.23	11.50	2.10	61.06
2638	1127.56	399.40	11.27	1.93	61.07
2639	1127.56	399.77	11.13	1.83	61.08
2640	1127.56	399.40	11.27	1.80	61.06
2641	1127.56	399.50	11.27	1.90	61.06
2642	1127.56	399.83	11.47	2.00	61.04
2643	1127.56	399.67	11.10	1.97	61.07
2644	1127.56	398.57	10.67	1.87	61.08
2645	1127.56	398.03	10.33	1.90	61.08
2646	1127.56	397.93	10.77	1.90	61.08
2647	1127.56	398.83	11.20	1.97	61.07
2648	1127.56	399.80	10.63	1.93	61.07
2649	1127.56	400.10	10.17	2.00	61.07
2650	1127.56	399.93	10.07	2.00	61.08
2651	1127.56	398.53	10.93	2.07	61.09
2652	1127.56	398.53	11.17	2.13	61.08
2653	1127.56	398.00	11.30	2.13	61.08
2654	1127.56	398.83	10.83	2.03	61.08
2655	1127.56	399.23	10.93	1.87	61.09
2656	1127.56	400.50	10.77	1.93	61.09
2657	1127.56	400.03	9.53	2.07	61.08
2658	1127.56	399.00	9.93	2.13	61.06
2659	1127.56	398.47	9.80	2.17	61.06
2660	1127.56	398.53	13.80	2.07	61.08
2661	1127.56	399.33	13.67	2.10	61.09
2662	1127.56	399.17	14.00	2.03	61.11
2663	1127.56	399.13	11.77	2.17	61.09
2664	1127.56	398.67	11.73	2.23	61.08
2665	1127.56	399.13	11.17	2.27	61.07
2666	1127.56	399.17	10.57	2.13	61.10
2667	1127.56	400.40	10.33	2.20	61.13
2668	1127.56	399.60	10.47	2.17	61.13
2669	1127.56	399.50	10.33	2.23	61.10
2670	1127.56	398.63	10.47	2.33	61.09
2671	1127.56	399.10	10.97	2.33	61.08
2672	1127.56	399.27	11.53	2.27	61.08
2673	1127.56	398.97	11.30	1.97	61.09
2674	1127.56	399.03	11.10	1.97	61.10
2675	1127.56	398.20	10.87	1.93	61.10
2676	1127.56	398.10	11.33	1.93	61.10
2677	1127.56	398.23	11.53	1.90	61.08
2678	1127.56	398.40	11.73	1.80	61.10
2679	1127.56	399.07	11.33	1.73	61.09
2680	1127.56	398.73	10.97	1.63	61.11
2681	1127.56	399.70	10.77	1.73	61.09
2682	1127.56	398.60	10.87	1.73	61.09
2683	1127.56	399.27	11.23	1.77	61.07
2684	1127.56	398.93	11.53	1.70	61.06
2685	1127.56	399.33	11.50	1.83	61.07
2686	1127.56	398.87	9.17	1.73	61.08
2687	1127.56	399.20	9.03	1.67	61.09
2688	1127.56	399.60	8.67	1.57	61.07
2689	1127.56	399.13	11.20	1.60	61.06
2690	1127.56	398.50	11.33	1.90	61.02
2691	1127.56	398.37	11.47	1.87	61.04
2692	1127.56	397.53	10.90	1.80	61.05
2693	1127.56	397.70	10.70	1.43	61.09
2694	1127.56	397.93	10.93	1.40	61.09
2695	1127.56	399.20	11.37	1.50	61.08
2696	1127.56	399.23	12.07	1.67	61.07
2697	1127.56	399.17	11.70	1.73	61.06
2698	1127.56	398.70	11.23	1.67	61.07
2699	1127.56	399.83	10.50	1.53	61.08
2700	1127.56	399.97	11.07	1.47	61.09
2701	1127.56	400.23	13.23	1.50	61.08
2702	1127.56	399.10	13.63	1.60	61.07
2703	1127.56	399.13	13.47	1.63	61.07
2704	1127.56	399.50	11.23	1.60	61.07
2705	1127.56	399.50	10.37	1.53	61.09
2706	1127.56	399.87	9.77	1.53	61.09
2707	1127.56	399.07	10.43	1.60	61.09
2708	1127.56	399.13	10.83	1.70	61.07
2709	1127.56	397.50	11.43	1.73	61.07
2710	1127.56	398.03	10.67	1.80	61.07
2711	1127.56	398.60	10.90	1.77	61.08
2712	1127.56	399.20	10.60	1.67	61.08
2713	1127.56	398.87	11.13	1.67	61.09
2714	1127.56	399.00	11.37	1.77	61.08
2715	1127.56	398.83	11.67	2.07	61.07
2716	1127.56	398.83	10.33	2.10	61.06
2717	1127.56	398.60	9.87	2.13	61.07
2718	1127.56	399.10	9.83	1.93	61.08
2719	1127.56	399.97	11.27	1.73	61.11
2720	1127.56	399.97	11.07	1.77	61.11
2721	1127.56	399.63	11.33	1.87	61.10
2722	1127.56	398.97	11.13	2.00	61.07
2723	1127.56	399.27	11.47	2.03	61.06
2724	1127.56	399.63	10.37	2.00	61.07
2725	1127.56	400.13	10.23	2.03	61.08
2726	1127.56	399.33	9.97	1.90	61.10
2727	1127.56	399.53	8.63	1.93	61.09
2728	1127.56	399.63	8.63	2.03	61.07
2729	1127.56	399.83	9.23	2.10	61.06
2730	1127.56	399.60	11.17	2.13	61.06
2731	1127.56	399.13	11.37	2.07	61.06
2732	1127.56	399.20	10.73	2.03	61.07
2733	1127.56	398.57	10.73	1.93	61.08
2734	1127.56	398.77	10.63	1.87	61.08
2735	1127.56	398.47	9.97	1.87	61.08
2736	1127.56	398.47	10.27	1.93	61.08
2737	1127.56	398.30	11.23	2.03	61.07
2738	1127.56	398.63	12.43	2.33	61.07
2739	1127.56	399.43	12.30	2.30	61.07
2740	1127.56	398.93	10.83	2.13	61.08
2741	1127.56	398.70	10.57	1.73	61.07
2742	1127.56	398.47	10.67	1.80	61.07
2743	1127.56	398.77	11.47	1.87	61.05
2744	1127.56	399.07	11.83	1.77	61.06
2745	1127.56	398.90	12.03	1.67	61.05
2746	1127.56	398.70	12.13	1.63	61.06
2747	1127.56	398.03	14.03	1.70	61.07
2748	1127.56	397.87	13.63	1.33	61.09
2749	1127.56	398.27	13.20	1.43	61.09
2750	1127.56	399.40	10.80	1.50	61.09
2751	1127.56	399.13	11.10	1.50	61.07
2752	1127.56	399.33	11.23	1.40	61.09
2753	1127.56	398.73	11.53	1.60	61.11
2754	1127.56	399.30	12.20	1.93	61.10
2755	1127.56	399.07	12.50	1.93	61.09
2756	1127.56	398.33	12.23	1.67	61.07
2757	1127.56	398.87	11.87	1.57	61.08
2758	1127.56	399.17	13.87	1.47	61.09
2759	1127.56	399.53	11.73	1.43	61.09
2760	1127.56	398.93	11.13	1.53	61.06
2761	1127.56	398.97	9.80	1.63	61.05
2762	1127.56	399.03	11.30	1.67	61.04
2763	1127.56	399.10	11.60	1.63	61.06
2764	1127.56	398.37	10.43	1.60	61.06
2765	1127.56	398.13	11.47	1.53	61.07
2766	1127.56	398.73	12.23	1.47	61.07
2767	1127.56	399.57	12.17	1.37	61.07
2768	1127.56	399.73	11.63	1.37	61.08
2769	1127.56	399.13	10.50	1.33	61.09
2770	1127.56	398.83	10.40	1.13	61.08
2771	1127.56	398.77	10.90	1.17	61.08
2772	1127.56	399.03	11.43	1.23	61.07
2773	1127.56	398.77	12.13	1.47	61.06
2774	1127.56	398.33	12.03	1.43	61.05
2775	1127.56	397.97	11.67	1.57	61.05
2776	1127.56	398.67	10.97	1.57	61.07
2777	1127.56	399.87	10.60	1.57	61.08
2778	1127.56	399.87	10.30	1.43	61.09
2779	1127.56	399.10	10.47	1.47	61.09
2780	1127.56	398.97	10.93	1.50	61.09
2781	1127.56	399.70	11.77	1.53	61.08
2782	1127.56	399.20	11.90	1.80	61.06
2783	1127.56	398.83	12.03	1.77	61.06
2784	1127.56	398.43	11.53	1.67	61.07
2785	1127.56	398.90	11.13	1.37	61.09
2786	1127.56	399.27	10.53	1.33	61.10
2787	1127.56	399.57	10.67	1.10	61.11
2788	1127.56	400.53	10.77	1.20	61.09
2789	1127.56	400.07	11.00	1.30	61.08
2790	1127.56	399.83	10.97	1.67	61.06
2791	1127.56	399.20	11.30	1.60	61.06
2792	1127.56	399.07	11.10	1.77	61.07
2793	1127.56	398.60	9.80	1.47	61.08
2794	1127.56	398.27	11.07	1.37	61.09
2795	1127.56	398.53	11.27	1.10	61.09
2796	1127.56	399.37	12.60	1.30	61.09
2797	1127.56	400.77	11.00	1.43	61.07
2798	1127.56	401.13	11.13	1.53	61.06
2799	1127.56	399.87	11.13	1.50	61.03
2800	1127.56	398.47	11.57	1.47	61.04
2801	1127.56	398.70	9.77	1.47	61.05
2802	1127.56	399.57	9.57	1.50	61.07
2803	1127.56	400.17	9.30	1.43	61.08
2804	1127.56	399.97	10.70	1.30	61.09
2805	1127.56	399.93	10.40	1.27	61.09
2806	1127.56	399.80	10.77	1.23	61.08
2807	1127.56	399.20	11.10	1.33	61.05
2808	1127.56	398.47	11.87	1.37	61.05
2809	1127.56	397.40	11.50	1.47	61.04
2810	1127.56	397.57	11.37	1.43	61.06
2811	1127.56	398.77	10.90	1.40	61.07
2812	1127.56	400.17	10.80	1.30	61.08
2813	1127.56	400.37	10.53	1.23	61.08
2814	1127.56	399.90	9.20	1.23	61.09
2815	1127.56	399.77	9.50	1.13	61.07
2816	1127.56	399.17	9.87	1.10	61.10
2817	1127.56	399.00	11.43	1.13	61.09
2818	1127.56	398.63	11.40	1.33	61.09
2819	1127.56	398.77	11.70	1.50	61.06
2820	1127.56	398.97	12.13	1.57	61.06
2821	1127.56	398.47	12.70	1.53	61.07
2822	1127.56	399.37	12.23	1.47	61.07
2823	1127.56	398.80	11.50	1.40	61.08
2824	1127.56	399.37	10.53	1.33	61.09
2825	1127.56	399.37	10.57	1.63	61.09
2826	1127.56	400.40	10.80	1.67	61.09
2827	1127.56	400.10	11.37	1.80	61.08
2828	1127.56	399.50	11.73	1.53	61.05
2829	1127.56	399.07	11.87	1.57	61.04
2830	1127.56	398.53	11.73	1.50	61.04
2831	1127.56	399.17	11.70	1.50	61.06
2832	1127.56	399.37	11.43	1.47	61.07
2833	1127.56	399.87	11.20	1.43	61.08
2834	1127.56	399.60	10.53	1.43	61.09
2835	1127.56	399.13	9.87	1.37	61.09
2836	1127.56	398.77	9.80	1.47	61.09
2837	1127.56	398.30	12.57	1.47	61.08
2838	1127.56	397.87	13.57	1.30	61.12
2839	1127.56	398.63	13.87	1.20	61.12
2840	1127.56	398.20	11.97	1.27	61.11
2841	1127.56	399.00	11.53	1.60	61.05
2842	1127.56	398.73	12.63	1.70	61.06
2843	1127.56	399.77	12.10	1.67	61.07
2844	1127.56	400.57	11.97	1.63	61.09
2845	1127.56	400.33	10.53	1.63	61.09
2846	1127.56	399.63	9.97	1.60	61.07
2847	1127.56	398.57	10.13	1.63	61.07
2848	1127.56	398.90	11.30	1.73	61.06
2849	1127.56	399.83	12.03	1.93	61.07
2850	1127.56	399.80	12.17	1.90	61.06
2851	1127.56	399.47	11.20	1.90	61.06
2852	1127.56	398.57	11.20	1.80	61.07
2853	1127.56	399.77	10.90	1.83	61.08
2854	1127.56	400.47	10.50	1.77	61.09
2855	1127.56	400.70	10.67	1.77	61.08
2856	1127.56	399.63	11.27	1.73	61.08
2857	1127.56	399.77	10.93	1.83	61.07
2858	1127.56	398.97	10.90	1.83	61.07
2859	1127.56	398.23	10.60	2.10	61.09
2860	1127.56	397.80	11.33	2.03	61.09
