time (s)	cumulative shear displacment (cm)	total normal stress (kPa)	shear stress (kPa)	pore-water pressure (kPa)	specimen thickness (mm)
270	1180.13	398.93	21.03	38.70	60.99
271	1180.13	398.23	21.67	38.67	60.99
272	1180.13	398.63	21.60	38.50	60.99
273	1180.13	399.13	21.13	38.30	60.99
274	1180.13	399.77	20.40	38.13	61.00
275	1180.13	399.33	19.97	38.03	61.01
276	1180.13	399.13	19.07	38.00	60.99
277	1180.13	398.70	19.80	38.03	60.98
278	1180.13	398.23	20.47	37.97	60.97
279	1180.13	398.93	21.70	38.03	60.98
280	1180.13	398.50	21.07	37.90	60.99
281	1180.13	398.87	20.40	37.87	60.97
282	1180.13	397.20	20.23	37.63	60.98
283	1180.13	397.17	20.33	37.67	60.97
284	1180.13	396.50	20.50	37.67	60.99
285	1180.13	396.73	20.63	37.37	60.98
286	1180.13	397.50	20.63	37.27	60.99
287	1180.13	398.63	20.47	37.00	60.99
288	1180.13	398.93	20.43	37.10	61.00
289	1180.13	399.33	20.67	36.90	61.00
290	1180.13	398.90	20.73	37.00	61.00
291	1180.13	398.90	20.83	37.07	60.98
292	1180.13	398.37	20.60	37.07	60.98
293	1180.13	398.77	20.70	36.93	61.00
294	1180.13	399.20	20.50	36.47	61.05
295	1180.13	399.27	20.50	36.40	61.05
296	1180.13	398.73	20.40	36.37	61.05
297	1180.13	398.67	20.70	36.63	61.01
298	1180.13	398.63	20.83	36.63	61.01
299	1180.13	398.57	20.90	36.53	61.00
300	1180.13	398.97	20.60	36.47	61.00
301	1180.13	398.90	20.43	36.40	61.00
302	1180.13	398.53	20.70	36.40	60.99
303	1180.13	398.30	20.93	36.37	60.99
304	1180.13	397.60	20.03	36.30	61.00
305	1180.13	398.37	19.83	36.03	61.02
306	1180.13	398.60	19.87	35.73	61.03
307	1180.13	400.03	20.20	35.70	61.03
308	1180.13	400.03	19.93	35.87	61.00
309	1180.13	399.93	20.30	36.03	60.98
310	1180.13	398.73	20.97	36.07	60.97
311	1180.13	399.67	21.43	35.93	60.98
312	1180.13	399.17	20.87	35.87	61.00
313	1180.13	399.63	20.77	35.53	61.02
314	1180.13	398.93	20.77	35.50	61.02
315	1180.13	398.43	21.07	35.43	61.01
316	1180.13	398.27	21.33	35.57	60.99
317	1180.13	398.47	21.30	35.57	60.99
318	1180.13	399.13	21.23	35.50	60.98
319	1180.13	399.13	21.20	35.37	61.00
320	1180.13	398.53	20.97	35.03	61.03
321	1180.13	398.60	20.60	34.77	61.01
322	1180.13	399.93	20.83	34.73	61.00
323	1180.13	400.87	21.13	34.97	60.95
324	1180.13	400.67	21.60	35.20	60.97
325	1180.13	399.43	21.50	35.27	60.95
326	1180.13	398.20	21.23	35.13	60.97
327	1180.13	398.10	20.70	35.17	60.99
328	1180.13	398.40	20.13	34.97	61.00
329	1180.13	398.77	20.27	34.97	61.01
330	1180.13	399.37	21.07	34.77	61.00
331	1180.13	399.47	22.07	34.77	61.00
332	1180.13	399.43	21.53	34.60	60.98
333	1180.13	399.03	21.50	34.43	60.98
334	1180.13	398.90	20.57	34.27	60.98
335	1180.13	398.80	20.90	34.13	60.99
336	1180.13	399.23	19.93	33.87	60.99
337	1180.13	399.03	20.43	33.60	61.01
338	1180.13	398.53	20.83	33.60	61.00
339	1180.13	398.20	21.87	33.80	61.00
340	1180.13	398.23	21.70	34.00	60.99
341	1180.13	399.13	21.63	33.97	61.00
342	1180.13	398.83	20.97	33.70	61.01
343	1180.13	399.03	20.97	33.50	60.98
344	1180.13	399.20	22.43	33.33	60.99
345	1180.13	399.27	22.37	33.43	60.97
346	1180.13	398.93	23.13	33.47	60.99
347	1180.13	398.60	20.57	33.53	60.98
348	1180.13	399.13	21.23	33.50	60.98
349	1180.13	398.77	20.70	33.73	60.96
350	1180.13	399.37	21.40	33.63	60.97
351	1180.13	399.20	21.13	33.53	60.98
352	1180.13	399.93	20.70	33.13	60.99
353	1180.13	400.07	20.57	33.00	60.98
354	1180.13	399.87	20.70	32.97	60.98
355	1180.13	399.90	20.87	33.00	60.98
356	1180.13	399.33	20.07	33.07	60.98
357	1180.13	399.87	19.87	33.03	60.97
358	1180.13	399.60	19.73	32.93	60.98
359	1180.13	399.30	20.87	32.73	60.96
360	1180.13	398.70	20.63	32.70	60.98
361	1180.13	398.53	20.67	32.57	60.99
362	1180.13	399.07	20.57	32.60	61.01
363	1180.13	399.23	21.17	32.57	60.99
364	1180.13	399.23	21.30	32.63	60.98
365	1180.13	398.03	21.97	32.97	60.95
366	1180.13	398.97	21.57	32.83	60.95
367	1180.13	399.50	21.67	32.70	60.95
368	1180.13	400.53	20.97	32.20	60.99
369	1180.13	399.57	20.73	32.13	60.98
370	1180.13	399.37	20.93	32.20	60.98
371	1180.13	399.17	20.57	32.13	60.97
372	1180.13	398.90	21.17	32.10	60.97
373	1180.13	398.80	21.00	31.80	60.95
374	1180.13	398.23	21.50	31.73	60.96
375	1180.13	398.70	20.87	31.57	60.99
376	1180.13	397.23	20.47	31.57	61.02
377	1180.13	398.03	19.43	31.53	61.02
378	1180.13	397.67	19.93	31.50	61.00
379	1180.13	399.50	21.17	31.53	60.99
380	1180.13	399.13	22.67	31.57	60.98
381	1180.13	399.77	23.53	31.57	60.98
382	1180.13	399.23	22.53	31.43	60.98
383	1180.13	399.70	22.13	31.20	60.99
384	1180.13	399.00	20.87	31.13	61.00
385	1180.13	399.90	20.47	31.03	61.00
386	1180.13	399.50	20.60	31.03	61.00
387	1180.13	399.97	21.57	31.00	60.99
388	1180.13	398.63	22.33	31.03	60.98
389	1180.13	399.10	22.40	31.03	60.98
390	1180.13	398.83	21.63	30.90	60.98
391	1180.13	399.23	21.10	30.80	60.99
392	1180.13	398.80	20.57	30.70	60.99
393	1180.13	398.33	20.53	30.70	61.00
394	1180.13	398.30	20.70	31.03	60.99
395	1180.13	398.73	22.47	31.03	60.99
396	1180.13	399.57	22.77	31.00	60.97
397	1180.13	399.23	23.50	30.53	60.97
398	1180.13	398.60	22.03	30.40	60.98
399	1180.13	398.60	21.90	30.07	60.99
400	1180.13	399.67	21.17	30.07	60.99
401	1180.13	398.93	21.43	30.03	60.99
402	1180.13	397.77	21.40	30.23	60.98
403	1180.13	397.17	21.47	30.20	60.99
404	1180.13	398.20	21.30	30.17	60.98
405	1180.13	398.90	21.07	30.10	60.98
406	1180.13	399.30	21.07	29.93	60.98
407	1180.13	398.70	21.07	29.80	60.99
408	1180.13	398.50	21.03	29.83	60.97
409	1180.13	398.00	21.30	29.90	60.96
410	1180.13	398.03	21.63	29.97	60.95
411	1180.13	397.47	22.27	29.83	60.98
412	1180.13	397.40	21.90	29.73	60.97
413	1180.13	398.20	21.37	29.63	60.98
414	1180.13	399.00	20.73	29.50	60.98
415	1180.13	399.57	20.90	29.47	60.98
416	1180.13	399.47	21.80	29.53	60.99
417	1180.13	398.70	22.37	29.83	60.97
418	1180.13	398.50	22.43	29.77	60.96
419	1180.13	398.33	21.63	29.53	60.96
420	1180.13	399.93	21.30	29.10	60.97
421	1180.13	400.87	21.30	28.93	60.99
422	1180.13	400.63	21.40	28.83	61.02
423	1180.13	399.63	21.27	28.83	61.02
424	1180.13	398.37	21.67	28.83	61.01
425	1180.13	398.77	20.70	28.83	60.97
426	1180.13	398.70	20.83	28.73	60.97
427	1180.13	398.53	21.43	28.63	60.99
428	1180.13	398.50	22.27	28.53	60.98
429	1180.13	398.63	22.37	28.43	60.98
430	1180.13	399.20	21.37	28.43	60.97
431	1180.13	398.50	21.83	28.43	60.97
432	1180.13	398.73	22.27	28.23	60.98
433	1180.13	399.83	22.30	28.13	60.97
434	1180.13	400.50	21.70	28.03	60.99
435	1180.13	399.90	20.90	28.17	60.99
436	1180.13	398.80	21.13	28.20	61.00
437	1180.13	398.83	21.73	28.20	60.99
438	1180.13	399.50	22.47	28.20	60.98
439	1180.13	399.27	22.00	28.20	60.97
440	1180.13	399.27	21.53	28.07	60.97
441	1180.13	399.03	20.97	27.97	60.98
442	1180.13	398.83	23.33	27.80	60.99
443	1180.13	398.97	23.97	27.83	61.00
444	1180.13	399.10	24.20	27.73	60.97
445	1180.13	399.47	22.33	27.90	60.96
446	1180.13	399.07	21.63	27.93	60.95
447	1180.13	397.90	21.47	28.03	60.96
448	1180.13	398.97	21.37	28.03	60.96
449	1180.13	399.13	23.47	27.87	60.97
450	1180.13	400.43	23.50	27.77	60.99
451	1180.13	399.10	21.80	27.47	61.00
452	1180.13	399.20	20.57	27.47	60.99
453	1180.13	398.13	20.63	27.47	60.99
454	1180.13	398.43	22.13	27.50	60.98
455	1180.13	397.97	21.90	27.47	60.97
456	1180.13	399.03	21.97	27.37	60.96
457	1180.13	399.70	22.07	27.23	60.96
458	1180.13	400.27	21.47	27.10	60.97
459	1180.13	399.60	21.13	27.33	60.98
460	1180.13	399.30	20.77	27.30	60.99
461	1180.13	399.33	21.00	27.30	60.99
462	1180.13	400.03	20.47	27.00	60.98
463	1180.13	399.60	20.87	27.00	60.99
464	1180.13	399.33	21.30	26.93	60.98
465	1180.13	398.73	20.90	26.87	60.98
466	1180.13	398.93	21.03	26.83	60.96
467	1180.13	399.03	20.87	26.73	60.96
468	1180.13	399.13	21.97	26.63	60.97
469	1180.13	399.27	21.50	26.47	60.98
470	1180.13	399.80	21.40	26.30	60.99
471	1180.13	399.67	21.20	26.20	60.99
472	1180.13	398.97	22.20	26.07	60.98
473	1180.13	398.20	22.03	25.97	60.97
474	1180.13	398.83	22.47	26.00	60.96
475	1180.13	398.73	21.63	26.07	60.95
476	1180.13	398.43	20.77	26.23	60.96
477	1180.13	398.77	20.83	26.20	60.96
478	1180.13	399.67	21.23	26.20	60.96
479	1180.13	400.17	23.03	26.20	60.96
480	1180.13	398.67	22.73	26.13	60.96
481	1180.13	397.60	22.00	26.13	60.96
482	1180.13	396.93	20.97	25.97	60.97
483	1180.13	397.97	21.20	25.90	60.98
484	1180.13	398.33	20.60	25.73	60.98
485	1180.13	398.70	20.63	25.77	60.99
486	1180.13	398.10	20.50	25.73	60.99
487	1180.13	397.93	20.77	25.70	60.99
488	1180.13	398.47	20.97	25.53	60.99
489	1180.13	399.63	21.03	25.47	60.99
490	1180.13	400.77	21.73	25.40	60.97
491	1180.13	399.90	21.50	25.43	60.96
492	1180.13	399.57	21.57	25.40	60.96
493	1180.13	398.37	21.83	25.37	60.97
494	1180.13	399.27	22.07	25.37	60.97
495	1180.13	399.17	22.07	25.37	60.96
496	1180.13	399.83	21.37	25.43	60.96
497	1180.13	399.50	21.83	25.40	60.96
498	1180.13	399.60	22.13	25.33	60.97
499	1180.13	399.60	22.33	25.27	60.97
500	1180.13	398.50	21.73	25.07	60.96
501	1180.13	397.90	21.13	25.07	60.95
502	1180.13	398.33	21.37	24.97	60.93
503	1180.13	399.77	21.43	25.23	60.94
504	1180.13	400.20	20.87	25.13	60.94
505	1180.13	400.13	20.57	25.07	60.97
506	1180.13	399.20	20.13	24.97	60.99
507	1180.13	398.80	20.70	24.93	60.98
508	1180.13	398.90	20.70	24.83	60.99
509	1180.13	399.13	21.23	24.53	60.98
510	1180.13	399.90	21.23	24.57	61.00
511	1180.13	398.87	21.50	24.60	60.98
512	1180.13	398.70	21.63	24.67	60.97
513	1180.13	399.70	21.70	24.50	60.97
514	1180.13	399.53	21.57	24.50	60.96
515	1180.13	400.33	21.67	24.77	60.98
516	1180.13	398.77	22.10	24.77	60.98
517	1180.13	399.10	22.33	24.70	60.98
518	1180.13	398.60	21.57	24.37	60.96
519	1180.13	398.47	21.33	24.30	60.96
520	1180.13	398.70	21.57	24.40	60.94
521	1180.13	399.30	21.90	24.20	60.95
522	1180.13	399.57	21.50	24.13	60.95
523	1180.13	399.50	20.70	23.87	60.98
524	1180.13	398.37	20.53	23.93	60.98
525	1180.13	398.63	19.97	23.83	60.99
526	1180.13	398.63	20.30	23.77	61.00
527	1180.13	398.50	20.77	23.73	60.99
528	1180.13	398.17	21.70	23.83	60.99
529	1180.13	398.43	22.57	23.87	60.97
530	1180.13	399.67	22.83	23.53	60.96
531	1180.13	399.47	22.93	23.47	60.95
532	1180.13	399.80	22.47	23.47	60.95
533	1180.13	399.10	22.40	23.73	60.95
534	1180.13	399.40	22.30	23.63	60.96
535	1180.13	399.00	21.80	23.37	60.96
536	1180.13	399.50	21.50	23.30	60.97
537	1180.13	399.37	21.20	23.27	60.98
538	1180.13	399.70	21.53	23.40	60.98
539	1180.13	399.60	21.50	23.53	60.97
540	1180.13	399.73	21.90	23.57	60.97
541	1180.13	399.03	22.17	23.57	60.96
542	1180.13	398.93	22.57	23.47	60.96
543	1180.13	398.93	22.40	23.43	60.96
544	1180.13	399.77	22.27	23.40	60.96
545	1180.13	399.90	21.03	23.33	60.96
546	1180.13	399.50	20.40	23.20	60.97
547	1180.13	398.87	20.07	23.07	60.97
548	1180.13	398.10	21.13	23.30	60.98
549	1180.13	399.47	22.37	23.30	60.98
550	1180.13	399.80	22.63	23.37	60.97
551	1180.13	400.67	22.70	23.03	60.96
552	1180.13	399.30	20.47	23.03	60.96
553	1180.13	398.27	20.70	23.13	60.96
554	1180.13	397.07	20.57	23.10	60.96
555	1180.13	396.63	22.47	23.07	60.96
556	1180.13	397.10	22.23	22.80	60.93
557	1180.13	398.50	21.87	22.67	60.94
558	1180.13	399.03	21.80	22.53	60.95
559	1180.13	400.83	21.67	22.53	61.02
560	1180.13	400.13	20.50	22.53	61.01
561	1180.13	400.63	20.63	22.53	61.00
562	1180.13	398.37	20.80	22.50	60.96
563	1180.13	398.20	22.30	22.50	60.96
564	1180.13	397.83	21.93	22.57	60.95
565	1180.13	399.13	22.53	22.53	60.95
566	1180.13	400.27	22.60	22.47	60.95
567	1180.13	400.73	22.70	22.27	60.97
568	1180.13	399.87	22.10	22.20	60.98
569	1180.13	399.73	21.53	22.07	60.99
570	1180.13	398.97	21.60	22.07	60.99
571	1180.13	399.60	21.23	21.90	60.99
572	1180.13	398.50	20.27	22.00	60.97
573	1180.13	398.63	20.07	22.20	60.98
574	1180.13	398.07	20.33	22.43	60.98
575	1180.13	398.53	21.93	22.50	60.97
576	1180.13	399.13	22.67	22.30	60.97
577	1180.13	398.93	25.80	22.20	60.96
578	1180.13	399.07	25.67	22.13	60.96
579	1180.13	398.53	27.47	22.07	60.95
580	1180.13	398.43	24.13	22.07	60.96
581	1180.13	398.00	23.77	21.87	60.97
582	1180.13	398.53	21.13	21.73	60.98
583	1180.13	398.97	20.90	21.53	60.98
584	1180.13	399.67	21.30	21.47	60.98
585	1180.13	399.33	21.47	21.43	60.97
586	1180.13	399.70	21.60	21.47	60.96
587	1180.13	400.03	21.83	21.73	60.97
588	1180.13	400.33	22.20	21.77	60.97
589	1180.13	400.17	25.07	21.70	60.97
590	1180.13	399.80	24.80	21.47	60.96
591	1180.13	399.57	24.77	21.37	60.96
592	1180.13	399.40	22.27	21.27	60.96
593	1180.13	399.07	22.20	21.13	60.96
594	1180.13	398.73	22.07	21.03	60.96
595	1180.13	398.80	22.07	21.03	60.96
596	1180.13	398.90	22.20	20.97	60.96
597	1180.13	399.40	22.40	21.10	60.96
598	1180.13	399.27	22.67	21.13	60.95
599	1180.13	399.20	22.77	21.27	60.96
600	1180.13	399.10	22.77	21.17	60.95
601	1180.13	399.50	22.30	21.10	60.96
602	1180.13	399.33	21.93	20.93	60.97
