time (s)	cumulative shear displacment (cm)	total normal stress (kPa)	shear stress (kPa)	pore-water pressure (kPa)	specimen thickness (mm)
0	0.00	402.80	7.20	219.52	73.12
0.2	0.00	402.80	7.20	219.52	73.12
0.4	0.00	402.80	7.20	219.52	73.12
0.6	0.00	402.14	7.12	219.49	73.08
0.8	0.00	402.94	7.12	219.51	73.05
1	0.00	403.42	7.20	219.51	73.04
1.2	0.00	404.39	7.12	219.48	73.08
1.4	0.00	405.01	7.16	219.61	73.09
1.6	0.00	405.03	7.24	219.57	73.11
1.8	0.00	404.59	7.12	219.53	73.10
2	0.00	403.46	6.84	219.54	73.15
2.2	0.00	402.66	6.80	219.57	73.09
2.4	0.00	401.90	6.76	219.53	73.02
2.6	0.00	402.36	6.88	219.56	72.97
2.8	0.00	402.90	6.72	219.64	72.95
3	0.00	403.76	6.92	219.64	72.88
3.2	0.00	404.09	6.76	219.65	72.88
3.4	0.00	404.01	6.76	219.68	72.87
3.6	0.00	403.70	6.72	219.67	72.88
3.8	0.00	403.08	7.00	219.64	72.89
4	0.00	402.82	7.00	219.68	72.90
4.2	0.00	402.74	7.00	219.64	72.90
4.4	0.00	403.95	6.68	219.57	72.93
4.6	0.00	404.43	6.60	219.55	72.93
4.8	0.00	404.43	6.56	219.54	72.92
5	0.00	404.27	6.76	219.48	72.92
5.2	0.00	403.82	6.88	219.48	72.92
5.4	0.00	402.60	6.96	219.52	72.92
5.6	0.00	402.16	6.96	219.50	72.92
5.8	0.00	401.11	6.84	219.48	72.92
6	0.00	401.27	6.56	219.52	72.92
6.2	0.00	402.50	6.68	219.56	72.92
6.4	0.00	402.96	6.92	219.52	72.92
6.6	0.00	403.28	6.88	219.58	72.92
6.8	0.00	404.35	6.80	219.58	72.98
7	0.00	404.25	6.84	219.57	72.97
7.2	0.00	403.50	6.76	219.53	72.97
7.4	0.00	402.94	6.76	219.56	72.96
7.6	0.00	402.24	6.80	219.52	72.95
7.8	0.00	402.06	7.12	219.58	72.90
8	0.00	402.40	7.12	219.56	72.89
8.2	0.00	402.28	6.92	219.55	72.92
8.4	0.00	403.48	6.64	219.51	72.95
8.6	0.00	403.99	6.36	219.46	72.96
8.8	0.00	404.21	6.16	219.37	72.96
9	0.00	404.09	5.80	219.30	73.03
9.2	0.00	404.07	5.88	219.26	73.06
9.4	0.00	403.56	6.08	219.28	72.99
9.6	0.00	403.20	6.12	219.28	72.94
9.8	0.00	402.82	6.08	219.26	72.88
10	0.00	403.04	6.56	219.32	72.78
10.2	0.00	403.66	6.76	219.33	72.67
10.4	0.00	403.91	6.76	219.27	72.67
10.6	0.00	404.13	6.80	219.23	72.68
10.8	0.00	404.09	6.84	219.20	72.68
11	0.00	403.44	6.48	219.12	72.68
11.2	0.00	402.16	6.36	219.08	72.68
11.4	0.00	401.69	6.28	219.06	72.68
11.6	0.00	401.43	6.44	219.12	72.67
11.8	0.00	401.83	6.68	219.15	72.66
12	0.00	402.08	8.71	219.13	72.68
12.2	0.00	403.46	8.43	219.10	72.70
12.4	0.00	403.46	8.39	219.03	72.70
12.6	0.00	404.83	8.32	218.92	72.71
12.8	0.00	404.63	7.88	218.85	72.72
13	0.00	404.85	6.12	218.75	72.70
13.2	0.00	403.81	6.56	218.69	72.68
13.4	0.00	403.62	6.72	218.69	72.70
13.6	0.00	402.00	6.76	218.60	72.70
13.8	0.00	400.95	6.88	218.53	72.71
14	0.00	401.69	6.72	218.49	72.72
14.2	0.00	401.69	6.40	218.41	72.74
14.4	0.00	401.43	6.36	218.52	72.73
14.6	0.00	402.50	6.44	218.53	72.76
14.8	0.00	403.80	6.72	218.45	72.76
15	0.00	402.70	7.00	218.43	72.78
15.2	0.00	404.29	7.16	218.45	72.76
15.4	0.00	404.91	7.16	218.20	72.74
15.6	0.00	404.21	7.12	218.09	72.72
15.8	0.00	404.41	7.04	218.04	72.71
16	0.00	404.07	7.00	217.93	72.57
16.2	0.00	403.42	7.08	217.82	72.46
16.4	0.00	403.18	7.00	217.73	72.39
16.6	0.00	403.32	7.12	217.51	72.27
16.8	0.00	403.18	7.12	217.41	72.15
17	0.00	403.89	6.92	217.31	72.15
17.2	0.00	403.52	6.68	217.19	72.15
17.4	0.00	403.83	6.88	217.09	72.11
17.6	0.00	404.25	6.88	217.14	72.11
17.8	0.00	404.33	7.08	217.05	72.10
18	0.00	404.29	7.16	216.97	72.10
18.2	0.00	402.52	7.28	216.87	72.10
18.4	0.00	402.00	7.28	216.77	72.10
18.6	0.00	400.89	7.24	216.66	72.10
18.8	0.00	400.83	7.20	216.58	72.10
19	0.00	401.09	7.40	216.48	72.10
19.2	0.00	403.26	7.64	216.43	72.10
19.4	0.00	403.89	7.60	216.35	72.08
19.6	0.00	405.35	8.51	216.24	72.08
19.8	0.00	406.02	8.43	216.32	72.08
20	0.00	405.27	8.36	216.19	72.09
20.2	0.00	404.87	8.43	216.05	72.09
20.4	0.00	404.27	8.71	215.93	72.08
20.6	0.00	403.20	6.72	215.89	72.07
20.8	0.00	402.36	7.00	215.51	72.07
21	0.00	402.48	7.24	215.44	72.06
21.2	0.00	402.68	7.28	215.38	72.05
21.4	0.00	403.40	7.28	215.27	72.07
21.6	0.00	403.58	8.55	215.07	72.06
21.8	0.00	403.42	9.87	215.03	72.07
22	0.00	403.72	9.99	214.87	72.07
22.2	0.00	403.78	10.35	214.71	72.07
22.4	0.00	403.99	10.55	214.62	72.07
22.6	0.00	404.21	10.67	214.54	72.08
22.8	0.00	404.11	9.15	214.42	72.08
23	0.00	403.87	8.87	214.33	72.08
23.2	0.00	403.76	8.28	214.36	72.08
23.4	0.00	402.60	8.36	214.19	72.07
23.6	0.00	401.57	8.47	214.09	72.07
23.8	0.00	401.21	9.11	214.00	72.07
24	0.00	401.59	9.51	213.89	72.06
24.2	0.00	401.07	9.27	213.63	72.06
24.4	0.00	401.94	8.79	213.48	72.06
24.6	0.00	403.72	8.36	213.31	72.07
24.8	0.00	404.39	7.40	213.07	72.07
25	0.00	404.65	6.72	212.86	72.07
25.2	0.00	405.77	6.68	212.67	72.07
25.4	0.00	405.49	6.44	212.47	72.08
25.6	0.00	404.55	8.00	211.76	72.07
25.8	0.00	404.89	10.15	210.98	72.06
26	0.00	403.93	12.22	210.12	72.05
26.2	0.00	402.82	14.53	209.33	72.04
26.4	0.00	402.34	16.73	208.62	72.02
26.6	0.00	402.10	17.24	208.44	72.01
26.8	0.00	401.27	17.13	208.48	72.00
27	0.00	401.39	18.76	208.54	72.00
27.2	0.00	401.35	19.00	208.53	71.99
27.4	0.00	401.53	19.28	208.56	71.99
27.6	0.00	402.14	19.52	208.57	71.98
27.8	0.00	402.26	20.00	208.49	71.97
28	0.00	402.44	18.92	208.44	71.97
28.2	0.00	402.18	19.08	208.44	71.96
28.4	0.00	401.88	18.60	208.30	71.96
28.6	0.00	401.67	18.56	208.18	71.96
28.8	0.00	401.49	18.68	208.08	71.95
29	0.00	402.22	18.40	207.97	71.95
29.2	0.00	402.84	18.32	207.80	71.95
29.4	0.00	403.36	18.80	207.63	71.95
29.6	0.00	402.98	18.80	207.52	71.94
29.8	0.00	404.03	18.76	207.45	71.94
30	0.00	403.76	18.40	207.35	71.93
30.2	0.00	403.26	18.52	207.17	71.93
30.4	0.00	403.56	18.88	207.17	71.92
30.6	0.00	404.17	19.04	207.01	71.93
30.8	0.00	403.85	19.32	206.86	71.93
31	0.00	402.76	20.04	206.76	71.94
31.2	0.00	403.62	20.23	206.71	71.94
31.4	0.00	403.76	20.00	206.57	71.94
31.6	0.00	403.60	19.88	206.48	71.93
31.8	0.00	403.48	19.68	206.34	71.93
32	0.00	404.59	19.76	206.19	71.92
32.2	0.00	404.07	19.88	206.09	71.92
32.4	0.00	402.72	20.15	205.95	71.92
32.6	0.00	402.08	20.43	205.77	71.92
32.8	0.00	402.24	20.83	205.61	71.92
33	0.00	402.40	20.83	205.56	71.92
33.2	0.00	401.90	20.75	205.33	71.92
33.4	0.00	402.74	20.51	205.17	71.91
33.6	0.00	403.22	20.55	205.02	71.91
33.8	0.00	402.10	20.23	204.89	71.93
34	0.00	401.25	20.04	204.61	71.93
34.2	0.00	402.00	19.84	204.52	71.93
34.4	0.00	402.26	20.00	204.33	71.93
34.6	0.00	402.46	20.04	204.19	71.93
34.8	0.00	403.48	19.84	204.01	71.91
35	0.00	404.01	19.84	203.87	71.91
35.2	0.00	403.40	19.96	203.70	71.91
35.4	0.00	403.44	19.80	203.58	71.92
35.6	0.00	403.42	19.56	203.43	71.92
35.8	0.00	403.87	19.36	203.28	71.92
36	0.00	403.85	19.12	203.09	71.93
36.2	0.00	404.71	18.76	202.92	71.93
36.4	0.00	404.07	18.68	202.72	71.93
36.6	0.00	402.56	18.52	202.51	71.93
36.8	0.00	402.20	18.56	202.34	71.93
37	0.00	402.34	18.24	202.18	71.93
37.2	0.00	402.30	18.48	202.05	71.93
37.4	0.00	402.26	18.84	201.88	71.92
37.6	0.00	403.81	19.20	201.76	71.91
37.8	0.00	403.52	19.68	201.66	71.91
38	0.00	402.96	20.67	201.57	71.89
38.2	0.00	401.65	20.95	201.43	71.89
38.4	0.00	401.21	20.91	201.24	71.91
38.6	0.00	400.49	21.27	201.14	71.89
38.8	0.00	400.37	21.39	201.00	71.89
39	0.00	400.13	21.55	200.83	71.89
39.2	0.00	400.65	21.83	200.72	71.89
39.4	0.00	401.47	22.19	200.70	71.87
39.6	0.00	402.96	22.27	200.56	71.88
39.8	0.00	403.78	22.55	200.42	71.86
40	0.00	404.55	22.63	200.31	71.86
40.2	0.00	405.47	22.35	200.08	71.86
40.4	0.00	405.45	22.07	199.89	71.86
40.6	0.00	404.67	21.55	199.69	71.87
40.8	0.00	404.41	21.15	199.50	71.88
41	0.00	404.77	20.71	199.26	71.88
41.2	0.00	403.56	20.47	199.10	71.89
41.4	0.00	403.56	20.55	198.92	71.89
41.6	0.00	403.10	20.59	198.71	71.89
41.8	0.00	403.70	20.71	198.57	71.89
42	0.00	403.46	20.75	198.41	71.89
42.2	0.00	404.45	20.99	198.30	71.89
42.4	0.00	404.47	21.15	198.11	71.89
42.6	0.00	405.15	21.35	198.01	71.89
42.8	0.00	403.80	21.35	197.83	71.89
43	0.00	403.30	21.31	197.70	71.89
43.2	0.00	403.46	21.11	197.64	71.89
43.4	0.00	403.36	20.91	197.53	71.89
43.6	0.00	403.22	21.03	197.37	71.89
43.8	0.00	403.28	21.07	197.19	71.88
44	0.00	403.60	21.23	197.07	71.88
44.2	0.00	403.50	21.39	196.81	71.88
44.4	0.00	404.03	21.39	196.65	71.87
44.6	0.00	404.07	21.15	196.46	71.87
44.8	0.00	404.39	20.99	196.36	71.87
45	0.00	404.81	20.71	196.16	71.88
45.2	0.00	405.19	20.67	195.96	71.87
45.4	0.00	404.55	20.71	195.77	71.87
45.6	0.00	404.45	20.75	195.61	71.87
45.8	0.00	404.15	20.75	195.41	71.87
46	0.00	403.40	21.03	195.25	71.87
46.2	0.00	402.18	20.75	195.08	71.88
46.4	0.00	402.56	20.59	194.89	71.89
46.6	0.00	402.24	20.59	194.72	71.89
46.8	0.00	402.44	20.55	194.54	71.89
47	0.00	403.00	20.51	194.37	71.89
47.2	0.00	403.38	21.03	194.22	71.88
47.4	0.00	403.06	21.03	193.93	71.91
47.6	0.00	403.16	20.99	193.85	71.90
47.8	0.00	403.70	20.91	193.71	71.89
48	0.00	403.00	20.67	193.55	71.89
48.2	0.00	403.10	20.35	193.40	71.89
48.4	0.00	403.34	20.27	193.39	71.85
48.6	0.00	402.54	20.39	193.16	71.86
48.8	0.00	401.63	20.39	192.99	71.87
49	0.00	401.92	20.59	192.85	71.87
49.2	0.00	401.69	20.71	192.70	71.87
49.4	0.00	401.45	20.71	192.55	71.86
49.6	0.00	401.69	20.63	192.35	71.87
49.8	0.00	402.58	20.67	192.21	71.86
50	0.00	402.64	20.23	191.99	71.86
50.2	0.00	402.92	19.88	191.87	71.86
50.4	0.00	402.96	19.88	191.70	71.86
50.6	0.00	403.64	19.84	191.57	71.86
50.8	0.00	403.22	19.92	191.38	71.86
51	0.00	403.83	20.31	191.29	71.86
51.2	0.00	403.95	20.63	191.06	71.86
51.4	0.00	404.73	20.63	190.93	71.86
51.6	0.00	404.55	20.43	190.83	71.86
51.8	0.00	404.29	20.39	190.68	71.86
52	0.00	403.85	20.35	190.48	71.86
52.2	0.00	403.24	20.35	190.34	71.86
52.4	0.00	402.38	20.23	190.11	71.86
52.6	0.00	402.68	20.59	189.94	71.86
52.8	0.00	402.86	20.63	189.81	71.86
53	0.00	403.26	20.51	189.68	71.86
53.2	0.00	404.25	20.51	189.55	71.85
53.4	0.00	405.01	20.71	189.41	71.84
53.6	0.00	404.87	20.87	189.19	71.84
53.8	0.00	404.75	20.87	188.99	71.84
54	0.00	403.42	21.07	188.80	71.84
54.2	0.00	402.34	21.07	188.61	71.84
54.4	0.00	401.98	20.91	188.49	71.87
54.6	0.00	401.43	19.12	188.37	71.87
54.8	0.00	401.65	19.32	188.31	71.87
55	0.00	402.44	19.36	188.18	71.87
55.2	0.00	403.36	19.80	188.05	71.87
55.4	0.00	403.72	20.39	187.94	71.84
55.6	0.00	404.47	22.27	187.75	71.84
55.8	0.00	404.53	22.35	187.54	71.84
56	0.00	404.87	22.31	187.36	71.84
56.2	0.00	404.55	22.15	187.23	71.84
56.4	0.00	403.16	21.67	186.94	71.87
56.6	0.00	402.54	21.67	186.88	71.85
56.8	0.00	401.96	22.11	186.76	71.85
57	0.00	400.99	22.43	186.61	71.84
57.2	0.00	401.13	22.43	186.45	71.84
57.4	0.00	401.31	22.75	186.41	71.81
57.6	0.00	401.55	22.59	186.20	71.82
57.8	0.00	402.62	22.03	186.05	71.82
58	0.00	403.66	22.03	185.96	71.85
58.2	0.00	403.48	20.99	185.82	71.85
58.4	0.00	404.23	21.27	185.72	71.85
58.6	0.00	404.61	21.43	185.55	71.85
58.8	0.00	404.39	21.71	185.40	71.85
59	0.00	404.65	21.63	185.32	71.82
59.2	0.00	404.87	22.71	185.22	71.84
59.4	0.00	404.51	24.26	185.09	71.84
59.6	0.00	404.69	24.18	184.96	71.84
59.8	0.00	404.31	24.10	184.85	71.84
60	0.00	403.60	24.18	184.63	71.84
60.2	0.00	402.96	24.10	184.43	71.81
60.4	0.00	403.56	22.23	184.28	71.81
60.6	0.00	402.94	22.15	184.16	71.81
60.8	0.00	402.70	22.51	183.99	71.81
61	0.00	402.52	22.43	183.87	71.80
61.2	0.00	403.14	22.55	183.73	71.80
61.4	0.00	403.16	22.47	183.57	71.80
61.6	0.00	403.16	22.55	183.44	71.80
61.8	0.00	404.35	22.23	183.29	71.81
62	0.00	405.29	22.15	183.13	71.80
62.2	0.00	405.21	22.19	182.96	71.80
62.4	0.00	404.93	22.39	182.78	71.80
62.6	0.00	405.05	22.67	182.66	71.80
62.8	0.00	403.72	22.71	182.48	71.80
63	0.00	402.76	22.83	182.38	71.80
63.2	0.00	402.02	22.87	182.27	71.80
63.4	0.00	402.20	22.87	182.19	71.80
63.6	0.00	402.42	22.67	182.01	71.80
63.8	0.00	401.09	22.83	181.89	71.80
64	0.00	401.27	22.71	181.69	71.80
64.2	0.00	402.44	22.71	181.53	71.80
64.4	0.00	402.34	22.67	181.33	71.80
64.6	0.00	402.62	22.71	181.21	71.79
64.8	0.00	403.83	22.83	181.11	71.79
65	0.00	404.07	23.07	181.01	71.75
65.2	0.00	403.34	23.34	180.91	71.75
65.4	0.00	402.06	23.58	180.72	71.77
65.6	0.00	402.04	23.74	180.63	71.76
65.8	0.00	402.18	23.46	180.48	71.76
66	0.00	401.43	23.54	180.34	71.80
66.2	0.00	401.75	23.42	180.18	71.79
66.4	0.00	403.20	23.58	180.13	71.76
66.6	0.00	403.32	23.66	179.99	71.77
66.8	0.00	404.35	23.90	179.88	71.78
67	0.00	405.21	23.94	179.74	71.78
67.2	0.00	405.51	23.90	179.63	71.76
67.4	0.00	405.11	23.62	179.50	71.77
67.6	0.00	404.13	23.38	179.39	71.77
67.8	0.00	403.24	22.99	179.24	71.77
68	0.00	402.40	22.79	179.13	71.77
68.2	0.00	401.67	22.63	178.97	71.79
68.4	0.00	401.23	22.71	178.83	71.80
68.6	0.00	401.90	23.26	178.64	71.81
68.8	0.00	402.22	23.38	178.19	71.81
69	0.00	402.46	23.26	178.03	71.81
69.2	0.00	402.78	23.02	177.86	71.80
69.4	0.00	403.46	22.75	177.70	71.79
69.6	0.00	403.76	21.95	177.51	71.79
69.8	0.00	403.89	21.95	177.65	71.79
70	0.00	404.35	21.79	177.48	71.79
70.2	0.00	404.87	21.99	177.33	71.79
70.4	0.00	405.29	22.15	177.18	71.79
70.6	0.00	404.73	22.27	177.04	71.79
70.8	0.00	404.81	21.91	176.89	71.80
71	0.00	405.25	22.03	176.77	71.80
71.2	0.00	404.57	21.71	176.63	71.80
71.4	0.00	403.38	21.27	176.50	71.80
71.6	0.00	403.44	21.07	176.37	71.80
71.8	0.00	403.10	21.15	176.22	71.80
72	0.00	403.32	21.15	176.09	71.80
72.2	0.00	403.66	21.35	175.97	71.80
72.4	0.00	404.31	21.35	175.83	71.80
72.6	0.00	404.99	21.27	175.70	71.80
72.8	0.00	405.29	21.07	175.57	71.81
73	0.00	405.82	20.63	175.44	71.81
73.2	0.00	405.79	20.43	175.28	71.80
73.4	0.00	405.25	20.67	175.03	71.80
73.6	0.00	404.33	20.87	174.92	71.80
73.8	0.00	404.11	21.07	174.78	71.80
74	0.00	401.61	21.55	174.64	71.79
74.2	0.00	401.29	21.67	174.55	71.79
74.4	0.00	401.27	21.63	174.36	71.81
74.6	0.00	402.28	21.59	174.24	71.80
74.8	0.00	402.98	21.99	174.17	71.80
75	0.00	404.55	22.23	174.06	71.79
75.2	0.00	404.73	22.75	173.96	71.79
75.4	0.00	404.45	22.39	173.86	71.76
75.6	0.00	403.48	22.35	173.73	71.77
75.8	0.00	403.12	22.07	173.59	71.77
76	0.00	402.46	21.75	173.49	71.78
76.2	0.00	402.32	21.19	173.33	71.78
76.4	0.00	403.02	21.75	173.40	71.77
76.6	0.00	403.20	22.07	173.27	71.77
76.8	0.00	402.96	22.03	173.17	71.77
77	0.00	403.54	21.95	173.00	71.77
77.2	0.00	404.01	22.31	172.90	71.76
77.4	0.00	403.80	22.51	172.74	71.76
77.6	0.00	403.70	22.31	172.62	71.76
77.8	0.00	403.32	22.35	172.42	71.77
78	0.00	402.36	22.55	172.31	71.76
78.2	0.00	401.69	22.43	172.18	71.76
78.4	0.00	401.59	22.27	172.07	71.76
78.6	0.00	401.90	22.31	171.97	71.76
78.8	0.00	402.06	22.55	171.87	71.76
79	0.00	402.18	22.67	171.75	71.76
79.2	0.00	403.83	22.83	171.67	71.76
79.4	0.00	404.43	23.07	171.57	71.72
79.6	0.00	404.33	23.26	171.46	71.72
79.8	0.00	404.29	23.10	171.36	71.72
80	0.00	404.67	23.10	171.28	71.72
80.2	0.00	403.46	23.06	171.14	71.72
80.4	0.00	402.20	22.91	171.00	71.76
80.6	0.00	401.69	22.87	170.86	71.76
80.8	0.00	401.57	23.18	170.77	71.75
81	0.00	401.51	22.99	170.62	71.75
81.2	0.00	402.10	22.63	170.48	71.75
81.4	0.00	404.21	22.39	170.38	71.75
81.6	0.00	404.95	22.31	170.25	71.75
81.8	0.00	404.87	21.95	170.05	71.76
82	0.00	405.17	21.99	169.90	71.76
82.2	0.00	404.67	22.23	169.73	71.76
82.4	0.00	403.83	21.95	169.56	71.76
82.6	0.00	403.26	21.79	169.40	71.77
82.8	0.00	403.36	20.63	169.26	71.77
83	0.00	403.46	20.75	169.21	71.77
83.2	0.00	403.54	20.67	169.15	71.77
83.4	0.00	402.12	20.71	168.91	71.80
83.6	0.00	403.10	20.63	168.83	71.78
83.8	0.00	403.62	23.22	168.75	71.78
84	0.00	403.68	23.42	168.94	71.78
84.2	0.00	403.62	23.30	168.84	71.77
84.4	0.00	404.67	23.82	168.90	71.74
84.6	0.00	404.29	24.30	168.82	71.75
84.8	0.00	403.42	23.54	168.76	71.75
85	0.00	402.40	23.86	168.23	71.74
85.2	0.00	402.26	24.34	168.12	71.75
85.4	0.00	402.76	24.46	168.01	71.75
85.6	0.00	402.72	24.22	167.86	71.74
85.8	0.00	403.42	24.18	167.70	71.74
86	0.00	403.89	23.94	167.45	71.75
86.2	0.00	404.15	24.02	167.30	71.75
86.4	0.00	403.08	23.82	167.12	71.75
86.6	0.00	402.30	23.82	166.98	71.76
86.8	0.00	401.55	23.50	166.86	71.76
87	0.00	401.75	23.14	167.06	71.76
87.2	0.00	401.51	23.10	166.94	71.76
87.4	0.00	402.90	23.38	166.82	71.76
87.6	0.00	403.32	23.50	166.71	71.76
87.8	0.00	404.19	23.22	166.54	71.76
88	0.00	404.29	23.22	166.24	71.76
88.2	0.00	404.27	22.83	166.13	71.76
88.4	0.00	403.32	22.39	166.03	71.76
88.6	0.00	403.52	22.27	165.91	71.76
88.8	0.00	403.70	22.19	165.77	71.76
89	0.00	403.80	22.31	165.69	71.76
89.2	0.00	403.38	22.47	165.56	71.75
89.4	0.00	403.24	22.59	165.43	71.76
89.6	0.00	402.70	22.59	165.29	71.76
89.8	0.00	401.83	22.79	165.19	71.76
90	0.00	402.42	22.67	165.04	71.75
90.2	0.00	403.22	22.55	164.89	71.75
90.4	0.00	403.56	22.55	164.78	71.75
90.6	0.00	403.74	22.71	164.66	71.75
90.8	0.00	403.99	22.75	164.59	71.75
91	0.00	403.18	22.87	164.52	71.75
91.2	0.00	402.86	22.87	164.47	71.75
91.4	0.00	402.74	22.63	164.33	71.75
91.6	0.00	402.54	22.47	164.21	71.75
91.8	0.00	403.50	22.71	164.11	71.75
92	0.00	403.72	23.10	164.05	71.75
92.2	0.00	403.74	23.38	163.96	71.75
92.4	0.00	404.49	23.66	163.86	71.76
92.6	0.00	404.99	23.94	163.82	71.75
92.8	0.00	404.27	23.82	163.70	71.75
93	0.00	404.29	23.74	163.61	71.74
93.2	0.00	403.95	23.98	163.48	71.74
93.4	0.00	403.02	24.18	163.43	71.71
93.6	0.00	402.44	24.42	163.34	71.72
93.8	0.00	402.16	24.78	163.27	71.71
94	0.00	401.69	24.74	163.18	71.72
94.2	0.00	401.67	24.66	163.09	71.72
94.4	0.00	402.72	24.42	162.92	71.72
94.6	0.00	403.58	24.06	162.78	71.72
94.8	0.00	404.01	23.38	162.58	71.73
95	0.00	403.64	22.79	162.40	71.74
95.2	0.00	403.95	22.39	162.24	71.74
95.4	0.00	403.08	22.15	162.12	71.74
95.6	0.00	402.02	21.35	161.97	71.75
95.8	0.00	401.43	21.27	161.90	71.75
96	0.00	401.29	21.47	161.78	71.75
96.2	0.00	401.09	21.75	161.76	71.74
96.4	0.00	401.59	22.11	161.60	71.74
96.6	0.00	402.28	22.75	161.54	71.74
96.8	0.00	403.04	22.99	161.48	71.73
97	0.00	403.54	23.18	161.39	71.73
97.2	0.00	403.24	23.06	161.25	72.36
97.4	0.00	402.72	23.14	161.23	72.36
97.6	0.00	403.28	23.10	161.15	72.37
97.8	0.00	402.48	23.26	160.99	72.40
98	0.00	403.28	23.14	160.89	72.40
98.2	0.00	403.64	23.03	160.76	71.77
98.4	0.00	403.97	22.87	160.67	71.77
98.6	0.00	403.93	23.10	160.53	71.76
98.8	0.00	404.81	23.18	160.43	71.74
99	0.00	404.69	23.50	160.37	71.74
99.2	0.00	404.53	23.66	160.29	71.74
99.4	0.00	404.09	24.02	160.22	71.73
99.6	0.00	403.89	24.14	160.09	71.73
99.8	0.00	403.36	24.06	160.04	71.73
100	0.00	402.96	24.10	159.94	71.73
100.2	0.00	402.40	24.14	159.86	71.74
100.4	0.00	403.18	24.22	159.77	71.74
100.6	0.00	402.72	24.26	159.73	71.74
100.8	0.00	402.82	24.50	159.64	71.74
101	0.00	403.46	24.26	159.53	71.74
101.2	0.00	404.23	24.26	159.42	71.73
101.4	0.00	403.87	23.98	159.25	71.74
101.6	0.00	404.61	24.06	159.21	71.73
101.8	0.00	404.79	23.94	159.11	71.73
102	0.00	404.19	23.94	158.97	71.73
102.2	0.00	404.19	24.06	158.86	71.73
102.4	0.00	404.17	24.06	158.81	71.72
102.6	0.00	403.20	23.62	158.67	71.72
102.8	0.00	402.96	22.71	158.55	71.72
103	0.00	402.54	22.51	158.27	71.72
103.2	0.00	402.44	21.99	158.15	71.73
103.4	0.00	402.32	21.71	157.97	71.73
103.6	0.00	402.18	21.83	157.87	71.74
103.8	0.00	402.44	22.51	157.75	71.74
104	0.00	403.56	22.79	157.85	71.74
104.2	0.00	403.64	23.03	157.74	71.74
104.4	0.00	404.11	22.95	157.69	71.74
104.6	0.00	404.45	22.63	157.53	71.74
104.8	0.00	403.70	22.39	157.43	71.74
105	0.00	402.74	22.19	157.27	71.75
105.2	0.00	402.74	22.27	157.16	71.75
105.4	0.00	401.79	22.59	157.03	71.75
105.6	0.00	401.71	22.79	156.94	71.74
105.8	0.00	401.84	23.14	156.83	71.74
106	0.00	402.06	23.38	156.77	71.73
106.2	0.00	402.56	23.42	156.71	71.73
106.4	0.00	403.40	23.30	156.65	71.73
106.6	0.00	404.25	23.54	156.52	71.72
106.8	0.00	405.09	23.74	156.45	71.72
107	0.00	405.21	23.94	156.37	71.72
107.2	0.00	404.57	24.18	156.28	71.71
107.4	0.00	404.53	24.94	156.22	71.72
107.6	0.00	404.47	25.18	156.21	71.72
107.8	0.00	404.29	25.18	156.10	71.72
108	0.00	404.01	25.26	156.06	71.72
108.2	0.00	404.23	25.26	156.01	71.71
108.4	0.00	404.03	25.02	155.91	71.71
108.6	0.00	403.93	24.90	155.80	71.71
108.8	0.00	403.28	24.94	155.71	71.71
109	0.00	403.36	23.42	155.59	71.71
109.2	0.00	403.06	23.38	155.61	71.71
109.4	0.00	402.98	23.22	155.45	71.71
109.6	0.00	402.60	23.07	155.35	71.72
109.8	0.00	404.39	22.91	155.25	71.71
110	0.00	405.43	24.02	155.15	71.71
110.2	0.00	406.28	24.70	154.87	71.71
110.4	0.00	406.42	24.62	154.83	71.73
110.6	0.00	407.30	24.74	154.75	71.72
110.8	0.00	405.98	24.82	154.64	71.73
111	0.00	405.45	25.10	154.52	71.72
111.2	0.00	404.29	24.18	154.46	71.72
111.4	0.00	404.09	24.06	154.32	71.71
111.6	0.00	403.10	23.74	154.24	71.72
111.8	0.00	402.82	23.66	154.16	71.72
112	0.00	402.38	23.38	154.11	71.72
112.2	0.00	402.88	23.62	153.98	71.72
112.4	0.00	404.01	23.82	153.90	71.72
112.6	0.00	404.29	24.34	153.81	71.72
112.8	0.00	404.53	23.70	153.69	71.72
113	0.00	404.99	23.82	153.48	71.71
113.2	0.00	405.31	23.62	153.37	71.72
113.4	0.00	404.87	23.42	153.26	71.72
113.6	0.00	405.07	22.99	153.10	71.72
113.8	0.00	404.19	23.34	153.01	71.72
114	0.00	403.81	23.10	152.96	71.73
114.2	0.00	403.93	22.99	152.88	71.73
114.4	0.00	403.93	23.06	152.78	71.73
114.6	0.00	403.89	23.30	152.70	71.73
114.8	0.00	405.17	23.38	152.60	71.73
115	0.00	405.67	23.54	152.50	71.72
115.2	0.00	404.87	23.78	152.37	71.72
115.4	0.00	403.91	23.82	152.26	71.72
115.6	0.00	403.80	23.62	152.18	71.72
115.8	0.00	403.56	23.78	152.46	71.72
116	0.00	402.96	23.78	152.39	71.72
116.2	0.00	403.34	23.82	152.33	71.72
116.4	0.00	403.50	23.86	152.26	71.72
116.6	0.00	402.86	23.90	152.13	71.72
116.8	0.00	402.70	23.82	151.70	71.72
117	0.00	402.38	24.18	151.62	71.72
117.2	0.00	402.58	23.98	151.53	71.71
117.4	0.00	403.12	23.74	151.40	71.72
117.6	0.00	404.25	23.74	151.35	71.71
117.8	0.00	405.57	23.74	151.25	71.70
