time (s)	cumulative shear displacment (cm)	total normal stress (kPa)	shear stress (kPa)	pore-water pressure (kPa)	specimen thickness (mm)
304	246.09	201.40	4.07	57.53	64.78
305	246.09	201.47	4.73	57.40	64.78
306	246.09	202.40	3.60	57.27	64.77
307	246.09	202.23	3.40	57.37	64.81
308	246.09	202.10	3.17	57.50	64.81
309	246.09	201.93	4.03	57.53	64.80
310	246.09	201.03	4.60	57.43	64.76
311	246.09	201.70	4.63	57.10	64.78
312	246.09	202.07	4.33	56.93	64.78
313	246.09	203.10	3.43	56.90	64.80
314	246.09	202.03	3.47	57.07	64.78
315	246.09	201.23	4.87	57.17	64.77
316	246.09	201.33	5.37	57.10	64.76
317	246.09	201.37	4.97	57.07	64.76
318	246.09	200.50	3.73	56.93	64.77
319	246.09	200.70	3.17	56.87	64.77
320	246.09	200.53	3.73	56.60	64.77
321	246.09	201.67	3.87	56.63	64.76
322	246.09	201.83	4.07	56.60	64.76
323	246.09	203.10	3.67	56.63	64.77
324	246.09	203.73	3.77	56.43	64.78
325	246.09	203.50	4.20	56.57	64.80
326	246.09	202.03	4.47	56.67	64.79
327	246.09	201.23	5.50	56.67	64.78
328	246.09	201.13	5.63	56.33	64.76
329	246.09	201.63	5.40	56.10	64.75
330	246.09	201.23	4.53	55.97	64.75
331	246.09	201.10	4.57	56.00	64.74
332	246.09	201.20	4.83	55.97	64.75
333	246.09	202.07	4.50	56.00	64.75
334	246.09	202.20	3.83	56.03	64.75
335	246.09	202.17	3.57	55.97	64.77
336	246.09	201.30	3.60	55.93	64.76
337	246.09	200.40	4.33	55.77	64.76
338	246.09	200.60	4.60	55.77	64.75
339	246.09	200.97	4.67	55.53	64.76
340	246.09	202.03	4.03	55.47	64.77
341	246.09	202.30	3.37	55.43	64.78
342	246.09	202.27	2.30	55.57	64.77
343	246.09	201.93	2.83	55.57	64.75
344	246.09	201.13	2.03	55.53	64.76
345	246.09	201.60	3.03	55.40	64.77
346	246.09	200.93	2.73	55.30	64.78
347	246.09	201.03	4.43	55.23	64.77
348	246.09	200.47	4.57	55.20	64.76
349	246.09	201.67	4.57	55.03	64.75
350	246.09	202.10	4.07	54.90	64.76
351	246.09	202.47	5.27	54.80	64.75
352	246.09	202.10	5.37	54.80	64.75
353	246.09	201.83	5.47	54.83	64.74
354	246.09	200.83	2.73	54.77	64.75
355	246.09	200.40	2.50	54.63	64.75
356	246.09	200.83	2.30	54.47	64.75
357	246.09	202.20	3.97	54.43	64.75
358	246.09	202.50	4.27	54.57	64.70
359	246.09	201.83	4.70	54.57	64.70
360	246.09	202.27	4.20	54.47	64.71
361	246.09	202.13	3.97	54.37	64.76
362	246.09	202.50	3.60	54.30	64.76
363	246.09	201.33	4.00	54.33	64.75
364	246.09	201.97	4.33	54.27	64.74
365	246.09	202.90	4.33	54.10	64.75
366	246.09	202.83	3.23	54.00	64.76
367	246.09	202.63	3.23	53.93	64.76
368	246.09	202.50	3.33	54.03	64.74
369	246.09	202.60	4.33	54.07	64.73
370	246.09	202.40	4.20	54.03	64.74
371	246.09	201.60	5.77	53.90	64.74
372	246.09	201.77	5.67	53.80	64.78
373	246.09	201.80	5.60	53.97	64.77
374	246.09	201.93	4.40	54.00	64.76
375	246.09	202.20	4.67	53.93	64.74
376	246.09	202.07	4.33	53.63	64.74
377	246.09	202.00	4.07	53.57	64.76
378	246.09	201.80	4.20	53.60	64.75
379	246.09	201.93	4.87	53.57	64.74
380	246.09	202.63	6.47	53.50	64.73
381	246.09	203.00	7.63	53.30	64.74
382	246.09	203.07	7.30	53.23	64.74
383	246.09	201.90	5.37	53.20	64.76
384	246.09	200.97	4.33	53.17	64.75
385	246.09	200.77	4.50	53.20	64.74
386	246.09	201.37	4.57	53.07	64.73
387	246.09	202.43	4.57	53.00	64.74
388	246.09	202.50	4.40	52.87	64.75
389	246.09	202.03	4.67	52.83	64.74
390	246.09	201.70	4.40	52.87	64.73
391	246.09	201.03	6.37	52.87	64.73
392	246.09	201.47	6.47	52.83	64.73
393	246.09	200.87	6.10	52.73	64.74
394	246.09	201.20	4.27	52.63	64.74
395	246.09	201.40	4.47	52.83	64.74
396	246.09	201.17	3.37	52.83	64.73
397	246.09	201.00	2.93	52.73	64.73
398	246.09	201.13	2.23	52.37	64.73
399	246.09	201.37	3.50	52.20	64.75
400	246.09	202.17	4.43	52.23	64.74
401	246.09	201.20	3.37	52.27	64.73
402	246.09	201.47	3.83	52.30	64.72
403	246.09	200.53	3.13	52.20	64.72
404	246.09	200.97	4.43	51.97	64.71
405	246.09	201.10	4.03	51.87	64.71
406	246.09	201.60	3.83	51.87	64.71
407	246.09	201.57	5.10	52.03	64.73
408	246.09	201.93	5.03	51.80	64.74
409	246.09	201.73	5.57	51.63	64.75
410	246.09	202.40	4.40	51.63	64.71
411	246.09	202.17	4.20	51.80	64.70
412	246.09	202.40	4.10	51.90	64.69
413	246.09	201.83	4.40	51.80	64.71
414	246.09	201.47	4.47	51.73	64.72
415	246.09	202.37	4.20	51.57	64.73
416	246.09	202.47	3.97	51.47	64.74
417	246.09	202.93	4.43	51.50	64.74
418	246.09	201.43	4.47	51.53	64.72
419	246.09	201.33	4.50	51.50	64.72
420	246.09	201.53	4.30	51.33	64.72
421	246.09	202.10	4.33	51.23	64.72
422	246.09	202.40	4.23	51.13	64.72
423	246.09	202.93	4.40	51.20	64.71
424	246.09	202.97	4.57	51.20	64.71
425	246.09	202.73	4.70	51.07	64.72
426	246.09	201.63	4.43	51.13	64.72
427	246.09	202.07	4.07	50.97	64.73
428	246.09	202.33	4.07	51.00	64.72
429	246.09	202.13	4.03	50.73	64.71
430	246.09	201.63	4.53	50.77	64.71
431	246.09	202.27	4.67	50.83	64.70
432	246.09	202.30	4.27	50.83	64.70
433	246.09	202.00	3.87	50.70	64.70
434	246.09	201.57	3.47	50.37	64.71
435	246.09	202.03	3.43	50.23	64.72
436	246.09	201.93	3.50	50.23	64.73
437	246.09	202.00	4.77	50.43	64.72
438	246.09	201.23	6.43	50.50	64.71
439	246.09	201.33	6.43	50.53	64.70
440	246.09	200.27	5.43	50.43	64.69
441	246.09	200.50	4.27	50.37	64.70
442	246.09	200.73	4.53	50.23	64.71
443	246.09	201.03	4.17	50.17	64.73
444	246.09	201.77	3.90	50.10	64.73
445	246.09	202.50	3.80	50.07	64.73
446	246.09	203.10	4.30	50.03	64.72
447	246.09	202.50	4.77	50.03	64.71
448	246.09	202.13	5.00	50.10	64.70
449	246.09	201.57	4.87	50.13	64.70
450	246.09	201.33	4.87	50.10	64.70
451	246.09	200.63	5.57	49.93	64.71
452	246.09	201.23	5.43	49.77	64.71
453	246.09	201.80	4.97	49.67	64.69
454	246.09	202.27	3.93	49.73	64.72
455	246.09	202.27	4.27	49.30	64.73
456	246.09	202.07	4.53	49.27	64.74
457	246.09	201.70	3.87	49.17	64.71
458	246.09	201.90	3.77	49.60	64.66
459	246.09	202.00	4.10	49.47	64.65
460	246.09	202.10	4.60	49.40	64.66
461	246.09	201.40	4.47	49.30	64.70
462	246.09	201.53	3.93	49.30	64.71
463	246.09	201.13	3.90	49.27	64.72
464	246.09	201.13	3.63	49.20	64.71
465	246.09	201.10	3.70	49.13	64.73
466	246.09	201.97	4.10	49.10	64.72
467	246.09	202.17	3.73	49.17	64.71
468	246.09	200.73	3.93	49.27	64.70
469	246.09	200.33	3.80	49.20	64.70
470	246.09	200.77	4.37	48.87	64.71
471	246.09	201.80	3.97	48.67	64.71
472	246.09	202.37	4.03	48.57	64.71
473	246.09	201.80	3.80	48.67	64.71
474	246.09	201.77	4.27	48.67	64.72
475	246.09	201.20	4.50	48.70	64.71
476	246.09	200.93	5.00	48.73	64.70
477	246.09	201.30	5.03	48.67	64.69
478	246.09	202.10	4.53	48.60	64.68
479	246.09	202.27	4.23	48.50	64.69
480	246.09	201.80	4.00	48.43	64.67
481	246.09	202.00	4.20	48.27	64.68
482	246.09	201.83	4.93	48.27	64.68
483	246.09	202.33	5.10	48.30	64.69
484	246.09	202.40	5.60	48.33	64.68
485	246.09	202.47	5.33	48.33	64.68
486	246.09	202.50	5.43	48.40	64.70
487	246.09	201.40	4.87	48.37	64.70
488	246.09	202.03	4.33	48.23	64.71
489	246.09	202.33	3.83	48.03	64.69
490	246.09	202.20	3.60	47.93	64.67
491	246.09	202.13	3.83	47.97	64.67
492	246.09	201.77	5.23	48.00	64.67
493	246.09	201.90	6.30	48.07	64.69
494	246.09	201.97	6.63	48.00	64.68
495	246.09	202.00	4.57	47.90	64.69
496	246.09	202.70	3.73	47.77	64.69
497	246.09	201.93	3.43	47.60	64.70
498	246.09	201.27	4.20	47.53	64.69
499	246.09	201.20	4.10	47.53	64.69
500	246.09	201.63	4.17	47.60	64.68
501	246.09	202.40	4.50	47.57	64.68
502	246.09	200.77	4.97	47.53	64.67
503	246.09	200.33	4.57	47.40	64.65
504	246.09	200.63	4.67	47.27	64.66
505	246.09	202.20	5.37	47.13	64.67
506	246.09	203.30	5.40	47.13	64.70
507	246.09	203.03	5.27	47.17	64.69
508	246.09	202.87	4.57	47.23	64.68
509	246.09	201.90	5.37	47.13	64.67
510	246.09	200.83	6.43	47.07	64.67
511	246.09	200.90	6.20	46.67	64.66
512	246.09	201.33	5.47	46.67	64.67
513	246.09	202.17	4.17	46.60	64.66
514	246.09	202.30	4.33	46.90	64.68
515	246.09	202.30	5.00	46.93	64.67
516	246.09	202.00	5.20	46.97	64.67
517	246.09	201.17	5.17	46.93	64.68
518	246.09	201.87	4.23	46.73	64.69
519	246.09	201.77	4.17	46.57	64.70
520	246.09	202.83	3.90	46.43	64.70
521	246.09	202.37	1.67	46.47	64.69
522	246.09	203.30	2.00	46.53	64.67
523	246.09	202.93	2.20	46.57	64.66
524	246.09	202.40	5.13	46.53	64.67
525	246.09	200.90	4.67	46.43	64.68
526	246.09	200.63	5.13	46.30	64.70
527	246.09	199.30	4.73	46.30	64.71
528	246.09	200.33	4.93	46.30	64.69
529	246.09	200.40	4.47	46.37	64.67
530	246.09	201.77	5.00	46.27	64.66
531	246.09	200.73	4.97	46.23	64.66
532	246.09	199.90	4.90	46.07	64.67
533	246.09	200.20	4.17	46.00	64.67
534	246.09	200.63	4.10	45.90	64.68
535	246.09	201.20	4.83	45.90	64.68
536	246.09	200.33	5.23	45.97	64.67
537	246.09	200.70	5.10	46.00	64.66
538	246.09	201.07	4.43	45.90	64.66
539	246.09	201.43	4.13	45.77	64.66
540	246.09	201.07	4.10	45.63	64.68
541	246.09	201.13	5.80	45.67	64.68
542	246.09	201.13	6.23	45.63	64.69
543	246.09	201.90	6.83	45.67	64.69
544	246.09	201.63	5.17	45.70	64.67
545	246.09	201.10	4.97	45.80	64.66
546	246.09	200.77	4.37	45.70	64.66
547	246.09	200.83	4.13	45.53	64.69
548	246.09	200.93	3.80	45.37	64.68
549	246.09	201.37	4.23	45.43	64.68
550	246.09	201.73	4.50	45.53	64.66
551	246.09	202.27	4.83	45.53	64.67
552	246.09	202.57	4.33	45.33	64.66
553	246.09	202.00	4.37	45.17	64.67
554	246.09	201.63	4.27	45.10	64.67
555	246.09	201.57	4.73	45.30	64.66
556	246.09	201.07	5.10	45.30	64.65
557	246.09	201.73	5.17	45.53	64.65
558	246.09	201.67	4.97	45.33	64.66
559	246.09	201.77	4.53	45.20	64.68
560	246.09	201.17	4.57	44.93	64.67
561	246.09	200.27	5.43	44.93	64.65
562	246.09	200.37	5.60	45.17	64.63
563	246.09	200.90	6.80	45.03	64.64
564	246.09	201.33	6.13	44.93	64.69
565	246.09	201.57	6.03	44.73	64.71
566	246.09	201.67	5.10	44.80	64.70
567	246.09	201.10	5.00	44.53	64.66
568	246.09	201.17	4.23	44.43	64.66
569	246.09	200.80	3.80	44.30	64.67
570	246.09	201.80	3.43	44.53	64.66
571	246.09	201.60	4.23	44.47	64.64
572	246.09	202.13	4.37	44.47	64.63
573	246.09	202.10	7.13	44.37	64.63
574	246.09	201.60	6.73	44.30	64.66
575	246.09	200.83	5.83	44.20	64.67
576	246.09	200.03	3.40	44.03	64.66
577	246.09	200.27	3.57	44.10	64.65
578	246.09	200.70	4.77	44.07	64.65
579	246.09	202.37	4.70	44.17	64.65
580	246.09	203.67	4.50	44.07	64.66
581	246.09	203.70	4.50	43.87	64.66
582	246.09	201.93	5.23	43.87	64.66
583	246.09	201.13	5.87	43.87	64.65
584	246.09	200.50	5.80	44.03	64.65
585	246.09	201.77	5.03	43.77	64.64
586	246.09	202.10	4.53	43.70	64.65
587	246.09	203.13	3.93	43.70	64.65
588	246.09	202.13	4.47	43.90	64.65
589	246.09	202.17	4.70	43.90	64.64
590	246.09	202.17	4.83	43.77	64.65
591	246.09	201.73	3.93	43.53	64.66
592	246.09	202.23	3.53	43.47	64.67
593	246.09	201.57	4.10	43.40	64.66
594	246.09	201.87	4.87	43.53	64.65
595	246.09	201.17	5.13	43.47	64.65
596	246.09	201.40	4.83	43.40	64.66
597	246.09	200.87	4.53	43.20	64.67
598	246.09	201.30	4.57	43.13	64.66
599	246.09	201.53	4.93	43.17	64.66
600	246.09	202.20	5.27	43.07	64.63
601	246.09	201.70	5.50	43.03	64.63
602	246.09	201.73	5.03	42.90	64.64
603	246.09	201.30	3.30	42.93	64.66
604	246.09	201.93	2.80	42.93	64.65
605	246.09	201.37	2.97	43.00	64.65
606	246.09	202.17	4.43	43.03	64.63
607	246.09	201.40	4.67	42.93	64.64
608	246.09	201.27	4.50	42.80	64.65
609	246.09	200.97	4.37	42.83	64.67
610	246.09	200.83	5.10	42.87	64.66
611	246.09	201.27	5.20	43.30	64.66
612	246.09	201.17	5.20	43.27	64.65
613	246.09	202.07	4.03	43.17	64.64
614	246.09	201.57	3.70	42.77	64.64
615	246.09	201.37	4.10	42.70	64.64
616	246.09	201.30	4.77	42.77	64.65
617	246.09	202.00	5.03	42.73	64.65
618	246.09	202.23	4.80	42.63	64.64
619	246.09	200.83	4.63	42.13	64.62
620	246.09	200.90	4.67	42.10	64.62
621	246.09	201.40	3.97	42.13	64.61
622	246.09	202.60	3.73	42.60	64.65
623	246.09	201.53	3.77	42.43	64.65
624	246.09	201.13	3.97	42.30	64.65
625	246.09	202.23	3.93	42.17	64.63
626	246.09	202.90	3.63	42.27	64.63
627	246.09	202.60	4.53	42.27	64.64
628	246.09	200.93	4.53	42.23	64.64
629	246.09	200.97	4.77	42.10	64.61
