time (s)	cumulative shear displacment (cm)	total normal stress (kPa)	shear stress (kPa)	pore-water pressure (kPa)	specimen thickness (mm)
0	642.36	200.83	0.47	53.20	63.52
1	642.36	200.83	0.47	53.20	63.52
2	642.36	201.07	0.80	53.13	63.51
3	642.36	201.63	0.97	53.13	63.52
4	642.36	202.27	1.60	52.97	63.53
5	642.36	202.70	1.37	52.83	63.54
6	642.36	201.60	1.10	52.70	63.55
7	642.36	201.77	0.87	52.73	63.54
8	642.36	201.20	1.13	52.80	63.54
9	642.36	201.50	1.40	52.93	63.52
10	642.36	200.80	2.00	52.83	63.53
11	642.36	201.20	1.87	52.63	63.54
12	642.36	201.90	1.40	52.53	63.54
13	642.36	203.07	-0.87	52.67	63.53
14	642.36	202.70	-2.73	52.73	63.51
15	642.36	202.07	-2.33	52.67	63.51
16	642.36	202.10	-1.60	52.50	63.53
17	642.36	203.23	0.03	52.40	63.54
18	642.36	203.73	-0.40	52.27	63.54
19	642.36	202.37	0.33	51.97	63.49
20	642.36	201.57	0.77	51.97	63.48
21	642.36	200.97	1.07	51.90	63.47
22	642.36	201.57	1.10	52.00	63.51
23	642.36	200.87	0.57	51.73	63.51
24	642.36	202.37	2.13	51.57	63.51
25	642.36	202.80	2.63	51.77	63.55
26	642.36	203.33	2.90	51.70	63.55
27	642.36	202.77	1.40	51.63	63.55
28	642.36	202.70	2.50	51.07	63.52
29	642.36	202.20	2.37	50.63	63.54
30	642.36	201.63	2.97	50.33	63.55
31	642.36	201.43	1.30	50.20	63.53
32	642.36	201.53	3.70	50.30	63.52
33	642.36	202.10	3.17	50.17	63.50
34	642.36	202.00	5.43	50.00	63.50
35	642.36	202.37	3.13	49.77	63.51
36	642.36	202.23	3.00	49.63	63.53
37	642.36	202.30	0.70	49.53	63.53
38	642.36	201.97	0.90	49.53	63.51
39	642.36	201.47	2.07	49.40	63.50
40	642.36	201.23	2.37	49.23	63.52
41	642.36	202.10	3.07	49.00	63.53
42	642.36	201.97	1.83	48.73	63.53
43	642.36	202.17	1.87	48.57	63.52
44	642.36	201.77	1.10	48.43	63.51
45	642.36	202.27	1.23	48.43	63.52
46	642.36	202.13	0.93	48.23	63.51
47	642.36	202.10	-0.57	48.03	63.52
48	642.36	201.77	-0.60	47.80	63.52
49	642.36	202.20	-0.87	47.70	63.53
50	642.36	201.87	1.23	47.57	63.53
51	642.36	201.43	1.20	47.43	63.55
52	642.36	201.37	1.23	47.33	63.54
53	642.36	201.20	0.93	46.80	63.51
54	642.36	202.47	1.03	46.67	63.48
55	642.36	202.30	1.87	46.50	63.49
56	642.36	202.97	1.13	46.97	63.52
57	642.36	201.67	0.90	46.97	63.53
58	642.36	202.40	2.70	46.83	63.52
59	642.36	201.30	3.43	46.50	63.50
60	642.36	201.93	3.67	46.37	63.49
61	642.36	202.20	1.57	46.27	63.49
62	642.36	202.30	0.17	46.20	63.51
63	642.36	202.30	0.27	45.93	63.52
64	642.36	201.37	-0.17	45.77	63.52
65	642.36	202.03	0.90	45.80	63.51
66	642.36	200.90	0.80	45.67	63.50
67	642.36	200.80	1.40	45.53	63.49
68	642.36	200.63	1.63	45.30	63.49
69	642.36	201.43	1.80	45.20	63.50
70	642.36	201.53	1.10	45.10	63.51
71	642.36	202.03	0.87	44.83	63.52
72	642.36	201.73	0.67	44.73	63.52
73	642.36	199.60	1.00	44.77	63.51
74	642.36	198.20	1.40	44.77	63.50
75	642.36	198.87	1.90	44.73	63.49
76	642.36	201.17	2.10	44.40	63.50
77	642.36	201.30	2.90	44.27	63.50
78	642.36	201.00	2.63	44.00	63.51
79	642.36	201.20	2.27	43.97	63.52
80	642.36	202.03	1.27	43.83	63.52
81	642.36	202.43	1.17	43.87	63.54
82	642.36	201.77	2.47	43.83	63.53
83	642.36	202.07	2.57	43.83	63.52
84	642.36	201.83	3.37	43.67	63.49
85	642.36	201.77	2.20	43.47	63.50
86	642.36	201.43	1.80	43.20	63.53
87	642.36	201.30	0.80	43.10	63.53
88	642.36	201.30	0.83	43.10	63.53
89	642.36	201.70	1.03	43.13	63.48
90	642.36	201.07	1.17	43.13	63.48
91	642.36	201.17	1.37	43.03	63.47
92	642.36	201.23	1.57	42.87	63.49
93	642.36	202.17	1.50	42.70	63.49
94	642.36	203.43	1.30	42.53	63.49
95	642.36	203.47	1.07	42.43	63.51
96	642.36	202.90	1.03	42.50	63.52
97	642.36	202.07	2.27	42.47	63.53
98	642.36	202.00	2.23	42.50	63.51
99	642.36	202.50	2.57	42.30	63.48
100	642.36	201.73	1.60	42.27	63.47
101	642.36	200.67	1.83	42.10	63.47
102	642.36	200.90	1.70	41.97	63.50
103	642.36	201.03	1.90	41.70	63.52
104	642.36	202.43	1.57	41.63	63.53
105	642.36	202.03	1.57	41.60	63.53
106	642.36	202.80	1.23	41.70	63.51
107	642.36	201.37	1.53	41.67	63.49
108	642.36	200.93	1.47	41.63	63.49
109	642.36	200.73	2.00	41.50	63.49
110	642.36	201.90	2.00	41.40	63.49
111	642.36	202.33	1.83	41.17	63.50
112	642.36	202.63	1.20	40.97	63.50
113	642.36	201.83	0.97	40.80	63.51
114	642.36	202.10	1.43	40.77	63.51
115	642.36	202.87	1.63	40.93	63.50
116	642.36	203.20	2.20	40.93	63.49
117	642.36	203.40	2.17	40.57	63.49
118	642.36	201.53	2.07	40.33	63.49
119	642.36	201.13	1.50	40.17	63.50
120	642.36	200.43	1.10	40.37	63.51
121	642.36	201.03	0.93	40.37	63.52
122	642.36	201.33	1.20	40.30	63.52
123	642.36	202.30	1.73	40.27	63.51
124	642.36	201.47	2.17	40.17	63.49
125	642.36	201.27	2.40	40.17	63.49
126	642.36	200.57	2.23	40.10	63.49
127	642.36	201.10	2.00	40.00	63.49
128	642.36	200.90	1.70	39.70	63.51
129	642.36	201.27	1.67	39.57	63.52
130	642.36	202.03	0.47	39.40	63.53
131	642.36	202.90	0.50	39.47	63.51
132	642.36	202.50	0.80	39.43	63.49
133	642.36	202.27	0.67	39.40	63.48
134	642.36	201.33	0.67	39.47	63.47
135	642.36	201.40	0.40	39.37	63.48
136	642.36	202.13	1.67	39.27	63.49
137	642.36	203.10	1.47	39.07	63.50
138	642.36	203.03	1.07	38.93	63.51
139	642.36	202.57	2.17	38.87	63.50
140	642.36	202.47	2.57	38.80	63.52
141	642.36	202.07	2.97	38.87	63.51
142	642.36	201.60	0.13	38.90	63.50
143	642.36	200.57	-0.37	38.87	63.48
144	642.36	200.23	-0.83	38.70	63.48
145	642.36	200.30	0.83	38.53	63.49
146	642.36	200.93	0.97	38.40	63.50
147	642.36	201.07	1.23	38.53	63.51
148	642.36	201.00	1.23	38.50	63.51
149	642.36	201.33	2.07	38.47	63.49
150	642.36	201.63	2.77	38.27	63.48
151	642.36	200.80	2.77	38.33	63.48
152	642.36	200.83	2.00	38.30	63.49
153	642.36	201.17	1.03	38.10	63.50
154	642.36	201.50	0.77	37.83	63.49
155	642.36	200.57	1.10	37.67	63.49
156	642.36	199.80	1.87	37.67	63.47
157	642.36	200.30	2.50	37.63	63.47
158	642.36	200.87	2.17	37.60	63.46
159	642.36	201.27	0.70	37.50	63.48
160	642.36	201.33	0.43	37.33	63.49
161	642.36	201.63	0.53	37.20	63.50
162	642.36	203.13	1.57	37.13	63.50
163	642.36	203.60	1.90	37.23	63.50
164	642.36	203.73	2.43	37.30	63.49
165	642.36	202.63	2.43	37.27	63.48
166	642.36	202.53	2.20	37.10	63.49
167	642.36	202.60	1.87	36.93	63.50
168	642.36	203.43	1.67	36.90	63.50
169	642.36	203.40	1.53	36.87	63.49
170	642.36	202.33	1.53	36.90	63.48
171	642.36	200.83	2.03	36.80	63.47
172	642.36	200.63	2.33	36.80	63.47
173	642.36	202.23	2.27	36.70	63.48
174	642.36	202.97	2.07	36.57	63.49
175	642.36	201.60	1.33	36.43	63.50
176	642.36	200.37	1.53	36.40	63.50
177	642.36	200.50	1.83	36.43	63.50
178	642.36	201.63	2.63	36.43	63.48
179	642.36	202.63	2.43	36.47	63.47
180	642.36	201.87	2.17	36.40	63.48
181	642.36	201.97	1.67	36.23	63.49
182	642.36	200.67	1.57	36.27	63.51
183	642.36	199.77	1.43	36.23	63.51
184	642.36	199.87	1.63	36.20	63.50
185	642.36	200.30	1.80	35.97	63.47
186	642.36	202.27	2.07	35.87	63.48
187	642.36	203.20	2.37	35.83	63.47
188	642.36	204.10	2.23	35.77	63.49
189	642.36	203.23	1.77	35.67	63.50
190	642.36	202.47	1.20	35.53	63.50
191	642.36	201.83	1.13	35.40	63.50
192	642.36	201.83	1.87	35.40	63.49
193	642.36	202.73	1.93	35.47	63.48
194	642.36	202.43	2.03	35.40	63.48
195	642.36	203.00	1.53	35.23	63.48
196	642.36	202.40	1.73	35.07	63.49
197	642.36	202.23	1.77	35.03	63.49
198	642.36	201.57	1.57	35.03	63.49
199	642.36	201.97	1.53	35.00	63.49
200	642.36	202.23	1.73	34.93	63.49
201	642.36	202.77	2.10	34.87	63.49
202	642.36	201.43	2.03	34.80	63.49
203	642.36	201.23	1.47	34.73	63.50
204	642.36	201.43	1.63	35.07	63.49
205	642.36	201.73	1.77	35.07	63.49
206	642.36	202.47	2.03	34.93	63.47
207	642.36	201.97	2.10	34.53	63.47
208	642.36	201.67	2.07	34.53	63.47
209	642.36	200.83	2.37	34.57	63.48
210	642.36	201.57	2.03	34.53	63.50
211	642.36	201.63	1.80	34.40	63.50
212	642.36	201.63	1.10	34.40	63.50
213	642.36	199.83	1.40	34.43	63.46
214	642.36	200.03	0.03	34.40	63.45
215	642.36	200.87	0.73	34.20	63.45
216	642.36	202.53	0.43	34.00	63.48
217	642.36	202.70	2.00	33.93	63.50
218	642.36	202.63	1.93	33.93	63.50
219	642.36	202.40	2.10	33.97	63.50
220	642.36	202.57	2.43	34.07	63.50
221	642.36	202.17	2.30	34.13	63.49
222	642.36	202.60	2.43	34.03	63.49
223	642.36	202.70	2.30	33.83	63.48
224	642.36	203.57	2.30	33.67	63.49
225	642.36	202.67	1.77	33.53	63.49
226	642.36	202.20	1.70	33.37	63.49
227	642.36	201.40	3.07	33.40	63.48
228	642.36	200.73	3.23	33.43	63.47
229	642.36	200.67	3.10	33.57	63.47
230	642.36	200.80	-0.37	33.53	63.47
231	642.36	201.97	-0.33	33.53	63.48
232	642.36	202.27	-0.33	33.87	63.48
233	642.36	203.07	1.77	33.73	63.49
234	642.36	203.70	1.93	33.73	63.48
235	642.36	203.40	2.50	33.37	63.47
236	642.36	201.63	2.73	33.47	63.44
237	642.36	201.67	2.87	33.30	63.44
238	642.36	201.73	2.37	33.17	63.45
239	642.36	203.20	1.97	33.03	63.48
240	642.36	202.77	1.43	33.00	63.49
241	642.36	203.47	1.17	33.00	63.49
242	642.36	203.03	0.50	33.03	63.48
243	642.36	203.00	0.83	33.07	63.48
244	642.36	202.13	1.33	32.87	63.48
245	642.36	202.23	1.40	32.77	63.49
246	642.36	201.70	1.40	32.67	63.48
247	642.36	202.10	0.87	32.70	63.49
248	642.36	202.00	1.53	32.57	63.49
249	642.36	201.30	1.93	32.50	63.50
250	642.36	201.13	2.33	32.47	63.49
251	642.36	200.80	2.60	32.80	63.48
252	642.36	201.27	3.43	32.83	63.45
253	642.36	202.47	3.40	32.77	63.45
254	642.36	202.60	4.03	32.37	63.46
255	642.36	204.10	2.73	32.23	63.47
256	642.36	202.53	2.47	32.37	63.48
257	642.36	202.03	1.73	32.50	63.48
258	642.36	200.63	1.90	32.50	63.48
259	642.36	200.83	1.57	32.30	63.48
260	642.36	201.33	1.10	32.17	63.47
261	642.36	201.63	1.10	32.13	63.47
262	642.36	202.07	1.63	32.10	63.48
263	642.36	203.07	1.87	32.00	63.49
264	642.36	203.67	1.40	31.90	63.49
265	642.36	203.90	1.57	31.80	63.50
266	642.36	203.53	1.50	31.80	63.49
267	642.36	202.40	2.00	31.83	63.48
268	642.36	202.00	2.07	31.87	63.47
269	642.36	200.90	2.73	31.83	63.48
270	642.36	201.77	4.30	31.80	63.47
271	642.36	201.47	3.83	32.07	63.48
272	642.36	202.10	3.40	31.97	63.48
273	642.36	201.83	1.73	31.67	63.48
274	642.36	201.27	0.87	31.27	63.48
275	642.36	200.53	0.87	31.27	63.49
276	642.36	199.80	0.87	31.47	63.48
277	642.36	200.63	2.63	31.43	63.47
278	642.36	200.97	5.33	31.40	63.46
279	642.36	202.13	5.50	31.30	63.47
280	642.36	202.37	4.87	31.27	63.48
281	642.36	203.23	2.07	31.13	63.48
282	642.36	202.87	1.50	31.13	63.49
283	642.36	202.33	1.83	31.13	63.50
284	642.36	201.43	2.33	31.20	63.49
285	642.36	201.27	3.83	31.20	63.48
286	642.36	201.60	3.73	31.20	63.47
287	642.36	202.00	3.47	31.20	63.47
288	642.36	202.33	2.67	31.23	63.48
289	642.36	202.47	2.77	30.90	63.49
290	642.36	202.97	2.83	31.00	63.50
291	642.36	202.57	2.77	31.13	63.49
292	642.36	201.97	2.80	31.70	63.47
293	642.36	200.73	2.63	31.87	63.46
294	642.36	200.40	2.40	31.97	63.46
295	642.36	201.30	2.47	31.97	63.47
296	642.36	201.90	2.17	31.97	63.47
297	642.36	202.27	2.27	32.03	63.47
298	642.36	202.00	2.30	32.20	63.46
299	642.36	201.53	2.57	32.37	63.45
300	642.36	201.07	2.70	32.37	63.45
301	642.36	200.93	2.40	32.27	63.47
302	642.36	201.33	2.63	32.20	63.48
303	642.36	201.77	2.50	32.27	63.48
304	642.36	201.83	4.00	32.40	63.47
305	642.36	201.57	3.87	32.43	63.46
306	642.36	201.77	3.87	32.33	63.45
307	642.36	201.93	2.50	32.27	63.45
308	642.36	201.43	2.00	32.27	63.47
309	642.36	201.20	2.03	32.20	63.47
310	642.36	200.30	2.00	32.17	63.47
311	642.36	200.70	2.80	32.17	63.45
312	642.36	200.73	3.03	31.83	63.48
313	642.36	201.73	3.10	31.83	63.48
314	642.36	202.00	2.70	31.77	63.49
315	642.36	202.23	2.13	32.20	63.46
316	642.36	202.03	3.03	32.20	63.46
317	642.36	201.77	3.23	32.23	63.42
318	642.36	202.37	3.90	32.27	63.41
319	642.36	202.53	3.50	32.23	63.41
320	642.36	204.17	3.73	32.37	63.43
321	642.36	203.67	3.53	32.23	63.44
322	642.36	203.03	2.73	32.17	63.45
323	642.36	202.10	2.50	31.87	63.47
324	642.36	201.57	2.60	31.83	63.47
325	642.36	201.97	3.20	31.87	63.46
326	642.36	201.83	4.13	31.90	63.44
327	642.36	202.83	4.20	31.90	63.43
328	642.36	203.20	3.83	31.80	63.44
329	642.36	203.23	2.73	31.53	63.45
330	642.36	202.50	1.87	31.47	63.45
331	642.36	202.43	2.00	31.40	63.44
332	642.36	202.60	2.37	31.60	63.43
333	642.36	202.20	3.03	31.60	63.43
334	642.36	202.67	2.90	31.57	63.41
335	642.36	202.33	2.33	31.63	63.43
336	642.36	202.93	2.63	31.50	63.43
337	642.36	202.33	2.50	31.43	63.46
338	642.36	202.47	5.43	31.23	63.46
339	642.36	202.17	5.97	31.27	63.46
340	642.36	202.03	6.73	31.33	63.44
341	642.36	201.77	4.43	31.30	63.42
342	642.36	201.77	3.50	31.03	63.41
343	642.36	201.40	2.80	30.87	63.41
344	642.36	201.67	2.47	30.80	63.44
345	642.36	201.60	3.80	30.97	63.45
346	642.36	201.73	3.77	30.97	63.45
347	642.36	201.50	4.60	30.97	63.43
348	642.36	201.67	3.67	30.83	63.45
349	642.36	201.70	4.30	30.83	63.44
350	642.36	202.30	3.90	30.70	63.45
351	642.36	202.30	3.33	30.73	63.43
352	642.36	202.23	2.77	30.57	63.45
353	642.36	202.57	2.33	30.57	63.45
354	642.36	201.83	2.60	30.57	63.45
355	642.36	202.10	2.63	30.63	63.44
356	642.36	201.43	2.90	30.63	63.43
357	642.36	201.90	3.07	30.57	63.43
358	642.36	201.67	3.50	30.53	63.43
359	642.36	200.80	3.53	30.43	63.43
360	642.36	201.13	2.10	30.33	63.43
361	642.36	200.93	1.60	30.23	63.44
362	642.36	201.73	1.30	30.13	63.44
363	642.36	202.20	2.40	30.17	63.44
364	642.36	202.83	2.47	30.13	63.43
365	642.36	202.63	2.03	30.20	63.44
366	642.36	201.90	2.53	30.20	63.43
367	642.36	201.40	2.77	30.27	63.43
368	642.36	201.83	3.73	30.23	63.43
369	642.36	201.73	3.90	30.10	63.42
370	642.36	201.63	2.53	29.97	63.43
371	642.36	201.97	2.03	29.83	63.43
372	642.36	202.80	1.37	29.83	63.44
373	642.36	203.30	2.67	29.80	63.44
374	642.36	202.47	4.30	29.80	63.44
375	642.36	202.60	4.73	29.57	63.43
376	642.36	202.27	4.87	29.57	63.43
377	642.36	202.53	3.53	29.57	63.42
378	642.36	201.77	3.30	29.70	63.42
379	642.36	200.97	3.07	29.57	63.42
380	642.36	201.27	3.10	29.40	63.45
381	642.36	201.33	3.00	29.30	63.46
382	642.36	201.27	3.10	29.27	63.46
383	642.36	200.87	1.37	29.30	63.45
384	642.36	200.20	1.80	29.33	63.44
385	642.36	201.87	4.90	29.33	63.43
386	642.36	202.17	6.70	29.27	63.42
387	642.36	202.47	6.33	29.17	63.43
388	642.36	201.60	3.13	29.10	63.43
389	642.36	200.97	2.77	29.00	63.43
390	642.36	201.20	2.70	28.90	63.44
391	642.36	201.90	2.10	28.77	63.44
392	642.36	202.17	2.13	28.80	63.44
393	642.36	202.57	2.67	28.87	63.43
394	642.36	201.57	4.33	28.97	63.42
395	642.36	201.47	4.43	29.10	63.40
396	642.36	200.73	3.97	29.00	63.40
397	642.36	201.20	1.30	28.87	63.41
398	642.36	201.27	1.87	28.60	63.43
399	642.36	201.13	1.67	28.53	63.44
400	642.36	201.03	3.30	28.73	63.44
401	642.36	201.27	3.13	28.73	63.44
402	642.36	201.03	3.67	28.80	63.43
403	642.36	201.37	3.70	28.53	63.41
404	642.36	201.50	3.83	28.50	63.41
405	642.36	202.90	3.77	28.33	63.41
406	642.36	201.67	3.70	28.30	63.42
407	642.36	201.33	2.90	28.37	63.43
408	642.36	200.43	2.60	28.30	63.44
409	642.36	201.20	2.63	28.23	63.43
410	642.36	201.17	3.03	28.10	63.42
411	642.36	201.60	4.37	28.10	63.42
412	642.36	200.67	4.37	28.10	63.42
413	642.36	200.37	4.10	27.70	63.42
414	642.36	200.43	3.87	27.70	63.42
415	642.36	201.53	3.70	27.60	63.43
416	642.36	201.33	3.63	27.87	63.44
417	642.36	201.10	2.57	27.77	63.44
418	642.36	201.90	2.90	27.80	63.43
419	642.36	202.43	3.13	27.83	63.42
420	642.36	202.23	3.37	27.90	63.40
421	642.36	201.63	1.53	27.83	63.41
422	642.36	202.27	1.80	27.90	63.43
423	642.36	202.70	1.13	27.73	63.46
424	642.36	203.07	2.97	27.63	63.46
425	642.36	202.23	2.80	27.40	63.44
426	642.36	202.67	3.20	27.43	63.42
427	642.36	203.07	3.57	27.43	63.41
428	642.36	203.43	3.43	27.40	63.44
429	642.36	202.17	3.63	27.43	63.43
430	642.36	201.23	3.23	27.33	63.44
431	642.36	201.77	3.20	27.23	63.42
432	642.36	203.37	3.00	27.00	63.44
433	642.36	203.13	2.97	26.97	63.44
434	642.36	202.27	3.23	27.03	63.42
435	642.36	201.87	3.13	27.13	63.41
436	642.36	201.13	2.83	27.20	63.40
437	642.36	201.63	1.73	27.13	63.41
438	642.36	201.53	2.07	27.03	63.41
439	642.36	202.60	2.27	26.87	63.42
440	642.36	201.73	2.57	26.77	63.43
441	642.36	201.20	2.37	26.67	63.43
442	642.36	201.47	2.70	26.60	63.43
443	642.36	202.13	3.37	26.73	63.40
444	642.36	201.90	3.63	26.80	63.40
445	642.36	201.40	3.63	26.87	63.39
446	642.36	202.00	3.57	26.73	63.42
447	642.36	202.37	0.50	26.57	63.42
448	642.36	202.97	0.10	26.47	63.43
449	642.36	201.43	-0.20	26.33	63.44
450	642.36	201.27	2.53	26.17	63.42
451	642.36	200.13	2.53	26.00	63.41
452	642.36	200.43	2.87	25.87	63.40
453	642.36	201.07	3.30	26.07	63.41
454	642.36	201.27	3.53	26.23	63.40
455	642.36	201.37	4.33	26.33	63.40
456	642.36	200.07	4.20	26.17	63.43
457	642.36	199.53	4.00	26.30	63.44
458	642.36	200.17	3.03	26.17	63.45
459	642.36	201.03	2.93	26.10	63.43
460	642.36	201.87	2.93	25.80	63.43
461	642.36	201.60	2.90	25.87	63.43
462	642.36	200.97	2.77	25.93	63.42
463	642.36	201.73	2.70	25.93	63.41
464	642.36	202.97	3.27	25.93	63.41
465	642.36	204.63	3.80	25.93	63.40
466	642.36	204.13	4.17	25.90	63.40
467	642.36	203.27	3.70	25.73	63.41
468	642.36	202.20	3.33	25.57	63.40
469	642.36	202.17	2.83	25.57	63.42
470	642.36	202.40	3.10	25.53	63.42
471	642.36	202.60	3.47	25.53	63.44
472	642.36	202.53	4.23	25.40	63.42
473	642.36	201.73	4.40	25.40	63.42
474	642.36	201.57	4.73	25.40	63.41
475	642.36	201.30	4.77	25.40	63.40
476	642.36	201.50	4.17	25.33	63.40
477	642.36	201.63	3.37	25.30	63.40
478	642.36	201.97	2.83	25.20	63.41
479	642.36	202.17	3.07	25.17	63.41
480	642.36	202.20	2.93	25.07	63.41
481	642.36	201.67	4.13	25.00	63.42
482	642.36	202.07	4.27	24.97	63.42
483	642.36	201.33	4.57	24.87	63.42
484	642.36	201.30	3.40	24.97	63.41
485	642.36	200.47	3.73	24.97	63.40
486	642.36	200.87	4.07	25.30	63.41
487	642.36	201.67	4.30	25.17	63.41
488	642.36	202.50	3.93	25.07	63.42
489	642.36	204.57	3.47	24.70	63.41
490	642.36	204.50	2.97	24.60	63.42
491	642.36	204.77	2.97	24.50	63.42
492	642.36	203.60	3.30	24.43	63.42
493	642.36	203.37	1.80	24.37	63.41
494	642.36	202.93	1.80	24.40	63.40
495	642.36	202.90	1.93	24.47	63.40
496	642.36	202.77	4.30	24.50	63.40
497	642.36	202.90	4.60	24.50	63.40
498	642.36	202.80	4.17	24.40	63.40
499	642.36	202.63	3.43	24.50	63.41
500	642.36	201.97	3.07	24.37	63.42
501	642.36	201.60	2.80	24.27	63.42
502	642.36	201.33	2.87	24.13	63.41
503	642.36	200.70	3.00	24.20	63.41
504	642.36	201.13	3.47	24.23	63.41
505	642.36	201.40	3.77	24.13	63.41
506	642.36	202.13	3.83	24.10	63.40
507	642.36	201.27	3.83	24.07	63.39
508	642.36	202.33	3.60	24.03	63.40
509	642.36	203.13	3.53	23.87	63.40
510	642.36	202.83	3.23	23.63	63.41
511	642.36	202.00	3.00	23.53	63.39
512	642.36	200.53	2.90	23.50	63.39
513	642.36	201.30	3.10	23.63	63.39
514	642.36	201.23	3.47	23.67	63.41
515	642.36	201.90	3.73	23.70	63.41
516	642.36	201.97	4.33	23.73	63.40
517	642.36	202.37	5.33	23.73	63.39
518	642.36	202.67	5.47	23.70	63.39
519	642.36	203.13	4.77	23.67	63.40
520	642.36	203.10	3.43	23.47	63.41
521	642.36	203.10	2.57	23.37	63.42
522	642.36	202.03	2.33	23.23	63.43
523	642.36	201.20	2.70	23.33	63.42
524	642.36	201.23	3.23	23.13	63.42
525	642.36	201.20	3.73	23.20	63.42
526	642.36	201.23	3.33	23.23	63.41
527	642.36	200.40	3.57	23.53	63.41
528	642.36	200.33	3.53	23.43	63.40
529	642.36	201.67	4.07	23.37	63.40
530	642.36	202.87	3.90	23.20	63.40
531	642.36	204.17	3.47	23.20	63.40
532	642.36	204.03	3.30	23.13	63.42
533	642.36	203.33	3.57	23.10	63.43
534	642.36	202.67	4.03	23.03	63.43
535	642.36	202.67	4.20	23.30	63.41
536	642.36	203.77	3.83	23.37	63.40
537	642.36	203.80	2.53	23.40	63.39
538	642.36	202.77	2.77	23.10	63.39
539	642.36	201.70	2.90	23.07	63.39
540	642.36	200.87	4.37	23.00	63.40
541	642.36	201.00	4.17	22.93	63.40
542	642.36	200.77	3.87	22.80	63.40
543	642.36	201.13	3.47	22.73	63.40
544	642.36	201.50	3.07	22.67	63.41
545	642.36	202.33	3.17	22.60	63.41
546	642.36	202.60	3.23	22.57	63.41
547	642.36	201.80	3.63	22.57	63.41
548	642.36	201.57	4.03	22.73	63.40
549	642.36	201.27	4.47	22.70	63.39
550	642.36	202.30	4.77	22.67	63.38
551	642.36	201.87	4.80	22.50	63.38
552	642.36	201.60	4.47	22.47	63.39
553	642.36	201.07	4.07	22.67	63.38
554	642.36	201.30	2.80	22.57	63.38
555	642.36	201.80	2.77	22.47	63.39
556	642.36	202.10	2.33	22.13	63.42
557	642.36	202.40	3.30	21.90	63.40
558	642.36	202.13	3.40	21.87	63.40
559	642.36	202.53	4.00	21.83	63.39
560	642.36	202.47	4.20	22.03	63.40
561	642.36	202.80	4.40	22.40	63.41
562	642.36	201.93	4.27	22.43	63.41
563	642.36	201.87	4.07	22.43	63.40
564	642.36	201.67	3.83	22.10	63.39
565	642.36	201.27	3.97	21.93	63.39
566	642.36	201.47	3.77	21.80	63.40
567	642.36	201.87	3.30	21.70	63.41
568	642.36	202.80	3.57	21.67	63.41
569	642.36	202.57	3.37	21.67	63.41
570	642.36	202.73	3.53	21.60	63.40
571	642.36	202.30	3.40	21.60	63.41
572	642.36	202.30	4.77	21.60	63.40
573	642.36	200.47	3.43	21.63	63.40
574	642.36	201.23	3.50	21.67	63.38
575	642.36	200.83	2.90	21.63	63.38
576	642.36	202.37	4.70	21.60	63.38
577	642.36	201.70	4.17	21.53	63.39
578	642.36	201.90	2.67	21.50	63.39
579	642.36	202.70	3.40	21.43	63.40
580	642.36	202.03	3.20	21.40	63.40
581	642.36	202.50	4.40	21.27	63.40
582	642.36	202.07	3.27	21.17	63.41
583	642.36	203.50	3.20	21.10	63.39
584	642.36	202.97	3.17	21.13	63.38
585	642.36	202.27	3.30	21.20	63.39
586	642.36	201.67	5.27	21.27	63.40
587	642.36	201.77	5.37	21.23	63.39
588	642.36	202.63	5.33	21.20	63.37
589	642.36	202.30	3.53	20.87	63.38
590	642.36	201.47	3.33	20.33	63.39
591	642.36	201.37	3.30	20.50	63.41
592	642.36	202.10	3.27	20.60	63.42
593	642.36	203.23	3.47	21.07	63.42
594	642.36	202.17	2.87	20.80	63.41
595	642.36	201.13	3.33	20.90	63.40
596	642.36	200.57	2.50	20.87	63.39
597	642.36	200.80	3.33	20.83	63.38
598	642.36	202.10	1.53	20.77	63.38
599	642.36	202.27	2.30	20.73	63.39
600	642.36	203.07	1.80	20.63	63.40
601	642.36	202.90	3.27	20.60	63.41
602	642.36	203.30	2.97	20.53	63.41
603	642.36	203.10	3.53	20.63	63.40
604	642.36	202.87	3.43	20.63	63.39
605	642.36	201.97	3.87	20.70	63.39
606	642.36	201.70	3.70	20.60	63.39
607	642.36	201.77	4.07	20.53	63.40
608	642.36	202.23	3.60	20.40	63.39
609	642.36	202.20	3.30	20.27	63.41
610	642.36	201.17	3.13	20.27	63.42
611	642.36	200.97	3.50	20.27	63.41
612	642.36	200.67	4.13	20.33	63.40
613	642.36	201.63	4.57	20.33	63.38
614	642.36	201.83	4.47	20.43	63.38
615	642.36	202.30	4.13	20.43	63.37
616	642.36	202.07	3.60	20.33	63.38
617	642.36	202.57	3.53	20.13	63.39
618	642.36	202.00	3.23	20.30	63.38
619	642.36	201.53	3.37	20.20	63.38
620	642.36	201.70	3.33	20.27	63.38
621	642.36	201.70	5.47	20.03	63.39
622	642.36	202.13	5.47	20.10	63.38
623	642.36	201.40	5.93	19.97	63.38
624	642.36	200.90	4.50	19.90	63.38
625	642.36	201.00	5.00	19.90	63.38
626	642.36	200.97	4.83	19.93	63.36
627	642.36	201.40	4.33	20.13	63.36
628	642.36	200.77	3.77	20.03	63.37
629	642.36	200.87	3.67	19.93	63.39
630	642.36	200.90	4.60	19.63	63.40
631	642.36	201.13	4.60	19.67	63.41
