time (s)	cumulative shear displacment (cm)	total normal stress (kPa)	shear stress (kPa)	pore-water pressure (kPa)	specimen thickness (mm)
40	1690.64	99.13	-4.57	14.60	65.66
41	1690.64	99.50	-4.40	14.63	65.67
42	1690.64	99.80	-5.87	14.60	65.68
43	1690.64	99.57	-5.87	14.50	65.65
44	1690.64	99.27	-6.07	14.50	65.65
45	1690.64	99.53	-4.67	14.50	65.64
46	1690.64	99.87	-4.40	14.57	65.63
47	1690.64	99.97	-4.37	14.70	65.62
48	1690.64	99.70	-4.30	14.70	65.62
49	1690.64	99.90	-4.63	14.70	65.64
50	1690.64	100.07	-4.53	14.47	65.65
51	1690.64	100.27	-6.53	14.40	65.65
52	1690.64	99.70	-5.90	14.27	65.65
53	1690.64	99.50	-6.10	14.37	65.65
54	1690.64	100.00	-4.63	14.40	65.64
55	1690.64	100.30	-5.33	14.67	65.65
56	1690.64	100.83	-1.73	14.77	65.64
57	1690.64	100.03	-1.13	14.73	65.63
58	1690.64	99.70	-0.90	14.57	65.62
59	1690.64	100.43	-4.53	14.53	65.64
60	1690.64	100.73	-4.83	14.40	65.65
61	1690.64	100.93	-5.13	14.40	65.66
62	1690.64	99.33	-5.13	14.33	65.64
63	1690.64	100.00	-5.30	14.50	65.64
64	1690.64	100.10	-4.70	14.50	65.61
65	1690.64	100.90	-4.40	14.60	65.60
66	1690.64	99.97	-4.37	14.47	65.60
67	1690.64	100.33	-4.83	14.37	65.62
68	1690.64	100.03	-5.80	14.27	65.64
69	1690.64	100.27	-5.60	14.30	65.65
70	1690.64	99.83	-5.90	14.30	65.65
71	1690.64	99.93	-4.90	14.30	65.64
72	1690.64	99.53	-4.50	14.37	65.62
73	1690.64	99.20	-4.13	14.33	65.62
74	1690.64	98.93	-4.10	14.17	65.63
75	1690.64	99.63	-4.67	14.10	65.65
76	1690.64	99.07	-6.13	14.03	65.65
77	1690.64	99.80	-6.40	14.17	65.65
78	1690.64	99.37	-5.93	14.67	65.64
79	1690.64	101.07	-4.47	14.83	65.63
80	1690.64	100.50	-4.60	14.83	65.62
81	1690.64	100.43	-4.90	14.33	65.62
82	1690.64	99.40	-4.90	14.17	65.63
83	1690.64	99.40	-4.73	14.20	65.64
84	1690.64	99.30	-4.50	14.17	65.64
85	1690.64	98.30	-4.50	14.20	65.63
86	1690.64	98.30	-4.30	14.23	65.63
87	1690.64	98.60	-4.60	14.20	65.62
88	1690.64	100.90	-4.93	14.13	65.62
89	1690.64	101.07	-5.33	13.93	65.63
90	1690.64	101.13	-4.83	13.93	65.64
91	1690.64	100.27	-4.43	14.00	65.64
92	1690.64	100.10	-4.00	14.10	65.63
93	1690.64	99.93	-4.40	14.07	65.61
94	1690.64	100.00	-5.70	14.03	65.61
95	1690.64	100.40	-5.90	14.03	65.62
96	1690.64	100.50	-5.87	13.87	65.64
97	1690.64	100.67	-4.90	13.90	65.69
98	1690.64	100.33	-4.67	13.83	65.69
99	1690.64	101.00	-4.33	14.10	65.67
100	1690.64	101.40	-3.87	14.07	65.63
101	1690.64	101.60	-4.07	14.00	65.63
102	1690.64	101.50	-4.67	13.90	65.63
103	1690.64	101.00	-4.67	13.80	65.64
104	1690.64	101.07	-4.57	13.77	65.64
105	1690.64	100.20	-4.37	13.73	65.65
106	1690.64	99.73	-4.13	13.67	65.64
107	1690.64	99.83	-4.90	13.73	65.63
108	1690.64	100.43	-4.57	13.63	65.64
109	1690.64	100.90	-5.33	13.70	65.64
110	1690.64	100.87	-4.70	13.60	65.65
111	1690.64	100.70	-5.27	13.63	65.63
112	1690.64	99.83	-4.70	13.57	65.63
113	1690.64	99.47	-4.43	13.57	65.63
114	1690.64	99.43	-4.00	13.60	65.62
115	1690.64	100.27	-4.33	13.60	65.62
116	1690.64	100.77	-4.13	13.60	65.63
117	1690.64	100.60	-4.53	13.53	65.64
118	1690.64	100.40	-4.53	13.50	65.64
119	1690.64	99.73	-4.67	13.47	65.63
120	1690.64	100.30	-4.17	13.50	65.62
121	1690.64	100.03	-3.57	13.50	65.61
122	1690.64	101.23	-3.63	13.53	65.61
123	1690.64	100.83	-3.80	13.43	65.63
124	1690.64	101.73	-4.47	13.73	65.64
125	1690.64	101.47	-5.00	13.93	65.65
126	1690.64	101.10	-4.70	13.93	65.66
127	1690.64	100.57	-3.43	13.60	65.65
128	1690.64	99.17	-2.90	13.33	65.64
129	1690.64	99.53	-3.13	13.23	65.62
130	1690.64	98.63	-1.83	12.97	65.62
131	1690.64	100.00	-2.30	12.83	65.63
132	1690.64	100.20	-2.73	12.83	65.64
133	1690.64	101.67	-5.27	13.00	65.64
134	1690.64	100.80	-4.77	13.03	65.63
135	1690.64	101.93	-4.53	13.17	65.62
136	1690.64	101.17	-4.47	13.20	65.61
137	1690.64	102.17	-4.93	13.20	65.61
138	1690.64	101.60	-5.00	13.07	65.62
139	1690.64	100.87	-5.27	13.00	65.63
140	1690.64	100.10	-4.93	12.87	65.64
141	1690.64	99.20	-5.60	12.80	65.64
142	1690.64	100.27	-5.03	12.83	65.63
143	1690.64	100.37	-6.17	12.97	65.62
144	1690.64	100.53	-5.07	13.23	65.61
145	1690.64	100.43	-5.67	13.17	65.61
146	1690.64	100.03	-4.70	12.97	65.64
147	1690.64	100.03	-4.20	12.67	65.65
148	1690.64	100.23	-3.90	12.67	65.66
149	1690.64	101.03	-4.07	12.87	65.64
150	1690.64	100.90	-5.73	12.90	65.62
151	1690.64	101.00	-5.80	13.03	65.61
152	1690.64	100.83	-5.70	12.93	65.59
153	1690.64	100.60	-3.60	12.87	65.59
154	1690.64	100.03	-2.47	12.67	65.59
155	1690.64	99.27	-2.53	12.53	65.62
156	1690.64	99.90	-3.63	12.47	65.63
157	1690.64	99.40	-4.63	12.37	65.64
158	1690.64	99.53	-4.60	12.43	65.67
159	1690.64	99.00	-4.73	12.47	65.67
160	1690.64	99.50	-6.37	12.53	65.66
161	1690.64	99.40	-5.90	12.50	65.62
162	1690.64	99.70	-5.67	12.50	65.62
163	1690.64	99.47	-4.13	12.23	65.64
164	1690.64	100.33	-4.20	12.23	65.60
165	1690.64	99.50	-4.70	12.27	65.60
166	1690.64	100.27	-4.57	12.47	65.58
167	1690.64	99.43	-4.67	12.37	65.62
168	1690.64	100.33	-5.63	12.33	65.64
169	1690.64	99.97	-5.67	12.40	65.64
170	1690.64	100.67	-5.77	12.50	65.63
171	1690.64	100.87	-4.40	12.67	65.62
172	1690.64	101.17	-3.90	12.60	65.61
173	1690.64	101.03	-3.73	12.53	65.61
174	1690.64	101.00	-4.00	12.77	65.63
175	1690.64	100.57	-4.53	12.60	65.64
176	1690.64	100.40	-4.70	12.47	65.66
177	1690.64	99.37	-4.97	11.80	65.64
178	1690.64	99.13	-5.73	11.87	65.64
179	1690.64	99.37	-5.77	11.90	65.63
180	1690.64	100.33	-5.40	12.07	65.62
181	1690.64	101.13	-4.60	12.27	65.62
182	1690.64	100.13	-4.20	12.37	65.61
183	1690.64	99.87	-4.53	12.37	65.60
184	1690.64	99.47	-4.40	12.17	65.61
185	1690.64	100.20	-5.00	12.13	65.62
186	1690.64	100.17	-4.57	12.30	65.63
187	1690.64	100.17	-5.03	12.27	65.63
188	1690.64	99.87	-5.47	12.17	65.63
189	1690.64	99.97	-5.40	11.93	65.63
190	1690.64	99.97	-3.93	12.10	65.62
191	1690.64	100.70	-3.07	12.20	65.61
192	1690.64	100.33	-3.17	12.27	65.60
193	1690.64	100.17	-4.43	12.03	65.61
194	1690.64	100.13	-4.83	11.93	65.61
195	1690.64	99.93	-5.03	11.80	65.63
196	1690.64	100.23	-4.90	11.40	65.66
197	1690.64	99.83	-5.07	11.47	65.67
198	1690.64	100.23	-4.80	11.50	65.67
199	1690.64	99.97	-4.60	11.93	65.63
200	1690.64	99.23	-3.93	11.83	65.61
201	1690.64	99.10	-3.77	11.73	65.61
202	1690.64	98.90	-3.93	11.77	65.61
203	1690.64	99.13	-4.23	11.83	65.62
204	1690.64	99.83	-4.90	12.03	65.64
205	1690.64	100.60	-5.27	12.00	65.64
206	1690.64	101.53	-4.83	11.93	65.64
207	1690.64	101.10	-4.67	11.77	65.63
208	1690.64	100.37	-4.10	11.77	65.63
209	1690.64	98.73	-4.37	11.70	65.62
210	1690.64	98.33	-3.90	11.67	65.59
211	1690.64	98.30	-4.00	11.63	65.59
212	1690.64	99.50	-4.27	11.73	65.59
213	1690.64	100.00	-4.90	11.73	65.62
214	1690.64	100.97	-5.13	11.70	65.64
215	1690.64	100.50	-5.27	11.23	65.64
216	1690.64	100.27	-3.97	11.27	65.65
217	1690.64	99.63	-3.77	11.23	65.63
218	1690.64	100.20	-3.50	11.50	65.62
219	1690.64	99.93	-4.57	11.50	65.61
220	1690.64	98.93	-4.10	11.47	65.61
221	1690.64	99.10	-3.87	11.63	65.61
222	1690.64	99.60	-3.37	11.60	65.61
223	1690.64	100.70	-3.83	11.70	65.60
224	1690.64	100.70	-4.17	11.53	65.60
225	1690.64	100.30	-5.43	11.50	65.61
226	1690.64	99.57	-4.90	11.37	65.62
227	1690.64	99.90	-4.83	11.17	65.62
228	1690.64	100.37	-3.93	11.07	65.62
229	1690.64	101.17	-3.73	11.13	65.62
230	1690.64	101.00	-3.83	11.33	65.62
231	1690.64	101.43	-3.83	11.47	65.62
232	1690.64	101.20	-4.27	11.40	65.61
233	1690.64	100.83	-4.30	11.43	65.60
234	1690.64	99.87	-4.30	11.40	65.60
235	1690.64	100.20	-4.67	11.40	65.64
236	1690.64	100.90	-4.60	11.33	65.65
237	1690.64	102.10	-4.93	11.27	65.66
238	1690.64	101.80	-6.20	11.23	65.62
239	1690.64	101.40	-6.57	11.23	65.62
240	1690.64	101.57	-6.53	11.20	65.63
241	1690.64	100.97	-5.67	11.23	65.63
242	1690.64	99.90	-4.27	11.33	65.63
243	1690.64	99.03	-3.87	11.37	65.62
244	1690.64	99.20	-3.30	11.47	65.59
245	1690.64	99.67	-4.07	11.40	65.59
246	1690.64	100.13	-4.73	11.40	65.60
247	1690.64	100.17	-4.83	11.57	65.61
248	1690.64	100.93	-5.17	11.43	65.60
249	1690.64	101.23	-4.97	11.30	65.61
250	1690.64	101.67	-7.87	11.00	65.61
251	1690.64	101.73	-7.87	11.00	65.63
252	1690.64	100.77	-7.90	11.10	65.63
253	1690.64	100.87	-5.37	11.10	65.63
254	1690.64	100.30	-5.07	11.07	65.62
255	1690.64	100.77	-4.70	11.13	65.62
256	1690.64	100.90	-4.40	11.10	65.61
257	1690.64	101.33	-4.43	11.20	65.62
258	1690.64	100.77	-5.70	11.07	65.61
259	1690.64	101.60	-5.57	10.93	65.61
260	1690.64	100.53	-5.80	10.93	65.60
261	1690.64	100.90	-4.47	10.90	65.61
262	1690.64	99.83	-4.13	10.83	65.62
263	1690.64	99.50	-4.10	10.97	65.61
264	1690.64	98.83	-2.53	10.93	65.61
265	1690.64	98.93	-3.10	11.07	65.61
266	1690.64	100.60	-3.20	10.87	65.63
267	1690.64	101.10	-4.67	10.87	65.63
268	1690.64	101.20	-4.93	10.83	65.63
269	1690.64	99.53	-4.47	10.73	65.62
270	1690.64	98.50	-4.27	10.73	65.65
271	1690.64	97.90	-3.63	10.63	65.64
272	1690.64	98.37	-3.63	10.50	65.65
273	1690.64	99.93	-3.90	10.53	65.61
274	1690.64	100.17	-3.53	10.57	65.61
275	1690.64	100.27	-5.17	10.67	65.61
276	1690.64	99.23	-4.90	10.60	65.61
277	1690.64	99.77	-5.03	10.60	65.62
278	1690.64	100.30	-3.87	10.57	65.64
279	1690.64	100.83	-4.33	10.77	65.64
280	1690.64	99.63	-4.73	10.73	65.64
281	1690.64	99.70	-4.27	10.80	65.62
282	1690.64	99.67	-4.17	10.63	65.61
283	1690.64	99.87	-4.23	10.53	65.62
284	1690.64	99.83	-4.50	10.63	65.61
285	1690.64	99.27	-4.37	10.60	65.61
286	1690.64	100.17	-4.33	10.73	65.60
287	1690.64	98.87	-4.37	10.63	65.61
288	1690.64	99.07	-4.77	10.50	65.61
289	1690.64	99.37	-5.10	10.50	65.62
290	1690.64	100.53	-5.33	10.47	65.62
291	1690.64	100.97	-5.27	10.57	65.63
292	1690.64	100.63	-5.90	10.63	65.62
293	1690.64	100.80	-5.33	10.67	65.61
294	1690.64	100.27	-4.53	10.70	65.60
295	1690.64	100.03	-1.57	10.60	65.59
296	1690.64	99.97	-2.00	10.57	65.60
297	1690.64	100.47	-2.33	10.57	65.60
298	1690.64	100.33	-4.13	10.43	65.58
299	1690.64	100.43	-4.10	10.30	65.59
300	1690.64	100.77	-2.43	10.17	65.60
301	1690.64	100.67	-2.37	10.23	65.62
302	1690.64	100.67	-2.43	10.33	65.62
303	1690.64	100.50	-5.97	10.37	65.61
304	1690.64	100.43	-6.47	10.43	65.61
305	1690.64	100.60	-6.30	10.47	65.60
306	1690.64	100.27	-4.63	10.47	65.60
307	1690.64	100.83	-4.60	10.20	65.60
308	1690.64	100.23	-4.57	10.07	65.61
309	1690.64	101.03	-4.93	10.00	65.62
310	1690.64	101.00	-5.00	10.00	65.63
311	1690.64	101.50	-5.57	10.03	65.63
312	1690.64	100.00	-5.70	10.07	65.62
313	1690.64	100.13	-5.60	10.30	65.61
314	1690.64	99.50	-4.63	10.33	65.59
315	1690.64	100.40	-3.90	10.27	65.59
316	1690.64	100.43	-3.63	10.10	65.60
317	1690.64	100.63	-4.40	9.93	65.61
318	1690.64	100.67	-4.63	9.90	65.62
319	1690.64	99.63	-4.90	9.93	65.62
320	1690.64	100.07	-4.80	10.33	65.58
321	1690.64	98.97	-4.87	10.37	65.58
322	1690.64	99.87	-4.47	10.43	65.57
323	1690.64	99.67	-4.23	9.73	65.60
324	1690.64	100.40	-3.87	9.70	65.60
325	1690.64	100.77	-4.30	9.63	65.61
326	1690.64	100.60	-7.13	9.97	65.62
327	1690.64	101.73	-7.50	10.00	65.62
328	1690.64	100.97	-7.37	10.03	65.62
329	1690.64	100.80	-4.47	10.13	65.61
330	1690.64	100.87	-4.40	10.27	65.60
331	1690.64	99.63	-4.37	10.27	65.60
332	1690.64	99.30	-4.73	10.20	65.60
333	1690.64	98.87	-4.87	10.10	65.60
334	1690.64	100.37	-5.07	10.07	65.60
335	1690.64	100.70	-4.90	9.97	65.60
336	1690.64	100.70	-4.83	9.93	65.61
337	1690.64	100.10	-4.83	9.87	65.61
338	1690.64	101.13	-4.83	9.93	65.62
339	1690.64	99.83	-4.30	9.83	65.61
340	1690.64	99.13	-5.30	9.90	65.61
341	1690.64	98.53	-5.20	10.00	65.60
342	1690.64	99.00	-5.13	10.00	65.60
343	1690.64	100.63	-4.00	10.00	65.59
344	1690.64	100.87	-4.07	9.90	65.61
345	1690.64	101.27	-4.43	10.17	65.63
346	1690.64	100.80	-4.50	10.40	65.63
347	1690.64	100.07	-4.70	10.40	65.63
348	1690.64	100.37	-5.93	10.13	65.61
349	1690.64	100.33	-5.83	9.87	65.61
350	1690.64	100.60	-5.40	9.87	65.60
351	1690.64	100.30	-4.13	9.90	65.60
352	1690.64	100.37	-3.80	9.87	65.60
353	1690.64	100.13	-3.90	9.80	65.61
354	1690.64	99.47	-4.23	9.70	65.59
355	1690.64	98.67	-4.77	9.53	65.59
356	1690.64	99.33	-4.83	9.53	65.59
357	1690.64	99.77	-4.27	9.53	65.61
358	1690.64	101.03	-3.67	9.77	65.60
359	1690.64	100.17	-3.50	9.77	65.60
360	1690.64	100.33	-3.70	9.77	65.61
361	1690.64	100.00	-4.03	9.63	65.62
362	1690.64	100.53	-4.33	9.50	65.64
363	1690.64	100.57	-4.53	9.43	65.63
364	1690.64	100.20	-4.70	9.37	65.62
365	1690.64	99.97	-4.33	9.50	65.61
366	1690.64	99.70	-4.40	9.77	65.59
367	1690.64	99.47	-4.27	9.73	65.58
368	1690.64	99.87	-4.43	9.67	65.58
369	1690.64	100.50	-4.17	9.60	65.54
370	1690.64	100.37	-4.47	9.40	65.55
371	1690.64	100.33	-4.80	9.40	65.56
372	1690.64	100.20	-5.07	9.17	65.63
373	1690.64	100.77	-4.77	9.43	65.62
374	1690.64	100.77	-4.13	9.47	65.62
375	1690.64	100.47	-4.10	9.50	65.59
376	1690.64	99.97	-3.93	9.53	65.59
377	1690.64	100.37	-4.43	9.47	65.59
378	1690.64	99.70	-4.77	9.40	65.60
379	1690.64	100.33	-5.10	9.37	65.61
380	1690.64	99.70	-5.03	9.13	65.59
381	1690.64	100.63	-4.87	9.10	65.58
382	1690.64	100.67	-4.67	9.10	65.57
383	1690.64	100.83	-4.50	9.23	65.55
384	1690.64	100.70	-4.63	9.30	65.56
385	1690.64	100.33	-4.87	8.77	65.61
386	1690.64	100.83	-5.17	8.73	65.64
387	1690.64	100.83	-4.77	8.63	65.65
388	1690.64	100.47	-4.23	9.07	65.61
389	1690.64	100.23	-4.03	9.20	65.60
390	1690.64	100.23	-4.10	9.30	65.59
391	1690.64	100.07	-4.97	9.27	65.60
392	1690.64	99.47	-5.47	9.20	65.61
393	1690.64	99.70	-5.43	9.20	65.61
394	1690.64	100.23	-4.63	9.37	65.61
395	1690.64	101.17	-3.83	9.33	65.60
396	1690.64	101.00	-3.73	9.33	65.59
397	1690.64	101.03	-4.43	9.30	65.57
398	1690.64	100.57	-4.73	9.50	65.60
399	1690.64	100.23	-4.57	9.40	65.61
400	1690.64	100.63	-4.20	9.30	65.62
401	1690.64	100.33	-3.87	9.33	65.62
402	1690.64	100.70	-4.07	9.40	65.62
403	1690.64	100.33	-3.93	9.30	65.61
404	1690.64	100.97	-4.47	8.90	65.60
405	1690.64	100.97	-4.90	8.80	65.61
406	1690.64	101.10	-4.87	8.87	65.61
407	1690.64	99.80	-4.63	9.10	65.60
408	1690.64	99.83	-3.67	9.17	65.59
409	1690.64	100.00	-3.77	9.13	65.58
410	1690.64	100.60	-3.90	8.93	65.60
411	1690.64	99.63	-4.57	8.80	65.61
412	1690.64	99.20	-2.73	8.77	65.62
413	1690.64	98.63	-2.67	8.90	65.61
414	1690.64	98.70	-2.47	9.40	65.59
415	1690.64	98.87	-4.33	9.43	65.58
416	1690.64	99.47	-4.43	9.33	65.59
417	1690.64	102.27	-5.17	8.90	65.61
418	1690.64	102.57	-5.03	8.70	65.61
419	1690.64	102.87	-4.23	8.70	65.60
420	1690.64	101.17	-5.10	8.80	65.59
421	1690.64	100.07	-4.63	8.93	65.59
422	1690.64	99.77	-5.37	8.87	65.59
423	1690.64	99.23	-3.83	8.60	65.60
424	1690.64	99.40	-4.60	8.50	65.61
425	1690.64	100.07	-5.73	8.57	65.61
426	1690.64	100.30	-5.77	8.73	65.60
427	1690.64	101.40	-5.27	8.80	65.59
428	1690.64	100.90	-3.30	8.77	65.59
429	1690.64	100.67	-3.53	8.63	65.60
430	1690.64	100.40	-3.70	8.53	65.61
431	1690.64	101.07	-4.73	8.53	65.61
432	1690.64	101.00	-4.33	8.73	65.61
433	1690.64	100.37	-4.37	8.87	65.57
434	1690.64	99.23	-3.73	8.83	65.56
435	1690.64	99.10	-3.87	8.70	65.57
436	1690.64	99.80	-6.27	8.60	65.60
437	1690.64	100.03	-6.97	8.57	65.61
438	1690.64	100.03	-7.30	8.53	65.61
439	1690.64	98.97	-5.10	8.57	65.61
440	1690.64	99.00	-4.37	8.63	65.60
441	1690.64	98.97	-3.60	8.37	65.60
442	1690.64	99.00	-3.60	8.63	65.59
443	1690.64	99.43	-4.27	8.60	65.60
444	1690.64	99.77	-4.87	8.83	65.60
445	1690.64	101.30	-5.10	8.60	65.61
446	1690.64	101.00	-8.47	8.57	65.61
447	1690.64	101.27	-8.53	8.67	65.61
448	1690.64	100.77	-8.00	8.43	65.60
449	1690.64	100.23	-4.13	8.50	65.59
450	1690.64	100.50	-3.87	8.47	65.59
451	1690.64	99.93	-4.20	8.67	65.59
452	1690.64	100.80	-4.43	8.63	65.60
453	1690.64	100.90	-4.73	8.57	65.60
454	1690.64	100.60	-4.87	8.47	65.61
455	1690.64	99.00	-4.93	8.43	65.61
456	1690.64	97.87	-4.47	8.43	65.61
457	1690.64	98.50	-4.17	8.53	65.61
458	1690.64	99.63	-3.90	8.57	65.60
459	1690.64	99.43	-4.00	8.57	65.60
460	1690.64	99.47	-4.90	8.53	65.59
461	1690.64	99.67	-4.97	8.47	65.60
462	1690.64	99.67	-5.33	8.43	65.61
463	1690.64	98.40	-4.50	8.23	65.61
464	1690.64	98.50	-5.07	8.23	65.61
465	1690.64	99.43	-5.00	8.23	65.61
466	1690.64	101.43	-4.93	8.43	65.60
467	1690.64	99.93	-4.20	8.40	65.59
468	1690.64	99.43	-3.63	8.23	65.60
469	1690.64	98.40	-3.37	8.17	65.60
470	1690.64	100.37	-3.87	8.17	65.61
471	1690.64	100.23	-4.43	8.23	65.61
472	1690.64	100.97	-4.83	8.17	65.62
473	1690.64	101.03	-4.77	8.33	65.63
474	1690.64	101.37	-4.47	8.37	65.63
475	1690.64	100.80	-3.87	8.50	65.62
476	1690.64	99.70	-3.77	8.30	65.60
477	1690.64	99.47	-3.37	8.30	65.59
478	1690.64	100.57	-3.93	8.23	65.59
479	1690.64	101.13	-3.87	7.87	65.62
480	1690.64	101.87	-4.60	7.83	65.63
481	1690.64	100.70	-4.37	7.77	65.63
482	1690.64	100.43	-4.57	8.17	65.60
483	1690.64	99.37	-4.40	8.20	65.60
484	1690.64	100.23	-4.37	8.37	65.59
485	1690.64	100.07	-4.30	8.33	65.58
486	1690.64	100.97	-4.33	8.37	65.58
487	1690.64	100.50	-4.23	8.20	65.59
488	1690.64	100.90	-4.37	8.13	65.60
489	1690.64	100.63	-4.40	8.07	65.61
490	1690.64	100.23	-4.70	8.07	65.61
491	1690.64	99.93	-5.87	8.20	65.60
492	1690.64	99.20	-5.63	8.23	65.59
493	1690.64	100.17	-5.43	8.10	65.58
494	1690.64	100.83	-4.00	8.07	65.57
495	1690.64	101.63	-3.87	8.00	65.58
496	1690.64	102.17	-4.40	8.13	65.59
497	1690.64	101.90	-4.57	7.97	65.61
498	1690.64	101.77	-4.93	7.87	65.61
499	1690.64	100.73	-4.90	7.87	65.60
500	1690.64	100.60	-4.57	7.87	65.59
501	1690.64	101.07	-4.80	7.97	65.58
502	1690.64	100.53	-4.30	7.87	65.57
503	1690.64	100.37	-4.67	7.83	65.58
504	1690.64	99.57	-4.60	7.80	65.59
505	1690.64	100.30	-5.17	7.87	65.59
506	1690.64	100.17	-5.27	7.97	65.60
507	1690.64	100.27	-6.13	7.90	65.61
508	1690.64	100.20	-5.73	7.93	65.61
509	1690.64	100.50	-5.67	8.00	65.58
510	1690.64	100.83	-4.30	8.13	65.58
511	1690.64	99.90	-4.20	8.03	65.59
512	1690.64	100.30	-4.10	7.93	65.60
513	1690.64	101.87	-4.53	7.83	65.60
514	1690.64	101.37	-5.37	8.07	65.60
515	1690.64	101.37	-5.43	7.97	65.61
516	1690.64	100.03	-5.47	8.03	65.60
517	1690.64	100.53	-3.57	7.83	65.60
518	1690.64	100.23	-3.20	7.93	65.58
519	1690.64	99.73	-2.93	7.83	65.58
520	1690.64	100.33	-4.07	7.83	65.59
521	1690.64	99.83	-4.43	7.80	65.59
522	1690.64	100.63	-4.60	7.60	65.60
523	1690.64	99.40	-4.97	7.50	65.60
524	1690.64	99.43	-4.83	7.43	65.61
525	1690.64	98.63	-5.03	7.63	65.61
526	1690.64	99.37	-4.43	7.67	65.61
527	1690.64	98.70	-4.03	7.67	65.60
528	1690.64	98.43	-3.50	7.63	65.59
529	1690.64	100.13	-3.77	7.70	65.58
530	1690.64	100.77	-4.23	7.60	65.58
531	1690.64	100.83	-4.87	8.30	65.59
532	1690.64	101.00	-5.30	8.23	65.60
533	1690.64	100.70	-6.07	8.23	65.61
534	1690.64	101.00	-5.07	7.50	65.60
535	1690.64	99.43	-3.33	7.47	65.59
536	1690.64	99.97	-2.47	7.63	65.58
537	1690.64	99.33	-1.47	7.63	65.58
538	1690.64	99.00	-2.83	7.57	65.58
539	1690.64	98.33	-3.00	7.17	65.60
540	1690.64	99.30	-4.97	7.17	65.61
541	1690.64	99.97	-4.87	7.27	65.61
542	1690.64	100.80	-4.70	7.53	65.61
543	1690.64	100.50	-4.50	7.63	65.60
544	1690.64	99.10	-4.47	7.47	65.60
545	1690.64	99.80	-4.23	7.60	65.59
546	1690.64	99.43	-4.13	7.47	65.59
547	1690.64	99.83	-4.33	7.50	65.60
548	1690.64	99.97	-4.77	7.37	65.64
549	1690.64	101.07	-4.87	7.47	65.64
550	1690.64	101.73	-4.67	7.53	65.63
551	1690.64	100.97	-4.40	7.70	65.59
552	1690.64	100.53	-4.30	7.67	65.58
553	1690.64	100.53	-4.53	7.67	65.58
554	1690.64	100.43	-4.87	7.47	65.60
555	1690.64	100.30	-4.80	7.37	65.61
556	1690.64	100.23	-4.67	7.33	65.61
557	1690.64	100.43	-4.17	7.40	65.59
558	1690.64	101.00	-4.00	7.47	65.59
559	1690.64	100.57	-3.77	7.47	65.61
560	1690.64	100.40	-4.07	7.37	65.62
561	1690.64	99.87	-4.50	7.30	65.62
562	1690.64	100.60	-4.70	7.23	65.60
563	1690.64	100.77	-4.63	7.27	65.60
564	1690.64	101.40	-4.27	7.43	65.60
565	1690.64	101.50	-4.20	7.50	65.56
566	1690.64	100.77	-4.60	7.57	65.54
567	1690.64	100.07	-4.17	7.43	65.53
568	1690.64	99.77	-5.23	7.33	65.57
569	1690.64	99.50	-5.17	7.20	65.59
570	1690.64	99.53	-5.83	7.07	65.60
571	1690.64	100.60	-4.90	7.17	65.60
572	1690.64	101.73	-4.90	7.30	65.60
573	1690.64	102.57	-4.83	7.40	65.59
574	1690.64	100.43	-4.97	7.33	65.58
575	1690.64	99.93	-4.70	7.23	65.59
576	1690.64	99.70	-5.03	7.17	65.60
