time (s)	cumulative shear displacment (cm)	total normal stress (kPa)	shear stress (kPa)	pore-water pressure (kPa)	specimen thickness (mm)
970.6	49.67	403.76	-4.02	25.18	60.17
970.7	49.67	398.78	-2.22	25.29	60.17
970.8	49.67	401.67	-2.82	25.47	60.16
970.9	49.67	400.77	-2.62	25.26	60.15
971	49.67	402.66	-3.22	25.16	60.16
971.1	49.67	402.16	-2.62	25.44	60.15
971.2	49.67	399.58	-2.22	25.21	60.16
971.3	49.67	402.96	-3.02	25.29	60.16
971.4	49.67	398.78	-2.62	25.23	60.15
971.5	49.67	402.26	-3.42	25.21	60.14
971.6	49.67	400.87	-3.02	25.23	60.15
971.7	49.67	404.15	-3.82	25.26	60.03
971.8	49.67	399.78	-3.22	25.26	60.17
971.9	49.67	402.56	-3.82	25.31	60.16
972	49.67	399.58	-3.22	25.41	60.17
972.1	49.67	403.95	-3.82	25.31	60.34
972.2	49.67	400.27	-2.22	25.36	60.16
972.3	49.67	403.26	-3.62	25.36	60.15
972.4	49.67	398.58	-1.82	25.39	60.17
972.5	49.67	400.47	-3.22	25.44	60.13
972.6	49.67	398.38	-2.82	25.34	60.17
972.7	49.67	399.78	-3.42	25.36	60.16
972.8	49.67	401.87	-3.62	25.21	60.16
972.9	49.67	401.47	-3.02	25.41	60.15
973	49.67	400.67	-3.02	25.39	60.15
973.1	49.67	401.17	-2.62	25.98	60.16
973.2	49.67	400.57	-2.82	25.34	60.15
973.3	49.67	398.98	-2.02	25.52	60.15
973.4	49.67	402.86	-2.22	25.47	60.14
973.5	49.67	399.18	-1.82	25.47	60.15
973.6	49.67	403.66	-3.22	25.47	60.15
973.7	49.67	400.07	-2.02	25.44	60.15
973.8	49.67	402.96	-4.41	25.41	60.15
973.9	49.67	398.98	-2.42	25.44	60.14
974	49.67	403.86	-3.22	25.54	60.14
974.1	49.67	400.47	-2.02	25.44	60.15
974.2	49.68	401.77	-3.02	25.60	60.14
974.3	49.67	400.47	-2.82	25.49	60.15
974.4	49.67	399.68	-2.42	25.60	60.20
974.5	49.67	401.96	-2.42	25.62	60.14
974.6	49.67	401.37	-3.22	25.49	60.15
974.7	49.66	400.17	-24.94	25.47	60.16
974.8	49.67	399.58	-3.42	25.41	60.13
974.9	49.67	402.36	-3.42	25.60	60.10
975	49.67	402.76	-1.03	25.57	60.10
975.1	49.67	401.96	-0.63	25.49	60.14
975.2	49.67	403.76	-2.22	25.62	60.14
975.3	49.67	402.06	-2.82	25.54	60.15
975.4	49.67	399.68	-2.22	25.44	60.15
975.5	49.67	400.47	-4.41	25.39	60.17
975.6	49.67	399.48	-1.23	25.52	60.15
975.7	49.67	400.37	-3.22	25.52	60.16
975.8	49.67	397.09	-2.22	25.52	60.16
975.9	49.67	402.26	-1.82	25.49	60.15
976	49.67	400.87	-3.02	25.65	60.15
976.1	49.67	399.78	-2.42	25.52	60.15
976.2	49.67	399.08	-2.22	25.78	60.15
976.3	49.67	401.87	-2.42	25.72	60.16
976.4	49.67	400.67	-2.82	25.60	60.14
976.5	49.67	398.18	-2.22	25.57	60.14
976.6	49.67	399.68	-3.02	25.93	60.14
976.7	49.67	400.67	-2.02	25.54	60.15
976.8	49.67	401.37	-4.22	25.41	60.15
976.9	49.67	400.67	-1.62	25.83	60.14
977	49.67	400.67	-3.42	25.44	60.13
977.1	49.67	400.57	-1.62	25.85	60.04
977.2	49.67	400.87	-3.02	25.62	60.15
977.3	49.67	402.36	-1.62	25.72	60.14
977.4	49.67	399.48	-1.62	25.85	60.14
977.5	49.67	397.89	-0.83	25.67	60.14
977.6	49.67	402.06	-3.22	25.70	60.15
977.7	49.66	399.08	-1.62	25.72	60.15
977.8	49.67	401.47	-3.42	25.54	60.15
977.9	49.67	397.39	-0.83	25.90	60.10
978	49.67	402.06	-2.22	25.62	60.14
978.1	49.67	399.48	-1.42	25.83	60.12
978.2	49.67	400.37	1.37	25.72	60.12
978.3	49.67	402.46	-1.82	25.83	60.14
978.4	49.67	401.37	-1.23	25.83	60.13
978.5	49.67	403.86	-1.82	25.88	60.13
978.6	49.67	397.99	1.57	25.88	60.12
978.7	49.67	401.67	-1.62	25.88	60.13
978.8	49.67	397.39	-1.03	25.78	60.15
978.9	49.67	403.16	-1.82	26.01	60.13
979	49.67	400.57	-2.82	25.80	60.13
979.1	49.67	404.15	-2.82	25.93	60.13
979.2	49.67	399.97	-1.82	25.96	60.13
979.3	49.67	401.57	-1.82	26.70	60.12
979.4	49.67	398.08	1.57	25.90	60.14
979.5	49.67	401.27	-1.03	25.88	60.11
979.6	49.67	400.77	-1.23	25.88	60.13
979.7	49.67	397.59	-0.63	25.96	60.11
979.8	49.67	401.77	-3.42	26.01	60.13
979.9	49.67	399.28	-1.82	25.78	60.14
980	49.67	401.67	-1.42	26.03	60.12
980.1	49.67	400.57	-1.82	26.52	60.13
980.2	49.67	400.47	-0.03	25.78	60.13
980.3	49.67	396.29	-0.23	25.93	60.13
980.4	49.67	404.05	-1.23	25.90	60.12
980.5	49.67	397.89	0.17	24.77	60.13
980.6	49.67	404.55	-2.22	25.96	60.12
980.7	49.67	391.02	-0.63	25.90	60.12
980.8	49.67	404.45	-3.02	25.96	60.13
980.9	49.67	398.08	0.17	25.57	60.11
981	49.67	402.86	-0.23	25.83	60.14
981.1	49.67	397.89	-1.03	25.93	60.13
981.2	49.67	400.77	-1.03	26.14	60.11
981.3	49.67	400.57	-1.03	28.56	60.14
981.4	49.67	400.77	-0.43	26.06	60.13
981.5	49.67	396.79	-0.03	25.98	60.12
981.6	49.67	401.27	-1.62	25.80	60.13
981.7	49.67	400.77	-1.03	26.27	60.14
981.8	49.67	402.36	-0.63	26.01	60.13
981.9	49.67	399.08	-0.43	25.93	60.11
982	49.67	400.17	-0.43	26.01	60.13
982.1	49.67	400.17	-0.83	25.98	60.12
982.2	49.67	399.08	-0.03	25.96	60.13
982.3	49.67	403.66	-1.42	25.98	60.13
982.4	49.67	400.47	-0.63	25.90	60.11
982.5	49.67	403.56	-1.23	25.85	60.12
982.6	49.67	400.67	-1.42	26.03	60.12
982.7	49.67	403.16	-2.02	25.93	60.14
982.8	49.67	398.38	-0.83	25.83	60.13
982.9	49.67	404.75	-1.23	25.93	60.12
983	49.67	396.09	-1.03	25.85	60.14
983.1	49.67	402.26	-1.42	26.01	60.12
983.2	49.67	398.68	-0.83	25.93	60.13
983.3	49.67	402.76	-2.02	26.06	60.12
983.4	49.66	397.19	-1.42	25.65	60.13
983.5	49.67	401.47	-1.82	25.90	60.18
983.6	49.67	399.28	-0.23	26.11	60.06
983.7	49.67	405.45	-3.02	25.80	60.08
983.8	49.67	400.07	-0.63	25.85	60.11
983.9	49.67	400.97	-1.62	26.08	60.11
984	49.67	400.77	-1.23	26.06	60.13
984.1	49.67	402.66	-1.62	25.80	60.13
984.2	49.67	400.47	-0.83	26.01	60.12
984.3	49.67	402.06	-1.42	25.88	60.12
984.4	49.67	402.16	-1.82	25.96	60.12
984.5	49.67	400.77	-2.02	26.32	60.14
984.6	49.67	402.06	-1.82	25.98	60.14
984.7	49.67	401.47	-0.63	25.98	60.13
984.8	49.67	400.97	-1.23	25.88	60.13
984.9	49.67	398.58	-0.43	25.98	60.13
985	49.67	399.88	-1.03	26.01	60.12
985.1	49.67	402.06	-0.83	25.93	60.13
985.2	49.67	401.47	-1.23	26.01	60.13
985.3	49.67	397.69	-0.23	26.21	60.13
985.4	49.67	403.46	-2.62	25.88	60.11
985.5	49.67	398.98	-0.43	25.80	60.14
985.6	49.67	400.77	-1.42	25.96	60.13
985.7	49.67	400.87	-0.23	25.96	60.12
985.8	49.67	402.16	-2.82	25.83	60.13
985.9	49.67	403.26	-2.02	26.01	60.12
986	49.67	402.56	-3.22	25.88	60.14
986.1	49.67	397.99	-0.63	26.19	60.13
986.2	49.67	398.58	-2.42	25.88	60.13
986.3	49.67	397.29	-0.83	25.83	60.13
986.4	49.67	404.95	-2.62	25.96	60.13
986.5	49.67	401.47	-1.82	26.06	60.14
986.6	49.67	400.57	-1.42	25.85	60.12
986.7	49.67	399.97	-1.82	25.75	60.14
986.8	49.67	401.17	-1.42	25.88	60.13
986.9	49.67	399.38	-1.62	26.19	60.13
987	49.67	399.28	-0.63	25.83	60.13
987.1	49.67	401.47	-3.02	25.83	60.13
987.2	49.67	397.69	-1.03	25.96	60.13
987.3	49.67	402.36	-2.02	25.70	60.13
987.4	49.67	399.97	-0.63	26.03	60.12
987.5	49.67	402.26	-2.82	25.70	60.13
987.6	49.67	398.88	-1.42	25.93	60.13
987.7	49.67	399.58	-1.23	26.11	60.13
987.8	49.67	397.59	-0.63	25.83	60.22
987.9	49.67	403.86	-2.22	25.88	60.13
988	49.67	395.10	-1.03	25.80	60.13
988.1	49.67	404.25	-2.62	25.96	60.13
988.2	49.67	398.48	-2.02	25.62	60.13
988.3	49.67	400.57	-1.42	25.85	60.12
988.4	49.67	399.08	-1.82	25.78	60.12
988.5	49.67	404.25	-2.82	26.73	60.12
988.6	49.67	400.37	-1.42	25.75	60.12
988.7	49.67	403.26	-2.22	25.85	60.13
988.8	49.67	398.48	-1.03	25.85	60.13
988.9	49.67	400.77	-1.42	25.70	60.12
989	49.67	401.67	-2.02	25.72	60.14
989.1	49.67	400.37	-2.02	25.80	60.12
989.2	49.67	401.27	-2.42	25.78	60.13
989.3	49.67	400.17	-1.42	25.08	60.13
989.4	49.67	401.27	-2.22	25.78	60.13
989.5	49.67	394.80	-1.62	25.80	60.14
989.6	49.67	399.58	-1.03	25.88	60.12
989.7	49.67	400.47	-2.02	25.70	60.13
989.8	49.67	400.87	-1.82	25.70	60.14
989.9	49.67	400.67	-1.42	25.85	60.12
990	49.67	399.38	-1.62	25.83	60.14
990.1	49.67	401.17	-2.62	25.83	60.13
990.2	49.67	403.56	-2.02	25.80	60.13
990.3	49.67	398.98	-1.42	25.88	60.12
990.4	49.67	402.16	-2.62	25.80	60.14
990.5	49.67	397.89	-1.03	27.19	60.12
990.6	49.67	402.86	-6.01	25.70	60.13
990.7	49.67	399.68	-1.62	25.70	60.13
990.8	49.67	402.76	-3.62	25.78	60.13
990.9	49.67	400.87	-1.03	25.72	60.15
991	49.67	400.47	-0.23	25.67	60.14
991.1	49.67	396.39	-2.02	25.72	60.18
991.2	49.67	403.16	-3.02	25.72	60.13
991.3	49.67	400.07	-1.42	25.60	60.14
991.4	49.67	402.56	14.72	25.83	60.13
991.5	49.67	399.68	-2.02	25.70	60.14
991.6	49.67	402.36	-2.02	25.65	60.14
991.7	49.67	400.27	-1.42	25.83	60.13
991.8	49.67	400.77	-2.82	25.62	60.14
991.9	49.67	400.27	-2.02	25.78	60.14
992	49.66	401.67	-2.02	25.72	60.13
992.1	49.66	400.47	-3.02	25.72	60.15
992.2	49.67	398.58	-17.77	25.62	60.17
992.3	49.67	403.46	-2.02	25.65	60.08
992.4	49.67	402.66	-3.02	25.78	60.10
992.5	49.67	402.06	-2.22	25.72	60.12
992.6	49.67	400.37	-4.41	25.78	60.14
992.7	49.67	400.17	-2.02	25.70	60.13
992.8	49.67	399.38	-2.62	25.49	60.15
992.9	49.67	400.37	-3.22	26.75	60.15
993	49.67	397.79	-2.82	25.62	60.15
993.1	49.67	408.33	-3.82	25.52	60.14
993.2	49.67	400.77	-2.42	25.57	60.15
993.3	49.67	401.47	-3.62	25.60	60.15
993.4	49.67	401.17	-3.02	25.67	60.15
993.5	49.67	404.05	-3.62	25.52	60.14
993.6	49.67	400.07	-2.62	25.60	60.15
993.7	49.67	401.67	-3.22	25.60	60.15
993.8	49.67	398.18	-2.62	25.44	60.16
993.9	49.67	396.59	-3.42	25.70	60.14
994	49.67	398.68	-3.42	25.62	60.13
994.1	49.67	402.76	-3.82	25.60	60.17
994.2	49.67	400.97	-0.43	25.67	60.16
994.3	49.67	399.97	-3.62	25.54	60.16
994.4	49.67	401.96	-4.22	25.47	60.16
994.5	49.67	399.58	-2.82	25.47	60.17
994.6	49.67	401.87	9.14	25.70	60.16
994.7	49.67	394.30	-4.22	25.54	60.17
994.8	49.67	401.57	-4.02	25.44	60.16
994.9	49.67	399.78	-3.22	25.49	60.14
995	49.67	400.07	-9.20	25.62	60.15
995.1	49.67	396.39	-2.42	25.52	60.16
995.2	49.67	404.05	-3.62	25.49	60.15
995.3	49.67	400.27	-2.02	25.49	60.16
995.4	49.67	401.77	-4.02	25.54	60.16
995.5	49.67	395.50	-2.22	25.54	60.17
995.6	49.67	401.17	-2.22	25.60	60.14
995.7	49.67	399.08	-2.22	25.44	60.16
995.8	49.67	400.37	-3.82	25.47	60.15
995.9	49.67	398.38	-2.02	25.65	60.07
996	49.67	404.75	-4.22	25.47	60.15
996.1	49.67	397.49	-1.62	25.47	60.14
996.2	49.67	405.25	-3.82	25.67	60.14
996.3	49.67	401.96	-3.42	25.60	60.15
996.4	49.67	401.17	-2.82	25.47	60.15
996.5	49.66	400.47	-1.82	25.49	60.15
996.6	49.67	399.78	-3.02	25.39	60.16
996.7	49.67	399.28	-2.02	25.75	60.15
996.8	49.67	398.98	-3.42	25.44	60.17
996.9	49.67	399.88	-1.82	25.44	60.15
997	49.67	398.98	-3.42	25.80	60.15
997.1	49.67	398.68	-2.02	25.62	60.16
997.2	49.67	401.27	-3.22	25.52	60.15
997.3	49.67	403.26	-1.82	25.47	60.14
997.4	49.67	398.68	-3.22	25.39	60.15
997.5	49.67	400.87	-2.82	25.60	60.15
997.6	49.67	399.38	-2.82	25.47	60.15
997.7	49.67	403.06	-4.02	25.47	60.16
997.8	49.67	402.56	-4.02	25.31	60.15
997.9	49.67	402.26	-3.02	25.75	60.14
998	49.67	400.07	-3.42	25.34	60.15
998.1	49.67	398.98	-2.62	25.47	60.15
998.2	49.67	402.26	-2.62	25.90	60.15
998.3	49.67	399.78	-3.82	25.57	60.15
998.4	49.67	399.38	-1.23	25.57	60.14
998.5	49.67	403.66	-3.42	25.41	60.15
998.6	49.67	396.79	-1.03	27.50	60.15
998.7	49.67	403.36	-2.42	25.62	60.13
998.8	49.67	401.37	-1.62	25.21	60.15
998.9	49.67	403.26	-3.82	25.41	60.16
999	49.67	400.07	-2.82	25.62	60.14
999.1	49.67	402.86	-4.41	25.49	60.15
999.2	49.67	399.78	-2.22	25.60	60.14
999.3	49.67	403.46	-2.62	25.47	60.15
999.4	49.67	396.29	-1.82	25.52	60.15
999.5	49.67	401.37	-2.62	25.67	60.14
999.6	49.67	401.87	-0.63	25.44	60.14
999.7	49.67	403.76	-4.02	25.31	60.15
999.8	49.67	399.78	-2.02	24.92	60.16
999.9	49.67	402.46	-2.22	25.47	60.14
1000	49.67	401.47	-1.62	25.47	60.14
1000.1	49.67	401.77	-2.02	25.49	60.15
1000.2	49.67	401.47	-1.62	25.60	60.14
1000.3	49.67	400.37	-3.62	25.39	60.14
1000.4	49.67	402.76	-2.02	25.41	60.15
1000.5	49.67	399.97	-2.42	25.49	60.15
1000.6	49.67	404.55	-2.62	25.11	60.15
1000.7	49.66	399.28	-2.82	25.31	60.13
1000.8	49.66	402.06	-3.42	25.39	60.24
1000.9	49.67	398.48	-1.42	25.60	60.17
1001	49.67	404.65	-3.42	24.67	60.09
1001.1	49.67	400.57	-1.62	25.65	60.11
1001.2	49.67	399.28	-2.82	25.36	60.13
1001.3	49.67	397.09	-1.23	25.44	60.13
1001.4	49.67	400.87	-1.82	25.96	60.15
1001.5	49.67	398.68	-0.83	25.44	60.16
1001.6	49.67	404.35	-3.42	25.47	60.13
1001.7	49.67	398.18	-1.42	25.31	60.15
1001.8	49.67	404.15	-3.62	23.82	60.14
1001.9	49.67	401.57	-2.62	25.31	60.14
1002	49.67	399.88	-3.22	25.49	60.14
1002.1	49.67	400.37	-2.22	25.60	60.14
1002.2	49.67	401.87	-3.22	25.72	60.14
1002.3	49.67	400.17	-2.82	25.49	60.15
1002.4	49.67	401.27	-1.62	25.41	60.14
1002.5	49.67	402.06	-2.62	25.41	60.14
1002.6	49.67	399.58	-1.42	25.31	60.14
1002.7	49.67	402.46	-3.02	25.29	60.06
1002.8	49.67	399.18	-2.22	25.29	60.14
1002.9	49.67	403.26	-2.82	25.39	60.14
1003	49.67	401.37	-1.62	25.39	60.15
1003.1	49.67	403.56	-3.22	25.44	60.15
1003.2	49.67	398.18	-0.83	25.36	60.15
1003.3	49.67	402.76	-3.82	25.21	60.16
1003.4	49.67	398.68	-1.42	25.44	60.14
1003.5	49.67	400.77	-2.42	25.26	60.26
1003.6	49.67	399.38	-1.82	25.47	60.15
1003.7	49.67	402.86	-2.62	25.36	60.14
1003.8	49.67	401.47	-2.82	25.23	60.15
1003.9	49.67	402.16	-3.22	25.34	60.19
1004	49.67	400.07	-2.82	25.41	60.14
1004.1	49.66	400.07	-3.02	25.34	60.13
1004.2	49.67	400.07	-2.02	25.26	60.14
1004.3	49.67	402.26	-2.62	25.26	60.13
1004.4	49.67	402.06	-2.22	25.41	60.15
1004.5	49.67	400.97	-3.02	25.34	60.16
1004.6	49.67	401.57	16.91	25.29	60.15
1004.7	49.67	402.16	-2.82	25.39	60.13
1004.8	49.67	400.57	-3.42	25.26	60.16
1004.9	49.67	399.78	-1.82	25.49	60.15
1005	49.67	403.86	12.73	25.21	60.15
1005.1	49.67	402.66	-2.02	25.23	60.16
1005.2	49.67	406.64	-4.02	25.29	60.14
1005.3	49.67	397.79	-2.22	25.16	60.14
1005.4	49.67	402.16	-3.02	25.41	60.14
1005.5	49.67	394.90	-2.02	25.18	60.14
1005.6	49.67	402.76	-4.02	25.18	60.15
1005.7	49.67	401.37	-2.22	25.83	60.12
1005.8	49.67	398.78	-3.62	25.18	60.15
1005.9	49.67	402.76	-3.02	25.26	60.15
1006	49.67	398.58	-2.02	25.31	60.15
1006.1	49.67	401.67	-2.82	25.67	60.14
1006.2	49.67	398.58	-4.02	25.00	60.13
1006.3	49.67	402.86	-3.02	25.16	60.15
1006.4	49.66	397.69	-2.62	25.13	60.16
1006.5	49.67	407.64	-3.62	25.18	60.15
1006.6	49.67	397.99	-0.83	25.18	60.30
1006.7	49.67	404.35	-4.41	25.11	60.14
1006.8	49.67	397.39	-1.23	25.03	60.14
1006.9	49.67	401.37	-2.22	25.26	60.14
1007	49.67	395.80	-3.02	25.05	60.16
1007.1	49.67	401.17	-3.42	25.16	60.15
1007.2	49.67	399.68	-2.42	24.98	60.14
1007.3	49.67	401.47	-2.82	25.23	60.15
1007.4	49.67	399.08	-3.22	25.03	60.14
1007.5	49.67	400.27	-2.22	25.23	60.15
1007.6	49.67	401.96	-3.22	24.77	60.15
1007.7	49.67	400.17	-3.22	25.23	60.14
1007.8	49.67	404.65	-3.62	24.92	60.15
1007.9	49.67	398.58	-2.82	25.08	60.15
1008	49.67	403.66	-3.22	25.70	60.14
1008.1	49.67	397.89	-2.22	25.05	60.16
1008.2	49.67	403.26	-3.82	25.21	60.16
1008.3	49.67	398.98	-2.02	25.05	60.15
1008.4	49.67	403.56	-3.62	25.21	60.15
1008.5	49.67	399.28	-2.82	25.13	60.17
1008.6	49.67	400.67	-3.02	25.08	60.16
1008.7	49.67	400.37	-3.22	25.11	60.16
1008.8	49.67	399.68	-3.62	25.13	60.15
1008.9	49.67	397.59	-3.62	24.95	60.15
1009	49.67	401.07	-2.22	25.05	60.15
1009.1	49.67	401.77	-3.82	25.05	60.16
1009.2	49.67	400.27	2.76	24.95	60.15
1009.3	49.67	402.06	-3.62	24.87	60.15
1009.4	49.66	398.28	-2.82	25.08	60.15
1009.5	49.66	401.37	-3.22	25.80	60.25
1009.6	49.67	396.00	1.57	25.00	60.17
1009.7	49.67	403.06	-2.62	25.05	60.08
1009.8	49.67	398.58	-2.62	24.90	60.11
1009.9	49.67	403.86	-3.42	24.15	60.14
1010	49.67	397.59	-2.22	24.92	60.15
1010.1	49.67	401.57	-3.62	25.00	60.15
1010.2	49.67	398.28	-1.62	24.98	60.14
1010.3	49.67	402.86	-3.22	24.95	60.15
1010.4	49.67	399.08	-2.62	24.87	60.14
1010.5	49.67	401.37	-2.02	25.08	60.14
1010.6	49.67	400.37	-3.42	24.80	60.14
1010.7	49.67	400.87	-2.22	25.11	60.14
1010.8	49.67	401.37	-3.22	24.95	60.15
1010.9	49.67	401.96	-2.42	25.03	60.14
1011	49.67	399.28	-3.22	24.90	60.15
1011.1	49.67	397.29	2.16	25.13	60.13
1011.2	49.67	409.33	-3.62	24.92	60.16
1011.3	49.67	397.39	-1.82	24.98	60.14
1011.4	49.67	405.75	-3.22	25.00	60.14
1011.5	49.67	395.60	-6.61	24.87	60.13
1011.6	49.67	403.36	-2.42	25.13	60.13
1011.7	49.67	400.37	-1.82	25.00	60.13
1011.8	49.67	402.06	-3.02	24.87	60.14
1011.9	49.67	400.57	-1.62	25.21	60.13
1012	49.67	398.28	-2.02	25.00	60.14
1012.1	49.67	399.08	-2.62	25.08	60.15
1012.2	49.67	401.17	-2.22	25.03	60.13
1012.3	49.67	403.95	-3.82	25.03	60.13
1012.4	49.67	401.87	-1.42	25.00	60.14
1012.5	49.67	403.86	-2.42	24.90	60.13
1012.6	49.67	400.67	-1.62	23.28	60.15
1012.7	49.67	406.24	-3.02	24.87	60.13
1012.8	49.67	398.88	-2.02	25.03	60.14
1012.9	49.67	404.35	-2.82	25.00	60.13
1013	49.67	397.79	-0.43	24.87	60.13
1013.1	49.67	402.16	-3.02	25.00	60.12
1013.2	49.67	401.37	-1.82	24.87	60.14
1013.3	49.67	401.37	-2.42	24.98	60.13
1013.4	49.67	397.39	-1.42	24.95	60.14
1013.5	49.67	402.06	-3.42	24.95	60.08
1013.6	49.67	399.18	-1.62	24.95	60.12
1013.7	49.67	398.98	-1.62	24.95	60.13
1013.8	49.67	399.58	-28.33	24.85	60.13
1013.9	49.67	403.16	-0.83	25.03	60.14
1014	49.67	401.27	-1.23	24.87	60.14
1014.1	49.67	399.68	-2.22	24.82	60.13
1014.2	49.67	404.95	-12.79	25.11	60.11
1014.3	49.67	403.56	-0.83	24.85	60.11
1014.4	49.67	401.37	-1.82	25.00	60.12
1014.5	49.67	399.18	-1.03	24.95	60.12
1014.6	49.67	404.15	-2.82	24.87	60.13
1014.7	49.67	395.50	-1.03	25.00	60.12
1014.8	49.67	402.76	-2.22	24.85	60.13
1014.9	49.67	400.27	-0.63	24.31	60.13
1015	49.67	403.06	-1.03	24.95	60.13
1015.1	49.67	399.97	-0.83	24.80	60.11
1015.2	49.67	402.16	-3.02	24.90	60.13
1015.3	49.67	400.57	-1.42	24.18	60.12
1015.4	49.67	400.17	-2.22	24.87	60.11
1015.5	49.67	400.87	-2.82	24.82	60.12
1015.6	49.67	401.67	-1.82	24.80	60.13
1015.7	49.67	403.26	-2.02	25.03	60.12
1015.8	49.67	401.96	-1.42	24.95	60.13
1015.9	49.67	402.46	-2.02	24.82	60.12
1016	49.67	399.68	-0.03	24.80	60.12
1016.1	49.67	400.57	-1.82	25.44	60.13
1016.2	49.67	402.56	-1.03	24.80	60.11
1016.3	49.67	399.88	-2.22	24.80	60.13
1016.4	49.67	401.17	-1.03	24.95	60.11
1016.5	49.67	403.56	-3.62	24.46	60.12
1016.6	49.67	397.09	-0.23	24.77	60.13
1016.7	49.67	400.97	-2.62	24.85	60.12
1016.8	49.67	400.17	-1.23	24.67	60.13
1016.9	49.67	402.26	-1.82	25.05	60.11
1017	49.67	401.67	-2.22	24.95	60.12
1017.1	49.67	400.57	-1.23	24.80	60.12
1017.2	49.67	399.88	-0.63	24.90	60.12
1017.3	49.67	401.17	-1.03	24.80	60.12
1017.4	49.67	399.38	-1.03	24.72	60.12
1017.5	49.67	399.88	-1.23	24.82	60.11
1017.6	49.67	400.17	-0.43	24.82	60.11
1017.7	49.67	403.26	-1.23	25.03	60.11
1017.8	49.67	400.57	-2.02	24.69	59.99
1017.9	49.67	400.57	-1.23	24.77	60.12
1018	49.67	401.27	-1.62	24.67	60.13
1018.1	49.66	400.27	-0.83	24.77	60.12
1018.2	49.67	398.18	-3.02	24.46	60.22
1018.3	49.67	397.89	-0.43	24.64	60.13
1018.4	49.67	401.77	-0.83	24.90	60.05
1018.5	49.67	399.18	-1.03	24.62	60.07
1018.6	49.67	401.27	-1.42	24.69	60.06
1018.7	49.67	401.96	-1.23	24.69	60.12
1018.8	49.67	401.67	-2.02	24.51	60.13
1018.9	49.67	402.26	-1.42	24.87	60.13
1019	49.67	399.97	-1.62	24.72	60.04
1019.1	49.67	400.57	-1.62	24.67	60.12
1019.2	49.67	403.16	-2.22	24.64	60.14
1019.3	49.67	400.87	-0.83	24.41	60.12
1019.4	49.67	406.34	-1.62	24.77	60.10
1019.5	49.67	397.69	-0.23	24.56	60.12
1019.6	49.67	401.67	-1.03	24.59	60.12
1019.7	49.67	400.27	-1.62	24.72	60.10
1019.8	49.67	399.68	-1.62	24.51	60.13
1019.9	49.67	397.99	-0.83	24.67	60.12
1020	49.67	398.68	-1.03	24.54	60.11
1020.1	49.67	401.17	-15.98	24.67	60.11
1020.2	49.67	398.78	-0.43	24.54	60.10
1020.3	49.67	402.26	-1.82	24.49	60.13
1020.4	49.67	399.97	-1.03	24.77	60.11
1020.5	49.67	404.45	-2.22	24.56	60.12
1020.6	49.67	396.39	-1.23	24.62	60.11
1020.7	49.67	404.35	-3.02	24.54	60.13
1020.8	49.67	399.88	-1.23	24.56	60.13
1020.9	49.67	401.67	-2.22	24.41	60.13
1021	49.67	399.68	-1.23	24.56	60.12
1021.1	49.67	402.56	-1.62	24.51	60.12
1021.2	49.67	401.96	-1.42	24.62	60.11
1021.3	49.67	398.88	-2.02	24.64	60.14
1021.4	49.67	399.48	-2.22	24.38	60.13
1021.5	49.67	402.86	-1.62	24.67	60.11
1021.6	49.67	402.66	-3.42	24.36	60.11
1021.7	49.67	398.98	-2.02	24.44	60.13
1021.8	49.67	402.66	-2.22	24.38	60.11
1021.9	49.67	400.27	-1.82	23.87	60.11
1022	49.67	403.36	-4.61	24.23	60.12
1022.1	49.67	404.15	-1.62	24.56	60.12
1022.2	49.67	405.35	-2.62	24.44	60.11
1022.3	49.67	398.68	-1.23	24.28	60.12
1022.4	49.67	402.76	-2.42	24.31	60.12
1022.5	49.67	400.87	-1.62	24.54	60.11
1022.6	49.67	401.57	-1.82	24.36	60.12
1022.7	49.67	399.18	-1.03	24.56	60.11
1022.8	49.67	400.67	-1.62	24.46	60.11
1022.9	49.67	401.96	-1.82	24.46	60.12
1023	49.66	398.88	-0.63	24.62	60.11
1023.1	49.67	400.07	-1.42	24.38	60.12
1023.2	49.67	397.79	-0.43	24.49	60.10
1023.3	49.67	401.37	-1.62	24.41	60.10
1023.4	49.67	400.57	-1.03	24.51	60.10
1023.5	49.67	400.77	0.57	24.28	60.13
1023.6	49.67	400.77	-1.62	24.33	60.17
1023.7	49.67	405.94	-2.42	24.51	60.12
1023.8	49.67	398.88	-1.42	24.20	60.12
1023.9	49.67	405.05	-7.40	24.41	60.13
1024	49.67	399.08	-1.03	24.54	60.12
1024.1	49.67	401.57	-2.22	24.33	60.11
1024.2	49.67	398.98	-1.03	24.44	60.11
1024.3	49.67	403.46	-3.82	24.41	60.12
1024.4	49.67	397.39	-1.23	24.25	60.15
1024.5	49.67	400.17	-1.62	24.51	60.10
1024.6	49.67	400.67	-1.62	24.62	60.11
1024.7	49.67	401.17	-7.01	24.25	60.11
1024.8	49.67	399.68	-2.82	24.25	60.11
1024.9	49.67	399.58	-1.62	24.23	60.13
1025	49.67	401.87	-2.42	24.51	60.11
1025.1	49.67	397.89	-1.03	24.25	60.12
1025.2	49.67	411.02	-0.83	24.41	60.11
1025.3	49.67	397.69	-0.43	24.33	60.11
1025.4	49.67	403.66	-1.82	23.79	60.11
1025.5	49.67	399.28	-2.22	24.28	60.11
1025.6	49.67	400.37	-1.03	24.44	60.11
1025.7	49.67	398.38	-0.83	24.23	60.11
