time (s)	cumulative shear displacment (cm)	total normal stress (kPa)	shear stress (kPa)	pore-water pressure (kPa)	specimen thickness (mm)
69	-0.04	398.43	10.53	42.83	59.68
70	-0.04	398.93	10.10	42.67	59.71
71	-0.04	397.70	9.80	42.70	59.72
72	-0.04	397.30	9.87	42.73	59.71
73	-0.04	395.57	9.97	42.97	59.70
74	-0.04	396.87	10.07	43.13	59.70
75	-0.04	397.60	10.70	43.27	59.71
76	-0.04	399.27	10.73	43.20	59.72
77	-0.04	398.83	11.03	43.20	59.71
78	-0.04	398.60	12.03	43.30	59.70
79	-0.04	398.57	11.93	43.47	59.69
80	-0.04	398.63	11.60	43.57	59.70
81	-0.04	399.03	11.23	43.70	59.71
82	-0.04	398.60	11.13	43.57	59.72
83	-0.04	398.90	10.97	43.47	59.72
84	-0.04	398.80	11.17	43.57	59.71
85	-0.04	398.83	10.57	43.63	59.70
86	-0.04	399.10	10.53	43.63	59.70
87	-0.04	398.50	10.47	43.33	59.70
88	-0.04	398.83	10.97	43.20	59.70
89	-0.04	398.13	10.80	43.10	59.72
90	-0.04	398.60	10.67	43.13	59.72
91	-0.04	397.53	10.77	43.17	59.71
92	-0.04	397.17	11.70	43.27	59.70
93	-0.04	397.53	9.83	43.27	59.69
94	-0.04	397.77	9.87	43.17	59.70
95	-0.04	398.57	9.40	42.77	59.73
96	-0.04	398.47	11.17	42.53	59.75
97	-0.04	398.90	11.10	42.43	59.76
98	-0.04	398.50	11.07	42.90	59.71
99	-0.04	398.50	11.23	43.10	59.68
100	-0.04	398.00	11.50	43.37	59.67
101	-0.04	398.13	11.97	43.20	59.68
102	-0.04	397.90	11.87	43.13	59.70
103	-0.04	398.50	11.43	42.77	59.72
104	-0.04	398.97	10.80	42.70	59.72
105	-0.04	399.27	11.00	42.60	59.72
106	-0.04	399.13	11.73	43.07	59.71
107	-0.04	398.83	12.20	43.07	59.70
108	-0.04	398.00	12.40	43.10	59.69
109	-0.04	397.93	11.90	42.80	59.69
110	-0.04	397.07	11.67	42.80	59.69
111	-0.04	398.03	11.17	42.73	59.69
112	-0.04	398.33	10.87	42.70	59.71
113	-0.04	399.53	10.57	42.63	59.72
114	-0.04	399.33	11.17	42.63	59.72
115	-0.04	398.40	11.43	42.63	59.71
116	-0.04	398.10	11.83	42.57	59.72
117	-0.04	398.47	13.30	42.53	59.71
118	-0.04	399.40	13.33	42.47	59.70
119	-0.04	398.70	13.20	42.40	59.69
120	-0.04	397.57	9.93	42.30	59.71
121	-0.04	397.70	7.57	42.03	59.72
122	-0.04	399.17	7.50	41.80	59.72
123	-0.04	399.67	9.10	41.63	59.71
124	-0.04	398.80	11.47	41.67	59.70
125	-0.04	397.70	11.80	41.73	59.69
126	-0.04	398.40	12.00	41.53	59.69
127	-0.04	398.93	11.90	41.17	59.69
128	-0.04	399.47	11.63	40.93	59.71
129	-0.04	398.60	11.90	40.40	59.71
130	-0.04	399.13	11.77	40.03	59.71
131	-0.04	399.50	13.87	39.53	59.70
132	-0.04	399.37	14.73	39.53	59.70
133	-0.04	398.97	16.67	39.47	59.68
134	-0.04	398.70	14.97	39.30	59.68
135	-0.04	398.93	13.50	39.10	59.69
136	-0.04	398.60	11.80	38.93	59.71
137	-0.04	398.33	11.40	38.90	59.72
138	-0.04	399.37	11.50	39.03	59.71
139	-0.04	399.93	11.57	39.23	59.69
140	-0.04	399.30	11.50	39.13	59.68
141	-0.04	398.60	11.67	39.03	59.66
142	-0.04	398.77	11.73	38.80	59.67
143	-0.04	399.60	11.40	38.70	59.68
144	-0.04	399.73	10.53	38.53	59.70
145	-0.04	398.90	10.37	38.57	59.71
146	-0.04	398.47	10.97	38.77	59.70
147	-0.04	398.00	11.50	38.77	59.69
148	-0.04	398.67	11.33	38.57	59.68
149	-0.04	399.33	11.00	38.27	59.69
150	-0.04	400.30	10.67	38.10	59.70
151	-0.04	399.80	10.87	38.17	59.70
152	-0.04	399.57	10.93	38.10	59.70
153	-0.04	398.53	12.30	38.27	59.69
154	-0.04	399.33	12.37	38.03	59.69
155	-0.04	399.53	12.37	37.93	59.69
156	-0.04	400.47	11.10	37.57	59.70
157	-0.04	400.37	10.90	37.47	59.70
158	-0.04	400.47	11.17	37.30	59.69
159	-0.04	400.07	11.47	37.50	59.69
160	-0.04	399.97	11.73	37.27	59.66
161	-0.04	399.40	11.33	37.43	59.67
162	-0.04	399.47	11.10	37.00	59.67
163	-0.04	398.93	10.83	37.07	59.71
164	-0.04	398.57	11.00	36.97	59.70
165	-0.04	398.47	11.37	36.93	59.68
166	-0.04	399.00	12.30	36.83	59.68
167	-0.04	399.47	12.23	36.37	59.68
168	-0.04	399.57	13.10	36.50	59.69
169	-0.04	398.80	11.97	36.43	59.70
170	-0.04	399.00	12.13	36.60	59.69
171	-0.04	398.00	11.60	36.53	59.68
172	-0.04	397.73	11.93	36.50	59.70
173	-0.04	398.03	12.20	36.60	59.71
174	-0.04	399.07	11.73	36.57	59.72
175	-0.04	400.10	10.40	36.80	59.71
176	-0.04	399.23	10.47	36.90	59.71
177	-0.04	399.67	10.80	37.20	59.69
178	-0.04	398.67	12.20	37.30	59.66
179	-0.04	399.50	11.73	37.40	59.65
180	-0.04	398.83	11.93	37.23	59.66
181	-0.04	398.87	11.87	37.17	59.69
182	-0.04	398.33	12.27	37.20	59.70
183	-0.04	398.70	12.07	37.33	59.67
184	-0.04	399.87	12.60	37.50	59.67
185	-0.04	399.63	12.97	37.33	59.64
186	-0.04	399.43	12.97	37.50	59.64
187	-0.04	398.77	13.03	37.37	59.63
188	-0.04	399.53	11.53	37.50	59.65
189	-0.04	399.77	12.40	37.20	59.69
190	-0.04	400.57	11.87	37.20	59.68
191	-0.04	400.43	12.93	37.17	59.69
192	-0.04	399.63	11.87	37.23	59.68
193	-0.04	399.03	12.27	37.30	59.67
194	-0.04	398.37	12.17	37.27	59.69
195	-0.04	399.13	12.30	37.10	59.70
196	-0.04	398.90	11.83	36.93	59.71
197	-0.04	398.93	10.13	36.93	59.70
198	-0.04	398.60	10.20	37.00	59.70
199	-0.04	398.37	10.67	37.00	59.69
200	-0.04	398.60	13.13	36.87	59.69
201	-0.04	398.37	13.03	36.77	59.67
202	-0.04	399.67	12.67	36.63	59.68
203	-0.04	399.53	11.83	36.53	59.68
204	-0.04	400.03	11.87	36.50	59.70
205	-0.04	398.80	12.23	36.53	59.70
206	-0.04	399.50	12.53	36.60	59.69
207	-0.04	399.37	12.67	36.50	59.68
208	-0.04	399.83	12.47	36.37	59.68
209	-0.04	399.87	12.00	36.27	59.65
210	-0.04	400.37	11.80	36.13	59.66
211	-0.04	400.10	11.87	35.93	59.66
212	-0.04	399.80	12.30	35.90	59.68
213	-0.04	399.87	11.63	35.87	59.67
214	-0.04	401.37	11.43	35.83	59.67
215	-0.04	401.03	10.53	35.60	59.67
216	-0.04	400.13	11.07	35.43	59.69
217	-0.04	399.93	11.27	35.40	59.69
218	-0.04	399.87	12.47	35.37	59.69
219	-0.04	399.43	12.03	35.43	59.67
220	-0.04	397.30	12.30	35.33	59.67
221	-0.04	397.13	11.93	35.23	59.67
222	-0.04	397.70	12.43	35.00	59.68
223	-0.04	399.60	11.97	34.87	59.70
224	-0.04	399.97	11.80	34.77	59.70
225	-0.04	400.27	12.03	34.80	59.69
226	-0.04	399.00	12.33	34.83	59.67
227	-0.04	399.10	11.67	34.77	59.67
228	-0.04	399.27	11.63	34.63	59.67
229	-0.04	399.77	11.53	34.53	59.68
230	-0.04	399.37	12.97	34.53	59.69
231	-0.04	398.83	13.30	34.90	59.67
232	-0.04	399.00	12.27	34.90	59.66
233	-0.04	399.20	11.87	34.80	59.66
234	-0.04	399.70	11.33	34.30	59.69
235	-0.04	400.30	13.23	34.13	59.71
236	-0.04	399.80	12.77	34.07	59.71
237	-0.04	399.00	14.13	34.13	59.68
238	-0.04	397.87	12.87	34.13	59.67
239	-0.04	398.77	13.13	34.20	59.68
240	-0.04	399.60	11.90	33.97	59.70
241	-0.04	399.93	14.00	33.87	59.71
242	-0.04	399.57	13.97	33.63	59.69
243	-0.04	399.33	14.30	33.63	59.68
244	-0.04	399.70	12.87	33.47	59.69
245	-0.04	400.13	12.07	33.43	59.69
246	-0.04	398.83	11.47	33.07	59.70
247	-0.04	398.50	11.40	33.13	59.69
248	-0.04	398.53	12.27	33.03	59.68
249	-0.04	399.67	12.80	33.27	59.67
250	-0.04	400.30	12.53	33.23	59.67
251	-0.04	399.50	12.30	33.07	59.66
252	-0.04	398.77	10.73	32.97	59.67
253	-0.04	397.67	11.00	32.87	59.68
254	-0.04	398.43	11.37	32.90	59.68
255	-0.04	399.47	12.50	32.83	59.67
256	-0.04	400.00	12.37	32.67	59.69
257	-0.04	399.53	12.10	32.50	59.70
258	-0.04	398.40	12.20	32.43	59.72
259	-0.04	397.77	12.30	32.40	59.69
260	-0.04	398.27	12.70	32.43	59.68
261	-0.04	398.60	13.10	32.30	59.65
262	-0.04	398.97	13.13	32.10	59.66
263	-0.04	399.53	12.60	31.87	59.68
264	-0.04	399.43	12.37	31.80	59.70
265	-0.04	399.37	12.17	31.80	59.69
266	-0.04	398.63	12.70	31.80	59.67
267	-0.04	399.33	12.50	31.50	59.67
268	-0.04	399.43	12.67	31.33	59.66
269	-0.04	399.47	12.77	31.23	59.68
270	-0.04	398.87	12.97	31.43	59.67
271	-0.04	399.33	13.17	31.43	59.67
272	-0.04	399.17	13.47	31.37	59.66
273	-0.04	400.83	13.50	31.20	59.67
274	-0.04	400.57	12.87	31.07	59.68
275	-0.04	400.50	13.03	31.00	59.69
276	-0.04	399.10	12.97	31.00	59.68
277	-0.04	398.97	13.37	30.97	59.66
278	-0.04	398.50	12.20	30.83	59.66
279	-0.04	398.97	12.20	30.73	59.67
280	-0.04	399.40	11.97	30.57	59.68
281	-0.04	400.07	12.20	30.50	59.69
282	-0.04	399.77	12.53	30.40	59.68
283	-0.04	399.03	13.03	30.47	59.67
284	-0.04	399.40	13.20	30.43	59.67
285	-0.04	398.77	12.87	30.33	59.67
286	-0.04	399.43	12.27	30.20	59.68
287	-0.04	398.73	12.37	30.17	59.69
288	-0.04	399.17	12.63	30.33	59.66
289	-0.04	398.40	13.10	30.33	59.68
290	-0.04	398.67	12.80	30.23	59.68
291	-0.04	399.50	12.70	29.80	59.70
292	-0.04	399.80	11.43	29.63	59.67
293	-0.04	400.10	11.63	29.57	59.68
294	-0.04	399.20	11.67	29.77	59.68
295	-0.04	400.13	13.13	30.17	59.68
296	-0.04	399.70	13.20	30.17	59.67
297	-0.04	400.20	12.87	29.93	59.67
298	-0.04	399.27	12.37	29.37	59.65
299	-0.04	399.27	12.30	29.23	59.64
300	-0.04	398.97	13.73	29.30	59.63
301	-0.04	399.07	14.23	29.40	59.65
302	-0.04	399.13	14.37	29.47	59.66
303	-0.04	399.03	13.33	29.17	59.69
304	-0.04	398.40	13.03	28.97	59.69
305	-0.04	398.73	12.83	28.83	59.69
306	-0.04	398.43	13.07	28.93	59.66
307	-0.04	397.83	13.23	28.97	59.65
308	-0.04	397.60	12.20	28.80	59.66
309	-0.04	398.57	10.77	28.70	59.67
310	-0.04	400.03	10.50	28.63	59.68
311	-0.04	400.00	14.87	28.63	59.67
312	-0.04	399.10	16.13	28.70	59.66
313	-0.04	397.90	16.20	28.47	59.66
314	-0.04	398.20	12.87	28.27	59.67
315	-0.04	398.33	12.63	28.07	59.68
316	-0.04	398.53	12.77	28.23	59.68
317	-0.04	398.40	13.00	28.40	59.67
318	-0.04	398.20	13.17	28.43	59.67
319	-0.04	399.63	12.97	28.37	59.66
320	-0.04	399.83	12.80	28.23	59.66
321	-0.04	400.20	12.03	28.17	59.67
322	-0.04	400.20	12.23	28.10	59.68
323	-0.04	399.83	12.53	28.17	59.68
324	-0.04	400.57	13.37	28.17	59.67
325	-0.04	399.73	13.23	27.80	59.67
326	-0.04	399.87	12.87	27.67	59.65
327	-0.04	399.27	12.80	27.63	59.66
328	-0.04	399.07	12.63	27.90	59.66
329	-0.04	398.33	12.93	27.87	59.68
330	-0.04	398.70	13.03	28.07	59.66
331	-0.04	399.27	13.37	28.00	59.65
332	-0.04	399.53	14.63	27.93	59.65
333	-0.04	399.27	13.60	27.57	59.67
334	-0.04	398.73	13.13	27.47	59.68
335	-0.04	399.00	11.40	27.40	59.68
336	-0.04	398.43	12.40	27.40	59.67
337	-0.04	398.67	13.00	27.40	59.65
338	-0.04	397.93	13.23	27.43	59.65
339	-0.04	398.47	12.47	27.37	59.66
340	-0.04	399.23	12.40	27.30	59.68
341	-0.04	400.70	12.80	27.20	59.68
342	-0.04	400.37	13.57	27.17	59.67
343	-0.04	399.77	13.57	27.13	59.66
344	-0.04	399.67	13.43	27.00	59.65
345	-0.04	399.70	13.07	26.77	59.66
346	-0.04	399.73	12.93	26.57	59.67
347	-0.04	398.27	12.27	26.53	59.67
348	-0.04	398.77	12.47	26.63	59.68
349	-0.04	398.80	12.43	26.77	59.67
350	-0.04	399.90	13.13	26.73	59.65
351	-0.04	399.53	13.17	26.67	59.64
352	-0.04	398.83	11.70	26.53	59.65
353	-0.04	398.53	11.13	26.40	59.66
354	-0.04	398.80	11.03	26.20	59.68
355	-0.04	399.57	12.33	26.13	59.68
356	-0.04	399.83	13.30	26.10	59.68
357	-0.04	399.73	13.00	26.13	59.66
358	-0.04	399.47	13.47	26.10	59.66
359	-0.04	399.10	13.13	26.07	59.65
360	-0.04	399.00	13.33	26.03	59.66
361	-0.04	400.03	12.87	25.97	59.67
362	-0.04	400.17	12.67	25.87	59.68
363	-0.04	399.87	13.00	25.73	59.68
364	-0.04	398.23	12.90	25.67	59.67
365	-0.04	397.67	13.27	25.57	59.64
366	-0.04	398.27	13.33	25.30	59.63
367	-0.04	398.67	13.67	25.20	59.63
368	-0.04	400.00	13.23	25.13	59.67
369	-0.04	399.83	12.30	25.30	59.68
370	-0.04	400.63	12.40	25.17	59.67
371	-0.04	399.77	12.70	25.13	59.67
372	-0.04	399.70	13.37	25.07	59.65
373	-0.04	399.47	13.37	25.10	59.64
374	-0.04	399.73	12.13	25.07	59.63
375	-0.04	399.60	11.40	25.03	59.65
376	-0.04	399.57	11.40	24.93	59.68
377	-0.04	399.03	12.07	24.93	59.66
378	-0.04	398.87	12.27	24.87	59.66
379	-0.04	398.07	12.07	25.00	59.65
380	-0.04	398.60	12.57	24.93	59.66
381	-0.04	398.90	13.30	24.90	59.66
382	-0.04	400.17	13.30	24.73	59.67
383	-0.04	399.80	13.07	24.70	59.66
384	-0.04	399.73	13.63	24.67	59.67
385	-0.04	399.63	13.73	24.67	59.66
386	-0.04	399.77	14.10	24.87	59.66
387	-0.04	400.03	13.73	24.80	59.65
388	-0.04	400.23	13.97	24.67	59.66
389	-0.04	399.93	13.67	24.50	59.66
390	-0.04	400.27	13.50	24.50	59.66
391	-0.04	400.23	13.87	24.47	59.65
392	-0.04	400.60	14.07	24.13	59.68
393	-0.04	399.57	13.83	24.13	59.68
394	-0.04	399.33	12.83	24.00	59.69
395	-0.04	399.97	12.77	24.03	59.67
396	-0.04	400.13	13.93	24.00	59.68
397	-0.04	399.07	14.83	24.10	59.67
398	-0.04	397.67	15.00	24.23	59.65
399	-0.04	397.70	14.10	24.17	59.65
400	-0.04	398.00	13.47	23.97	59.66
401	-0.04	398.73	12.97	23.77	59.67
402	-0.04	399.30	12.73	23.63	59.68
403	-0.04	399.47	12.87	23.77	59.65
404	-0.04	399.60	13.30	23.83	59.65
405	-0.04	398.30	13.67	23.90	59.65
406	-0.04	399.23	13.80	23.83	59.65
407	-0.04	399.27	13.60	23.77	59.66
408	-0.04	400.20	13.23	23.67	59.66
409	-0.04	398.90	12.63	23.63	59.67
410	-0.04	399.23	12.77	23.70	59.67
411	-0.04	400.03	13.27	24.00	59.64
412	-0.04	401.00	13.93	24.10	59.63
413	-0.04	401.00	13.77	24.10	59.63
414	-0.04	400.33	13.57	23.80	59.66
415	-0.04	400.63	13.43	23.57	59.67
416	-0.04	399.87	13.27	23.43	59.67
417	-0.04	399.43	13.00	23.37	59.67
418	-0.04	398.97	13.30	23.47	59.66
419	-0.04	399.00	13.73	23.43	59.65
420	-0.04	399.37	14.20	23.37	59.67
421	-0.04	399.83	13.80	23.07	59.69
422	-0.04	399.47	13.87	22.90	59.70
423	-0.04	398.90	13.40	22.73	59.69
424	-0.04	398.03	13.43	22.80	59.68
425	-0.04	398.63	13.13	22.80	59.68
426	-0.04	399.50	13.50	22.83	59.67
427	-0.04	400.17	13.60	22.83	59.67
428	-0.04	399.20	13.60	22.83	59.66
429	-0.04	399.17	13.43	22.77	59.65
430	-0.04	399.70	13.63	22.77	59.62
431	-0.04	400.33	13.63	22.63	59.64
432	-0.04	401.17	13.57	22.60	59.66
433	-0.04	400.07	12.97	22.50	59.67
434	-0.04	400.50	14.33	22.50	59.66
435	-0.04	398.70	14.50	22.50	59.65
436	-0.04	398.87	15.00	22.57	59.66
437	-0.04	398.70	13.90	22.57	59.65
438	-0.04	399.47	14.03	22.60	59.65
439	-0.04	399.07	14.03	22.67	59.65
440	-0.04	399.30	13.30	22.47	59.66
441	-0.04	398.90	10.60	22.30	59.66
442	-0.04	399.13	10.13	22.03	59.67
443	-0.04	399.33	10.40	22.10	59.68
444	-0.04	400.17	12.80	22.03	59.67
445	-0.04	399.87	13.20	22.00	59.67
446	-0.04	399.63	13.77	21.97	59.66
447	-0.04	398.77	14.20	21.90	59.65
448	-0.04	398.60	14.07	21.87	59.64
449	-0.04	398.73	13.10	21.73	59.65
450	-0.04	399.63	13.47	21.70	59.65
451	-0.04	399.47	13.43	21.53	59.67
452	-0.04	399.63	14.30	21.53	59.67
453	-0.04	399.53	13.83	21.47	59.67
454	-0.04	400.27	14.10	21.47	59.67
455	-0.04	399.77	14.27	21.10	59.67
456	-0.04	399.40	13.97	21.20	59.66
457	-0.04	399.33	14.20	21.17	59.65
458	-0.04	399.47	13.90	21.37	59.65
459	-0.04	399.30	13.80	21.27	59.65
460	-0.04	398.97	13.07	21.17	59.67
461	-0.04	399.23	12.63	21.20	59.66
462	-0.04	399.53	12.83	21.17	59.67
463	-0.04	399.90	13.47	21.30	59.66
464	-0.04	399.57	13.53	21.33	59.65
465	-0.04	399.57	11.87	21.30	59.64
466	-0.04	399.87	12.07	21.17	59.65
467	-0.04	399.13	11.43	21.10	59.67
468	-0.04	398.57	15.20	21.10	59.67
469	-0.04	398.33	14.70	21.17	59.67
470	-0.04	398.57	15.57	21.17	59.66
471	-0.04	398.80	13.37	21.10	59.66
472	-0.04	398.13	13.47	21.20	59.66
473	-0.04	399.67	13.67	21.03	59.67
474	-0.04	400.80	13.53	20.87	59.67
475	-0.04	401.43	13.57	20.57	59.66
476	-0.04	399.60	13.73	20.63	59.66
477	-0.04	398.60	13.57	20.70	59.65
478	-0.04	398.60	13.43	20.67	59.63
479	-0.04	400.20	12.23	20.47	59.64
480	-0.04	400.00	12.50	20.30	59.67
481	-0.04	400.00	12.50	20.40	59.68
482	-0.04	399.17	13.80	20.43	59.67
483	-0.04	400.07	14.27	20.43	59.64
484	-0.04	399.73	13.57	20.17	59.65
485	-0.04	398.77	13.17	20.07	59.66
486	-0.04	398.30	12.27	20.07	59.67
487	-0.04	398.43	13.03	20.17	59.66
488	-0.04	399.43	13.83	20.30	59.65
489	-0.04	399.07	15.43	20.33	59.64
490	-0.04	399.13	14.90	20.30	59.66
491	-0.04	399.40	14.03	20.17	59.67
492	-0.04	399.30	12.47	20.13	59.67
493	-0.04	400.00	13.27	20.17	59.65
494	-0.04	399.37	13.20	20.27	59.65
495	-0.04	400.03	12.07	20.23	59.65
496	-0.04	400.57	11.73	20.07	59.66
497	-0.04	401.23	12.33	19.97	59.66
498	-0.04	401.00	14.00	20.03	59.66
499	-0.04	399.60	14.13	20.10	59.66
500	-0.04	399.67	13.93	20.10	59.65
501	-0.04	399.73	13.53	19.87	59.63
502	-0.04	398.93	14.97	19.83	59.64
503	-0.04	398.07	14.80	19.77	59.63
504	-0.04	397.03	15.23	19.87	59.65
505	-0.04	398.13	13.80	19.77	59.65
506	-0.04	398.77	13.80	19.63	59.66
507	-0.04	399.60	13.33	19.47	59.66
508	-0.04	399.53	13.60	19.43	59.66
509	-0.04	399.70	13.83	19.50	59.65
510	-0.04	398.97	14.30	19.50	59.64
511	-0.04	400.33	14.17	19.37	59.64
512	-0.04	400.43	13.77	19.23	59.65
513	-0.04	401.13	13.30	19.23	59.66
514	-0.04	399.70	12.50	19.33	59.65
515	-0.04	399.63	10.87	19.30	59.64
516	-0.04	399.87	10.77	19.27	59.65
517	-0.04	399.97	11.47	19.17	59.66
518	-0.04	399.90	13.30	19.20	59.66
519	-0.04	399.17	13.87	19.17	59.65
520	-0.04	398.43	13.90	19.17	59.65
521	-0.04	398.07	13.70	19.13	59.65
522	-0.04	398.87	13.40	19.07	59.66
523	-0.04	399.17	13.33	19.03	59.66
524	-0.04	399.43	11.07	19.00	59.65
525	-0.04	398.83	11.40	19.03	59.64
526	-0.04	399.73	11.67	18.97	59.64
527	-0.04	399.90	13.57	18.87	59.65
528	-0.04	400.50	13.40	18.73	59.68
529	-0.04	400.33	13.00	18.67	59.70
530	-0.04	400.13	13.50	18.63	59.67
531	-0.04	399.27	13.63	18.53	59.64
532	-0.04	398.30	13.57	18.43	59.61
533	-0.04	398.37	13.40	18.37	59.64
534	-0.04	398.93	13.47	18.37	59.65
535	-0.04	398.83	13.67	18.40	59.65
536	-0.04	397.97	14.07	18.33	59.65
537	-0.04	397.80	13.80	18.23	59.65
538	-0.04	398.90	13.47	18.20	59.66
539	-0.04	399.30	13.40	18.23	59.66
540	-0.04	399.80	15.90	18.33	59.65
541	-0.04	399.50	16.43	18.33	59.64
542	-0.04	399.13	16.70	18.30	59.64
543	-0.04	398.93	15.43	18.17	59.66
544	-0.04	399.07	15.30	18.13	59.66
545	-0.04	399.27	15.10	18.17	59.66
546	-0.04	398.83	14.00	18.40	59.64
547	-0.04	398.87	14.03	18.47	59.64
548	-0.04	400.00	13.67	18.43	59.65
549	-0.04	400.13	13.60	18.20	59.66
550	-0.04	400.00	13.73	18.20	59.65
551	-0.04	399.60	14.13	18.23	59.64
552	-0.04	400.23	14.27	18.30	59.64
553	-0.04	400.53	13.57	18.17	59.65
554	-0.04	400.47	15.03	18.07	59.66
555	-0.04	400.23	14.93	18.07	59.65
556	-0.04	399.87	16.93	18.17	59.65
557	-0.04	399.73	15.07	18.20	59.64
558	-0.04	398.90	15.07	18.10	59.66
559	-0.04	398.80	13.70	17.97	59.67
560	-0.04	398.67	13.67	18.00	59.66
561	-0.04	399.83	13.07	18.03	59.65
562	-0.04	400.03	12.70	18.03	59.64
563	-0.04	400.97	13.03	17.80	59.65
564	-0.04	400.23	14.27	17.70	59.65
565	-0.04	400.43	14.60	17.53	59.65
566	-0.04	399.40	14.87	17.73	59.64
567	-0.04	399.83	14.03	17.73	59.64
568	-0.04	399.53	13.30	17.83	59.65
569	-0.04	399.17	12.60	17.63	59.66
570	-0.04	399.40	14.63	17.57	59.66
571	-0.04	398.37	15.43	17.60	59.66
572	-0.04	398.50	16.07	17.60	59.65
573	-0.04	398.30	14.37	17.30	59.64
574	-0.04	398.93	13.97	17.13	59.64
575	-0.04	399.13	13.00	17.07	59.64
576	-0.04	398.97	12.93	17.30	59.66
577	-0.04	399.60	13.27	17.37	59.65
578	-0.04	399.93	14.03	17.37	59.64
579	-0.04	399.33	14.23	17.23	59.65
580	-0.04	398.33	13.77	17.10	59.66
581	-0.04	398.07	13.63	16.93	59.67
582	-0.04	398.40	13.23	17.00	59.67
583	-0.04	399.30	14.43	17.00	59.65
584	-0.04	399.23	14.20	17.07	59.64
585	-0.04	398.90	13.30	17.00	59.64
586	-0.04	399.10	12.30	16.83	59.64
587	-0.04	399.97	12.40	16.77	59.67
588	-0.04	400.53	13.50	16.87	59.67
589	-0.04	400.70	13.87	16.93	59.68
590	-0.04	400.43	14.47	17.00	59.65
591	-0.04	400.23	14.20	16.93	59.65
592	-0.04	400.27	13.60	16.97	59.65
593	-0.04	400.13	12.70	16.97	59.65
594	-0.04	400.50	12.77	16.97	59.66
595	-0.04	400.53	13.23	17.10	59.65
596	-0.04	399.83	13.97	16.97	59.65
597	-0.04	399.60	13.97	16.97	59.64
598	-0.04	398.10	13.73	16.83	59.64
599	-0.04	398.90	13.73	16.90	59.65
600	-0.04	399.27	14.03	16.83	59.66
601	-0.04	399.97	14.23	16.87	59.66
602	-0.04	399.07	15.53	16.93	59.65
