time (s)	cumulative shear displacment (cm)	total normal stress (kPa)	shear stress (kPa)	pore-water pressure (kPa)	specimen thickness (mm)
0	0.00	201.24	36.61	-52.94	61.66
0.2	0.00	201.24	36.61	-52.94	61.66
0.4	0.00	201.24	36.61	-52.94	61.66
0.6	0.00	200.70	36.61	-52.90	61.66
0.8	0.00	201.18	37.17	-52.78	61.65
1	0.00	200.86	37.13	-52.69	61.64
1.2	0.00	200.98	37.96	-52.58	61.62
1.4	0.00	201.34	38.92	-52.49	61.62
1.6	0.00	201.62	38.64	-52.44	61.61
1.8	0.00	200.80	38.40	-52.36	61.61
2	0.00	201.16	38.40	-52.30	61.62
2.2	0.00	201.28	37.29	-52.26	61.62
2.4	0.00	201.26	36.77	-52.24	61.62
2.6	0.00	201.30	37.29	-52.17	61.62
2.8	0.00	200.25	38.96	-52.18	61.62
3	0.00	199.43	38.96	-52.15	61.62
3.2	0.00	199.63	39.36	-52.17	61.62
3.4	0.00	199.95	38.96	-52.16	61.62
3.6	0.00	200.25	38.44	-52.21	61.62
3.8	0.00	200.76	36.21	-52.23	61.63
4	0.00	200.64	35.77	-52.18	61.63
4.2	0.00	200.09	35.69	-52.19	61.63
4.4	0.00	200.48	35.73	-52.13	61.63
4.6	0.00	200.17	35.97	-52.05	61.64
4.8	0.00	200.39	36.21	-51.98	61.65
5	0.00	200.09	36.57	-51.91	61.63
5.2	0.00	199.99	36.01	-52.29	61.64
5.4	0.00	198.71	36.09	-52.26	61.63
5.6	0.00	198.93	36.29	-52.20	61.62
5.8	0.00	199.45	34.69	-52.13	61.61
6	0.00	199.39	34.69	-52.18	61.62
6.2	0.00	199.61	35.37	-51.69	61.62
6.4	0.00	199.63	35.61	-51.44	61.62
6.6	0.00	199.67	35.45	-51.38	61.62
6.8	0.00	199.85	37.29	-51.34	61.62
7	0.00	200.03	37.60	-51.17	61.62
7.2	0.00	200.21	37.76	-51.08	61.62
7.4	0.00	200.68	37.76	-51.20	61.61
7.6	0.00	200.64	38.04	-51.17	61.61
7.8	0.00	200.60	39.20	-51.08	61.61
8	0.00	201.32	39.52	-51.04	61.62
8.2	0.00	201.72	39.80	-51.02	61.62
8.4	0.00	200.88	40.51	-51.02	61.62
8.6	0.00	201.14	40.63	-50.91	61.61
8.8	0.00	200.70	39.68	-50.86	61.57
9	0.00	200.31	39.36	-50.88	61.51
9.2	0.00	201.44	39.28	-50.82	61.51
9.4	0.00	202.06	38.36	-50.73	61.50
9.6	0.00	201.96	38.28	-50.71	61.50
9.8	0.00	201.50	38.24	-50.64	61.53
10	0.00	201.18	38.32	-50.51	61.59
10.2	0.00	198.95	38.24	-50.32	61.59
10.4	0.00	198.53	38.72	-50.27	61.60
10.6	0.00	198.85	38.76	-50.22	61.61
10.8	0.00	199.31	38.84	-50.30	61.61
11	0.00	199.23	39.00	-50.24	61.63
11.2	0.00	200.09	38.76	-50.33	61.63
11.4	0.00	201.02	38.24	-50.25	61.63
11.6	0.00	200.94	38.12	-50.21	61.63
11.8	0.00	201.30	38.00	-50.15	61.63
12	0.00	201.58	37.52	-50.16	61.62
12.2	0.00	200.29	37.32	-50.16	61.64
12.4	0.00	199.51	37.17	-50.21	61.64
12.6	0.00	199.27	36.85	-50.60	61.64
12.8	0.00	199.35	36.21	-50.61	61.64
13	0.00	199.19	36.09	-50.57	61.60
13.2	0.00	199.67	36.29	-50.18	61.59
13.4	0.00	199.99	36.57	-50.12	61.55
13.6	0.00	199.47	36.05	-49.71	61.55
13.8	0.00	199.47	36.69	-49.86	61.56
14	0.00	199.75	36.85	-49.78	61.60
14.2	0.00	200.31	36.85	-50.19	61.58
14.4	0.00	200.15	36.65	-50.26	61.62
14.6	0.00	200.35	37.32	-50.18	61.62
14.8	0.00	200.33	37.48	-49.92	61.62
15	0.00	200.92	37.72	-49.94	61.63
15.2	0.00	200.86	37.60	-49.82	61.63
15.4	0.00	201.14	37.88	-49.65	61.63
15.6	0.00	200.45	37.92	-49.64	61.63
15.8	0.00	199.87	37.40	-49.59	61.63
16	0.00	199.47	37.25	-49.55	61.62
16.2	0.00	199.69	37.44	-49.50	61.62
16.4	0.00	200.50	37.40	-49.42	61.61
16.6	0.00	202.59	37.56	-49.33	61.61
16.8	0.00	203.07	38.04	-49.37	61.62
17	0.00	203.01	38.44	-49.28	61.65
17.2	0.00	203.29	38.72	-49.21	61.65
17.4	0.00	203.19	39.48	-49.27	61.66
17.6	0.00	201.78	39.56	-49.24	61.66
17.8	0.00	201.22	39.72	-49.02	61.66
18	0.00	201.42	39.64	-49.06	61.62
18.2	0.00	201.66	39.76	-49.00	61.62
18.4	0.00	201.44	39.28	-48.84	61.61
18.6	0.00	201.22	39.00	-48.74	61.59
18.8	0.00	201.82	38.96	-48.64	61.59
19	0.00	201.54	38.88	-48.49	61.59
19.2	0.00	201.66	38.52	-48.44	61.59
19.4	0.00	201.92	38.32	-48.41	61.59
19.6	0.00	202.24	38.76	-48.34	61.59
19.8	0.00	202.10	38.92	-48.36	61.59
20	0.00	202.00	39.32	-48.34	61.59
20.2	0.00	201.08	39.60	-48.25	61.59
20.4	0.00	200.98	39.96	-48.12	61.59
20.6	0.00	200.44	40.00	-48.08	61.59
20.8	0.00	200.46	40.24	-47.98	61.59
21	0.00	200.01	39.96	-47.90	61.60
21.2	0.00	199.59	40.32	-47.84	61.61
21.4	0.00	199.65	40.32	-47.84	61.63
21.6	0.00	201.10	40.32	-47.81	61.65
21.8	0.00	200.64	40.35	-47.78	61.65
22	0.00	200.96	40.79	-47.73	61.65
22.2	0.00	201.68	41.39	-47.72	61.65
22.4	0.00	201.30	42.11	-47.66	61.63
22.6	0.00	200.70	41.99	-47.59	61.60
22.8	0.00	200.98	41.91	-47.54	61.61
23	0.00	201.00	41.39	-47.24	61.61
23.2	0.00	201.16	40.28	-47.16	61.61
23.4	0.00	201.40	39.24	-47.18	61.61
23.6	0.00	201.88	39.00	-47.18	61.61
23.8	0.00	202.24	38.28	-47.18	61.62
24	0.00	202.28	38.04	-47.44	61.62
24.2	0.00	201.66	38.16	-47.43	61.61
24.4	0.00	200.82	38.12	-47.41	61.61
24.6	0.00	200.80	38.24	-47.32	61.61
24.8	0.00	200.43	38.56	-47.21	61.61
25	0.00	201.14	38.52	-47.24	61.62
25.2	0.00	201.30	38.32	-47.18	61.62
25.4	0.00	200.27	38.24	-47.07	61.61
25.6	0.00	199.85	38.40	-47.02	61.61
25.8	0.00	200.43	38.04	-46.98	61.65
26	0.00	200.37	36.89	-46.85	61.64
26.2	0.00	200.33	38.36	-46.86	61.64
26.4	0.00	201.90	38.80	-46.82	61.67
26.6	0.00	201.78	38.76	-46.86	61.68
26.8	0.00	200.80	39.32	-46.88	61.64
27	0.00	200.78	40.63	-46.81	61.67
27.2	0.00	201.76	39.28	-46.71	61.65
27.4	0.00	201.46	38.96	-46.68	61.63
27.6	0.00	201.86	38.88	-46.59	61.63
27.8	0.00	202.69	38.56	-46.47	61.62
28	0.00	202.36	39.12	-46.44	61.60
28.2	0.00	201.68	38.80	-46.43	61.61
28.4	0.00	200.84	38.92	-46.37	61.61
28.6	0.00	200.45	38.84	-46.27	61.61
28.8	0.00	200.56	38.68	-46.24	61.61
29	0.00	200.96	38.16	-46.18	61.62
29.2	0.00	200.27	38.12	-46.11	61.62
29.4	0.00	200.88	38.24	-46.01	61.63
29.6	0.00	200.41	38.80	-45.99	61.62
29.8	0.00	199.71	39.00	-45.98	61.63
30	0.00	199.07	37.88	-45.98	61.62
30.2	0.00	199.95	38.16	-45.92	61.62
30.4	0.00	199.87	38.12	-45.98	61.61
30.6	0.00	200.31	37.56	-45.97	61.61
30.8	0.00	200.52	37.68	-46.00	61.61
31	0.00	201.62	38.92	-45.88	61.61
31.2	0.00	202.02	39.20	-45.79	61.61
31.4	0.00	202.63	39.28	-45.70	61.62
31.6	0.00	202.53	39.40	-45.60	61.61
31.8	0.00	202.42	39.60	-45.42	61.61
32	0.00	201.92	39.56	-45.40	61.61
32.2	0.00	201.90	39.36	-45.45	61.61
32.4	0.00	202.08	39.32	-45.41	61.61
32.6	0.00	201.72	39.20	-45.40	61.62
32.8	0.00	202.08	39.08	-45.37	61.59
33	0.00	202.47	38.76	-45.34	61.58
33.2	0.00	202.99	38.92	-45.22	61.58
33.4	0.00	202.41	39.36	-45.18	61.58
33.6	0.00	202.43	39.72	-45.10	61.57
33.8	0.00	201.56	39.76	-44.93	61.60
34	0.00	200.58	40.12	-44.94	61.59
34.2	0.00	199.77	40.20	-44.97	61.59
34.4	0.00	200.11	41.11	-44.93	61.59
34.6	0.00	200.94	41.03	-44.86	61.58
34.8	0.00	201.22	40.95	-44.91	61.58
35	0.00	201.08	38.28	-44.74	61.58
35.2	0.00	200.52	38.08	-44.59	61.59
35.4	0.00	200.46	36.77	-44.46	61.59
35.6	0.00	200.54	37.05	-44.40	61.59
35.8	0.00	200.21	37.17	-44.34	61.63
36	0.00	200.29	39.72	-44.33	61.63
36.2	0.00	200.46	40.08	-44.27	61.62
36.4	0.00	201.46	40.43	-44.23	61.61
36.6	0.00	202.20	40.75	-44.13	61.61
36.8	0.00	203.33	41.31	-44.05	61.57
37	0.00	202.85	42.15	-43.96	61.58
37.2	0.00	202.08	42.27	-43.95	61.57
37.4	0.00	201.42	42.15	-43.88	61.58
37.6	0.00	200.56	41.59	-43.91	61.58
37.8	0.00	200.03	41.27	-43.61	61.58
38	0.00	200.78	40.95	-43.82	61.58
38.2	0.00	201.12	40.83	-43.73	61.58
38.4	0.00	200.39	40.83	-43.74	61.58
38.6	0.00	199.73	40.87	-43.70	61.58
38.8	0.00	198.69	40.67	-43.97	61.58
39	0.00	199.89	40.51	-43.67	61.59
39.2	0.00	200.31	40.16	-43.65	61.59
39.4	0.00	199.99	39.84	-43.56	61.59
39.6	0.00	200.42	39.72	-43.54	61.60
39.8	0.00	201.60	39.48	-43.54	61.60
40	0.00	201.02	39.04	-43.53	61.61
40.2	0.00	202.45	38.80	-43.53	61.60
40.4	0.00	202.99	38.68	-43.46	61.60
40.6	0.00	203.51	38.56	-43.38	61.61
40.8	0.00	202.77	38.36	-43.29	61.61
41	0.00	202.24	36.81	-43.13	61.61
41.2	0.00	200.86	36.77	-43.07	61.61
41.4	0.00	201.68	36.61	-43.19	61.61
41.6	0.00	200.70	36.17	-43.20	61.61
41.8	0.00	201.06	36.25	-43.15	61.60
42	0.00	200.88	37.80	-43.22	61.60
42.2	0.00	201.68	38.04	-43.18	61.60
42.4	0.00	200.98	38.32	-43.02	61.60
42.6	0.00	201.66	38.64	-42.93	61.60
42.8	0.00	201.42	38.84	-42.87	61.60
43	0.00	200.78	39.20	-42.77	61.60
43.2	0.00	200.58	39.36	-42.72	61.59
43.4	0.00	201.14	39.24	-42.66	61.59
43.6	0.00	199.73	39.40	-42.59	61.58
43.8	0.00	198.75	39.52	-42.52	61.58
44	0.00	199.49	39.44	-42.45	61.58
44.2	0.00	198.00	39.52	-42.34	61.58
44.4	0.00	198.14	39.76	-42.31	61.58
44.6	0.00	198.85	40.04	-42.25	61.59
44.8	0.00	200.98	40.31	-42.24	61.54
45	0.00	200.35	40.59	-42.23	61.53
45.2	0.00	201.22	40.55	-42.21	61.54
45.4	0.00	200.13	41.07	-42.10	61.53
45.6	0.00	201.24	42.11	-42.06	61.52
45.8	0.00	200.35	41.75	-41.89	61.58
46	0.00	200.25	41.27	-41.82	61.59
46.2	0.00	200.13	41.27	-41.96	61.58
46.4	0.00	200.62	40.91	-41.70	61.58
46.6	0.00	199.37	40.00	-41.63	61.57
46.8	0.00	199.81	39.96	-41.68	61.57
47	0.00	200.45	40.24	-41.47	61.56
47.2	0.00	200.74	40.24	-41.17	61.56
47.4	0.00	200.41	39.96	-41.34	61.57
47.6	0.00	200.62	39.72	-41.19	61.58
47.8	0.00	201.14	39.72	-41.15	61.58
48	0.00	201.96	39.56	-41.28	61.58
48.2	0.00	201.22	39.48	-41.04	61.58
48.4	0.00	200.90	39.24	-41.02	61.58
48.6	0.00	201.08	39.44	-41.05	61.58
48.8	0.00	200.23	39.56	-41.04	61.57
49	0.00	199.65	39.64	-40.95	61.57
49.2	0.00	200.05	39.76	-41.09	61.57
49.4	0.00	200.94	40.20	-41.01	61.56
49.6	0.00	200.33	39.68	-41.04	61.57
49.8	0.00	200.80	39.44	-40.96	61.57
50	0.00	200.23	39.64	-40.89	61.58
50.2	0.00	201.34	39.76	-40.84	61.57
50.4	0.00	201.18	39.84	-40.76	61.58
50.6	0.00	201.34	40.04	-40.74	61.57
50.8	0.00	201.70	40.31	-40.66	61.57
51	0.00	202.00	40.16	-40.72	61.57
51.2	0.00	201.38	40.04	-40.75	61.58
51.4	0.00	200.86	39.68	-40.78	61.59
51.6	0.00	201.18	39.88	-40.66	61.59
51.8	0.00	199.91	40.31	-40.64	61.59
52	0.00	199.89	40.20	-40.59	61.59
52.2	0.00	199.57	39.92	-40.55	61.59
52.4	0.00	200.62	39.92	-40.51	61.60
52.6	0.00	200.86	39.56	-40.48	61.60
52.8	0.00	201.64	38.52	-40.38	61.60
53	0.00	202.04	38.32	-40.28	61.60
53.2	0.00	202.85	37.96	-40.25	61.60
53.4	0.00	202.42	37.68	-40.19	61.61
53.6	0.00	203.05	38.56	-40.16	61.62
53.8	0.00	202.42	38.88	-40.18	61.62
54	0.00	202.34	39.36	-40.15	61.62
54.2	0.00	202.08	39.64	-39.81	61.62
54.4	0.00	202.12	40.28	-39.55	61.60
54.6	0.00	201.66	39.72	-39.46	61.59
54.8	0.00	201.36	40.35	-39.34	61.59
55	0.00	200.72	40.51	-39.30	61.58
55.2	0.00	200.21	41.43	-39.46	61.58
55.4	0.00	200.01	41.63	-39.55	61.58
55.6	0.00	199.65	42.07	-39.50	61.58
55.8	0.00	200.13	42.39	-39.47	61.57
56	0.00	199.97	42.47	-39.38	61.57
56.2	0.00	199.59	42.11	-39.37	61.57
56.4	0.00	201.02	41.87	-39.39	61.56
56.6	0.00	202.79	41.47	-39.36	61.58
56.8	0.00	202.89	40.91	-39.32	61.60
57	0.00	202.93	40.87	-39.27	61.65
57.2	0.00	203.17	40.67	-39.19	61.65
57.4	0.00	201.76	40.63	-39.11	61.65
57.6	0.00	200.60	40.39	-39.09	61.65
57.8	0.00	201.18	40.51	-39.10	61.63
58	0.00	201.34	40.00	-38.95	61.59
58.2	0.00	200.84	39.84	-38.43	61.56
58.4	0.00	200.78	39.56	-38.41	61.56
58.6	0.00	201.14	39.80	-38.37	61.56
58.8	0.00	200.82	39.48	-38.27	61.56
59	0.00	200.90	39.76	-38.38	61.56
59.2	0.00	201.54	39.96	-38.89	61.59
59.4	0.00	201.78	40.08	-38.84	61.59
59.6	0.00	201.06	39.96	-38.79	61.59
59.8	0.00	200.64	40.08	-38.76	61.59
60	0.00	200.84	40.20	-38.70	61.58
60.2	0.00	200.50	40.32	-38.62	61.58
60.4	0.00	200.50	40.28	-38.54	61.58
60.6	0.00	200.68	40.51	-38.52	61.58
60.8	0.00	200.88	40.47	-38.45	61.58
61	0.00	202.97	40.51	-38.33	61.57
61.2	0.00	204.15	40.24	-38.28	61.57
61.4	0.00	205.00	40.24	-38.29	61.58
61.6	0.00	205.26	40.51	-38.17	61.58
61.8	0.00	205.74	40.55	-38.13	61.66
62	0.00	203.87	40.35	-38.14	61.62
62.2	0.00	202.95	40.87	-38.08	61.64
62.4	0.00	202.10	40.99	-38.01	61.62
62.6	0.00	202.34	40.39	-37.97	61.62
62.8	0.00	202.77	39.84	-37.95	61.54
63	0.00	202.87	38.88	-37.84	61.58
63.2	0.00	202.83	39.08	-38.16	61.57
63.4	0.00	202.53	39.28	-38.02	61.57
63.6	0.00	201.88	41.07	-38.01	61.57
63.8	0.00	201.60	41.63	-37.92	61.58
64	0.00	201.42	42.67	-37.93	61.60
64.2	0.00	200.60	42.35	-37.52	61.60
64.4	0.00	200.39	42.11	-37.56	61.60
64.6	0.00	200.48	40.75	-37.69	61.59
64.8	0.00	200.45	41.15	-37.66	61.59
65	0.00	200.27	41.39	-37.61	61.56
65.2	0.00	201.06	41.03	-37.52	61.56
65.4	0.00	200.70	41.31	-37.45	61.56
65.6	0.00	200.43	41.07	-37.20	61.57
65.8	0.00	199.17	40.71	-37.14	61.56
66	0.00	199.61	40.20	-37.11	61.57
66.2	0.00	199.73	40.32	-37.14	61.58
66.4	0.00	200.29	39.72	-37.12	61.58
66.6	0.00	200.01	39.64	-37.08	61.58
66.8	0.00	201.42	39.08	-37.07	61.58
67	0.00	201.80	39.04	-37.01	61.58
67.2	0.00	202.04	38.84	-36.94	61.58
67.4	0.00	202.08	38.92	-36.90	61.54
67.6	0.00	202.08	38.84	-36.83	61.54
67.8	0.00	202.04	39.40	-36.54	61.53
68	0.00	202.00	39.60	-36.43	61.53
68.2	0.00	202.40	39.72	-36.39	61.53
68.4	0.00	201.68	40.00	-36.31	61.56
68.6	0.00	204.15	40.39	-36.27	61.57
68.8	0.00	203.87	40.16	-36.42	61.57
69	0.00	203.19	40.39	-36.35	61.56
69.2	0.00	202.83	40.35	-36.26	61.54
69.4	0.00	203.27	40.59	-36.20	61.54
69.6	0.00	201.24	40.24	-36.11	61.54
69.8	0.00	201.30	40.08	-36.05	61.54
70	0.00	201.42	36.69	-36.03	61.55
70.2	0.00	201.26	37.84	-36.05	61.57
70.4	0.00	200.88	37.52	-36.00	61.57
70.6	0.00	200.72	37.56	-35.95	61.57
70.8	0.00	200.23	37.84	-35.95	61.57
71	0.00	200.31	41.15	-35.60	61.56
71.2	0.00	200.39	40.08	-35.48	61.56
71.4	0.00	200.88	40.20	-35.43	61.56
71.6	0.00	200.54	40.04	-35.39	61.56
71.8	0.00	200.78	40.20	-35.30	61.56
72	0.00	201.26	40.00	-35.63	61.56
72.2	0.00	201.06	39.88	-35.60	61.57
72.4	0.00	200.88	39.48	-35.61	61.57
72.6	0.00	201.18	39.56	-35.62	61.57
72.8	0.00	200.68	39.20	-35.63	61.57
73	0.00	199.95	39.00	-35.51	61.57
73.2	0.00	200.07	38.92	-35.47	61.57
73.4	0.00	200.48	39.08	-35.41	61.57
73.6	0.00	201.20	38.84	-35.33	61.57
73.8	0.00	202.43	38.76	-35.26	61.58
74	0.00	202.55	39.28	-35.25	61.56
74.2	0.00	202.81	39.44	-34.94	61.57
74.4	0.00	203.15	39.52	-34.88	61.57
74.6	0.00	202.49	39.96	-34.87	61.58
74.8	0.00	201.60	39.72	-34.80	61.56
75	0.00	201.04	41.47	-34.72	61.58
75.2	0.00	200.82	42.83	-34.94	61.58
75.4	0.00	200.88	43.22	-34.69	61.57
75.6	0.00	201.76	43.66	-34.52	61.57
75.8	0.00	201.48	44.42	-34.46	61.57
76	0.00	201.82	42.71	-34.43	61.57
76.2	0.00	201.38	41.75	-34.57	61.56
76.4	0.00	200.94	41.83	-34.55	61.56
76.6	0.00	199.99	41.79	-34.61	61.56
76.8	0.00	200.35	41.91	-34.59	61.56
77	0.00	199.81	41.67	-34.52	61.56
77.2	0.00	199.91	41.67	-34.63	61.56
77.4	0.00	199.93	41.55	-34.71	61.56
77.6	0.00	200.25	41.19	-34.70	61.56
77.8	0.00	201.16	40.87	-34.67	61.57
78	0.00	201.56	40.99	-34.68	61.57
78.2	0.00	201.16	40.35	-34.27	61.57
78.4	0.00	201.58	40.16	-34.12	61.57
78.6	0.00	201.18	39.92	-34.03	61.60
78.8	0.00	200.84	39.84	-33.98	61.60
79	0.00	201.32	39.80	-33.95	61.60
79.2	0.00	199.25	40.20	-33.95	61.59
79.4	0.00	199.01	40.43	-34.04	61.60
79.6	0.00	199.19	40.71	-33.98	61.60
79.8	0.00	198.59	41.07	-33.99	61.58
80	0.00	198.63	41.23	-33.93	61.58
80.2	0.00	201.18	42.55	-33.84	61.58
80.4	0.00	198.77	42.71	-33.79	61.57
80.6	0.00	199.01	42.51	-33.80	61.56
80.8	0.00	199.37	42.19	-33.74	61.57
81	0.00	200.17	42.55	-33.67	61.57
81.2	0.00	199.95	36.61	-33.68	61.57
81.4	0.00	201.84	33.66	-33.65	61.57
81.6	0.00	201.28	33.62	-33.63	61.57
81.8	0.00	201.32	33.74	-33.55	61.57
82	0.00	200.86	33.14	-33.74	61.57
82.2	0.00	200.84	37.33	-33.73	61.58
82.4	0.00	201.00	39.68	-33.23	61.58
82.6	0.00	201.28	39.64	-33.32	61.58
82.8	0.00	201.28	39.64	-33.24	61.57
83	0.00	200.62	39.72	-33.11	61.58
83.2	0.00	201.00	39.92	-33.04	61.57
83.4	0.00	201.36	40.12	-33.47	61.57
83.6	0.00	201.66	40.12	-33.18	61.57
83.8	0.00	201.34	40.00	-33.19	61.57
84	0.00	202.08	40.12	-33.05	61.56
84.2	0.00	201.84	40.55	-33.01	61.57
84.4	0.00	201.76	40.71	-32.94	61.57
84.6	0.00	201.24	41.11	-32.95	61.57
84.8	0.00	201.08	41.51	-32.87	61.56
85	0.00	201.08	41.67	-32.75	61.56
85.2	0.00	201.56	41.83	-32.66	61.56
85.4	0.00	201.62	39.84	-32.64	61.56
85.6	0.00	202.08	39.84	-32.60	61.55
85.8	0.00	202.24	40.08	-32.50	61.56
86	0.00	202.59	39.80	-32.51	61.56
86.2	0.00	202.20	39.52	-32.46	61.55
86.4	0.00	201.50	41.59	-32.30	61.54
86.6	0.00	201.02	41.55	-32.27	61.53
86.8	0.00	201.50	41.27	-32.21	61.52
87	0.00	200.78	41.39	-32.10	61.53
87.2	0.00	200.45	41.15	-32.09	61.53
87.4	0.00	201.38	41.03	-32.13	61.54
87.6	0.00	201.84	40.59	-32.05	61.56
87.8	0.00	201.38	40.31	-32.03	61.52
88	0.00	200.92	40.08	-32.08	61.50
88.2	0.00	200.88	40.24	-32.02	61.51
88.4	0.00	200.37	39.84	-31.98	61.51
88.6	0.00	200.52	39.80	-32.11	61.50
88.8	0.00	200.23	40.27	-32.11	61.55
89	0.00	201.04	42.59	-32.04	61.57
89.2	0.00	201.80	43.15	-32.04	61.56
89.4	0.00	201.64	41.71	-32.02	61.56
89.6	0.00	201.36	42.59	-31.83	61.56
89.8	0.00	202.20	37.92	-31.73	61.56
90	0.00	201.82	35.53	-31.74	61.56
90.2	0.00	201.12	34.97	-31.66	61.56
90.4	0.00	200.66	36.29	-31.63	61.55
90.6	0.00	199.99	35.73	-31.66	61.55
90.8	0.00	199.93	39.84	-31.56	61.55
91	0.00	200.09	39.92	-31.67	61.55
91.2	0.00	200.52	40.12	-31.38	61.55
91.4	0.00	200.58	40.43	-31.28	61.55
91.6	0.00	201.50	40.59	-31.11	61.55
91.8	0.00	201.30	40.95	-31.13	61.55
92	0.00	201.46	41.03	-30.80	61.55
92.2	0.00	201.20	40.87	-30.98	61.55
92.4	0.00	201.62	41.19	-30.94	61.55
92.6	0.00	201.26	41.67	-30.92	61.55
92.8	0.00	201.56	41.39	-30.88	61.56
93	0.00	200.82	41.55	-30.82	61.55
93.2	0.00	200.94	41.63	-30.75	61.56
93.4	0.00	200.45	41.39	-30.67	61.56
93.6	0.00	201.02	40.55	-30.64	61.56
93.8	0.00	200.70	40.75	-30.51	61.53
94	0.00	201.46	40.55	-30.54	61.53
94.2	0.00	201.36	40.31	-30.64	61.53
94.4	0.00	201.62	40.47	-30.57	61.52
94.6	0.00	200.23	40.83	-30.54	61.52
94.8	0.00	200.48	40.83	-30.49	61.54
95	0.00	200.64	41.03	-30.42	61.54
95.2	0.00	201.32	41.27	-30.27	61.54
95.4	0.00	201.82	41.27	-30.33	61.55
95.6	0.00	202.06	41.27	-30.24	61.55
95.8	0.00	201.16	41.11	-30.25	61.55
96	0.00	201.28	40.83	-30.25	61.55
96.2	0.00	201.16	40.59	-30.19	61.54
96.4	0.00	200.94	40.63	-30.11	61.55
96.6	0.00	201.68	40.39	-30.11	61.55
96.8	0.00	201.80	40.35	-30.16	61.56
97	0.00	202.08	40.51	-30.11	61.55
97.2	0.00	202.47	40.71	-30.02	61.56
97.4	0.00	202.57	40.67	-29.94	61.55
97.6	0.00	202.63	40.51	-29.92	61.55
97.8	0.00	203.21	41.39	-29.84	61.56
98	0.00	202.06	41.39	-29.80	61.56
98.2	0.00	201.46	41.03	-29.85	61.55
98.4	0.00	201.10	39.28	-29.85	61.57
98.6	0.00	200.46	39.24	-29.78	61.57
98.8	0.00	199.83	38.44	-29.72	61.57
99	0.00	199.91	40.67	-29.66	61.57
99.2	0.00	200.39	40.75	-29.57	61.57
99.4	0.00	201.40	42.51	-29.48	61.56
99.6	0.00	202.06	42.35	-29.43	61.56
99.8	0.00	202.26	42.59	-29.38	61.55
100	0.00	203.13	40.55	-29.35	61.55
100.2	0.00	203.17	40.83	-29.26	61.55
100.4	0.00	203.33	40.91	-29.19	61.55
100.6	0.00	202.59	41.55	-29.39	61.54
100.8	0.00	201.58	41.75	-29.29	61.54
101	0.00	200.78	41.95	-29.23	61.54
101.2	0.00	200.50	42.15	-29.24	61.54
101.4	0.00	199.85	42.63	-29.18	61.53
101.6	0.00	200.78	42.99	-28.89	61.53
101.8	0.00	201.08	42.95	-28.84	61.54
102	0.00	200.92	42.99	-28.78	61.54
102.2	0.00	200.90	42.99	-28.72	61.54
102.4	0.00	201.34	41.83	-28.70	61.55
102.6	0.00	201.06	41.59	-28.60	61.55
102.8	0.00	201.30	41.35	-28.57	61.56
103	0.00	201.46	41.15	-28.49	61.55
103.2	0.00	202.22	40.83	-28.43	61.55
103.4	0.00	201.52	41.47	-28.39	61.56
103.6	0.00	201.24	41.19	-28.39	61.56
103.8	0.00	201.04	41.03	-28.35	61.56
104	0.00	200.74	40.83	-28.33	61.56
104.2	0.00	200.27	40.91	-28.29	61.53
104.4	0.00	200.70	40.83	-28.24	61.53
104.6	0.00	201.64	40.79	-28.23	61.53
104.8	0.00	201.54	40.79	-28.21	61.53
105	0.00	201.06	40.59	-28.22	61.53
105.2	0.00	200.19	40.55	-28.25	61.56
105.4	0.00	200.03	40.67	-28.22	61.56
105.6	0.00	199.37	40.91	-28.18	61.56
105.8	0.00	200.11	41.15	-28.04	61.55
106	0.00	200.80	41.23	-27.97	61.55
106.2	0.00	201.32	41.67	-27.87	61.54
106.4	0.00	201.34	41.83	-27.85	61.54
106.6	0.00	201.14	41.83	-27.77	61.54
106.8	0.00	200.84	41.51	-27.82	61.54
107	0.00	200.01	41.67	-27.82	61.55
107.2	0.00	200.56	41.03	-27.76	61.56
107.4	0.00	201.00	40.51	-27.70	61.57
107.6	0.00	201.98	40.12	-27.65	61.57
107.8	0.00	203.77	40.16	-27.58	61.57
108	0.00	204.05	39.92	-27.52	61.57
108.2	0.00	202.42	39.76	-27.52	61.57
108.4	0.00	202.26	39.76	-27.48	61.57
108.6	0.00	201.18	40.08	-27.42	61.57
108.8	0.00	200.35	40.27	-27.41	61.56
109	0.00	200.98	40.20	-27.38	61.56
109.2	0.00	201.62	40.24	-27.33	61.56
109.4	0.00	201.06	40.35	-27.22	61.56
109.6	0.00	202.42	40.20	-27.20	61.56
109.8	0.00	201.98	39.88	-27.15	61.56
110	0.00	202.57	39.92	-27.12	61.56
110.2	0.00	202.85	40.32	-27.06	61.56
110.4	0.00	203.29	40.55	-27.04	61.56
110.6	0.00	202.85	40.79	-26.99	61.56
110.8	0.00	203.11	41.27	-26.95	61.56
111	0.00	202.28	41.79	-26.83	61.56
111.2	0.00	201.76	42.31	-26.71	61.56
111.4	0.00	200.96	42.59	-26.69	61.56
111.6	0.00	200.13	42.87	-26.62	61.55
111.8	0.00	200.07	42.91	-26.55	61.55
112	0.00	200.70	42.91	-26.49	61.54
112.2	0.00	201.12	42.59	-26.43	61.54
112.4	0.00	201.08	42.39	-26.36	61.54
112.6	0.00	201.50	42.11	-26.29	61.54
112.8	0.00	201.94	41.79	-26.26	61.54
113	0.00	201.64	41.51	-26.23	61.54
