time (s)	cumulative shear displacment (cm)	total normal stress (kPa)	shear stress (kPa)	pore-water pressure (kPa)	specimen thickness (mm)
768	0.00	200.60	-2.46	35.73	64.53
768.5	0.00	200.66	-2.26	35.64	64.52
769	0.00	200.62	-1.58	35.69	64.52
769.5	0.00	200.54	-0.98	36.04	64.51
770	0.00	200.94	-0.31	36.12	64.51
770.5	0.00	200.98	-0.19	36.16	64.51
771	0.00	201.44	0.01	36.18	64.51
771.5	0.00	201.20	-0.94	36.13	64.51
772	0.00	201.32	-1.50	35.79	64.51
772.5	0.00	201.08	-2.10	35.70	64.50
773	0.00	200.48	-2.58	35.61	64.50
773.5	0.00	199.85	-2.94	35.60	64.50
774	0.00	200.01	-2.78	35.58	64.50
774.5	0.00	199.61	-2.66	35.59	64.50
775	0.00	200.01	-4.05	35.62	64.50
775.5	0.00	200.50	-3.86	35.72	64.50
776	0.00	200.98	-3.62	35.75	64.49
776.5	0.00	201.50	-3.14	35.84	64.48
777	0.00	201.12	-2.82	35.85	64.48
777.5	0.00	201.12	-1.42	35.82	64.47
778	0.00	201.30	-1.34	35.75	64.47
778.5	0.00	200.88	-1.06	35.65	64.46
779	0.00	201.28	-1.06	35.54	64.46
779.5	0.00	202.18	-0.98	35.51	64.45
780	0.00	201.86	-0.51	35.45	64.44
780.5	0.00	201.84	-0.27	35.45	64.45
781	0.00	201.76	-0.39	35.52	64.45
781.5	0.00	201.54	-0.67	35.50	64.45
782	0.00	200.80	-1.02	35.49	64.45
782.5	0.00	201.36	-1.42	35.51	64.46
783	0.00	201.10	-1.82	35.46	64.45
783.5	0.00	201.42	-2.22	35.43	64.45
784	0.00	200.86	-2.34	35.37	64.44
784.5	0.00	200.84	-2.26	35.34	64.44
785	0.00	200.84	-2.38	35.39	64.44
785.5	0.00	201.30	-2.18	35.42	64.44
786	0.00	201.56	-1.66	35.41	64.43
786.5	0.00	202.02	-1.22	35.47	64.44
787	0.00	201.82	-0.87	35.49	64.44
787.5	0.00	201.46	-0.35	35.41	64.44
788	0.00	201.24	-0.47	35.38	64.43
788.5	0.00	200.84	-1.06	35.31	64.44
789	0.00	201.20	-1.46	35.41	64.44
789.5	0.00	200.98	-1.70	35.37	64.43
790	0.00	200.37	-2.02	35.39	64.42
790.5	0.00	200.84	-2.02	35.43	64.42
791	0.00	200.52	-1.66	35.47	64.42
791.5	0.00	199.49	-1.66	35.35	64.41
792	0.00	201.38	-1.70	35.35	64.42
792.5	0.00	201.44	-1.54	35.33	64.42
793	0.00	201.56	-1.34	35.29	64.42
793.5	0.00	202.12	-1.22	35.25	64.42
794	0.00	202.00	-0.98	35.18	64.42
794.5	0.00	201.58	-1.06	35.14	64.43
795	0.00	202.08	-1.42	35.09	64.43
795.5	0.00	201.90	-1.54	35.07	64.44
796	0.00	201.98	-1.58	35.11	64.44
796.5	0.00	202.32	-1.54	35.08	64.43
797	0.00	202.00	-1.54	35.10	64.43
797.5	0.00	201.98	-1.34	35.13	64.43
798	0.00	201.56	-1.62	35.13	64.43
798.5	0.00	201.64	-2.22	35.03	64.43
799	0.00	201.46	-2.46	35.07	64.44
799.5	0.00	201.16	-2.62	34.98	64.44
800	0.00	200.64	-2.86	34.95	64.44
800.5	0.00	200.78	-2.42	34.93	64.33
801	0.00	200.58	-1.98	34.97	64.23
801.5	0.00	201.06	-1.62	35.01	64.12
802	0.00	201.06	-1.26	35.05	64.03
802.5	0.00	201.54	-1.26	35.00	63.93
803	0.00	201.64	-1.50	34.95	63.94
803.5	0.00	201.70	-1.74	34.90	63.93
804	0.00	201.88	-2.50	34.86	63.93
804.5	0.00	200.35	-2.70	34.90	63.91
805	0.00	200.27	-2.54	34.94	63.91
805.5	0.00	199.59	-2.62	35.04	63.90
806	0.00	199.21	-2.30	35.07	63.89
806.5	0.00	198.93	-1.66	35.04	63.90
807	0.00	200.43	-1.66	35.02	63.89
807.5	0.00	200.80	-2.30	34.99	63.90
808	0.00	200.70	-2.26	34.88	63.90
808.5	0.00	201.30	-2.54	34.80	63.90
809	0.00	201.62	-2.42	34.78	63.90
809.5	0.00	201.34	-1.98	34.75	63.90
810	0.00	201.56	-0.90	34.78	63.89
810.5	0.00	202.16	-0.63	34.78	63.89
811	0.00	201.14	-0.35	34.80	63.89
811.5	0.00	201.72	-0.71	34.80	63.89
812	0.00	201.52	-1.22	34.74	63.90
812.5	0.00	200.98	-1.86	34.68	63.91
813	0.00	201.24	-2.34	34.63	63.91
813.5	0.00	201.54	-3.30	34.56	63.91
814	0.00	200.94	-3.14	34.52	63.91
814.5	0.00	202.12	-2.78	34.53	63.91
815	0.00	201.40	-2.18	34.65	63.90
815.5	0.00	201.86	-1.38	34.71	63.90
816	0.00	203.21	-0.43	34.77	63.89
816.5	0.00	203.31	-0.55	34.72	63.89
817	0.00	203.41	-1.10	34.69	63.89
817.5	0.00	204.29	-1.66	34.54	63.89
818	0.00	204.17	-2.10	34.49	63.89
818.5	0.00	203.35	-2.38	34.45	63.90
819	0.00	202.71	-2.74	34.48	63.89
819.5	0.00	202.24	-2.38	34.52	63.89
820	0.00	201.46	-2.22	34.56	63.88
820.5	0.00	201.36	-2.14	34.57	63.88
821	0.00	201.28	-2.10	34.55	63.88
821.5	0.00	201.18	-1.42	34.55	63.88
822	0.00	201.06	-1.38	34.50	63.88
822.5	0.00	201.80	-1.34	34.47	63.88
823	0.00	201.62	-1.46	34.41	63.89
823.5	0.00	201.62	-1.58	34.40	63.89
824	0.00	201.88	-1.78	34.38	63.90
824.5	0.00	201.34	-1.54	34.35	63.93
825	0.00	201.58	-1.10	34.35	63.92
825.5	0.00	200.88	-1.14	34.38	63.92
826	0.00	200.94	-0.98	34.39	63.92
826.5	0.00	200.62	-0.90	34.35	63.94
827	0.00	201.16	-1.22	34.34	63.91
827.5	0.00	200.66	-1.54	34.30	63.91
828	0.00	200.60	-1.70	34.24	63.91
828.5	0.00	201.50	-1.78	34.18	63.91
829	0.00	202.16	-1.98	34.17	63.90
829.5	0.00	202.45	-1.66	34.14	63.90
830	0.00	202.20	-1.30	34.15	63.90
830.5	0.00	202.45	-0.94	34.16	63.89
831	0.00	201.70	-0.63	34.17	63.89
831.5	0.00	201.04	-0.43	34.16	63.88
832	0.00	201.00	-0.83	34.14	63.88
832.5	0.00	201.50	-1.22	34.18	63.88
833	0.00	202.14	-0.98	34.24	63.87
833.5	0.00	201.86	-0.90	34.31	63.84
834	0.00	202.36	-0.75	34.32	63.82
834.5	0.00	201.62	-0.43	34.28	63.80
835	0.00	202.40	-0.47	34.11	63.78
835.5	0.00	201.46	-0.98	33.84	63.79
836	0.00	202.22	-1.42	33.54	63.80
836.5	0.00	202.36	-1.58	33.20	63.80
837	0.00	201.94	-1.70	32.98	63.79
837.5	0.00	201.20	-1.54	32.66	63.79
838	0.00	201.40	-1.62	32.43	63.78
838.5	0.00	201.00	-1.46	32.25	63.78
839	0.00	201.18	-1.58	32.04	63.78
839.5	0.00	201.36	-1.50	31.81	63.78
840	0.00	200.98	-1.22	31.71	63.77
840.5	0.00	201.16	-1.42	31.60	63.76
841	0.00	200.66	-1.14	31.40	63.76
841.5	0.00	201.22	-0.79	31.31	63.75
842	0.00	201.30	-0.86	31.14	63.76
842.5	0.00	201.80	-1.46	30.97	63.76
843	0.00	201.86	-1.14	30.80	63.77
843.5	0.00	201.14	-1.62	30.63	63.77
844	0.00	200.64	-1.90	30.50	63.77
844.5	0.00	200.84	-2.22	30.37	63.77
845	0.00	200.54	-2.14	30.29	63.77
845.5	0.00	200.80	-2.26	30.15	63.77
846	0.00	200.94	-2.18	30.07	63.77
846.5	0.00	200.37	-2.42	29.94	63.77
847	0.00	200.60	-2.38	29.89	63.77
847.5	0.00	199.85	-2.06	29.69	63.76
848	0.00	200.86	-1.86	29.66	63.76
848.5	0.00	200.70	-1.50	29.64	63.75
849	0.00	200.98	-0.87	29.69	63.75
849.5	0.00	200.96	-0.27	29.68	63.74
850	0.00	200.72	-0.19	29.78	63.74
850.5	0.00	200.21	-0.15	29.79	63.74
851	0.00	200.46	-0.31	29.81	63.74
851.5	0.00	199.93	-0.43	29.78	63.74
852	0.00	199.59	-0.71	29.74	63.73
852.5	0.00	200.09	-0.87	29.75	63.73
853	0.00	200.07	-0.98	29.78	63.73
853.5	0.00	200.09	-0.87	29.73	63.72
854	0.00	200.70	-1.14	29.70	63.72
854.5	0.00	201.24	-1.34	29.69	63.73
855	0.00	201.70	-2.70	29.65	63.73
855.5	0.00	200.84	-2.66	29.51	63.73
856	0.00	200.98	-2.94	29.52	63.74
856.5	0.00	201.30	-3.18	29.48	63.74
857	0.00	201.48	-2.94	29.45	63.73
857.5	0.00	201.10	-1.70	29.43	63.73
858	0.00	201.50	-1.66	29.47	63.73
858.5	0.00	201.90	-1.74	29.46	63.73
859	0.00	201.22	-1.50	29.49	63.70
859.5	0.00	201.38	-1.54	29.51	63.70
860	0.00	201.30	-1.70	29.54	63.69
860.5	0.00	201.86	-1.94	29.58	63.69
861	0.00	201.94	-1.86	29.58	63.69
861.5	0.00	201.10	-1.90	29.58	63.72
862	0.00	201.18	-1.82	29.63	63.73
862.5	0.00	202.04	-1.94	29.62	63.75
863	0.00	201.60	-1.58	29.62	63.76
863.5	0.00	202.10	-1.26	29.64	63.76
864	0.00	202.95	-0.98	29.67	63.76
864.5	0.00	201.76	-1.38	29.65	63.76
865	0.00	202.63	-0.94	29.72	63.76
865.5	0.00	202.43	-1.06	29.70	63.76
866	0.00	201.66	-1.10	29.78	63.76
866.5	0.00	202.06	-1.30	29.78	63.76
867	0.00	202.16	-1.02	29.82	63.76
867.5	0.00	201.88	-1.26	29.79	63.75
868	0.00	201.68	-1.06	29.82	63.74
868.5	0.00	201.78	-1.14	29.82	63.73
869	0.00	202.12	-0.94	29.84	63.71
869.5	0.00	202.28	-0.75	29.68	63.70
870	0.00	201.22	-0.87	29.69	63.69
870.5	0.00	201.54	-0.83	29.73	63.69
871	0.00	200.96	-0.67	29.72	63.69
871.5	0.00	201.04	-0.79	29.74	63.69
872	0.00	201.44	-0.59	29.91	63.69
872.5	0.00	201.04	-0.35	29.95	63.70
873	0.00	201.64	-0.59	29.96	63.70
873.5	0.00	201.76	-0.86	29.92	63.79
874	0.00	200.52	-0.83	29.92	63.79
874.5	0.00	200.72	-1.22	29.94	63.79
875	0.00	200.78	-1.10	29.94	63.79
875.5	0.00	199.97	-0.86	29.91	63.79
876	0.00	200.62	-0.63	29.97	63.70
876.5	0.00	201.02	-0.98	29.98	63.69
877	0.00	200.68	-0.91	29.97	63.70
877.5	0.00	201.76	-0.98	30.02	63.68
878	0.00	201.60	-1.30	30.04	63.68
878.5	0.00	200.82	-1.18	30.06	63.68
879	0.00	201.16	-0.83	30.09	63.68
879.5	0.00	200.58	-0.71	30.16	63.66
880	0.00	200.60	-0.63	30.12	63.67
880.5	0.00	200.68	0.33	30.17	63.67
881	0.00	200.50	0.33	30.15	63.68
881.5	0.00	201.12	0.61	30.16	63.67
882	0.00	201.16	0.49	29.89	63.67
882.5	0.00	200.37	0.33	29.90	63.67
883	0.00	201.00	-0.43	29.89	63.67
883.5	0.00	201.38	-0.59	29.94	63.66
884	0.00	200.90	-0.79	29.96	63.66
884.5	0.00	202.32	-0.79	30.25	63.66
885	0.00	202.08	-0.35	30.29	63.63
885.5	0.00	201.96	-0.27	30.30	63.63
886	0.00	202.75	-0.11	30.30	63.63
886.5	0.00	202.08	-0.11	30.27	63.63
887	0.00	200.88	-0.15	30.28	63.63
887.5	0.00	201.40	-0.55	30.29	63.65
888	0.00	200.01	-0.71	30.30	63.65
888.5	0.00	199.89	-1.14	30.34	63.66
889	0.00	201.04	-1.46	30.37	63.67
889.5	0.00	201.32	-1.46	30.35	63.67
890	0.00	201.22	-1.34	30.31	63.67
890.5	0.00	202.81	-1.30	30.32	63.68
891	0.00	202.08	-1.50	30.27	63.68
891.5	0.00	201.14	-1.58	30.23	63.67
892	0.00	201.02	-1.94	30.25	63.67
892.5	0.00	201.06	-2.26	30.28	63.66
893	0.00	200.43	-2.46	30.28	63.66
893.5	0.00	200.88	-2.30	30.24	63.66
894	0.00	201.12	-2.94	30.24	63.66
894.5	0.00	200.60	-2.74	30.24	63.66
895	0.00	200.31	-2.54	30.23	63.68
895.5	0.00	200.70	-2.38	30.26	63.68
896	0.00	200.39	-3.10	30.33	63.68
896.5	0.00	200.62	-2.14	30.37	63.68
897	0.00	200.74	-1.90	30.40	63.69
897.5	0.00	201.18	-1.58	30.44	63.68
898	0.00	200.76	-1.38	30.42	63.69
898.5	0.00	200.54	-0.15	30.42	63.70
899	0.00	200.70	-0.07	30.42	63.70
899.5	0.00	200.88	-0.11	30.40	63.71
900	0.00	201.16	-0.43	30.39	63.70
900.5	0.00	201.44	-0.63	30.44	63.71
901	0.00	201.86	-0.87	30.45	63.71
901.5	0.00	201.60	-1.06	30.45	63.70
902	0.00	202.77	-1.50	30.57	63.70
902.5	0.00	201.88	-1.94	30.55	63.69
903	0.00	201.52	-2.14	30.53	63.68
903.5	0.00	201.96	-2.26	30.50	63.68
904	0.00	201.64	-2.14	30.24	63.67
904.5	0.00	200.33	-1.06	30.11	63.76
905	0.00	201.36	-0.43	30.16	63.85
905.5	0.00	201.36	-0.43	30.13	63.94
906	0.00	200.88	-0.51	30.15	64.02
906.5	0.00	201.40	-0.87	30.40	64.11
907	0.00	201.54	-1.62	30.40	64.11
907.5	0.00	201.66	-2.02	30.40	64.10
908	0.00	202.04	-1.90	30.41	64.10
908.5	0.00	201.64	-2.26	30.44	64.11
909	0.00	202.32	-1.82	30.46	64.10
909.5	0.00	202.59	-1.58	30.51	64.10
910	0.00	201.68	-1.06	30.51	64.10
910.5	0.00	202.16	-0.63	30.55	64.10
911	0.00	202.63	0.05	30.56	64.09
911.5	0.00	201.70	-0.03	30.60	64.09
912	0.00	202.10	-0.07	30.61	64.09
912.5	0.00	201.64	-1.38	30.63	64.08
913	0.00	201.52	-1.58	30.67	64.08
913.5	0.00	201.40	-1.62	30.71	64.07
914	0.00	201.20	-1.66	30.75	64.02
914.5	0.00	201.08	-2.10	30.70	63.95
915	0.00	200.88	-1.14	30.66	63.87
915.5	0.00	200.46	-1.38	30.57	63.80
916	0.00	201.00	-1.74	30.40	63.73
916.5	0.00	200.82	-1.90	30.32	63.69
917	0.00	200.94	-1.78	30.31	63.68
917.5	0.00	201.74	-1.82	30.33	63.67
918	0.00	200.86	-1.70	30.33	63.67
918.5	0.00	200.86	-1.34	30.47	63.66
919	0.00	200.50	-1.14	30.49	63.65
919.5	0.00	200.41	-1.06	30.53	63.64
920	0.00	200.70	-1.06	30.55	63.64
920.5	0.00	200.37	-1.02	30.60	63.64
921	0.00	199.93	-1.26	30.56	63.63
921.5	0.00	200.33	-1.58	30.58	63.62
922	0.00	199.87	-1.58	30.58	63.62
922.5	0.00	199.41	-1.30	30.58	63.62
923	0.00	200.33	-1.22	30.57	63.61
923.5	0.00	199.91	-0.90	30.58	63.61
924	0.00	200.13	-0.83	30.61	63.62
924.5	0.00	198.73	-0.47	30.63	63.62
925	0.00	198.65	-0.47	30.64	63.61
925.5	0.00	198.49	-0.39	30.65	63.61
926	0.00	198.32	-0.87	30.69	63.61
926.5	0.00	198.87	-0.55	30.69	63.60
927	0.00	200.33	-0.98	30.70	63.60
927.5	0.00	200.13	-1.22	30.66	63.59
928	0.00	200.76	-1.38	30.64	63.60
928.5	0.00	201.44	-0.90	30.65	63.60
929	0.00	200.70	-0.71	30.64	63.61
929.5	0.00	201.56	-0.43	30.64	63.61
930	0.00	201.84	-0.19	30.74	63.60
930.5	0.00	201.16	0.21	30.78	63.59
931	0.00	200.72	-0.07	30.75	63.59
931.5	0.00	200.05	-0.43	30.76	63.59
932	0.00	199.05	-0.75	30.85	63.59
932.5	0.00	199.77	-0.94	30.73	63.60
933	0.00	199.71	-1.50	30.73	63.61
933.5	0.00	199.83	-1.46	30.70	63.62
934	0.00	200.92	-1.26	30.68	63.65
934.5	0.00	200.60	-1.46	30.50	63.74
935	0.00	200.31	-1.46	30.48	63.83
935.5	0.00	200.96	-1.46	30.42	63.91
936	0.00	200.78	-1.78	30.38	64.00
936.5	0.00	201.00	-2.22	30.39	64.06
937	0.00	201.18	-2.22	30.42	63.99
937.5	0.00	201.00	-2.38	30.43	63.90
938	0.00	201.44	-2.54	30.43	63.82
938.5	0.00	201.02	-1.26	30.45	63.73
939	0.00	200.21	-1.46	30.33	63.70
939.5	0.00	201.24	-1.06	30.32	63.68
940	0.00	200.58	-1.02	30.26	63.69
940.5	0.00	200.15	-0.90	30.21	63.68
941	0.00	201.34	-2.06	30.19	63.69
941.5	0.00	201.44	-1.66	30.24	63.64
942	0.00	201.18	-1.62	30.27	63.63
942.5	0.00	201.60	-1.50	30.30	63.64
943	0.00	201.52	-1.22	30.32	63.63
943.5	0.00	200.90	-0.79	30.31	63.62
944	0.00	200.70	-0.83	30.35	63.61
944.5	0.00	200.25	-0.75	30.35	63.61
945	0.00	199.55	-0.63	30.35	63.58
945.5	0.00	199.65	-0.55	30.44	63.58
946	0.00	199.89	-0.51	30.44	63.58
946.5	0.00	199.91	-0.31	30.42	63.58
947	0.00	200.25	-0.59	30.36	63.59
947.5	0.00	200.70	-0.75	30.36	63.59
948	0.00	201.60	-0.79	30.26	63.58
948.5	0.00	201.82	-0.94	30.28	63.58
949	0.00	202.73	-0.19	30.26	63.58
949.5	0.00	202.75	0.05	30.23	63.58
950	0.00	202.59	0.25	30.20	63.58
950.5	0.00	201.84	-0.03	30.21	63.59
951	0.00	201.66	-0.15	30.17	63.59
951.5	0.00	201.72	-0.98	30.14	63.59
952	0.00	201.36	-1.06	30.17	63.59
952.5	0.00	201.84	-1.02	30.14	63.59
953	0.00	201.52	-0.90	30.08	63.59
953.5	0.00	201.30	-0.90	30.04	63.59
954	0.00	201.46	-0.83	30.02	63.59
954.5	0.00	201.44	-0.83	29.97	63.59
955	0.00	201.52	-0.94	29.96	63.59
955.5	0.00	201.48	-0.75	29.97	63.59
956	0.00	201.44	-0.43	29.98	63.58
956.5	0.00	201.08	-0.19	30.02	63.58
957	0.00	200.56	-0.11	30.02	63.56
957.5	0.00	201.50	0.13	30.06	63.56
958	0.00	201.64	0.05	30.10	63.56
958.5	0.00	201.92	0.09	30.02	63.56
959	0.00	201.56	-0.19	29.99	63.57
959.5	0.00	201.82	0.05	30.03	63.57
960	0.00	200.68	0.17	30.12	63.56
960.5	0.00	200.17	0.25	30.09	63.56
961	0.00	200.68	0.01	30.20	63.56
961.5	0.00	200.31	-0.11	30.17	63.55
962	0.00	200.60	-0.03	30.13	63.56
962.5	0.00	200.80	-0.67	30.00	63.56
963	0.00	200.41	-0.91	30.00	63.56
963.5	0.00	200.39	-1.86	29.91	63.57
964	0.00	201.14	-2.26	29.86	63.57
964.5	0.00	202.06	-3.26	29.80	63.57
965	0.00	201.94	-3.42	29.71	63.57
965.5	0.00	202.95	-3.82	29.68	63.58
966	0.00	202.44	-3.34	29.66	63.58
966.5	0.00	202.08	-3.34	29.56	63.58
967	0.00	201.30	-3.06	29.58	63.58
967.5	0.00	201.10	-2.86	29.64	63.58
968	0.00	200.96	-2.62	29.61	63.58
968.5	0.00	200.90	-2.18	29.65	63.57
969	0.00	200.94	-1.78	29.74	63.57
969.5	0.00	201.30	-1.42	29.72	63.57
970	0.00	201.32	-1.26	29.26	63.56
970.5	0.00	200.94	-1.10	29.28	63.56
971	0.00	200.92	-0.90	29.25	63.56
971.5	0.00	200.09	-0.98	29.28	63.55
972	0.00	199.89	-0.98	29.36	63.55
972.5	0.00	199.79	-0.75	29.78	63.55
973	0.00	199.59	-0.67	29.77	63.55
973.5	0.00	200.43	-1.18	29.76	63.55
974	0.00	200.72	-1.22	29.72	63.55
974.5	0.00	199.97	-1.42	29.64	63.55
975	0.00	201.04	-1.70	29.68	63.55
975.5	0.00	201.70	-1.70	29.66	63.55
976	0.00	201.26	-1.54	29.67	63.54
976.5	0.00	202.16	-1.26	29.73	63.54
977	0.00	202.77	-0.98	29.76	63.54
977.5	0.00	202.75	-0.94	29.74	63.54
978	0.00	202.00	-0.83	29.73	63.54
978.5	0.00	201.64	-0.63	29.70	63.54
979	0.00	201.32	-0.67	29.63	63.54
979.5	0.00	200.94	-0.83	29.54	63.54
980	0.00	200.50	-1.06	29.52	63.53
980.5	0.00	200.27	-1.42	29.50	63.54
981	0.00	199.81	-1.58	29.48	63.54
981.5	0.00	199.91	-1.58	29.20	63.54
982	0.00	199.75	-1.94	29.24	63.55
982.5	0.00	200.27	-1.74	29.21	63.56
983	0.00	200.80	-1.62	29.17	63.58
983.5	0.00	200.78	-1.42	29.15	63.59
984	0.00	200.48	-1.54	29.39	63.60
984.5	0.00	200.84	-0.90	29.38	63.60
985	0.00	199.97	-0.79	29.38	63.60
985.5	0.00	200.11	-0.75	29.37	63.57
986	0.00	200.60	-0.67	29.35	63.56
986.5	0.00	201.56	-0.71	29.36	63.55
987	0.00	202.18	-0.98	29.33	63.55
987.5	0.00	202.00	-1.14	29.32	63.55
988	0.00	202.18	-0.98	29.30	63.55
988.5	0.00	202.12	-1.18	29.28	63.53
989	0.00	200.74	-0.98	29.24	63.53
989.5	0.00	199.89	-0.82	29.20	63.53
990	0.00	200.60	-0.67	29.19	63.53
990.5	0.00	199.85	-0.79	29.20	63.53
991	0.00	199.65	-0.83	29.21	63.55
991.5	0.00	200.78	-1.14	29.22	63.55
992	0.00	200.84	-1.22	29.25	63.53
992.5	0.00	201.16	-0.90	29.22	63.53
993	0.00	202.24	-0.71	29.20	63.53
993.5	0.00	202.71	-0.71	29.17	63.54
994	0.00	202.51	-0.43	29.12	63.53
994.5	0.00	203.53	-2.50	29.09	63.54
995	0.00	202.95	-2.90	29.05	63.54
995.5	0.00	202.63	-3.14	29.07	63.54
996	0.00	202.20	-3.26	29.08	63.54
996.5	0.00	201.42	-3.58	29.09	63.57
997	0.00	201.14	-1.66	29.12	63.58
997.5	0.00	200.74	-1.62	29.16	63.58
998	0.00	200.62	-1.50	29.13	63.58
998.5	0.00	201.26	-1.46	29.12	63.57
999	0.00	201.32	-1.26	29.07	63.55
999.5	0.00	201.42	-0.94	29.00	63.54
1000	0.00	201.50	-0.71	28.97	63.54
1000.5	0.00	201.30	-0.86	28.95	63.53
1001	0.00	200.88	-0.63	28.90	63.52
1001.5	0.00	201.20	-0.55	28.90	63.52
1002	0.00	199.95	-0.71	28.90	63.52
1002.5	0.00	200.66	-0.71	28.91	63.51
1003	0.00	200.29	-0.51	28.90	63.51
1003.5	0.00	200.05	-0.75	28.92	63.52
1004	0.00	199.73	-0.63	28.86	63.51
1004.5	0.00	200.19	-0.47	28.87	63.51
1005	0.00	200.35	-0.67	28.82	63.51
1005.5	0.00	200.25	-0.39	28.81	63.51
1006	0.00	200.41	-0.15	28.81	63.51
1006.5	0.00	200.96	-0.19	28.83	63.50
1007	0.00	200.62	-0.27	28.80	63.50
1007.5	0.00	199.93	-0.19	28.75	63.50
1008	0.00	200.86	-0.55	28.65	63.50
1008.5	0.00	200.66	-0.83	28.60	63.51
1009	0.00	200.80	-1.06	28.59	63.53
1009.5	0.00	200.94	-1.54	28.55	63.54
1010	0.00	200.62	-2.70	28.53	63.54
1010.5	0.00	200.70	-2.78	28.56	63.54
1011	0.00	200.29	-2.70	28.53	63.54
1011.5	0.00	200.25	-2.54	28.63	63.54
1012	0.00	200.35	-1.90	28.67	63.52
1012.5	0.00	199.91	-0.79	28.73	63.51
1013	0.00	200.23	-0.47	28.75	63.51
1013.5	0.00	200.54	0.01	28.79	63.50
1014	0.00	200.56	0.29	28.66	63.51
1014.5	0.00	200.80	0.41	28.65	63.51
1015	0.00	201.68	0.77	28.56	63.51
1015.5	0.00	201.66	-0.11	28.55	63.51
1016	0.00	201.86	-0.23	28.51	63.51
1016.5	0.00	202.30	-0.23	28.48	63.51
1017	0.00	202.38	-0.31	28.44	63.52
1017.5	0.00	201.64	-0.59	28.43	63.52
1018	0.00	201.54	0.13	28.41	63.52
1018.5	0.00	201.02	0.05	28.42	63.51
1019	0.00	200.96	-0.07	28.43	63.51
1019.5	0.00	200.80	-0.23	28.41	63.51
1020	0.00	201.92	-0.27	28.41	63.51
1020.5	0.00	201.90	-0.43	28.38	63.51
1021	0.00	202.93	-0.51	28.32	63.52
1021.5	0.00	202.57	-0.83	28.31	63.52
1022	0.00	202.67	-1.66	28.28	63.52
1022.5	0.00	202.04	-1.74	28.25	63.52
1023	0.00	201.50	-1.58	28.23	63.51
1023.5	0.00	200.94	-1.62	28.25	63.51
1024	0.00	201.42	-1.62	28.21	63.50
1024.5	0.00	201.14	-0.86	28.17	63.50
1025	0.00	201.44	-0.83	28.16	63.49
1025.5	0.00	201.78	-0.55	28.17	63.49
1026	0.00	202.71	-0.59	28.14	63.49
1026.5	0.00	202.14	-0.23	28.16	63.51
1027	0.00	201.96	-0.15	28.41	63.51
1027.5	0.00	202.30	-0.07	28.37	63.51
1028	0.00	201.84	-0.11	28.32	63.51
1028.5	0.00	200.76	-0.11	28.26	63.52
1029	0.00	201.16	-0.11	28.56	63.51
1029.5	0.00	201.34	-0.07	28.30	63.51
1030	0.00	201.08	-0.03	28.31	63.51
1030.5	0.00	201.64	-0.27	28.31	63.51
1031	0.00	201.02	-0.27	28.32	63.51
1031.5	0.00	201.46	-0.55	27.98	63.50
1032	0.00	202.08	-0.71	27.95	63.50
1032.5	0.00	201.46	-0.83	27.96	63.50
1033	0.00	201.54	-0.47	27.92	63.50
1033.5	0.00	202.38	-0.35	27.90	63.50
1034	0.00	201.64	-0.15	27.89	63.50
1034.5	0.00	202.22	0.45	27.91	63.49
1035	0.00	202.73	0.77	27.92	63.49
1035.5	0.00	202.71	0.73	27.94	63.49
1036	0.00	202.95	1.25	27.98	63.47
1036.5	0.00	202.00	1.53	27.98	63.47
1037	0.00	201.46	1.13	27.99	63.47
1037.5	0.00	201.10	1.01	27.93	63.47
1038	0.00	201.00	0.77	27.92	63.47
1038.5	0.00	201.40	0.21	27.83	63.49
1039	0.00	201.94	-0.27	27.78	63.47
1039.5	0.00	202.20	-0.67	27.72	63.47
1040	0.00	202.73	-1.02	27.67	63.48
1040.5	0.00	202.67	-1.26	27.62	63.48
1041	0.00	202.49	-1.58	27.61	63.49
1041.5	0.00	202.67	-1.66	27.60	63.51
1042	0.00	201.90	-1.58	27.59	63.51
1042.5	0.00	201.46	-1.90	27.61	63.51
1043	0.00	199.87	-1.78	27.59	63.50
1043.5	0.00	199.55	-1.50	27.58	63.49
1044	0.00	199.61	-1.50	27.57	63.49
1044.5	0.00	199.51	-1.86	27.54	63.49
1045	0.00	200.05	-1.70	27.53	63.49
1045.5	0.00	201.38	-1.86	27.50	63.49
1046	0.00	201.10	-2.22	27.48	63.49
1046.5	0.00	201.16	-2.30	27.43	63.49
1047	0.00	201.12	-1.82	27.38	63.49
1047.5	0.00	200.96	-1.70	27.34	63.49
1048	0.00	201.80	-1.42	27.32	63.49
1048.5	0.00	201.80	-1.06	27.29	63.49
1049	0.00	201.26	-1.94	27.29	63.49
1049.5	0.00	201.56	-2.22	27.29	63.50
1050	0.00	201.14	-2.34	27.24	63.50
1050.5	0.00	200.19	-2.70	27.23	63.50
1051	0.00	201.32	-2.54	27.19	63.50
1051.5	0.00	201.10	-1.46	27.18	63.51
1052	0.00	200.98	-1.26	27.14	63.50
1052.5	0.00	202.08	-0.79	27.18	63.50
1053	0.00	202.24	-0.63	27.17	63.50
1053.5	0.00	200.60	-1.14	27.15	63.52
1054	0.00	201.32	-1.22	27.14	63.51
1054.5	0.00	201.62	-1.46	27.14	63.51
1055	0.00	200.39	-1.74	27.07	63.51
1055.5	0.00	201.06	-1.86	27.04	63.51
1056	0.00	202.10	-1.46	27.12	63.48
