time (s)	cumulative shear displacment (cm)	total normal stress (kPa)	shear stress (kPa)	pore-water pressure (kPa)	specimen thickness (mm)
473.4	0.00	403.19	28.45	47.41	69.18
473.6	0.00	403.74	28.62	47.40	69.17
473.8	0.00	403.40	28.56	47.37	69.17
474	0.00	404.55	28.67	47.32	69.17
474.2	0.00	405.18	28.67	47.32	69.17
474.4	0.00	405.57	28.76	47.29	69.17
474.6	0.00	404.95	28.39	47.30	69.19
474.8	0.00	405.42	28.56	47.27	69.19
475	0.00	405.13	28.22	47.25	69.20
475.2	0.00	405.18	28.08	47.23	69.20
475.4	0.00	404.84	27.93	47.24	69.21
475.6	0.00	404.67	27.73	47.21	69.21
475.8	0.00	404.31	27.59	47.17	69.21
476	0.00	404.44	27.65	47.15	69.20
476.2	0.00	404.79	27.42	47.10	69.20
476.4	0.00	404.94	27.31	47.25	69.20
476.6	0.00	404.69	27.42	47.25	69.21
476.8	0.00	404.82	27.28	47.21	69.21
477	0.00	404.15	27.71	47.16	69.21
477.2	0.00	404.18	27.59	47.16	69.21
477.4	0.00	404.20	27.42	47.11	69.21
477.6	0.00	403.51	27.39	47.11	69.21
477.8	0.00	403.71	27.36	46.90	69.21
478	0.00	403.67	27.48	46.89	69.20
478.2	0.00	403.27	27.68	46.88	69.20
478.4	0.00	403.47	27.62	46.88	69.20
478.6	0.00	403.56	27.91	46.88	69.20
478.8	0.00	403.06	28.28	46.90	69.19
479	0.00	403.64	28.62	46.90	69.19
479.2	0.00	403.29	29.04	46.91	69.19
479.4	0.00	403.68	29.27	46.93	69.18
479.6	0.00	403.80	29.56	46.98	69.18
479.8	0.00	404.35	29.76	47.02	69.17
480	0.00	403.78	29.78	47.04	69.16
480.2	0.00	404.71	30.04	47.03	69.16
480.4	0.00	404.38	29.96	47.01	69.16
480.6	0.00	404.92	29.96	47.02	69.16
480.8	0.00	404.65	30.01	47.01	69.16
481	0.00	405.21	29.98	46.95	69.16
481.2	0.00	405.13	30.18	46.90	69.17
481.4	0.00	405.80	30.18	46.87	69.17
481.6	0.00	405.23	30.07	46.86	69.17
481.8	0.00	405.89	29.93	46.84	69.17
482	0.00	405.25	30.04	46.80	69.17
482.2	0.00	405.69	29.64	46.75	69.17
482.4	0.00	405.12	29.58	46.74	69.17
482.6	0.00	404.89	29.30	46.70	69.17
482.8	0.00	405.03	29.36	46.71	69.16
483	0.00	404.78	29.27	46.65	69.16
483.2	0.00	404.64	29.41	46.65	69.16
483.4	0.00	404.18	29.33	46.63	69.17
483.6	0.00	403.85	29.50	46.59	69.17
483.8	0.00	403.70	29.16	46.57	69.17
484	0.00	403.91	28.96	46.57	69.17
484.2	0.00	403.29	28.96	46.54	69.18
484.4	0.00	403.60	28.96	46.52	69.19
484.6	0.00	402.99	29.02	46.49	69.19
484.8	0.00	403.95	29.50	46.47	69.19
485	0.00	403.90	29.56	46.48	69.19
485.2	0.00	404.57	29.98	46.46	69.19
485.4	0.00	404.44	30.10	46.45	69.19
485.6	0.00	405.30	30.13	46.41	69.19
485.8	0.00	405.12	30.01	46.42	69.18
486	0.00	405.06	29.70	46.40	69.18
486.2	0.00	404.69	29.10	46.39	69.18
486.4	0.00	405.52	29.19	46.39	69.19
486.6	0.00	405.55	29.07	46.35	69.19
486.8	0.00	405.40	28.93	46.33	69.19
487	0.00	405.32	28.67	46.29	69.19
487.2	0.00	405.38	28.93	46.26	69.19
487.4	0.00	405.82	29.02	46.25	69.19
487.6	0.00	406.37	28.96	46.20	69.19
487.8	0.00	405.42	28.67	46.15	69.19
488	0.00	404.79	28.65	46.13	69.19
488.2	0.00	404.89	28.62	46.11	69.19
488.4	0.00	404.79	28.76	46.17	69.19
488.6	0.00	405.36	28.62	46.16	69.19
488.8	0.00	404.91	28.56	46.14	69.19
489	0.00	404.44	29.36	46.13	69.19
489.2	0.00	404.04	29.30	46.10	69.19
489.4	0.00	404.44	29.39	46.11	69.19
489.6	0.00	404.27	29.41	46.07	69.19
489.8	0.00	404.61	29.50	46.02	69.19
490	0.00	403.57	29.41	46.00	69.19
490.2	0.00	403.94	29.56	45.98	69.19
490.4	0.00	403.85	28.73	45.96	69.19
490.6	0.00	404.67	28.76	45.96	69.19
490.8	0.00	404.41	28.67	45.93	69.19
491	0.00	404.45	28.53	45.74	69.20
491.2	0.00	403.61	28.53	45.71	69.20
491.4	0.00	404.59	28.28	45.69	69.20
491.6	0.00	404.14	28.02	45.68	69.20
491.8	0.00	404.24	27.99	45.67	69.20
492	0.00	403.53	28.08	45.71	69.20
492.2	0.00	403.98	27.96	45.67	69.21
492.4	0.00	404.24	27.96	45.83	69.21
492.6	0.00	404.03	27.79	45.78	69.21
492.8	0.00	403.39	27.68	45.74	69.20
493	0.00	403.58	27.85	45.70	69.20
493.2	0.00	403.20	27.73	45.65	69.20
493.4	0.00	403.13	27.73	45.56	69.20
493.6	0.00	402.92	27.68	45.57	69.19
493.8	0.00	402.16	27.79	45.54	69.20
494	0.00	402.59	27.85	45.55	69.19
494.2	0.00	402.56	28.19	45.56	69.19
494.4	0.00	403.12	28.22	45.54	69.19
494.6	0.00	403.39	28.42	45.61	69.19
494.8	0.00	404.10	28.53	45.61	69.19
495	0.00	403.57	28.45	45.59	69.19
495.2	0.00	404.38	28.70	45.61	69.19
495.4	0.00	404.32	28.50	45.60	69.19
495.6	0.00	404.49	28.47	45.62	69.19
495.8	0.00	403.66	28.50	45.63	69.20
496	0.00	403.67	28.42	45.57	69.20
496.2	0.00	403.31	28.39	45.58	69.20
496.4	0.00	403.90	28.53	45.57	69.20
496.6	0.00	403.74	28.28	45.56	69.20
496.8	0.00	403.64	28.62	45.57	69.20
497	0.00	403.40	28.73	45.52	69.20
497.2	0.00	404.00	28.84	45.52	69.19
497.4	0.00	403.84	28.82	45.51	69.19
497.6	0.00	403.80	28.87	45.48	69.20
497.8	0.00	403.71	28.93	45.48	69.19
498	0.00	403.85	29.07	45.45	69.19
498.2	0.00	404.28	28.93	45.69	69.19
498.4	0.00	404.17	28.96	45.68	69.19
498.6	0.00	403.67	28.79	45.66	69.19
498.8	0.00	403.57	29.44	45.62	69.19
499	0.00	403.80	29.36	45.63	69.18
499.2	0.00	403.76	29.41	45.60	69.19
499.4	0.00	403.06	29.30	45.60	69.19
499.6	0.00	402.58	29.21	45.30	69.19
499.8	0.00	403.12	29.39	45.29	69.19
500	0.00	402.93	29.36	45.28	69.19
500.2	0.00	403.14	28.93	45.28	69.19
500.4	0.00	403.13	28.90	45.25	69.20
500.6	0.00	403.41	29.02	45.24	69.20
500.8	0.00	403.51	28.93	45.22	69.19
501	0.00	403.93	29.13	45.24	69.19
501.2	0.00	403.47	29.13	45.23	69.19
501.4	0.00	404.44	29.13	45.24	69.18
501.6	0.00	403.87	29.16	45.22	69.18
501.8	0.00	403.61	29.13	45.16	69.18
502	0.00	402.86	29.16	45.15	69.17
502.2	0.00	403.09	29.33	45.14	69.17
502.4	0.00	402.87	29.41	45.10	69.17
502.6	0.00	403.31	29.19	45.07	69.17
502.8	0.00	402.93	29.36	45.03	69.17
503	0.00	403.53	29.39	45.02	69.18
503.2	0.00	403.83	29.44	45.07	69.17
503.4	0.00	404.18	29.39	45.01	69.18
503.6	0.00	405.11	29.30	44.98	69.18
503.8	0.00	405.35	29.36	44.99	69.18
504	0.00	405.35	29.07	45.01	69.17
504.2	0.00	404.69	29.04	45.02	69.17
504.4	0.00	405.53	29.39	44.93	69.17
504.6	0.00	405.63	29.47	44.93	69.16
504.8	0.00	405.92	29.70	44.98	69.16
505	0.00	404.52	29.73	45.01	69.16
505.2	0.00	404.05	29.64	45.00	69.16
505.4	0.00	403.98	30.07	45.01	69.15
505.6	0.00	404.62	30.44	45.00	69.15
505.8	0.00	403.67	30.18	45.11	69.15
506	0.00	403.66	30.30	45.10	69.15
506.2	0.00	402.83	30.24	45.08	69.15
506.4	0.00	404.35	30.27	45.06	69.15
506.6	0.00	403.63	30.21	45.02	69.17
506.8	0.00	403.95	30.10	45.01	69.17
507	0.00	403.73	29.96	44.97	69.17
507.2	0.00	404.81	29.78	44.93	69.17
507.4	0.00	404.54	29.67	44.90	69.17
507.6	0.00	405.45	29.59	44.90	69.17
507.8	0.00	405.08	29.78	44.86	69.17
508	0.00	406.66	29.87	44.84	69.15
508.2	0.00	405.79	29.87	44.79	69.15
508.4	0.00	405.90	29.93	44.79	69.15
508.6	0.00	404.58	29.98	44.77	69.15
508.8	0.00	403.61	30.18	44.79	69.15
509	0.00	403.26	30.10	44.75	69.15
509.2	0.00	402.87	29.76	44.73	69.15
509.4	0.00	402.31	29.56	44.70	69.16
509.6	0.00	402.52	29.50	44.70	69.16
509.8	0.00	402.09	29.41	44.69	69.17
510	0.00	402.21	29.19	44.69	69.18
510.2	0.00	403.31	29.02	44.62	69.18
510.4	0.00	403.27	28.96	44.62	69.18
510.6	0.00	403.22	29.16	44.45	69.18
510.8	0.00	403.16	29.04	44.45	69.19
511	0.00	403.50	28.76	44.38	69.19
511.2	0.00	403.58	28.42	44.33	69.19
511.4	0.00	403.95	28.13	44.23	69.19
511.6	0.00	403.68	27.79	44.20	69.19
511.8	0.00	403.94	27.39	44.13	69.20
512	0.00	403.46	27.42	44.24	69.20
512.2	0.00	403.66	27.34	44.23	69.20
512.4	0.00	402.76	27.68	44.22	69.20
512.6	0.00	403.12	27.51	44.20	69.20
512.8	0.00	402.29	27.25	44.23	69.20
513	0.00	402.95	27.42	44.25	69.19
513.2	0.00	402.96	27.68	44.25	69.19
513.4	0.00	403.57	27.48	44.25	69.19
513.6	0.00	403.53	27.56	44.23	69.18
513.8	0.00	403.94	27.34	44.22	69.18
514	0.00	403.91	27.42	44.24	69.18
514.2	0.00	404.32	27.96	44.23	69.18
514.4	0.00	403.97	28.05	44.18	69.18
514.6	0.00	403.93	28.13	44.19	69.18
514.8	0.00	403.93	28.10	44.19	69.18
515	0.00	403.51	28.16	44.19	69.18
515.2	0.00	403.87	28.22	44.20	69.18
515.4	0.00	403.46	28.53	44.13	69.18
515.6	0.00	403.24	28.53	44.10	69.19
515.8	0.00	402.96	28.70	44.15	69.18
516	0.00	403.17	28.76	44.16	69.18
516.2	0.00	402.72	28.84	44.17	69.18
516.4	0.00	402.92	28.99	44.18	69.18
516.6	0.00	403.44	28.56	44.20	69.17
516.8	0.00	403.19	28.62	44.27	69.17
517	0.00	404.05	28.65	44.29	69.16
517.2	0.00	403.77	28.70	44.25	69.16
517.4	0.00	403.67	28.70	44.22	69.16
517.6	0.00	403.58	28.87	44.10	69.16
517.8	0.00	404.24	29.07	44.08	69.16
518	0.00	403.56	29.67	44.04	69.16
518.2	0.00	404.03	29.73	44.02	69.16
518.4	0.00	403.07	29.90	44.02	69.16
518.6	0.00	403.77	29.98	44.03	69.16
518.8	0.00	403.26	30.64	44.05	69.16
519	0.00	403.87	30.75	44.13	69.16
519.2	0.00	403.73	30.72	44.11	69.17
519.4	0.00	403.74	30.67	44.10	69.17
519.6	0.00	404.04	30.70	44.12	69.17
519.8	0.00	404.18	30.78	44.10	69.18
520	0.00	403.58	30.75	44.08	69.17
520.2	0.00	403.57	30.27	44.06	69.17
520.4	0.00	403.44	30.35	44.04	69.17
520.6	0.00	402.29	30.33	44.05	69.17
520.8	0.00	403.04	30.35	44.02	69.16
521	0.00	402.77	30.15	43.98	69.16
521.2	0.00	403.36	30.13	43.95	69.16
521.4	0.00	403.17	30.01	43.85	69.16
521.6	0.00	402.96	29.93	43.82	69.17
521.8	0.00	402.70	29.70	43.81	69.17
522	0.00	403.34	29.70	43.78	69.17
522.2	0.00	402.73	29.76	43.76	69.16
522.4	0.00	402.76	29.87	43.71	69.16
522.6	0.00	402.67	30.15	43.71	69.17
522.8	0.00	403.17	30.04	43.75	69.17
523	0.00	403.63	30.21	43.71	69.16
523.2	0.00	403.64	30.44	43.67	69.16
523.4	0.00	404.24	30.50	43.64	69.17
523.6	0.00	404.49	30.61	43.69	69.17
523.8	0.00	404.54	30.52	43.69	69.19
524	0.00	404.18	30.33	43.65	69.19
524.2	0.00	403.83	30.35	43.66	69.19
524.4	0.00	404.08	30.18	43.66	69.19
524.6	0.00	404.12	29.93	43.65	69.19
524.8	0.00	403.93	29.93	43.64	69.19
525	0.00	403.54	29.70	43.57	69.18
525.2	0.00	403.98	29.53	43.56	69.16
525.4	0.00	403.71	29.24	43.55	69.16
525.6	0.00	403.95	29.24	43.54	69.16
525.8	0.00	403.57	29.44	43.34	69.16
526	0.00	403.49	29.39	43.31	69.17
526.2	0.00	403.22	29.16	43.28	69.17
526.4	0.00	404.12	29.13	43.25	69.18
526.6	0.00	403.53	29.19	43.21	69.18
526.8	0.00	404.42	29.30	43.18	69.18
527	0.00	404.38	29.44	43.13	69.18
527.2	0.00	404.15	29.16	43.27	69.18
527.4	0.00	404.34	28.99	43.15	69.18
527.6	0.00	403.85	28.96	43.11	69.19
527.8	0.00	402.77	28.90	43.05	69.19
528	0.00	402.59	28.62	43.04	69.19
528.2	0.00	402.77	28.56	43.03	69.19
528.4	0.00	402.56	28.25	43.01	69.19
528.6	0.00	403.10	28.22	42.99	69.20
528.8	0.00	403.39	28.39	43.08	69.19
529	0.00	404.17	28.62	43.06	69.19
529.2	0.00	404.85	28.79	43.08	69.19
529.4	0.00	404.96	29.19	43.08	69.19
529.6	0.00	404.24	29.21	43.09	69.19
529.8	0.00	404.64	29.41	43.09	69.19
530	0.00	404.75	29.61	43.10	69.18
530.2	0.00	404.84	29.47	43.11	69.19
530.4	0.00	404.58	29.47	43.13	69.19
530.6	0.00	403.81	29.56	43.12	69.19
530.8	0.00	404.41	29.56	43.11	69.18
531	0.00	404.79	29.70	43.11	69.18
531.2	0.00	405.08	30.81	43.13	69.18
531.4	0.00	405.03	30.87	43.11	69.18
531.6	0.00	404.89	31.21	43.12	69.17
531.8	0.00	404.95	31.12	43.13	69.17
532	0.00	405.36	31.12	43.12	69.17
532.2	0.00	404.75	31.38	43.18	69.17
532.4	0.00	404.95	31.55	43.14	69.17
532.6	0.00	404.64	30.64	43.12	69.17
532.8	0.00	404.65	30.75	43.13	69.17
533	0.00	404.05	30.75	43.09	69.17
533.2	0.00	403.43	30.92	43.05	69.17
533.4	0.00	403.17	31.12	43.05	69.17
533.6	0.00	402.94	31.38	42.98	69.17
533.8	0.00	402.62	31.35	42.97	69.16
534	0.00	402.75	31.52	42.99	69.16
534.2	0.00	402.67	31.61	42.96	69.15
534.4	0.00	403.20	31.61	42.99	69.15
534.6	0.00	403.81	31.78	43.03	69.15
534.8	0.00	403.64	31.95	43.04	69.15
535	0.00	404.03	31.89	43.08	69.14
535.2	0.00	403.85	32.15	43.12	69.14
535.4	0.00	403.85	32.15	43.12	69.14
535.6	0.00	403.85	32.15	43.12	69.14
535.8	0.00	403.85	32.15	43.12	69.14
